id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2531207555.0,2.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531207543.0,2.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531281203.0,655.0,0.0,0.0,9509,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531281365.0,1126.0,0.0,0.0,296,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531176903.0,1.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531177865.0,1.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Casa Pia AC,Sporting,
2531207579.0,3.0,0.0,0.0,9509,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,135347.0,31.71,34.068000000000005,,,,,,,,,,,,False,Casa Pia AC,Sporting,-0.005571519999999998
2531207597.0,4.0,0.0,2.0,9509,31.5,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,136355.0,33.495,45.15200000000001,,,,,,,,,,,,False,Casa Pia AC,Sporting,-0.0002191399999999996
2531207619.0,5.0,0.0,4.0,9509,30.555000000000003,48.89200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,105686.0,39.375,63.24,,,,,,,,,,,,False,Casa Pia AC,Sporting,0.00015804999999999986
2531207637.0,6.0,0.0,6.0,9509,39.375,63.376000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,444766.0,50.714999999999996,58.82000000000001,,,,,,,,,,,,False,Casa Pia AC,Sporting,
2531233317.0,543.0,0.0,8.0,296,55.964999999999996,15.3,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,344378.0,,,,,,,,,,,,28.0,Pote,,Casa Pia AC,Sporting,
,,0.0,8.0,296,55.964999999999996,15.3,,,Carry,,,,,344378.0,54.18000000000001,12.376000000000001,,,,,,,,,,28.0,Pote,False,Casa Pia AC,Sporting,0.0
