id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2505016997.0,2.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2505017003.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2505038435.0,1029.0,0.0,0.0,296,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2505038457.0,813.0,0.0,0.0,121,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2504993335.0,1.0,0.0,0.0,296,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2504993997.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Rio Ave,Sporting,
2505017023.0,3.0,0.0,0.0,296,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,447229.0,44.52,32.368,,,,,,,,,,79.0,Youssef Chermiti,False,Rio Ave,Sporting,-0.004268819999999998
,,0.0,0.0,296,44.52,32.368,,,Carry,,,,,408962.0,45.045,35.836000000000006,,,,,,,,,,15.0,Manuel Ugarte,False,Rio Ave,Sporting,0.0
2505017035.0,4.0,0.0,2.0,296,45.045,35.836000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,408962.0,35.175000000000004,51.00000000000001,,,,,,,,,,15.0,Manuel Ugarte,False,Rio Ave,Sporting,-0.004251080000000001
,,0.0,2.0,296,35.175000000000004,51.00000000000001,,,Carry,,,,,283978.0,32.97,49.980000000000004,,,,,,,,,,2.0,Matheus Reis,False,Rio Ave,Sporting,-0.0010425699999999996
2505017043.0,5.0,0.0,4.0,296,32.97,49.980000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,26.25,33.728,,,,,,,,,,2.0,Matheus Reis,False,Rio Ave,Sporting,-0.0009391300000000016
,,0.0,4.0,296,26.25,33.728,,,Carry,,,,,395992.0,24.255000000000003,31.076000000000004,,,,,,,,,,25.0,Gonçalo Inácio,False,Rio Ave,Sporting,-0.0011582700000000012
2505017053.0,6.0,0.0,6.0,296,24.255000000000003,31.076000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,395992.0,21.315,18.224,,,,,,,,,,25.0,Gonçalo Inácio,False,Rio Ave,Sporting,-0.00015244999999999842
,,0.0,6.0,296,21.315,18.224,,,Carry,,,,,259929.0,19.635,17.136,,,,,,,,,,3.0,Jeremiah St. Juste,False,Rio Ave,Sporting,-0.0012271500000000015
