id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2499449775.0,17.0,0.0,51.0,107,48.300000000000004,33.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,318502.0,22.575,31.756000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.004680490000000001
2499449829.0,18.0,0.0,59.0,107,23.730000000000004,30.124,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,107158.0,25.515,13.396,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.0007416699999999998
2499449841.0,19.0,1.0,5.0,107,25.515,13.396,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,351604.0,11.655,28.832,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,0.0014034000000000008
2499449849.0,20.0,1.0,6.0,107,11.655,28.832,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'Longball', 'Angle', 'PassEndY']","[91, 120, 128, 36, 38, 216, 218]",True,107158.0,64.995,23.664,,,,,,,,,,,,True,Vitoria de Guimaraes,Porto,
2499449861.0,13.0,1.0,7.0,297,37.38,42.160000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'HeadPass', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,28521.0,54.285000000000004,33.184,,,,,,,,,,5.0,Iván Marcano,True,Vitoria de Guimaraes,Porto,0.004268819999999998
2499449873.0,14.0,1.0,8.0,297,54.285000000000004,33.184,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'HeadPass']","[91, 117, 30, 139, 35, 38, 216, 218]",True,120608.0,39.9,21.964,,,,,,,,,,25.0,Otávio,False,Vitoria de Guimaraes,Porto,-0.004203539999999999
2499449877.0,15.0,1.0,11.0,297,39.375,20.944000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395173.0,,,,,,,,,,,,23.0,João Mário,,Vitoria de Guimaraes,Porto,
,,1.0,11.0,297,39.375,20.944000000000003,,,Carry,,,,,395173.0,38.85,17.816000000000003,,,,,,,,,,23.0,João Mário,False,Vitoria de Guimaraes,Porto,-0.0005445499999999995
2499449901.0,16.0,1.0,12.0,297,38.85,17.816000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,395173.0,40.635000000000005,23.868000000000002,,,,,,,,,,23.0,João Mário,False,Vitoria de Guimaraes,Porto,0.0
,,1.0,12.0,297,40.635000000000005,23.868000000000002,,,Carry,,,,,114301.0,45.464999999999996,23.323999999999998,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,0.00159954
2499449917.0,17.0,1.0,18.0,297,45.464999999999996,23.323999999999998,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,114301.0,40.53,40.188,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,-0.0016648199999999991
,,1.0,18.0,297,40.53,40.188,,,Carry,,,,,28521.0,42.945,40.392,,,,,,,,,,5.0,Iván Marcano,False,Vitoria de Guimaraes,Porto,0.0
2499449929.0,18.0,1.0,21.0,297,42.945,40.392,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,28521.0,46.30500000000001,24.072,,,,,,,,,,5.0,Iván Marcano,False,Vitoria de Guimaraes,Porto,0.0016648199999999991
,,1.0,21.0,297,46.30500000000001,24.072,,,Carry,,,,,114301.0,54.285000000000004,23.46,,,,,,,,,,8.0,Mateus Uribe,True,Vitoria de Guimaraes,Porto,0.0025646799999999997
2499449937.0,19.0,1.0,27.0,297,54.285000000000004,23.46,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114301.0,56.7,35.904,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,3.931999999999894e-05
,,1.0,27.0,297,56.7,35.904,,,Carry,,,,,351744.0,55.650000000000006,31.348000000000003,,,,,,,,,,46.0,Stephen Eustáquio,False,Vitoria de Guimaraes,Porto,0.0
2499449943.0,20.0,1.0,30.0,297,55.650000000000006,31.348000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Zone', 'PassEndX', 'OppositeRelatedEvent', 'Length', 'PassEndY', 'Angle']","[91, 120, 29, 35, 38, 216, 218]",True,351744.0,54.075,30.94,,,,,,,,,,46.0,Stephen Eustáquio,False,Vitoria de Guimaraes,Porto,
2499449939.0,21.0,1.0,30.0,107,49.35,36.720000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,351703.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499449951.0,22.0,1.0,32.0,107,44.625,40.800000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,437999.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499449971.0,23.0,1.0,33.0,107,44.31,45.288,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,437999.0,40.32,45.56,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.00159954
2499449989.0,24.0,1.0,36.0,107,40.845,42.160000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,297541.0,36.225,19.788000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,6.527999999999916e-05
2499449991.0,25.0,1.0,40.0,107,32.025,19.992,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,351604.0,22.785,39.984,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.0009391300000000016
2499450001.0,26.0,1.0,41.0,107,22.785,39.984,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,408432.0,22.680000000000003,55.556000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.0007416699999999998
2499450025.0,27.0,1.0,43.0,107,22.26,56.57600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,318502.0,29.82,62.628,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,0.0003527700000000005
2499450047.0,28.0,1.0,46.0,107,29.715000000000003,62.628,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Chipped', 'Length', 'PassEndY']","[91, 119, 117, 30, 124, 36, 38, 216, 218]",True,447235.0,57.225,49.368,,,,,,,,,,,,True,Vitoria de Guimaraes,Porto,0.00707937
2499450049.0,29.0,1.0,48.0,107,57.225,49.43600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,351703.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499450063.0,21.0,1.0,50.0,297,43.785000000000004,17.952,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351744.0,,,,,,,,,,,,46.0,Stephen Eustáquio,,Vitoria de Guimaraes,Porto,
2499450135.0,22.0,1.0,51.0,297,43.260000000000005,16.728,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'HeadPass', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 139, 35, 38, 215, 218]",True,351744.0,34.44,10.268,,,,,,,,,,46.0,Stephen Eustáquio,False,Vitoria de Guimaraes,Porto,-0.0015522900000000013
,,1.0,51.0,297,34.44,10.268,,,Carry,,,,,10105.0,34.33500000000001,12.512,,,,,,,,,,3.0,Pepe,False,Vitoria de Guimaraes,Porto,0.0
2499450155.0,23.0,1.0,57.0,297,34.33500000000001,12.512,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,10105.0,37.905,18.088,,,,,,,,,,3.0,Pepe,False,Vitoria de Guimaraes,Porto,0.002096840000000001
,,1.0,57.0,297,37.905,18.088,,,Carry,,,,,114301.0,38.955000000000005,20.468000000000004,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,0.0
2499450167.0,24.0,1.0,59.0,297,38.955000000000005,20.468000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,114301.0,34.125,40.664,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,-0.0013679799999999995
,,1.0,59.0,297,34.125,40.664,,,Carry,,,,,28521.0,36.015,43.928,,,,,,,,,,5.0,Iván Marcano,False,Vitoria de Guimaraes,Porto,0.0013679799999999995
2499450183.0,25.0,2.0,2.0,297,36.015,43.928,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,28521.0,46.62,62.900000000000006,,,,,,,,,,5.0,Iván Marcano,False,Vitoria de Guimaraes,Porto,-0.0002082999999999998
2499450207.0,26.0,2.0,5.0,297,47.565,61.744,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,132273.0,44.625,51.68000000000001,,,,,,,,,,22.0,Wendell,False,Vitoria de Guimaraes,Porto,0.0013619600000000006
,,2.0,5.0,297,44.625,51.68000000000001,,,Carry,,,,,351744.0,45.885000000000005,43.79200000000001,,,,,,,,,,46.0,Stephen Eustáquio,False,Vitoria de Guimaraes,Porto,0.0004458799999999992
2499450229.0,27.0,2.0,8.0,297,45.885000000000005,43.79200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,351744.0,46.095,20.468000000000004,,,,,,,,,,46.0,Stephen Eustáquio,False,Vitoria de Guimaraes,Porto,0.0
,,2.0,8.0,297,46.095,20.468000000000004,,,Carry,,,,,10105.0,47.98500000000001,19.244000000000003,,,,,,,,,,3.0,Pepe,False,Vitoria de Guimaraes,Porto,0.0
2499450255.0,28.0,2.0,11.0,297,47.98500000000001,19.244000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,10105.0,57.12,25.568,,,,,,,,,,3.0,Pepe,False,Vitoria de Guimaraes,Porto,0.0025646799999999997
,,2.0,11.0,297,57.12,25.568,,,Carry,,,,,114301.0,57.54,22.712,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,-3.931999999999894e-05
2499450263.0,29.0,2.0,14.0,297,57.54,22.712,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Chipped', 'Zone', 'Length']","[91, 120, 29, 124, 36, 38, 217, 218]",True,114301.0,73.39500000000001,7.140000000000001,,,,,,,,,,8.0,Mateus Uribe,False,Vitoria de Guimaraes,Porto,
2499450277.0,30.0,2.0,16.0,107,18.06,61.132000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'HeadPass', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 139, 36, 38, 215, 218]",True,447235.0,29.19,57.596000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,0.00214636
2499450279.0,31.0,2.0,17.0,107,29.19,57.596000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,319796.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499450281.0,32.0,2.0,18.0,107,29.294999999999998,57.324000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,319796.0,24.044999999999998,65.552,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,-0.00214636
2499454479.0,109.0,2.0,19.0,107,24.36,63.784000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 118, 120, 29, 36, 38, 215, 218]",True,447235.0,33.915,57.596000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Porto,
2499450295.0,30.0,2.0,20.0,297,70.665,9.112,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,114301.0,,,,,,,,,,,,8.0,Mateus Uribe,,Vitoria de Guimaraes,Porto,
2499450303.0,31.0,2.0,21.0,297,75.705,9.112,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395173.0,,,,,,,,,,,,23.0,João Mário,,Vitoria de Guimaraes,Porto,
,,2.0,21.0,297,75.705,9.112,,,Carry,,,,,395173.0,79.275,10.744000000000002,,,,,,,,,,23.0,João Mário,False,Vitoria de Guimaraes,Porto,0.00551751
2499450311.0,32.0,2.0,22.0,297,79.275,10.744000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 120, 29, 36, 37, 217, 218]",True,395173.0,85.365,14.212,,,,,,,,,,23.0,João Mário,False,Vitoria de Guimaraes,Porto,
2499450327.0,34.0,2.0,25.0,107,19.845,54.53600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,318502.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499450345.0,33.0,2.0,26.0,297,88.41000000000001,15.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,395173.0,,,,,,,,,,,,23.0,João Mário,,Vitoria de Guimaraes,Porto,
2499450341.0,35.0,2.0,26.0,107,16.59,52.088,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,318502.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
2499450591.0,34.0,2.0,54.0,297,104.47500000000001,0.34,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['CornerTaken', 'PassEndY', 'Length', 'Cross', 'LeftFoot', 'Chipped', 'Angle', 'PassEndX', 'Zone']","[91, 138, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,132273.0,96.075,23.188000000000002,,,,,,,,,,22.0,Wendell,True,Vitoria de Guimaraes,Porto,
2499450597.0,36.0,2.0,56.0,107,7.245000000000001,45.967999999999996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'PassEndX', 'Head', 'Angle', 'Zone']","[91, 94, 95, 57, 215]",True,444826.0,29.085,39.712,,,,,,,,,,,,,Vitoria de Guimaraes,Porto,
