id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2502889785.0,2.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502889799.0,2.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502950787.0,795.0,0.0,0.0,264,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502950801.0,807.0,0.0,0.0,297,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502863987.0,1.0,0.0,0.0,264,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'TeamPlayerFormation', 'CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502864099.0,1.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation', 'TeamPlayerFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Maritimo,Porto,
2502889809.0,3.0,0.0,0.0,297,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,120608.0,37.48500000000001,36.244,,,,,,,,,,25.0,Otávio,False,Maritimo,Porto,-0.002219519999999999
2502889835.0,4.0,0.0,2.0,297,37.48500000000001,36.108000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Chipped', 'Angle', 'Longball', 'StandingSave', 'Length']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,114301.0,72.765,5.644000000000001,,,,,,,,,,8.0,Mateus Uribe,True,Maritimo,Porto,0.00859483
,,0.0,2.0,297,72.765,5.644000000000001,,,Carry,,,,,10105.0,71.19,7.752000000000001,,,,,,,,,,3.0,Pepe,False,Maritimo,Porto,0.0
2502889837.0,5.0,0.0,5.0,297,71.19,7.752000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,10105.0,,,,,,,,,,,,3.0,Pepe,,Maritimo,Porto,
