id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2534022857.0,2.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2534022871.0,3.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2534092081.0,972.0,0.0,0.0,297,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2534092093.0,707.0,0.0,0.0,251,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2533976353.0,1.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2533977659.0,1.0,0.0,0.0,251,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Porto,Santa Clara,
2534022899.0,3.0,0.0,0.0,297,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,120608.0,42.42,27.880000000000003,,,,,,,,,,25.0,Otávio,False,Porto,Santa Clara,-0.004268819999999998
,,0.0,0.0,297,42.42,27.880000000000003,,,Carry,,,,,351744.0,44.415,27.880000000000003,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Santa Clara,0.002219519999999999
2534022921.0,4.0,0.0,2.0,297,44.415,27.880000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Chipped', 'StandingSave', 'PassEndX', 'Longball', 'Length', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,351744.0,85.155,48.348,,,,,,,,,,46.0,Stephen Eustáquio,True,Porto,Santa Clara,
2534022919.0,4.0,0.0,5.0,251,23.31,22.644,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,300280.0,,,,,,,,,,,,,,,Porto,Santa Clara,
2534022925.0,5.0,0.0,5.0,297,81.69,45.356,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,280060.0,,,,,,,,,,,,29.0,Toni Martínez,,Porto,Santa Clara,
2534022937.0,5.0,0.0,5.0,251,24.675,25.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,300280.0,27.615000000000002,27.472,,,,,,,,,,,,False,Porto,Santa Clara,
2534022953.0,6.0,0.0,7.0,251,26.145,25.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,378828.0,,,,,,,,,,,,,,,Porto,Santa Clara,
