id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2555159769.0,301.0,28.0,36.0,297,66.25500000000001,11.9,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,10105.0,70.35000000000001,14.96,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.005311739999999999
2555159807.0,302.0,28.0,38.0,297,70.98,15.028000000000002,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114301.0,72.55499999999999,5.916,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,-0.0027939199999999983
2555159815.0,303.0,28.0,40.0,297,73.71000000000001,5.576,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'Chipped', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 124, 36, 37, 217, 218]",True,338791.0,91.35000000000001,21.352,,,,,,,,,,11.0,Pepê Aquino,True,Porto,Vitoria de Guimaraes,
2555159839.0,147.0,28.0,41.0,107,18.27,50.388,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'Head']","[91, 94, 95, 57, 215]",True,432629.0,25.725,61.608000000000004,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555159849.0,148.0,28.0,43.0,107,26.355000000000004,60.928,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,447235.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555159883.0,149.0,28.0,44.0,107,26.355000000000004,60.928,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'Chipped']","[91, 117, 30, 124, 36, 38, 216, 218]",True,447235.0,38.745,51.204,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,0.0023706000000000005
2555159893.0,150.0,28.0,45.0,107,38.745,51.204,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Head', 'Zone']","[91, 69]",True,351703.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555159931.0,305.0,28.0,48.0,297,67.935,18.972,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,351744.0,,,,,,,,,,,,46.0,Stephen Eustáquio,,Porto,Vitoria de Guimaraes,
2555159923.0,304.0,28.0,48.0,297,64.995,15.572000000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,114301.0,67.83,18.904000000000003,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,0.0006478500000000019
2555159937.0,306.0,28.0,48.0,297,67.935,18.972,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,351744.0,59.955000000000005,10.88,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,-0.0032331900000000004
2555159949.0,307.0,28.0,51.0,297,59.955000000000005,10.88,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,338791.0,48.72,19.312,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,-0.0018268500000000014
2555160033.0,308.0,28.0,53.0,297,48.72,19.312,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Longball', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 127, 36, 37, 216, 218]",True,10105.0,63.63,62.900000000000006,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0031593199999999967
,,28.0,53.0,297,63.63,62.900000000000006,,,Carry,,,,,132273.0,76.125,57.25600000000001,,,,,,,,,,22.0,Wendell,True,Porto,Vitoria de Guimaraes,0.006564610000000002
2555160057.0,309.0,28.0,59.0,297,76.125,57.25600000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,83.89500000000001,64.736,,,,,,,,,,22.0,Wendell,False,Porto,Vitoria de Guimaraes,0.0035479100000000013
2555160103.0,310.0,29.0,2.0,297,83.58,64.12400000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,347204.0,70.77000000000001,48.55200000000001,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,-0.003440719999999998
,,29.0,2.0,297,70.77000000000001,48.55200000000001,,,Carry,,,,,358801.0,72.135,45.492000000000004,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,0.0
2555160123.0,311.0,29.0,6.0,297,72.135,45.492000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,358801.0,74.34,22.848000000000003,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,0.0
,,29.0,6.0,297,74.34,22.848000000000003,,,Carry,,,,,10105.0,76.86,17.816000000000003,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,-0.00010719000000000353
2555160167.0,312.0,29.0,9.0,297,76.86,17.816000000000003,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,10105.0,82.84500000000001,4.08,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.003440719999999998
,,29.0,9.0,297,82.84500000000001,4.08,,,Carry,,,,,338791.0,84.84,2.72,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0
2555160195.0,313.0,29.0,12.0,297,84.84,2.72,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,338791.0,74.655,8.16,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,-0.00634183
,,29.0,12.0,297,74.655,8.16,,,Carry,,,,,10105.0,77.7,7.412000000000001,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.00634183
2555160205.0,314.0,29.0,15.0,297,77.7,7.412000000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,10105.0,82.425,2.3120000000000003,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.00634183
2555160245.0,315.0,29.0,17.0,297,82.32000000000001,2.176,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,120608.0,76.755,5.712000000000001,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,-0.00634183
,,29.0,17.0,297,76.755,5.712000000000001,,,Carry,,,,,10105.0,72.135,6.12,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0
2555160263.0,316.0,29.0,20.0,297,72.135,6.12,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,10105.0,76.755,6.0520000000000005,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0
,,29.0,20.0,297,76.755,6.0520000000000005,,,Carry,,,,,338791.0,79.17000000000002,5.712000000000001,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.00634183
2555160271.0,317.0,29.0,22.0,297,79.17000000000002,5.712000000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,338791.0,85.365,12.376000000000001,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,
2555160277.0,151.0,29.0,23.0,107,19.740000000000002,57.868,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 94, 95, 215]",True,408432.0,26.25,59.908,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555160283.0,152.0,29.0,23.0,107,26.355000000000004,59.908,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555160301.0,153.0,29.0,23.0,107,26.355000000000004,59.908,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,135638.0,25.200000000000003,51.544000000000004,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.0003527700000000005
2555160321.0,154.0,29.0,25.0,107,25.200000000000003,51.544000000000004,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 37, 215, 218]",True,437999.0,25.200000000000003,58.14000000000001,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,0.0
2555160337.0,155.0,29.0,26.0,107,26.880000000000003,58.61600000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 54]",True,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555160315.0,318.0,29.0,26.0,297,78.12,9.384,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']",[55],False,120608.0,,,,,,,,,,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
2555160363.0,156.0,29.0,28.0,107,27.405,58.208,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 54]",True,135638.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555160349.0,319.0,29.0,28.0,297,77.59500000000001,9.792000000000002,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']",[55],False,384430.0,,,,,,,,,,,,30.0,Evanilson,,Porto,Vitoria de Guimaraes,
2555160379.0,157.0,29.0,31.0,107,28.14,66.436,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,135638.0,20.580000000000002,64.87200000000001,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,-0.0013280500000000008
2555160439.0,158.0,29.0,33.0,107,20.580000000000002,64.804,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Chipped', 'Zone', 'Angle']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,447235.0,42.63,59.50000000000001,,,,,,,,,,,,False,Porto,Vitoria de Guimaraes,
2555160413.0,320.0,29.0,34.0,297,66.675,8.636000000000001,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,351744.0,,,,,,,,,,,,46.0,Stephen Eustáquio,,Porto,Vitoria de Guimaraes,
2555160425.0,321.0,29.0,35.0,297,70.77000000000001,4.42,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,338791.0,,,,,,,,,,,,11.0,Pepê Aquino,,Porto,Vitoria de Guimaraes,
2555160443.0,322.0,29.0,36.0,297,70.77000000000001,4.42,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 124, 35, 37, 216, 218]",True,338791.0,59.64,22.644,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,-0.004365330000000001
2555160473.0,323.0,29.0,39.0,297,59.535000000000004,23.528000000000002,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,28521.0,64.78500000000001,41.82,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0031147400000000013
,,29.0,39.0,297,64.78500000000001,41.82,,,Carry,,,,,132273.0,69.19500000000001,48.484,,,,,,,,,,22.0,Wendell,False,Porto,Vitoria de Guimaraes,0.004151700000000001
2555160513.0,324.0,29.0,43.0,297,69.19500000000001,48.484,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,132273.0,77.59500000000001,62.288000000000004,,,,,,,,,,22.0,Wendell,False,Porto,Vitoria de Guimaraes,0.008211799999999998
,,29.0,43.0,297,77.59500000000001,62.288000000000004,,,Carry,,,,,347204.0,77.80499999999999,58.412000000000006,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,0.008311429999999998
2555160559.0,325.0,29.0,45.0,297,77.80499999999999,58.412000000000006,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,347204.0,69.615,47.53200000000001,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,0.00010719000000000353
,,29.0,45.0,297,69.615,47.53200000000001,,,Carry,,,,,28521.0,68.775,50.388,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0
2555160583.0,326.0,29.0,50.0,297,68.775,50.388,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,28521.0,68.985,30.668000000000003,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0006193799999999992
,,29.0,50.0,297,68.985,30.668000000000003,,,Carry,,,,,351744.0,69.51,28.424,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,0.0038807899999999985
2555160633.0,327.0,29.0,52.0,297,69.51,28.424,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,351744.0,84.63,3.8760000000000003,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,0.007592419999999999
,,29.0,52.0,297,84.63,3.8760000000000003,,,Carry,,,,,338791.0,82.215,7.208,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0
2555160727.0,328.0,29.0,56.0,297,82.215,7.208,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,338791.0,73.92000000000002,10.404000000000002,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,-0.0035479100000000013
,,29.0,56.0,297,73.92000000000002,10.404000000000002,,,Carry,,,,,10105.0,70.245,12.58,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,0.0
2555160755.0,329.0,30.0,3.0,297,70.245,12.58,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,10105.0,59.85,32.844,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,-0.00711993
2555160817.0,330.0,30.0,5.0,297,59.85,32.844,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,351744.0,68.67000000000002,50.93200000000001,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,0.002456040000000003
,,30.0,5.0,297,68.67000000000002,50.93200000000001,,,Carry,,,,,28521.0,70.98,52.224000000000004,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.004663889999999997
2555160837.0,331.0,30.0,9.0,297,70.98,52.224000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,28521.0,82.53,62.49200000000001,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0035479100000000013
2555160887.0,332.0,30.0,11.0,297,81.58500000000001,61.540000000000006,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,132273.0,67.72500000000001,56.168,,,,,,,,,,22.0,Wendell,False,Porto,Vitoria de Guimaraes,-0.00885965
2555160917.0,333.0,30.0,16.0,297,66.885,55.556000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,28521.0,69.09,48.55200000000001,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0006478500000000019
2555160941.0,334.0,30.0,18.0,297,69.09,48.55200000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114301.0,75.28500000000001,42.364000000000004,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Vitoria de Guimaraes,0.004500169999999998
2555160953.0,335.0,30.0,19.0,297,75.28500000000001,42.364000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 38, 216, 218]",True,358801.0,61.11000000000001,26.792,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Vitoria de Guimaraes,-0.0038807899999999985
2555160971.0,336.0,30.0,22.0,297,60.900000000000006,26.792,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,351744.0,83.37,6.460000000000001,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,0.010667840000000001
2555161025.0,337.0,30.0,24.0,297,83.05499999999999,5.848,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 37, 217, 218]",True,338791.0,83.05499999999999,8.704,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0
,,30.0,24.0,297,83.05499999999999,8.704,,,Carry,,,,,120608.0,76.44,5.916,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,-0.008311429999999998
2555161035.0,338.0,30.0,28.0,297,76.44,5.916,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,120608.0,70.665,3.8760000000000003,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.0
2555161057.0,339.0,30.0,29.0,297,70.665,3.8760000000000003,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,10105.0,67.41000000000001,15.912,,,,,,,,,,3.0,Pepe,False,Porto,Vitoria de Guimaraes,-0.0025178200000000005
2555161077.0,340.0,30.0,32.0,297,67.515,14.620000000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,351744.0,81.375,5.508,,,,,,,,,,46.0,Stephen Eustáquio,False,Porto,Vitoria de Guimaraes,0.00885965
2555161139.0,341.0,30.0,34.0,297,80.955,5.1000000000000005,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 37, 217, 218]",True,338791.0,80.955,17.408,,,,,,,,,,11.0,Pepê Aquino,False,Porto,Vitoria de Guimaraes,0.0019695999999999984
,,30.0,34.0,297,80.955,17.408,,,Carry,,,,,120608.0,86.625,11.356,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,0.012117899999999997
2556378991.0,1085.0,30.0,37.0,297,86.625,11.356,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'Offensive']","[91, 53]",True,120608.0,,,,,,,,,,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
2555161143.0,342.0,30.0,37.0,297,86.73,8.908000000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,120608.0,,,,,,,,,,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
2555161147.0,160.0,30.0,37.0,107,18.27,59.092000000000006,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[64],False,447235.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555161433.0,343.0,31.0,9.0,297,88.72500000000001,10.608,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'FreekickTaken', 'Length', 'Angle']","[91, 120, 29, 133, 35, 37, 217, 218]",True,120608.0,78.855,29.512,,,,,,,,,,25.0,Otávio,False,Porto,Vitoria de Guimaraes,
2555161465.0,161.0,31.0,10.0,107,23.94,44.608,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,435125.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555161471.0,162.0,31.0,11.0,107,23.94,44.608,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,435125.0,,,,,,,,,,,,,,,Porto,Vitoria de Guimaraes,
2555161569.0,163.0,31.0,16.0,107,49.245,53.38,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'Throughball', 'Longball']","[91, 120, 128, 130, 36, 38, 217, 218]",True,435125.0,75.075,15.232,,,,,,,,,,,,True,Porto,Vitoria de Guimaraes,
2555161565.0,344.0,31.0,20.0,297,25.62,52.224000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,28521.0,,,,,,,,,,,,5.0,Iván Marcano,,Porto,Vitoria de Guimaraes,
2555161629.0,345.0,31.0,20.0,297,25.62,52.224000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,28521.0,43.050000000000004,65.688,,,,,,,,,,5.0,Iván Marcano,False,Porto,Vitoria de Guimaraes,0.0018388500000000012
,,31.0,20.0,297,43.050000000000004,65.688,,,Carry,,,,,347204.0,72.97500000000001,49.504000000000005,,,,,,,,,,13.0,Galeno,True,Porto,Vitoria de Guimaraes,0.012859730000000002
2555161693.0,346.0,31.0,28.0,297,72.97500000000001,49.504000000000005,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'RegularPlay', 'Angle', 'StandingSave', 'ShotAssist', 'IntentionalAssist', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 205, 40, 46, 52, 36, 38, 217, 218]",True,347204.0,82.74,20.740000000000002,,,,,,,,,,13.0,Galeno,False,Porto,Vitoria de Guimaraes,0.004429619999999999
,,31.0,28.0,297,82.74,20.740000000000002,,,Carry,,,,,120608.0,90.3,22.576000000000004,,,,,,,,,,25.0,Otávio,True,Porto,Vitoria de Guimaraes,0.026359360000000002
2555161695.0,347.0,31.0,32.0,297,90.3,22.576000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['Zone', 'LowLeft', 'RightFoot', 'GoalMouthY', 'RegularPlay', 'RelatedEventId', 'BoxRight', 'GoalMouthZ', 'StandingSave', 'Assisted', 'IntentionalAssist']","[91, 24, 9, 10, 1, 3, 12, 17, 19, 25]",True,120608.0,,,,4.4,54.2,True,346.0,347204.0,True,,,25.0,Otávio,,Porto,Vitoria de Guimaraes,
