id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2541842335.0,2.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541842357.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541902755.0,852.0,0.0,0.0,297,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541902789.0,655.0,0.0,0.0,122,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541786063.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541786437.0,1.0,0.0,0.0,297,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Porto,Boavista,
2541842353.0,3.0,0.0,0.0,297,52.395,33.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,358801.0,50.714999999999996,32.164,,,,,,,,,,9.0,Mehdi Taremi,False,Porto,Boavista,0.0
2541842365.0,4.0,0.0,0.0,297,50.714999999999996,32.164,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,120608.0,42.839999999999996,26.452,,,,,,,,,,25.0,Otávio,False,Porto,Boavista,-0.002219519999999999
2541842375.0,5.0,0.0,2.0,297,42.839999999999996,26.452,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,114301.0,41.475,7.412000000000001,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Boavista,-0.0013637900000000001
2541842387.0,6.0,0.0,4.0,297,40.845,8.704,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,342701.0,30.450000000000003,18.836000000000002,,,,,,,,,,18.0,Wilson Manafá,False,Porto,Boavista,-0.0010425699999999996
2541842431.0,7.0,0.0,6.0,297,31.080000000000002,19.788000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,10105.0,32.76,40.732,,,,,,,,,,3.0,Pepe,False,Porto,Boavista,0.0002191399999999996
,,0.0,6.0,297,32.76,40.732,,,Carry,,,,,28521.0,31.290000000000003,42.568000000000005,,,,,,,,,,5.0,Iván Marcano,False,Porto,Boavista,-0.0002191399999999996
2541842459.0,8.0,0.0,9.0,297,31.290000000000003,42.568000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,28521.0,32.97,56.37200000000001,,,,,,,,,,5.0,Iván Marcano,False,Porto,Boavista,-0.0005097200000000017
2541842497.0,9.0,0.0,12.0,297,34.230000000000004,55.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,132273.0,19.32,41.344,,,,,,,,,,22.0,Wendell,False,Porto,Boavista,-0.00042940999999999986
2541842519.0,10.0,0.0,14.0,297,19.32,41.344,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,28521.0,13.755,25.976000000000003,,,,,,,,,,5.0,Iván Marcano,False,Porto,Boavista,0.000661730000000001
2541842561.0,11.0,0.0,17.0,297,14.28,26.588000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,16.065,43.112,,,,,,,,,,99.0,Diogo Costa,False,Porto,Boavista,-0.0010497700000000002
,,0.0,17.0,297,16.065,43.112,,,Carry,,,,,28521.0,23.415000000000003,39.508,,,,,,,,,,5.0,Iván Marcano,False,Porto,Boavista,0.0003880399999999992
2541842587.0,12.0,0.0,20.0,297,23.415000000000003,39.508,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,28521.0,30.765,13.804000000000002,,,,,,,,,,5.0,Iván Marcano,False,Porto,Boavista,0.00042940999999999986
,,0.0,20.0,297,30.765,13.804000000000002,,,Carry,,,,,10105.0,39.375,14.280000000000001,,,,,,,,,,3.0,Pepe,False,Porto,Boavista,0.0015522900000000013
2541842607.0,13.0,0.0,26.0,297,39.375,14.280000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,10105.0,49.035000000000004,21.080000000000002,,,,,,,,,,3.0,Pepe,False,Porto,Boavista,0.0021440899999999995
2541842643.0,14.0,0.0,27.0,297,49.035000000000004,21.080000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114301.0,59.745000000000005,22.236000000000004,,,,,,,,,,8.0,Matheus Uribe,False,Porto,Boavista,0.0025646799999999997
,,0.0,27.0,297,59.745000000000005,22.236000000000004,,,Carry,,,,,384430.0,56.175000000000004,28.424,,,,,,,,,,30.0,Evanilson,False,Porto,Boavista,3.931999999999894e-05
2541842689.0,15.0,0.0,30.0,297,56.175000000000004,28.424,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'StandingSave', 'Chipped', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,384430.0,74.865,63.988,,,,,,,,,,30.0,Evanilson,False,Porto,Boavista,0.004326010000000002
,,0.0,30.0,297,74.865,63.988,,,Carry,,,,,338791.0,77.28,54.196000000000005,,,,,,,,,,11.0,Pepê Aquino,True,Porto,Boavista,0.0027939199999999983
2541842703.0,16.0,0.0,36.0,297,77.28,54.196000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'Chipped', 'Angle', 'PassEndY']","[91, 120, 29, 124, 36, 38, 217, 218]",True,338791.0,86.31,30.328000000000003,,,,,,,,,,11.0,Pepê Aquino,True,Porto,Boavista,
2541842717.0,3.0,0.0,37.0,122,19.11,40.120000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,454408.0,27.72,38.42,,,,,,,,,,,,False,Porto,Boavista,0.0011582700000000012
2541842723.0,4.0,0.0,39.0,122,27.72,38.42,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,374830.0,,,,,,,,,,,,,,,Porto,Boavista,
2541842779.0,5.0,0.0,39.0,122,27.72,38.42,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,374830.0,32.550000000000004,61.2,,,,,,,,,,,,False,Porto,Boavista,-0.0015471700000000005
2541842799.0,6.0,0.0,45.0,122,42.21000000000001,66.096,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,454408.0,43.050000000000004,60.248,,,,,,,,,,,,False,Porto,Boavista,0.0
2541842829.0,7.0,0.0,46.0,122,43.050000000000004,60.248,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,374830.0,72.55499999999999,62.628,,,,,,,,,,,,True,Porto,Boavista,
2541842825.0,17.0,0.0,50.0,297,28.665000000000003,2.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,10105.0,,,,,,,,,,,,3.0,Pepe,,Porto,Boavista,
2541842885.0,19.0,0.0,50.0,297,25.935,1.7000000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,10105.0,31.395,1.972,,,,,,,,,,3.0,Pepe,False,Porto,Boavista,0.0013280500000000008
,,0.0,50.0,297,28.665000000000003,2.924,,,Carry,,,,,10105.0,25.935,1.7000000000000002,,,,,,,,,,3.0,Pepe,False,Porto,Boavista,-0.0013280500000000008
