id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2516230369.0,2.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516230365.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516277165.0,1114.0,0.0,0.0,288,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516277219.0,818.0,0.0,0.0,121,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516200547.0,1.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516202127.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Braga,Rio Ave,
2516230387.0,3.0,0.0,0.0,121,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,349176.0,46.410000000000004,29.92,,,,,,,,,,95.0,André Pereira,False,Braga,Rio Ave,-0.0020492999999999987
,,0.0,0.0,121,46.410000000000004,29.92,,,Carry,,,,,83798.0,48.72,30.6,,,,,,,,,,30.0,Andreas Samaris,False,Braga,Rio Ave,0.0
2516230421.0,4.0,0.0,1.0,121,48.72,30.6,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,83798.0,34.545,52.97200000000001,,,,,,,,,,30.0,Andreas Samaris,False,Braga,Rio Ave,-0.004251080000000001
,,0.0,1.0,121,34.545,52.97200000000001,,,Carry,,,,,96243.0,33.39,57.05200000000001,,,,,,,,,,23.0,Josué Sá,False,Braga,Rio Ave,0.0
2516230443.0,5.0,0.0,4.0,121,33.39,57.05200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Longball', 'Zone', 'Chipped', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 120, 124, 128, 36, 38, 216, 218]",True,96243.0,63.21000000000001,28.084,,,,,,,,,,23.0,Josué Sá,True,Braga,Rio Ave,
2516230431.0,3.0,0.0,6.0,288,41.160000000000004,39.304,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,406688.0,,,,,,,,,,,,,,,Braga,Rio Ave,
2516230453.0,6.0,0.0,6.0,121,63.839999999999996,28.696000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,349176.0,,,,,,,,,,,,95.0,André Pereira,,Braga,Rio Ave,
2516230447.0,4.0,0.0,6.0,288,38.64,38.48800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'HeadPass', 'Angle']","[91, 117, 30, 139, 36, 38, 216, 218]",True,406688.0,49.875,35.836000000000006,,,,,,,,,,,,False,Braga,Rio Ave,0.002219519999999999
2516230455.0,5.0,0.0,8.0,288,52.815,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,127130.0,54.495,34.476000000000006,,,,,,,,,,,,False,Braga,Rio Ave,
2516255007.0,395.0,0.0,8.0,121,51.135000000000005,37.944,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,83798.0,,,,,,,,,,,,30.0,Andreas Samaris,,Braga,Rio Ave,
2516230531.0,7.0,0.0,11.0,121,50.400000000000006,39.984,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,380617.0,39.165,50.728,,,,,,,,,,6.0,Guga,False,Braga,Rio Ave,-0.0026987899999999995
,,0.0,11.0,121,39.165,50.728,,,Carry,,,,,96243.0,35.7,52.97200000000001,,,,,,,,,,23.0,Josué Sá,False,Braga,Rio Ave,-0.002096840000000001
