id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497422577.0,2.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497422583.0,2.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497469957.0,986.0,0.0,0.0,121,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497469963.0,682.0,0.0,0.0,786,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497399795.0,1.0,0.0,0.0,121,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497401289.0,1.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Rio Ave,Pacos de Ferreira,
2497422605.0,3.0,0.0,0.0,786,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,342602.0,39.06,37.06,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,-0.004268819999999998
2497422629.0,4.0,0.0,2.0,786,39.375,36.856,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,422245.0,28.77,8.296,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,-0.002849870000000001
2497422659.0,5.0,0.0,5.0,786,28.56,6.596,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,110341.0,45.78,2.584,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,0.0027068500000000002
2497422677.0,6.0,0.0,7.0,786,39.27,3.5360000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,444941.0,26.880000000000003,4.828,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,-0.0014860800000000007
2497422689.0,7.0,0.0,9.0,786,26.880000000000003,5.236000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,110341.0,20.265,15.028000000000002,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,-0.0003527700000000005
2497422717.0,8.0,0.0,11.0,786,20.265,15.028000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,423078.0,5.04,33.184,,,,,,,,,,,,False,Rio Ave,Pacos de Ferreira,-1.3259999999999314e-05
2497422735.0,9.0,0.0,17.0,786,6.195,44.88,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Longball', 'Chipped', 'PassEndY', 'StandingSave', 'Length']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,70950.0,48.72,68.0,,,,,,,,,,,,True,Rio Ave,Pacos de Ferreira,
2497422831.0,4.0,0.0,29.0,121,60.58500000000001,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'ThrowIn', 'PassEndY', 'Angle']","[91, 212, 35, 37, 216]",True,395954.0,56.28,5.236000000000001,,,,,,,,,,20.0,Costinha,False,Rio Ave,Pacos de Ferreira,0.0
