id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,firstName,lastName,teamColor,name,homeTeam,awayTeam,round,shortName,fullName
2444991713,Miss,10264,1215057,Vitor Oliveira,82.4849514568,34.7625,7,,False,False,,,20.4960509585,2.7685517248,0.0448016226291656,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.20501793336836177, 'zoomRatio': 0.2799181179063545}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2444994115,AttemptSaved,10264,432591,Ricardo Horta,90.9000015258789,47.854268582087144,10,,True,True,92.7,46.452993627000005,36.66875,1.2199999940000001,0.021535187959671003,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.29398148148148073, 'y': 0.32275132116402117, 'zoomRatio': 1}",Ricardo,Horta,#920403,Braga,Famalicao,Braga,2,,
2444995015,AttemptSaved,10264,361321,Iuri Medeiros,78.31796460333112,33.92375116348266,11,,False,True,103.6724137932,34.0,33.695,0.8539999958000001,0.031260460615158,0.0161,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0806878306878307, 'y': 0.22592592481481483, 'zoomRatio': 1}",Iuri,Medeiros,#920403,Braga,Famalicao,Braga,2,,
2444996173,Miss,10264,1215057,Vitor Oliveira,98.14912575127859,37.202500581741326,13,,False,False,100.35344827620001,40.217380953,39.881190477,0.08989473640000001,0.1293419003486633,,Header,RegularPlay,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.015285125817903353, 'zoomRatio': 0.6427270150121346}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2444996305,Goal,10264,191793,Nuno Sequeira,92.1999969482422,36.74499883651736,13,,False,True,,,36.44000000000001,0.3659999982,0.0359700322151184,0.2092,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.3544973544973533, 'y': 0.09682539634920634, 'zoomRatio': 1}",Nuno,Sequeira,#920403,Braga,Famalicao,Braga,2,,
2445000843,AttemptSaved,10264,1215057,Vitor Oliveira,91.0999984741211,41.5990625,18,,False,True,103.19827586219999,35.22000000000001,33.2375,1.5474736766,0.0706194639205932,0.0655,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.2017195767195774, 'y': 0.40938457052910054, 'zoomRatio': 1}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2445000875,Goal,10264,696932,Simon Banza,96.2193011892786,29.79976254423245,18,,False,True,,,36.2875,0.9374736795999999,0.1703665852546692,0.6096,Header,RegularPlay,FirstHalf,False,"{'x': 0.39484126984126955, 'y': 0.24800890994708993, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Famalicao,Braga,2,,
2445004917,AttemptSaved,10264,605507,Andre Horta,77.98009708880002,35.37249941825867,23,,False,True,103.9568965518,34.38125,36.13500000000001,0.40452631380000004,0.0311141312122344,0.1331,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.4351851851851839, 'y': 0.10701754333333334, 'zoomRatio': 1}",Andre,Horta,#920403,Braga,Famalicao,Braga,2,,
2445004977,Miss,10264,1215057,Vitor Oliveira,96.4122807008,40.97380824153511,23,,False,False,,,42.8709375,0.17978947280000002,0.0916270017623901,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.020267246026702372, 'zoomRatio': 0.4261105435586714}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2445005885,AttemptSaved,1634,97509,Andre Simoes,101.87068676149171,30.316,24,,True,True,104.3362068966,32.24625,32.779999999999994,1.2199999940000001,0.2947429418563843,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3227513227513243, 'y': 0.32275132116402117, 'zoomRatio': 1}",Andre,Simoes,#0050A8,Famalicao,Famalicao,Braga,2,,
2445017513,AttemptSaved,10264,1215057,Vitor Oliveira,94.48245613879999,33.69499883651733,39,,True,True,96.0263157884,33.695,33.92375,1.2199999940000001,0.0664243102073669,,Header,RegularPlay,FirstHalf,False,"{'x': 1.0201719576719581, 'y': 0.32275132116402117, 'zoomRatio': 1}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2445019573,Miss,1634,97509,Andre Simoes,97.18421347027859,37.202500581741326,42,,False,False,,,25.93843750000001,1.60526315,0.1050220429897308,,Header,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.19912556033647338, 'zoomRatio': 0.46889173159669767}",Andre,Simoes,#0050A8,Famalicao,Famalicao,Braga,2,,
2445020149,Miss,10264,361321,Iuri Medeiros,90.8000030517578,41.77249955892563,43,,False,False,,,36.13500000000001,4.0980689704,0.0597020983695983,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.647168962657845, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",Iuri,Medeiros,#920403,Braga,Famalicao,Braga,2,,
2445021359,AttemptSaved,10264,1215057,Vitor Oliveira,101.87068676149171,45.191846060512866,45,0.0,True,True,103.10344827600001,42.00375,32.39875,1.1622105206000002,0.0386416316032409,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.4236111111111112, 'y': 0.3074631006878307, 'zoomRatio': 1}",Vitor,Oliveira,#920403,Braga,Famalicao,Braga,2,,
2445033275,AttemptSaved,1634,1093297,Álex Millán,93.5,32.93249883651733,48,,False,True,98.3421052628,32.779999999999994,31.94125,0.5714736814000001,0.2335369288921356,0.1578,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.544642857142858, 'y': 0.15118351359788362, 'zoomRatio': 1}",Álex,Millán,#0050A8,Famalicao,Famalicao,Braga,2,,
2445035385,Miss,10264,866509,Vitor Tormena,95.1578917908214,38.78857143,53,,False,False,,,47.013503181400004,2.1382105158,0.0180630981922149,,Header,SetPiece,SecondHalf,False,"{'x': 0, 'y': 0.16430706520716962, 'zoomRatio': 0.290467520337083}",Vitor,Tormena,#920403,Braga,Famalicao,Braga,2,,
2445037891,Miss,10264,605507,Andre Horta,77.86747744806557,42.986563382148745,59,,False,False,,,32.6275,7.3566896704,0.0195828974246978,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1263508250543441, 'y': 0.6772486772486772, 'zoomRatio': 0.34798260014966853}",Andre,Horta,#920403,Braga,Famalicao,Braga,2,,
2445039123,AttemptSaved,10264,696932,Simon Banza,85.60147386375178,25.302499117851266,62,,True,True,88.9,26.51656250000001,34.61,1.2199999940000001,0.0390689671039581,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.8386243386243388, 'y': 0.32275132116402117, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Famalicao,Braga,2,,
2445039401,AttemptSaved,10264,1355668,Alvaro Djalo,85.38676306712412,42.63968705892563,63,,True,True,89.6,41.3678125,35.0675,1.2199999940000001,0.0321395099163055,,LeftFoot,FromCorner,SecondHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",Alvaro,Djalo,#920403,Braga,Famalicao,Braga,2,,
2445039559,Miss,10264,432591,Ricardo Horta,77.64222957426888,47.50395011058714,64,,False,False,,,23.2285350362,3.4984827616,0.0107189416885375,,RightFoot,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.32479173198422506, 'zoomRatio': 0.3509271963194946}",Ricardo,Horta,#920403,Braga,Famalicao,Braga,2,,
2445040133,AttemptSaved,10264,696932,Simon Banza,99.4999970553214,35.44875116348267,65,,True,True,100.63793103479999,35.22000000000001,34.38125,1.2199999940000001,0.2544756531715393,,Header,RegularPlay,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Famalicao,Braga,2,,
2445040703,AttemptSaved,1634,686460,Santiago Colombatto,87.31911928487587,34.30500116348267,67,,False,True,103.6724137932,34.0,36.44000000000001,1.0979999945999999,0.0470853149890899,0.2001,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.3544973544973533, 'y': 0.29047618904761907, 'zoomRatio': 1}",Santiago,Colombatto,#0050A8,Famalicao,Famalicao,Braga,2,,
2445041411,AttemptSaved,1634,1334534,Junior Kadile,85.279411764,48.34471230401287,69,,True,True,87.53382352919998,46.8033120985,34.1525,1.2199999940000001,0.0189546644687652,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",Junior,Kadile,#0050A8,Famalicao,Famalicao,Braga,2,,
2445041437,Miss,1634,813549,Zaydou Youssouf,79.78203711753444,30.05190476,69,,False,False,,,27.950714285,0.6228421022,0.0261944234371185,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.10296126378285976, 'zoomRatio': 0.6248671625192037}",Zaydou,Youssouf,#0050A8,Famalicao,Famalicao,Braga,2,,
2445041801,AttemptSaved,1634,813549,Zaydou Youssouf,84.06165220406557,22.808153939487127,70,,True,True,88.28529411759999,24.955625,34.533750000000005,1.2199999940000001,0.029005080461502002,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8587962962962951, 'y': 0.32275132116402117, 'zoomRatio': 1}",Zaydou,Youssouf,#0050A8,Famalicao,Famalicao,Braga,2,,
2445042213,AttemptSaved,1634,776583,Heri,90.3000030517578,11.413080325184787,72,,False,True,92.7,14.750828025899994,32.9325,0.8154736802,0.0181412398815155,0.0867,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.282407407407408, 'y': 0.2157337778306878, 'zoomRatio': 1}",,Heri,#0050A8,Famalicao,Famalicao,Braga,2,,
2445042883,Miss,10264,821312,Sikou Niakaté,97.0877163528214,28.539048259232445,75,,False,False,,,24.84,1.6951578863999999,0.0421104133129119,,OtherBodyParts,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.18506090462882105, 'zoomRatio': 0.41266375545851547}",Sikou,Niakaté,#920403,Braga,Famalicao,Braga,2,,
2445043051,AttemptSaved,10264,696932,Simon Banza,100.82758476024587,21.196688168771786,76,,False,True,104.3362068966,30.244,34.838750000000005,1.7465263072,0.1226588785648346,0.1196,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7781084656084645, 'y': 0.4620439966137566, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Famalicao,Braga,2,,
2445043673,Goal,10264,696932,Simon Banza,101.11207041275414,34.22874941825867,79,,False,True,,,34.0,0.7319999964,0.7926786541938782,0.6644,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1, 'y': 0.19365079269841268, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Famalicao,Braga,2,,
2445044191,Miss,1634,163605,Pelé,76.62864421533112,30.291999908447266,82,,False,False,,,40.049285715,0.44305262939999995,0.018149584531784,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.07324048660842603, 'zoomRatio': 0.6248671625192037}",,Pelé,#0050A8,Famalicao,Famalicao,Braga,2,,
2445044595,AttemptSaved,1634,686460,Santiago Colombatto,100.54310634250828,49.39566771851287,88,,False,True,104.90517241379999,35.6775,32.6275,0.0385263156,0.0153240263462066,0.1723,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 1.3630952380952386, 'y': 0.010192146984126984, 'zoomRatio': 1}",Santiago,Colombatto,#0050A8,Famalicao,Famalicao,Braga,2,,
2445044695,AttemptSaved,10264,748380,Abel Ruiz,101.11207041275414,22.037451698556428,90,0.0,False,True,102.629310345,25.4759375,33.2375,0.0834736838,0.0952985286712646,0.3807,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2017195767195774, 'y': 0.02208298513227513, 'zoomRatio': 1}",Abel,Ruiz,#920403,Braga,Famalicao,Braga,2,,
2445044703,AttemptSaved,10264,1355668,Alvaro Djalo,89.0999984741211,41.05785778423243,90,0.0,False,True,103.6724137932,34.38125,34.305,0.5714736814000001,0.0542890429496765,0.0201,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9193121693121694, 'y': 0.15118351359788362, 'zoomRatio': 1}",Alvaro,Djalo,#920403,Braga,Famalicao,Braga,2,,
2445044779,AttemptSaved,1634,751762,Dylan Batubinsika,97.37719298180001,33.00875058174133,90,2.0,True,True,98.7280701752,32.6275,30.87375,1.2199999940000001,0.2074001431465149,,OtherBodyParts,FromCorner,SecondHalf,False,"{'x': 1.8270502645502642, 'y': 0.32275132116402117, 'zoomRatio': 1}",Dylan,Batubinsika,#0050A8,Famalicao,Famalicao,Braga,2,,
2445044863,AttemptSaved,10264,1355668,Alvaro Djalo,90.5,48.064456457725754,90,4.0,True,True,91.9,46.6631847099,33.61875,1.2199999940000001,0.0507055222988128,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",Alvaro,Djalo,#920403,Braga,Famalicao,Braga,2,,
2445515387,Miss,212821,643712,Saviour Godwin,92.3000030517578,56.586918423739135,1,,False,False,,,23.648917202,2.3179999886000004,0.0280187427997589,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.22393792358108433, 'zoomRatio': 0.3651791869281887}",Saviour,Godwin,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445519675,Miss,212821,643712,Saviour Godwin,92.1999969482422,48.13452442837426,5,,False,False,,,27.782619046999997,5.6708965615999976,0.0518102943897247,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.7425127544880403, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",Saviour,Godwin,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445521547,AttemptSaved,9772,576118,Diogo Goncalves,92.3000030517578,43.650446924087134,7,,True,True,95.35087719170001,41.7725,34.7625,1.2199999940000001,0.0696404874324798,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.32275132116402117, 'zoomRatio': 1}",Diogo,Goncalves,#C00001,Benfica,Casa Pia,Benfica,2,,
2445527585,AttemptSaved,9772,576118,Diogo Goncalves,76.51601598226888,31.63625116348266,13,,True,True,87.42647058799999,32.3225,33.61875,1.2199999940000001,0.0303031504154205,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1008597883597888, 'y': 0.32275132116402117, 'zoomRatio': 1}",Diogo,Goncalves,#C00001,Benfica,Casa Pia,Benfica,2,,
2445536115,AttemptSaved,9772,940087,Goncalo Ramos,100.16379455075413,37.27874941825867,24,,True,True,101.3965517244,37.05,36.2875,1.2199999940000001,0.3367111682891845,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.39484126984126955, 'y': 0.32275132116402117, 'zoomRatio': 1}",Goncalo,Ramos,#C00001,Benfica,Casa Pia,Benfica,2,,
2445537421,AttemptSaved,212821,211118,Rafael Martins,81.02087035026886,40.72166602576755,26,,True,True,83.6111650488,40.049285715,34.68625,1.2199999940000001,0.0287967324256896,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.8184523809523807, 'y': 0.32275132116402117, 'zoomRatio': 1}",Rafael,Martins,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445544609,AttemptSaved,9772,477023,Rafa Silva,78.5432038848,26.69,33,,False,True,101.4913793106,32.6275,33.695,0.48799999759999996,0.0504876673221588,0.0193,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.0806878306878307, 'y': 0.12910052846560846, 'zoomRatio': 1}",Rafa,Silva,#C00001,Benfica,Casa Pia,Benfica,2,,
2445549203,Miss,9772,576118,Diogo Goncalves,95.64034793132141,37.73200018310547,38,,False,False,,,36.97375,4.4630344888,0.0517109334468841,,Header,RegularPlay,FirstHalf,False,"{'x': 0.5487446357355482, 'y': 0.6772486772486772, 'zoomRatio': 0.5736007656728462}",Diogo,Goncalves,#C00001,Benfica,Casa Pia,Benfica,2,,
2445550607,AttemptSaved,212821,574658,Joao Nunes,92.0,22.457835467987127,40,,False,True,103.57758620700001,32.24625,34.0,1.5474736766,0.0165024995803833,0.0232,Header,FromCorner,FirstHalf,False,"{'x': 1, 'y': 0.40938457052910054, 'zoomRatio': 1}",Joao,Nunes,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445553725,AttemptSaved,212821,648371,Takahiro Kunimoto,90.5999984741211,23.08840711305644,43,,False,True,102.3448275864,31.1025,35.83,1.3034736778000002,0.0520827770233154,0.1653,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.5158730158730164, 'y': 0.34483430629629636, 'zoomRatio': 1}",Takahiro,Kunimoto,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445556665,Miss,9772,1137705,Enzo Fernandez,75.61505026406556,31.559999418258663,45,2.0,False,False,97.0877192975,38.536428573,39.460952381999995,1.2199999940000001,0.0161797106266021,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.22340425417758225, 'zoomRatio': 0.6921869548724447}",Enzo,Fernandez,#C00001,Benfica,Casa Pia,Benfica,2,,
2445576735,Miss,212821,211118,Rafael Martins,77.98009708880002,33.92375116348266,49,,False,False,,,30.4925,4.8280000072,0.0258646607398986,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.492015271728921, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",Rafael,Martins,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445578771,AttemptSaved,9772,940087,Goncalo Ramos,89.19999694824219,32.398751163482665,52,,True,True,91.0,32.474999999999994,33.161249999999995,1.2199999940000001,0.0560785233974456,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2218915343915355, 'y': 0.32275132116402117, 'zoomRatio': 1}",Goncalo,Ramos,#C00001,Benfica,Casa Pia,Benfica,2,,
2445582065,AttemptSaved,212821,643712,Saviour Godwin,99.01754091482141,48.765093400725725,55,,True,True,100.54310344860001,45.542165601099995,35.90625,1.2199999940000001,0.0075873434543609,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.49570105820105825, 'y': 0.32275132116402117, 'zoomRatio': 1}",Saviour,Godwin,#333333,Casa Pia,Casa Pia,Benfica,2,,
2445583277,Miss,9772,477023,Rafa Silva,90.3000030517578,19.445095811271784,57,,False,False,,,45.752356684000006,0.5329473658000001,0.0125015079975128,,RightFoot,RegularPlay,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.04534812719950628, 'zoomRatio': 0.3216376171722392}",Rafa,Silva,#C00001,Benfica,Casa Pia,Benfica,2,,
2445584815,Goal,9772,940087,Goncalo Ramos,102.43965806650827,34.152500581741336,58,,False,True,,,35.75375,0.160526315,0.5992986559867859,0.9844,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.5360449735449745, 'y': 0.042467279100529096, 'zoomRatio': 1}",Goncalo,Ramos,#C00001,Benfica,Casa Pia,Benfica,2,,
2445585141,AttemptSaved,9772,940087,Goncalo Ramos,100.35344682924587,33.61875,58,,True,True,101.3965517244,33.695,34.07625,1.2199999940000001,0.2249702215194702,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",Goncalo,Ramos,#C00001,Benfica,Casa Pia,Benfica,2,,
2445589423,Miss,9772,477023,Rafa Silva,81.02087035026886,29.12738223346489,64,,False,False,,,36.51625,3.8547586248,0.0381586253643035,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.5579160331432165, 'y': 0.6772486772486772, 'zoomRatio': 0.6641142154867928}",Rafa,Silva,#C00001,Benfica,Casa Pia,Benfica,2,,
2445595851,Miss,9772,643690,Roman Yaremchuk,94.19297950982141,30.28000009155273,72,,False,False,,,47.15363057,0.6228421022,0.07587730884552,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.04735134523395694, 'zoomRatio': 0.287373130930193}",Roman,Yaremchuk,#C00001,Benfica,Casa Pia,Benfica,2,,
2445600101,Miss,9772,477023,Rafa Silva,87.64117319424822,36.74499883651736,76,,False,False,,,38.872619049,1.3355789408,0.0527292490005493,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.2740987808341181, 'zoomRatio': 0.7757634984363826}",Rafa,Silva,#C00001,Benfica,Casa Pia,Benfica,2,,
2445601795,Miss,9772,288406,Alex Grimaldo,85.81617647,45.121783435299996,78,,False,False,,,26.574375,3.3768275888,0.041342556476593,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.45475331555256315, 'zoomRatio': 0.5090480599276158}",Alex,Grimaldo,#C00001,Benfica,Casa Pia,Benfica,2,,
2445605831,AttemptSaved,9772,288406,Alex Grimaldo,76.51601598226888,36.592501163482666,81,,False,True,104.051724138,34.0,35.60125,0.32747368260000004,0.0345668792724609,0.1028,LeftFoot,FreeKick,SecondHalf,False,"{'x': 0.5763888888888888, 'y': 0.08663324936507935, 'zoomRatio': 1}",Alex,Grimaldo,#C00001,Benfica,Casa Pia,Benfica,2,,
2445650477,AttemptSaved,9768,637744,Marcus Edwards,82.37233181606555,27.69857206923245,6,,False,True,103.9568965518,34.38125,31.559999999999995,0.12199999939999999,0.0259428620338439,0.2123,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.6455026455026467, 'y': 0.032275132116402115, 'zoomRatio': 1}",Marcus,Edwards,#106840,Sporting,Sporting,Rio Ave,2,,
2445662431,AttemptSaved,9768,1035614,Manuel Ugarte,85.81617647,22.317707544843564,21,,False,True,103.19827586219999,32.9325,32.70374999999999,1.4639999928,0.0729868710041046,0.0729,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3429232804232825, 'y': 0.38730158539682535, 'zoomRatio': 1}",Manuel,Ugarte,#106840,Sporting,Sporting,Rio Ave,2,,
2445665131,Miss,9768,637744,Marcus Edwards,90.3000030517578,26.34312588214875,24,,False,False,,,33.31375,6.0271724248000025,0.050966203212738,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.077111101525742, 'y': 0.6772486772486772, 'zoomRatio': 0.42474311660080777}",Marcus,Edwards,#106840,Sporting,Sporting,Rio Ave,2,,
2445665941,Miss,9768,941573,Pedro Porro,82.03446430153443,16.992866510771783,25,,False,False,,,41.141904761999996,0.44305262939999995,0.0169689357280731,,RightFoot,RegularPlay,FirstHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.062035639533777415, 'zoomRatio': 0.5292705694021971}",Pedro,Porro,#106840,Sporting,Sporting,Rio Ave,2,,
2445666847,Post,9768,732282,Trincao,91.9000015258789,23.50879088248713,26,,False,False,,,36.21125,2.476,0.1297541558742523,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.655026455026455, 'zoomRatio': 1}",,Trincao,#106840,Sporting,Sporting,Rio Ave,2,,
2445673603,AttemptSaved,9768,875133,Pedro Goncalves,88.39264869687588,36.89749941825867,34,,False,True,99.1140350876,34.99125,32.55125,0.24399999879999998,0.2309569418430328,0.5159,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3832671957671967, 'y': 0.06455026423280423, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting,Sporting,Rio Ave,2,,
2445675653,Goal,9768,875133,Pedro Goncalves,103.38793392850828,34.686251163482666,36,,False,True,,,34.7625,0.3659999982,0.8812052011489868,0.9685,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.09682539634920634, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting,Sporting,Rio Ave,2,,
2445679551,Miss,9768,1035614,Manuel Ugarte,76.51601598226888,33.00875058174133,40,,False,False,,,35.9825,4.2197241432000006,0.0216579437255859,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.6818167593232014, 'y': 0.6772486772486772, 'zoomRatio': 0.6066747287557619}",Manuel,Ugarte,#106840,Sporting,Sporting,Rio Ave,2,,
2445701173,Miss,9768,875133,Pedro Goncalves,86.24558987287588,34.686251163482666,46,,False,False,,,29.547619045999998,0.8925263114,0.0683033168315887,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.20046045489395029, 'zoomRatio': 0.8489839569105302}",Pedro,Goncalves,#106840,Sporting,Sporting,Rio Ave,2,,
2445704485,AttemptSaved,9768,941573,Pedro Porro,93.6999969482422,19.024713378199998,50,,True,True,96.2192982446,22.457834398899998,34.305,1.2199999940000001,0.042611539363861,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",Pedro,Porro,#106840,Sporting,Sporting,Rio Ave,2,,
2445711625,AttemptSaved,9768,941573,Pedro Porro,76.40339634153443,34.53375058174134,61,,True,True,87.963235294,35.0675,36.05875,1.2199999940000001,0.0206319391727447,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0.455357142857142, 'y': 0.32275132116402117, 'zoomRatio': 1}",Pedro,Porro,#106840,Sporting,Sporting,Rio Ave,2,,
2445712795,AttemptSaved,7841,841352,Abdul-Aziz Yakubu,93.8000030517578,35.44875116348267,64,,False,True,102.9137931036,34.1525,34.61,0.7319999964,0.0877103805541992,0.0262,Header,RegularPlay,SecondHalf,False,"{'x': 0.8386243386243388, 'y': 0.19365079269841268, 'zoomRatio': 1}",Abdul-Aziz,Yakubu,#015F24,Rio Ave,Sporting,Rio Ave,2,,
2445714069,Goal,9768,955529,Matheus Luiz,75.7276699048,49.95617941108714,67,,False,True,,,36.44000000000001,1.6630526234,0.0195246636867523,0.2133,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.3544973544973533, 'y': 0.4399610114814815, 'zoomRatio': 1}",Matheus,Luiz,#106840,Sporting,Sporting,Rio Ave,2,,
2445714489,AttemptSaved,9768,637744,Marcus Edwards,91.9000015258789,43.440253703012864,68,,True,True,96.4122807008,40.637619048000005,34.38125,1.2199999940000001,0.0795214474201202,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",Marcus,Edwards,#106840,Sporting,Sporting,Rio Ave,2,,
2445715091,Miss,9768,941573,Pedro Porro,90.8000030517578,21.40687871712821,70,,False,False,96.2192982446,34.38125,64.720379145,1.60526315,0.0332135260105133,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0, 'y': 0.052254014913786326, 'zoomRatio': 0.12304535637917827}",Pedro,Porro,#106840,Sporting,Sporting,Rio Ave,2,,
2445716775,Miss,7841,844440,Paulo Vitor,80.57039178733112,35.37249941825867,74,,False,False,90.8,30.416249999999994,26.942142856999997,0.802631575,0.0187351405620574,,RightFoot,FromCorner,SecondHalf,False,"{'x': 2, 'y': 0.11372170883283632, 'zoomRatio': 0.5355733225273642}",Paulo,Vitor,#015F24,Rio Ave,Sporting,Rio Ave,2,,
2445717269,Goal,9768,875133,Pedro Goncalves,96.60526021232141,32.01750116348266,75,,False,True,,,35.60125,0.5265263132,0.2054266035556793,0.8295,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.5763888888888888, 'y': 0.13929267544973545, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting,Sporting,Rio Ave,2,,
2445718139,Miss,7841,844440,Paulo Vitor,70.88494802226887,47.363819514725726,77,,False,False,,,25.99625,6.513793116,0.016622394323349,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.8321616919663153, 'y': 0.6772486772486772, 'zoomRatio': 0.3930121749970543}",Paulo,Vitor,#015F24,Rio Ave,Sporting,Rio Ave,2,,
2445718557,AttemptSaved,9768,554285,Rochinha,91.5,47.92433120729999,78,,True,True,94.09649122639999,45.1918471296,33.31375,1.2199999940000001,0.0387078523635864,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1815476190476193, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Rochinha,#106840,Sporting,Sporting,Rio Ave,2,,
