id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2505964473.0,2.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2505964483.0,2.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2506017291.0,780.0,0.0,0.0,2008,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2506017301.0,928.0,0.0,0.0,2899,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2505925441.0,1.0,0.0,0.0,2899,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2505928045.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,Vizela,Chaves,
2505964561.0,3.0,0.0,0.0,2008,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,320350.0,47.355000000000004,32.368,,,,,,,,,20.0,Juninho,False,Vizela,Chaves,0.0
,,0.0,0.0,2008,47.355000000000004,32.368,,,Carry,,,,,255627.0,48.089999999999996,30.192,,,,,,,,,10.0,João Teixeira,False,Vizela,Chaves,0.0
2507220761.0,800.0,0.0,2.0,2008,48.089999999999996,30.192,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'Zone']","[91, 53]",True,255627.0,,,,,,,,,,,10.0,João Teixeira,,Vizela,Chaves,
2505964567.0,4.0,0.0,3.0,2008,52.29,31.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 63]",True,255627.0,,,,,,,,,,,10.0,João Teixeira,,Vizela,Chaves,
2505964579.0,3.0,0.0,3.0,2899,52.71000000000001,36.176,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'StandingSave', 'Foul', 'OppositeRelatedEvent']",[64],False,143050.0,,,,,,,,,,,,,,Vizela,Chaves,
2505964707.0,5.0,0.0,10.0,2008,47.775,39.168000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'FreekickTaken', 'Angle']","[91, 117, 30, 132, 37, 216, 218]",True,119089.0,47.775,59.908,,,,,,,,,83.0,João Pedro,False,Vizela,Chaves,-0.0023625399999999998
