id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2504554541.0,193.0,29.0,25.0,2008,76.125,36.856,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedY', 'RegularPlay', 'Assisted', 'GoalMouthY', 'Zone', 'OppositeRelatedEvent', 'StandingSave', 'BlockedX', 'RelatedEventId', 'RightFoot', 'HighCentre', 'GoalMouthZ', 'OutOfBoxCentre']","[91, 9, 10, 2, 3, 12]",True,255627.0,,,32.3,49.3,,True,192.0,438899.0,,99.4,50.0,10.0,João Teixeira,,Chaves,Maritimo,
2504554561.0,223.0,29.0,26.0,264,1.47,34.408,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'Hands', 'KeeperSaveObox']","[91, 113, 77, 79, 82]",True,32381.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504554571.0,194.0,29.0,26.0,2008,105.0,33.184,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissRight', 'OppositeRelatedEvent']",[122],False,255627.0,,,,,,,,,,,,10.0,João Teixeira,,Chaves,Maritimo,
2504554567.0,224.0,29.0,26.0,264,0.0,34.816,29.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,32381.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504554847.0,195.0,30.0,0.0,2008,104.47500000000001,0.34,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Cross', 'Angle', 'RightFoot', 'PassEndX', 'Zone', 'Chipped', 'CornerTaken', 'StandingSave', 'Longball', 'Length']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,255627.0,95.23500000000001,32.708000000000006,,,,,,,,,,10.0,João Teixeira,True,Chaves,Maritimo,
2504554857.0,225.0,30.0,2.0,264,10.920000000000002,31.688000000000002,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Head']","[91, 94, 95, 57, 215]",True,137058.0,10.920000000000002,30.396000000000004,,,,,,,,,,,,,Chaves,Maritimo,
2504554867.0,226.0,30.0,2.0,264,10.395000000000001,31.96,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,361988.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2505329047.0,829.0,30.0,4.0,2008,94.92000000000002,44.47200000000001,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'StandingSave', 'Zone']",[91],True,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Chaves,Maritimo,
2504554963.0,197.0,30.0,7.0,2008,91.35000000000001,42.432,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Chaves,Maritimo,
2504554891.0,227.0,30.0,7.0,264,13.65,25.568,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,137058.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504554911.0,196.0,30.0,7.0,2008,90.72000000000001,41.956,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'Angle', 'HeadPass', 'PassEndX']","[91, 120, 29, 139, 36, 38, 217, 218]",True,121484.0,94.08,36.652,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Maritimo,
2504554925.0,228.0,30.0,7.0,264,10.08,32.300000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137128.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504554983.0,229.0,30.0,8.0,264,10.08,32.300000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'Longball', 'Length', 'PassEndX']","[91, 118, 120, 128, 36, 37, 216, 218]",True,137128.0,37.17,42.432,,,,,,,,,,,,False,Chaves,Maritimo,
2504554977.0,198.0,30.0,11.0,2008,66.15,29.104,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'Longball', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,447020.0,96.915,30.464,,,,,,,,,,2.0,Habib Sylla,True,Chaves,Maritimo,
2504554985.0,230.0,30.0,14.0,264,7.665,34.816,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,32381.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504555031.0,231.0,30.0,16.0,264,13.86,34.68,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Longball', 'Zone', 'PassEndX']","[91, 120, 128, 36, 38, 216, 218]",True,32381.0,65.10000000000001,28.084,,,,,,,,,,,,True,Chaves,Maritimo,
2504555049.0,199.0,30.0,19.0,2008,37.48500000000001,40.528000000000006,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'HeadPass', 'Angle', 'PassEndY']","[91, 120, 29, 139, 36, 37, 216, 218]",True,390741.0,57.54,43.044000000000004,,,,,,,,,,5.0,Bruno Langa,True,Chaves,Maritimo,
2504555087.0,232.0,30.0,21.0,264,46.830000000000005,26.792,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,335707.0,70.77000000000001,8.568,,,,,,,,,,,,True,Chaves,Maritimo,0.00637531
2504555121.0,233.0,30.0,24.0,264,76.02000000000001,6.868,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,101952.0,80.01,28.424,,,,,,,,,,,,True,Chaves,Maritimo,0.01389197
2504555123.0,234.0,30.0,25.0,264,80.01,28.424,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,361988.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504555131.0,200.0,30.0,26.0,2008,23.52,42.84,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 53]",True,438899.0,,,,,,,,,,,,21.0,Guima,,Chaves,Maritimo,
2504555129.0,235.0,30.0,27.0,264,81.48,25.16,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 142]",True,361988.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504555143.0,201.0,30.0,29.0,2008,15.015,51.816,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,390741.0,,,,,,,,,,,,5.0,Bruno Langa,,Chaves,Maritimo,
2504555193.0,202.0,30.0,30.0,2008,15.015,51.952000000000005,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Longball', 'Zone', 'PassEndY', 'Angle', 'Chipped', 'StandingSave']","[91, 117, 124, 127, 36, 37, 216, 218]",True,390741.0,49.56,55.828,,,,,,,,,,5.0,Bruno Langa,True,Chaves,Maritimo,0.0050595100000000014
2504555197.0,203.0,30.0,32.0,2008,50.08500000000001,55.488,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,320350.0,,,,,,,,,,,,20.0,Juninho,,Chaves,Maritimo,
2504555181.0,236.0,30.0,32.0,264,54.915,12.512,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,137058.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504579849.0,342.0,30.0,32.0,2008,48.300000000000004,59.364000000000004,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'OtherBodyPart']","[91, 69]",True,320350.0,,,,,,,,,,,,20.0,Juninho,,Chaves,Maritimo,
2504555225.0,238.0,30.0,34.0,264,62.160000000000004,8.364,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 120, 29, 35, 38, 216, 218]",True,101952.0,59.64,6.800000000000001,,,,,,,,,,,,False,Chaves,Maritimo,
2504555255.0,204.0,30.0,34.0,2008,46.830000000000005,65.688,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,362386.0,,,,,,,,,,,,8.0,João Mendes,,Chaves,Maritimo,
2504555265.0,240.0,30.0,38.0,264,48.825,0.0,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ThrowIn', 'Longball', 'Angle', 'PassEndY', 'Zone']","[91, 212, 35, 37, 216]",True,101952.0,40.425000000000004,23.528000000000002,,,,,,,,,,,,False,Chaves,Maritimo,0.0002082999999999998
2504555361.0,241.0,30.0,41.0,264,40.425000000000004,23.528000000000002,30.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,300848.0,45.15,19.652,,,,,,,,,,,,False,Chaves,Maritimo,0.00159954
2504555559.0,243.0,31.0,3.0,264,41.055,22.916000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,436558.0,49.35,29.104,,,,,,,,,,,,False,Chaves,Maritimo,0.00215424
2504555609.0,244.0,31.0,5.0,264,49.35,29.104,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,137128.0,39.27,18.156000000000002,,,,,,,,,,,,False,Chaves,Maritimo,-0.00215424
2504555643.0,247.0,31.0,8.0,264,39.58500000000001,12.24,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,137058.0,46.830000000000005,4.828,,,,,,,,,,,,False,Chaves,Maritimo,0.00033624999999999974
2504555645.0,248.0,31.0,9.0,264,46.830000000000005,4.828,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,101952.0,38.010000000000005,10.200000000000001,,,,,,,,,,,,False,Chaves,Maritimo,-0.00033624999999999974
2504555721.0,249.0,31.0,11.0,264,38.010000000000005,10.200000000000001,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,137058.0,15.33,28.424,,,,,,,,,,,,False,Chaves,Maritimo,-0.0013199700000000002
2504555827.0,250.0,31.0,15.0,264,13.86,28.764,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Longball', 'StandingSave', 'Length']","[91, 117, 127, 36, 37, 215, 218]",True,32381.0,23.94,61.064,,,,,,,,,,,,False,Chaves,Maritimo,-0.002378680000000001
2504555863.0,252.0,31.0,18.0,264,28.980000000000004,63.648,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,322657.0,40.005,62.628,,,,,,,,,,,,False,Chaves,Maritimo,0.0014860800000000007
2504555877.0,253.0,31.0,22.0,264,40.005,62.628,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Longball', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 127, 35, 38, 215, 218]",True,388653.0,9.240000000000002,48.008,,,,,,,,,,,,False,Chaves,Maritimo,-0.002382770000000001
2504555879.0,254.0,31.0,24.0,264,9.240000000000002,48.008,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Longball', 'Zone']","[91, 118, 120, 128, 36, 37, 216, 218]",True,300848.0,40.32,58.004000000000005,,,,,,,,,,,,False,Chaves,Maritimo,
2504555893.0,209.0,31.0,28.0,2008,60.27,12.512,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,447020.0,,,,,,,,,,,,2.0,Habib Sylla,,Chaves,Maritimo,
2504555961.0,255.0,31.0,30.0,264,38.43,47.6,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,436558.0,45.78,35.904,,,,,,,,,,,,False,Chaves,Maritimo,0.00215424
2504555981.0,256.0,31.0,32.0,264,46.2,35.632000000000005,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,335707.0,46.935,32.368,,,,,,,,,,,,False,Chaves,Maritimo,
2505147283.0,745.0,31.0,32.0,2008,56.7,34.272,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,132504.0,,,,,,,,,,,,16.0,Euller,,Chaves,Maritimo,
2504555989.0,257.0,31.0,35.0,264,58.48500000000001,17.748,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'OppositeRelatedEvent', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Offensive', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,101952.0,64.155,17.816000000000003,,,,,,,,,,,,False,Chaves,Maritimo,
2504555999.0,210.0,31.0,35.0,2008,41.79,49.980000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,390741.0,,,,,,,,,,,,5.0,Bruno Langa,,Chaves,Maritimo,
,,31.0,35.0,2008,41.79,49.980000000000004,,,Carry,,,,,390741.0,38.745,57.120000000000005,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Maritimo,-0.0005445499999999995
2504556005.0,211.0,31.0,37.0,2008,38.745,57.120000000000005,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,390741.0,,,,,,,,,,,,5.0,Bruno Langa,,Chaves,Maritimo,
,,31.0,37.0,2008,38.745,57.120000000000005,,,Carry,,,,,390741.0,46.830000000000005,65.008,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Maritimo,0.00033624999999999974
2504556067.0,212.0,31.0,39.0,2008,46.830000000000005,65.008,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 63]",True,390741.0,,,,,,,,,,,,5.0,Bruno Langa,,Chaves,Maritimo,
2504556081.0,258.0,31.0,39.0,264,58.17,2.9920000000000004,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Foul', 'Zone', 'Defensive']",[64],False,361988.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504556219.0,213.0,31.0,55.0,2008,45.99,66.504,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 132, 35, 38, 215, 218]",True,390741.0,34.230000000000004,45.424,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Maritimo,-0.0013788199999999994
2504556231.0,214.0,31.0,56.0,2008,34.230000000000004,45.424,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,121484.0,34.755,29.104,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Maritimo,0.0002191399999999996
2504556259.0,215.0,31.0,59.0,2008,34.545,29.036000000000005,31.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,232384.0,34.86000000000001,46.71600000000001,,,,,,,,,,26.0,Carlos Ponck,False,Chaves,Maritimo,-0.0002191399999999996
,,31.0,59.0,2008,34.86000000000001,46.71600000000001,,,Carry,,,,,121484.0,42.42,50.728,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Maritimo,0.0010425699999999996
2504556301.0,216.0,32.0,4.0,2008,42.42,50.728,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'Longball', 'Angle', 'Chipped', 'PassEndX']","[91, 120, 124, 128, 36, 37, 217, 218]",True,121484.0,96.39,56.03200000000001,,,,,,,,,,19.0,Steven Vitória,True,Chaves,Maritimo,
2505147663.0,936.0,32.0,8.0,264,9.870000000000001,9.996,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137058.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504556317.0,259.0,32.0,9.0,264,7.035,12.648000000000001,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,137058.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504556329.0,217.0,32.0,9.0,2008,97.965,55.35200000000001,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'StandingSave', 'Foul', 'OppositeRelatedEvent', 'Zone']",[64],False,255627.0,,,,,,,,,,,,10.0,João Teixeira,,Chaves,Maritimo,
2504556713.0,261.0,32.0,39.0,264,8.925,16.252,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'FreekickTaken', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 132, 36, 37, 215, 218]",True,32381.0,17.22,44.132000000000005,,,,,,,,,,,,False,Chaves,Maritimo,0.0009915600000000007
2504556779.0,262.0,32.0,43.0,264,20.265,47.39600000000001,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Chipped', 'Length', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,300848.0,70.875,48.21200000000001,,,,,,,,,,,,True,Chaves,Maritimo,
2504556795.0,218.0,32.0,46.0,2008,34.44,21.556,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,232384.0,,,,,,,,,,,,26.0,Carlos Ponck,,Chaves,Maritimo,
,,32.0,46.0,2008,34.44,21.556,,,Carry,,,,,232384.0,34.65,19.516000000000002,,,,,,,,,,26.0,Carlos Ponck,False,Chaves,Maritimo,0.0
2504556845.0,219.0,32.0,48.0,2008,34.65,19.516000000000002,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,232384.0,57.015,3.4000000000000004,,,,,,,,,,26.0,Carlos Ponck,False,Chaves,Maritimo,0.0036313399999999985
2504556851.0,220.0,32.0,50.0,2008,56.595,2.9920000000000004,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,364014.0,,,,,,,,,,,,17.0,Issah Abass,,Chaves,Maritimo,
2504556931.0,264.0,32.0,55.0,264,54.81,68.0,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndX', 'PassEndY']","[91, 212, 36, 38, 216]",True,322657.0,56.80500000000001,52.496,,,,,,,,,,,,False,Chaves,Maritimo,0.001382170000000002
2504556975.0,265.0,32.0,57.0,264,56.80500000000001,52.496,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,137128.0,57.645,64.60000000000001,,,,,,,,,,,,False,Chaves,Maritimo,-0.001382170000000002
2504557067.0,266.0,32.0,59.0,264,59.010000000000005,65.688,32.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,322657.0,43.89,57.800000000000004,,,,,,,,,,,,False,Chaves,Maritimo,-0.002588769999999999
2504557139.0,267.0,33.0,5.0,264,40.32,51.748,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,436558.0,32.865,60.928,,,,,,,,,,,,False,Chaves,Maritimo,-0.0023706000000000005
2504557177.0,268.0,33.0,12.0,264,39.58500000000001,62.56,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Longball', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 120, 128, 36, 38, 217, 218]",True,300848.0,71.29500000000002,42.84,,,,,,,,,,,,True,Chaves,Maritimo,
2504557199.0,222.0,33.0,15.0,2008,31.080000000000002,27.404,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Chaves,Maritimo,
2504557229.0,223.0,33.0,16.0,2008,30.87,27.404,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,121484.0,14.385,27.268000000000004,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Maritimo,-0.0004965400000000002
2504557237.0,224.0,33.0,18.0,2008,14.385,27.200000000000003,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Angle', 'Longball', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,363078.0,49.665,37.536,,,,,,,,,,1.0,Paulo Vítor,True,Chaves,Maritimo,
2504557253.0,269.0,33.0,19.0,264,58.695,33.11600000000001,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,137128.0,65.52,17.136,,,,,,,,,,,,False,Chaves,Maritimo,0.0018081900000000012
2504557255.0,270.0,33.0,22.0,264,65.52,17.136,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,335707.0,,,,,,,,,,,,,,,Chaves,Maritimo,
2504557301.0,271.0,33.0,25.0,264,61.425000000000004,18.836000000000002,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Zone', 'StandingSave', 'Chipped', 'PassEndX', 'Length', 'Angle']","[91, 120, 124, 128, 36, 37, 217, 218]",True,335707.0,93.55499999999999,35.632000000000005,,,,,,,,,,,,True,Chaves,Maritimo,
2504557321.0,225.0,33.0,27.0,2008,10.5,32.980000000000004,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,363078.0,,,,,,,,,,,,1.0,Paulo Vítor,,Chaves,Maritimo,
2504557377.0,226.0,33.0,28.0,2008,10.08,32.164,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 36, 38, 215, 218]",True,363078.0,31.815,11.764000000000001,,,,,,,,,,1.0,Paulo Vítor,False,Chaves,Maritimo,-0.00023232000000000114
,,33.0,28.0,2008,31.815,11.764000000000001,,,Carry,,,,,447020.0,36.96000000000001,11.152,,,,,,,,,,2.0,Habib Sylla,False,Chaves,Maritimo,0.0015522900000000013
2504557385.0,227.0,33.0,30.0,2008,36.96000000000001,11.152,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 37, 216, 218]",True,447020.0,36.96000000000001,23.188000000000002,,,,,,,,,,2.0,Habib Sylla,False,Chaves,Maritimo,0.0005445499999999995
,,33.0,30.0,2008,36.96000000000001,23.188000000000002,,,Carry,,,,,438899.0,37.800000000000004,24.548000000000002,,,,,,,,,,21.0,Guima,False,Chaves,Maritimo,0.0
2504557397.0,228.0,33.0,34.0,2008,37.800000000000004,24.548000000000002,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 120, 124, 128, 36, 37, 216, 218]",True,438899.0,63.73500000000001,46.71600000000001,,,,,,,,,,21.0,Guima,True,Chaves,Maritimo,
2504557439.0,273.0,33.0,35.0,264,38.22,19.788000000000004,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'HeadPass', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,101952.0,56.595,10.404000000000002,,,,,,,,,,,,False,Chaves,Maritimo,0.0034263900000000014
2505148565.0,937.0,33.0,38.0,264,47.88,10.404000000000002,33.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,335707.0,,,,,,,,,,,,,,,Chaves,Maritimo,
