id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2448650123.0,19.0,1.0,44.0,2899,63.945,52.224000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,421851.0,,,,,,,,,,,,,,,Chaves,Vizela,
2448650171.0,20.0,1.0,48.0,2008,44.415,17.612000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'FreekickTaken', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 132, 35, 37, 216, 218]",True,255627.0,38.43,42.704,,,,,,,,,,10.0,João Teixeira,False,Chaves,Vizela,-0.00159954
2448650241.0,21.0,1.0,52.0,2008,38.22,42.704,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,323355.0,65.83500000000001,52.7,,,,,,,,,,3.0,Nélson Monte,True,Chaves,Vizela,0.00601173
,,1.0,52.0,2008,65.83500000000001,52.7,,,Carry,,,,,438898.0,75.39,56.236000000000004,,,,,,,,,,11.0,Batxi,True,Chaves,Vizela,0.005311739999999999
2448650269.0,22.0,1.0,55.0,2008,75.39,56.236000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,438898.0,87.36000000000001,62.83200000000001,,,,,,,,,,11.0,Batxi,False,Chaves,Vizela,0.0035479100000000013
2448650299.0,23.0,1.0,57.0,2008,87.57000000000001,63.03600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndX', 'Cross', 'PassEndY', 'LeftFoot', 'Angle', 'Zone']","[91, 138, 126, 36, 38, 217, 218]",True,390741.0,95.97000000000001,39.372,,,,,,,,,,5.0,Bruno Langa,True,Chaves,Vizela,
2448650365.0,20.0,1.0,58.0,2899,9.240000000000002,29.92,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 94, 95, 215]",True,331637.0,16.275000000000002,0.0,,,,,,,,,,,,,Chaves,Vizela,
2448650711.0,25.0,2.0,12.0,2008,87.36000000000001,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'ThrowIn']","[91, 212, 35, 38, 217]",True,390741.0,74.865,59.704,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Vizela,-0.00634183
,,2.0,12.0,2008,74.865,59.704,,,Carry,,,,,323355.0,72.97500000000001,56.304,,,,,,,,,,3.0,Nélson Monte,False,Chaves,Vizela,0.0027939199999999983
2448650733.0,26.0,2.0,16.0,2008,72.97500000000001,56.304,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,323355.0,56.910000000000004,35.36,,,,,,,,,,3.0,Nélson Monte,False,Chaves,Vizela,-0.00711993
,,2.0,16.0,2008,56.910000000000004,35.36,,,Carry,,,,,121484.0,56.49,32.504,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Vizela,0.0
2448650829.0,27.0,2.0,19.0,2008,56.49,32.504,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,121484.0,57.225,48.416000000000004,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Vizela,-3.931999999999894e-05
2448650889.0,28.0,2.0,22.0,2008,57.225,48.416000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,323355.0,67.83,65.07600000000001,,,,,,,,,,3.0,Nélson Monte,False,Chaves,Vizela,0.0005946400000000004
,,2.0,22.0,2008,67.83,65.07600000000001,,,Carry,,,,,390741.0,67.62,59.024,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Vizela,0.0012528699999999997
2448650941.0,30.0,2.0,26.0,2008,67.62,59.024,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,390741.0,79.275,37.400000000000006,,,,,,,,,,5.0,Bruno Langa,True,Chaves,Vizela,0.01640979
,,2.0,26.0,2008,79.275,37.400000000000006,,,Carry,,,,,362386.0,79.38,35.02,,,,,,,,,,8.0,João Mendes,False,Chaves,Vizela,0.0
2448650963.0,31.0,2.0,29.0,2008,79.38,35.02,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,362386.0,97.23,16.116,,,,,,,,,,8.0,João Mendes,False,Chaves,Vizela,0.011363949999999998
,,2.0,29.0,2008,97.23,16.116,,,Carry,,,,,444823.0,83.79,18.836000000000002,,,,,,,,,,73.0,Benny,False,Chaves,Vizela,-0.017925189999999997
2448651065.0,32.0,2.0,35.0,2008,83.79,18.836000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,444823.0,79.8,23.868000000000002,,,,,,,,,,73.0,Benny,False,Chaves,Vizela,0.0
2448651105.0,33.0,2.0,35.0,2008,79.8,23.868000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Chipped', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,362386.0,95.44500000000001,7.072000000000001,,,,,,,,,,8.0,João Mendes,False,Chaves,Vizela,0.006298700000000001
,,2.0,35.0,2008,95.44500000000001,7.072000000000001,,,Carry,,,,,381794.0,87.465,10.676,,,,,,,,,,77.0,João Correia,False,Chaves,Vizela,-0.005318000000000003
2448651155.0,34.0,2.0,38.0,2008,87.465,10.676,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Chipped', 'Cross', 'RightFoot', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 137, 124, 126, 36, 37, 217, 218]",True,381794.0,93.66000000000001,35.632000000000005,,,,,,,,,,77.0,João Correia,True,Chaves,Vizela,
2448651225.0,22.0,2.0,39.0,2899,12.915000000000001,36.924,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 94, 95, 215]",True,416912.0,11.340000000000002,68.0,,,,,,,,,,,,,Chaves,Vizela,
2448651373.0,36.0,2.0,45.0,2008,94.71000000000001,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 212, 35, 37, 217]",True,381794.0,83.37,7.888,,,,,,,,,,77.0,João Correia,False,Chaves,Vizela,-0.007287600000000002
2448651403.0,37.0,2.0,49.0,2008,83.37,7.684000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,362386.0,104.37,9.588000000000001,,,,,,,,,,8.0,João Mendes,False,Chaves,Vizela,0.018914089999999998
2448651445.0,38.0,2.0,52.0,2008,103.635,9.180000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Cross', 'Length', 'RightFoot', 'Zone', 'Chipped', 'Angle', 'StandingSave', 'PassEndX']","[91, 137, 124, 126, 35, 37, 217, 218]",True,381794.0,103.11000000000001,34.748000000000005,,,,,,,,,,77.0,João Correia,True,Chaves,Vizela,
2448651519.0,24.0,2.0,53.0,2899,1.9949999999999999,35.496,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'OtherBodyPart', 'PassEndY', 'Zone', 'PassEndX']","[91, 94, 95, 215]",True,326410.0,9.765,22.236000000000004,,,,,,,,,,,,,Chaves,Vizela,
2448651485.0,39.0,2.0,55.0,2008,93.765,43.656000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,438898.0,,,,,,,,,,,,11.0,Batxi,,Chaves,Vizela,
2448651581.0,25.0,2.0,56.0,2899,21.945,27.880000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'HeadPass', 'PassEndY']","[91, 117, 30, 139, 36, 38, 215, 218]",True,322742.0,24.990000000000002,5.032000000000001,,,,,,,,,,,,False,Chaves,Vizela,-0.00171695
2448651589.0,26.0,2.0,59.0,2899,25.41,4.42,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,344143.0,,,,,,,,,,,,,,,Chaves,Vizela,
2448651621.0,27.0,3.0,2.0,2899,25.41,4.42,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Chipped', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 124, 36, 37, 216, 218]",True,344143.0,44.52,8.364,,,,,,,,,,,,False,Chaves,Vizela,0.0028141300000000015
2448651637.0,28.0,3.0,4.0,2899,43.89,6.868,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,322742.0,49.56,1.088,,,,,,,,,,,,False,Chaves,Vizela,0.0
2448651725.0,29.0,3.0,5.0,2899,55.755,2.108,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,416045.0,61.845,11.22,,,,,,,,,,,,False,Chaves,Vizela,0.001382170000000002
2448651753.0,30.0,3.0,9.0,2899,65.625,22.032,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,421843.0,75.075,36.108000000000004,,,,,,,,,,,,True,Chaves,Vizela,
2448651761.0,40.0,3.0,10.0,2008,27.930000000000003,26.316000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,362386.0,,,,,,,,,,,,8.0,João Mendes,,Chaves,Vizela,
2448651841.0,31.0,3.0,13.0,2899,75.60000000000001,38.48800000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RightFoot', 'StandingSave', 'GoalMouthZ', 'Zone', 'OutOfBoxCentre', 'GoalMouthY', 'MissHigh', 'RegularPlay']","[91, 7, 10, 2, 3, 12]",True,421851.0,,,84.7,48.4,True,,,,,,,,,,Chaves,Vizela,
2448652303.0,42.0,3.0,39.0,2008,5.25,42.84,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'GoalKick', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,363078.0,35.805,46.308,,,,,,,,,,1.0,Paulo Vítor,False,Chaves,Vizela,0.002224720000000001
2448652361.0,43.0,3.0,40.0,2008,35.805,46.308,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,255627.0,32.34,35.36,,,,,,,,,,10.0,João Teixeira,False,Chaves,Vizela,-0.0013679799999999995
2448652423.0,44.0,3.0,43.0,2008,32.865,34.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 117, 127, 36, 38, 216, 218]",True,438902.0,43.89,1.7680000000000002,,,,,,,,,,6.0,Kevin Pina,False,Chaves,Vizela,-6.108999999999976e-05
,,3.0,43.0,2008,43.89,1.7680000000000002,,,Carry,,,,,444823.0,43.155,4.08,,,,,,,,,,73.0,Benny,False,Chaves,Vizela,-0.0012207699999999995
2448652451.0,45.0,3.0,46.0,2008,43.155,4.08,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,444823.0,31.395,17.884,,,,,,,,,,73.0,Benny,False,Chaves,Vizela,-0.00015804999999999986
2448652619.0,46.0,3.0,50.0,2008,31.605000000000004,17.816000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,121484.0,30.03,43.588,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Vizela,0.0
,,3.0,50.0,2008,30.03,43.588,,,Carry,,,,,323355.0,46.2,51.136,,,,,,,,,,3.0,Nélson Monte,True,Chaves,Vizela,0.00274078
