id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2497772147.0,2.0,0.0,2008,,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497772137.0,2.0,0.0,5948,,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497842381.0,817.0,0.0,5948,,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497842383.0,789.0,0.0,2008,,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497736829.0,1.0,0.0,5948,,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'CaptainPlayerId']",[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497736887.0,1.0,0.0,2008,,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber', 'PlayerPosition']",[],False,0.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497772161.0,3.0,0.0,5948,431222.0,52.080000000000005,33.660000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,0.0,36.54,36.312000000000005,,,,,,,,,,,,False,Chaves,Arouca,-0.002219519999999999
2497772285.0,4.0,0.0,5948,382364.0,32.865,39.304,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Longball', 'Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 38, 217, 218]",True,3.0,72.135,0.0,,,,,,,,,,,,True,Chaves,Arouca,
2497772493.0,4.0,0.0,2008,390741.0,26.040000000000003,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Longball', 'ThrowIn', 'Angle', 'PassEndX']","[91, 212, 36, 38, 216]",True,19.0,50.295,64.804,,,,,,,,,,5.0,Bruno Langa,False,Chaves,Arouca,0.004034900000000001
,,0.0,2008,320350.0,50.295,64.804,,,Carry,,,,,19.0,51.55500000000001,63.648,,,,,,,,,,20.0,Juninho,False,Chaves,Arouca,0.0
2497772549.0,5.0,0.0,2008,320350.0,51.55500000000001,63.648,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,21.0,,,,,,,,,,,,20.0,Juninho,,Chaves,Arouca,
2497772537.0,6.0,0.0,5948,382364.0,43.68000000000001,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,25.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497772649.0,7.0,0.0,5948,382364.0,43.68000000000001,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,26.0,14.175,27.404,,,,,,,,,,,,False,Chaves,Arouca,-0.0013199700000000002
2497772701.0,8.0,0.0,5948,444506.0,14.700000000000001,30.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,34.0,25.515,49.096000000000004,,,,,,,,,,,,False,Chaves,Arouca,-0.0008141799999999994
2497772765.0,9.0,0.0,5948,416502.0,27.72,50.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Chipped', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,37.0,76.02000000000001,58.684000000000005,,,,,,,,,,,,True,Chaves,Arouca,0.012910589999999998
2497772811.0,10.0,0.0,5948,428999.0,76.02000000000001,58.684000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Zone', 'HeadPass', 'Angle', 'PassEndY']","[91, 120, 29, 139, 36, 37, 217, 218]",True,41.0,96.39,60.11200000000001,,,,,,,,,,,,True,Chaves,Arouca,
2497772801.0,6.0,0.0,2008,447020.0,7.035,6.868,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,43.0,,,,,,,,,,,,2.0,Habib Sylla,,Chaves,Arouca,
,,0.0,2008,447020.0,7.035,6.868,,,Carry,,,,,43.0,5.460000000000001,2.108,,,,,,,,,,2.0,Habib Sylla,False,Chaves,Arouca,0.0
2497773045.0,7.0,0.0,2008,447020.0,5.460000000000001,2.108,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'Longball', 'PassEndX', 'PlayerCaughtOffside', 'PassEndY']","[91, 216]",True,44.0,60.06,15.844000000000001,,,,,,,,,,2.0,Habib Sylla,,Chaves,Arouca,
2497772999.0,11.0,0.0,5948,382364.0,43.68000000000001,52.224000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,44.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497773139.0,12.0,0.0,5948,36712.0,43.155,47.53200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'IndirectFreekickTaken', 'Angle', 'PassEndX', 'FreekickTaken', 'PassEndY', 'Zone']","[91, 117, 30, 132, 35, 38, 216, 218]",True,59.0,38.64,30.736000000000004,,,,,,,,,,,,False,Chaves,Arouca,-6.527999999999916e-05
2497784045.0,11007.0,0.0,2008,320350.0,60.06,15.844000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,20.0,Juninho,,Chaves,Arouca,
2497773175.0,13.0,1.0,5948,326486.0,38.64,30.736000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,1.0,45.045,49.776,,,,,,,,,,,,False,Chaves,Arouca,0.0016648199999999991
2497773247.0,14.0,1.0,5948,36712.0,45.464999999999996,50.388,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Angle', 'PassEndX', 'Zone', 'Length', 'Longball', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,3.0,91.455,53.992000000000004,,,,,,,,,,,,True,Chaves,Arouca,
2497773305.0,9.0,1.0,2008,447020.0,13.755,5.916,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'HeadPass', 'PassEndX']","[91, 117, 30, 139, 36, 38, 215, 218]",True,9.0,22.26,1.972,,,,,,,,,,2.0,Habib Sylla,False,Chaves,Arouca,0.0006523799999999993
,,1.0,2008,294243.0,22.26,1.972,,,Carry,,,,,9.0,20.475,2.176,,,,,,,,,,7.0,Luther Singh,False,Chaves,Arouca,0.0
2497773363.0,10.0,1.0,2008,294243.0,20.475,2.176,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'Chipped', 'Angle']","[91, 117, 30, 124, 36, 37, 215, 218]",True,11.0,22.89,26.656000000000002,,,,,,,,,,7.0,Luther Singh,False,Chaves,Arouca,0.00171695
2497773371.0,11.0,1.0,2008,255627.0,22.89,26.656000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,14.0,,,,,,,,,,,,10.0,João Teixeira,,Chaves,Arouca,
,,1.0,2008,255627.0,22.89,26.656000000000002,,,Carry,,,,,14.0,22.26,21.148000000000003,,,,,,,,,,10.0,João Teixeira,False,Chaves,Arouca,-0.00015244999999999842
2497773539.0,12.0,1.0,2008,255627.0,22.26,21.148000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,17.0,98.175,2.3120000000000003,,,,,,,,,,10.0,João Teixeira,True,Chaves,Arouca,0.027912859999999998
,,1.0,2008,294243.0,98.175,2.3120000000000003,,,Carry,,,,,17.0,100.59,9.928,,,,,,,,,,7.0,Luther Singh,True,Chaves,Arouca,0.00855131
2497773563.0,13.0,1.0,2008,294243.0,100.59,9.928,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Cross', 'Zone', 'PassEndX', 'Length', 'Angle', 'IntentionalAssist', 'ShotAssist', 'KeyPass']","[91, 119, 123, 125, 40, 41, 37, 217, 218]",True,25.0,100.59,26.044,,,,,,,,,,7.0,Luther Singh,True,Chaves,Arouca,0.21097641
2497773609.0,14.0,1.0,2008,320350.0,100.59,26.044,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['SixYardBlock', 'BlockedX', 'GoalMouthY', 'LowCentre', 'BlockedY', 'GoalMouthZ', 'IntentionalAssist', 'SmallBoxRight', 'Blocked', 'RegularPlay', 'RelatedEventId', 'OppositeRelatedEvent', 'Assisted', 'RightFoot', 'Zone']","[91, 10, 140, 0, 3, 11, 12]",True,28.0,,,13.0,294243.0,96.9,40.1,15.3,50.3,True,,,20.0,Juninho,,Chaves,Arouca,
2497773665.0,15.0,1.0,5948,326486.0,7.665,35.836000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OutfielderBlock', 'OppositeRelatedEvent']","[91, 58]",True,28.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497773981.0,17.0,1.0,5948,416502.0,9.870000000000001,43.656000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,30.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497773715.0,15.0,1.0,2008,320350.0,98.91000000000001,29.104,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'OppositeRelatedEvent', 'Zone']",[122],False,31.0,,,,,,,,,,,,20.0,Juninho,,Chaves,Arouca,
2497773733.0,16.0,1.0,5948,416502.0,6.09,38.89600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,31.0,,,,,,,,,,,,,,,Chaves,Arouca,
2497774257.0,17.0,2.0,2008,255627.0,104.685,0.34,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Cross', 'Angle', 'PassEndX', 'PassEndY', 'Chipped', 'Length', 'CornerTaken']","[91, 119, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,1.0,99.015,26.112000000000002,,,,,,,,,,10.0,João Teixeira,True,Chaves,Arouca,0.21952771999999998
,,2.0,2008,320350.0,99.015,26.112000000000002,,,Carry,,,,,1.0,87.675,23.392,,,,,,,,,,20.0,Juninho,False,Chaves,Arouca,-0.20254223999999998
2497774281.0,18.0,2.0,2008,320350.0,87.675,23.392,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,7.0,93.34500000000001,7.276,,,,,,,,,,20.0,Juninho,False,Chaves,Arouca,-0.02006066
,,2.0,2008,255627.0,93.34500000000001,7.276,,,Carry,,,,,7.0,94.185,11.084000000000001,,,,,,,,,,10.0,João Teixeira,False,Chaves,Arouca,0.005819199999999997
