id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2469976757.0,2.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2469976765.0,2.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2470057817.0,758.0,0.0,0.0,2008,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2470057823.0,1053.0,0.0,0.0,288,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2469951431.0,1.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2469952265.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'TeamFormation', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Braga,Chaves,
2469976797.0,3.0,0.0,0.0,288,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,300483.0,43.995,29.92,,,,,,,,,,,,False,Braga,Chaves,-0.004268819999999998
2469976809.0,4.0,0.0,2.0,288,45.675000000000004,31.144000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,346183.0,42.105000000000004,41.956,,,,,,,,,,,,False,Braga,Chaves,-0.00215424
2469976821.0,5.0,0.0,4.0,288,42.21000000000001,41.956,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,322689.0,47.98500000000001,51.61200000000001,,,,,,,,,,,,False,Braga,Chaves,0.00121894
2469976855.0,6.0,0.0,7.0,288,46.725,50.456,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,127130.0,42.525,52.156000000000006,,,,,,,,,,,,False,Braga,Chaves,-0.0021440899999999995
2469976879.0,7.0,0.0,9.0,288,42.525,52.156000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322689.0,59.535000000000004,65.212,,,,,,,,,,,,False,Braga,Chaves,0.002588769999999999
2469976941.0,8.0,0.0,10.0,288,59.535000000000004,65.212,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 120, 128, 36, 38, 217, 218]",True,140118.0,105.0,52.768,,,,,,,,,,,,True,Braga,Chaves,
2469977167.0,4.0,0.0,26.0,2008,4.83,27.268000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,363078.0,7.455,17.748,,,,,,,,,,1.0,Paulo Vítor,False,Braga,Chaves,-0.0005306600000000005
,,0.0,26.0,2008,7.455,17.748,,,Carry,,,,,121484.0,10.709999999999999,17.748,,,,,,,,,,19.0,Steven Vitória,False,Braga,Chaves,0.0
2469977177.0,5.0,0.0,30.0,2008,10.709999999999999,17.748,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,121484.0,14.385,6.392,,,,,,,,,,19.0,Steven Vitória,False,Braga,Chaves,-0.00198129
2469977221.0,6.0,0.0,31.0,2008,14.385,6.392,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,381794.0,31.919999999999998,9.928,,,,,,,,,,77.0,João Correia,False,Braga,Chaves,
2469977231.0,10.0,0.0,34.0,288,74.025,65.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,346183.0,,,,,,,,,,,,,,,Braga,Chaves,
2469977537.0,8.0,0.0,48.0,2008,24.990000000000002,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 36, 37, 216]",True,381794.0,42.63,6.188000000000001,,,,,,,,,,77.0,João Correia,False,Braga,Chaves,0.0028141300000000015
,,0.0,48.0,2008,42.63,6.188000000000001,,,Carry,,,,,141293.0,44.83500000000001,5.984000000000001,,,,,,,,,,23.0,Héctor Hernández,False,Braga,Chaves,0.0012207699999999995
2469977547.0,9.0,0.0,49.0,2008,44.83500000000001,5.984000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,141293.0,,,,,,,,,,,,23.0,Héctor Hernández,,Braga,Chaves,
2469977525.0,12.0,0.0,49.0,288,60.165,62.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,140118.0,,,,,,,,,,,,,,,Braga,Chaves,
2469977563.0,10.0,0.0,50.0,2008,42.63,6.188000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'PassEndX', 'Length', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,141293.0,47.98500000000001,6.324000000000001,,,,,,,,,,23.0,Héctor Hernández,False,Braga,Chaves,
2470017903.0,538.0,0.0,51.0,288,55.964999999999996,63.17200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,140118.0,,,,,,,,,,,,,,,Braga,Chaves,
2469977567.0,13.0,0.0,52.0,288,56.385000000000005,60.99600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'HeadPass', 'PassEndX', 'PassEndY', 'Zone']","[91, 120, 29, 139, 36, 38, 216, 218]",True,422882.0,65.73,55.556000000000004,,,,,,,,,,,,True,Braga,Chaves,
2469977591.0,11.0,0.0,53.0,2008,40.11000000000001,12.444,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,438899.0,46.830000000000005,12.172,,,,,,,,,,21.0,Guima,False,Braga,Chaves,0.0016982100000000003
2469977627.0,12.0,0.0,54.0,2008,45.885000000000005,12.444,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,141293.0,53.865,17.34,,,,,,,,,,23.0,Héctor Hernández,False,Braga,Chaves,0.0022727300000000006
2469977641.0,13.0,0.0,56.0,2008,53.865,17.34,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,362386.0,67.2,10.336,,,,,,,,,,8.0,João Mendes,False,Braga,Chaves,
2469977691.0,14.0,0.0,57.0,288,39.69,58.07200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,140118.0,12.915000000000001,45.900000000000006,,,,,,,,,,,,False,Braga,Chaves,-0.0023697400000000004
2469977699.0,15.0,1.0,0.0,288,12.285,42.160000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,143021.0,,,,,,,,,,,,,,,Braga,Chaves,
2469977793.0,16.0,1.0,2.0,288,12.915000000000001,36.652,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,143021.0,19.635,23.323999999999998,,,,,,,,,,,,False,Braga,Chaves,-0.0010497700000000002
2469977827.0,17.0,1.0,6.0,288,22.995,16.252,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,363935.0,7.455,31.144000000000002,,,,,,,,,,,,False,Braga,Chaves,-1.3259999999999314e-05
2469977893.0,18.0,1.0,9.0,288,7.455,31.144000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,143021.0,14.805,54.944,,,,,,,,,,,,False,Braga,Chaves,-0.0006246700000000008
2469977927.0,19.0,1.0,14.0,288,24.255000000000003,57.868,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Longball']","[91, 120, 124, 128, 36, 38, 216, 218]",True,422882.0,68.25,43.52,,,,,,,,,,,,True,Braga,Chaves,
2469977931.0,14.0,1.0,17.0,2008,40.53,28.492,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Braga,Chaves,
2469977957.0,15.0,1.0,18.0,2008,55.650000000000006,28.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,438899.0,55.125,36.652,,,,,,,,,,21.0,Guima,False,Braga,Chaves,0.0
