id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2319914259.0,117.0,13.0,23.0,264.0,57.75,31.076000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,282241.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914271.0,118.0,13.0,25.0,264.0,63.105000000000004,39.57600000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 34, 36, 215, 217]",True,282241.0,54.6,55.42,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0038525699999999996
2319914281.0,119.0,13.0,28.0,264.0,54.39,55.35200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[90, 118, 116, 29, 35, 37, 215, 217]",True,329366.0,55.755,45.15200000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0007378299999999983
2319914283.0,120.0,13.0,28.0,264.0,55.755,45.15200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'PassEndX', 'Angle', 'Offensive', 'Zone', 'PassEndY', 'Length']","[90, 119, 28, 35, 36, 215, 217]",True,335707.0,56.7,46.376000000000005,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319914289.0,91.0,13.0,29.0,292.0,47.98500000000001,18.428,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[90, 59]",True,404907.0,,,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,,Belenenses SAD,Maritimo,
2319914365.0,122.0,13.0,49.0,264.0,46.62,68.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndX', 'PassEndY']","[90, 211, 35, 37, 215]",True,329366.0,60.69,59.29600000000001,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.003634690000000001
2319914371.0,123.0,13.0,52.0,264.0,64.365,61.744,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,403771.0,62.58000000000001,65.48400000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0
2319914383.0,124.0,13.0,52.0,264.0,62.79,65.48400000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 118, 116, 29, 35, 37, 215, 217]",True,329366.0,64.575,47.736,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0019007200000000016
2319914385.0,125.0,13.0,54.0,264.0,63.63,47.53200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,361831.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914393.0,126.0,13.0,56.0,264.0,57.75,37.128,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[90, 118, 116, 29, 35, 37, 215, 217]",True,422003.0,65.41500000000002,28.628000000000004,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0030754200000000023
2319914401.0,127.0,14.0,0.0,264.0,74.02500000000002,25.976000000000003,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'RegularPlay', 'ShotAssist', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'BigChanceCreated', 'KeyPass']","[90, 91, 118, 116, 29, 122, 202, 204, 39, 45, 51, 35, 36, 216, 217]",True,335707.0,86.31,34.74800000000001,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.01126177
2319914403.0,128.0,14.0,3.0,264.0,96.18,30.804,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['RelatedEventId', 'BoxCentre', 'RightFoot', 'StandingSave', 'GoalMouthY', 'GoalMouthZ', 'RegularPlay', 'BigChance', 'Zone', 'Assisted', 'LowRight']","[90, 23, 8, 9, 201, 1, 3, 11, 16, 18, 24]",True,403771.0,,,12.0,46.1,True,127.0,335707.0,True,,,,,,,Belenenses SAD,Maritimo,
2319914673.0,93.0,15.0,10.0,292.0,52.395,33.93200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 34, 36, 215, 217]",True,400848.0,43.785000000000004,35.70000000000001,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Maritimo,0.0
2319914677.0,94.0,15.0,11.0,292.0,43.995,35.70000000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,404907.0,37.065,51.40800000000001,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,False,Belenenses SAD,Maritimo,-0.0004792700000000004
2319914687.0,95.0,15.0,14.0,292.0,37.065,51.40800000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,383607.0,46.2,64.26000000000002,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Maritimo,0.00033624999999999974
,,15.0,14.0,,46.2,64.26000000000002,,,Carry,,,,,384385.0,41.265,58.61600000000001,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Maritimo,-0.00033624999999999974
2319914691.0,96.0,15.0,19.0,292.0,41.265,58.61600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Longball', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 126, 34, 37, 214, 217]",True,384385.0,13.125,35.42800000000001,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Maritimo,-0.0013199700000000002
2319914697.0,97.0,15.0,23.0,292.0,13.125,35.42800000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,422229.0,20.790000000000006,53.176000000000016,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,-0.0014034000000000008
2319914713.0,98.0,15.0,26.0,292.0,21.840000000000007,52.7,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,383607.0,13.020000000000001,37.536,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Maritimo,0.0014034000000000008
,,15.0,26.0,,13.020000000000001,37.536,,,Carry,,,,,422229.0,14.28,36.24400000000001,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,0.0
2319914717.0,99.0,15.0,28.0,292.0,14.28,36.24400000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,422229.0,15.120000000000001,23.12,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,-0.0010497700000000002
,,15.0,28.0,,15.120000000000001,23.12,,,Carry,,,,,292068.0,15.435,21.488000000000003,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,0.0
2319914735.0,100.0,15.0,30.0,292.0,15.435,21.488000000000003,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,292068.0,23.94,2.9920000000000004,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,-0.0013289100000000009
,,15.0,30.0,,23.94,2.9920000000000004,,,Carry,,,,,402366.0,30.555000000000007,5.44,,,,,,,,,,11.0,Andrijia Lukovic,False,Belenenses SAD,Maritimo,0.0013280500000000008
2319914741.0,101.0,15.0,33.0,292.0,30.555000000000007,5.44,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'Chipped', 'Angle', 'StandingSave', 'PassEndX', 'Longball']","[90, 119, 123, 127, 35, 36, 216, 217]",True,402366.0,75.075,6.664000000000001,,,,,,,,,,11.0,Andrijia Lukovic,True,Belenenses SAD,Maritimo,0.0114447
2319914749.0,130.0,15.0,36.0,264.0,31.185000000000002,59.29600000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'HeadPass', 'Length', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[90, 116, 29, 138, 35, 36, 215, 217]",True,137058.0,41.160000000000004,66.23200000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0006677699999999998
2319914753.0,131.0,15.0,37.0,264.0,36.855,64.464,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914759.0,132.0,15.0,38.0,264.0,32.76,64.87200000000001,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'PassEndX', 'Angle', 'PassEndY']","[90, 117, 119, 127, 35, 36, 215, 217]",True,329366.0,45.045,68.0,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.0027068500000000002
2319914785.0,103.0,15.0,45.0,292.0,67.515,0.0,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'ThrowIn', 'PassEndY']","[90, 211, 35, 36, 216]",True,369083.0,82.74,11.424,,,,,,,,,,2.0,Diogo Calila,True,Belenenses SAD,Maritimo,0.012082119999999998
,,15.0,45.0,,82.74,11.424,,,Carry,,,,,422230.0,95.13,9.656,,,,,,,,,,18.0,Alioune Ndour,True,Belenenses SAD,Maritimo,0.0111372
2319914787.0,104.0,15.0,49.0,292.0,95.13,9.656,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[90, 69]",True,422230.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Maritimo,
2319914791.0,134.0,15.0,49.0,264.0,9.87,58.344,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 142]",True,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914827.0,105.0,15.0,50.0,292.0,101.85,6.868,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[121],False,422230.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Maritimo,
2319914795.0,135.0,15.0,50.0,264.0,3.1500000000000004,61.132000000000005,15.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[121],False,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914861.0,106.0,16.0,10.0,292.0,104.37,0.544,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['CornerTaken', 'PassEndY', 'Longball', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[90, 118, 116, 126, 204, 30, 31, 33, 34, 36, 216, 217]",True,402366.0,75.81,16.116,,,,,,,,,,11.0,Andrijia Lukovic,False,Belenenses SAD,Maritimo,-0.01391069
2319914865.0,107.0,16.0,13.0,292.0,75.81,16.32,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,369083.0,86.415,4.352,,,,,,,,,,2.0,Diogo Calila,False,Belenenses SAD,Maritimo,0.0035479100000000013
,,16.0,13.0,,86.415,4.352,,,Carry,,,,,402366.0,82.84500000000003,4.828,,,,,,,,,,11.0,Andrijia Lukovic,False,Belenenses SAD,Maritimo,0.0
2319914875.0,137.0,16.0,15.0,264.0,20.265,55.624,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'BlockedCross', 'Zone', 'OppositeRelatedEvent']","[90, 58]",True,282241.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914869.0,108.0,16.0,15.0,292.0,82.84500000000003,4.828,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Offensive', 'Chipped', 'LeftFoot', 'OppositeRelatedEvent', 'StandingSave', 'PassEndX', 'Cross', 'PassEndY', 'Length']","[90, 137, 123, 125, 35, 36, 216, 217]",True,402366.0,85.67999999999999,11.016,,,,,,,,,,11.0,Andrijia Lukovic,False,Belenenses SAD,Maritimo,0.0019695999999999984
2319914901.0,109.0,16.0,19.0,292.0,59.64,13.6,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[90, 62]",True,369083.0,,,,,,,,,,,,2.0,Diogo Calila,,Belenenses SAD,Maritimo,
2319914909.0,138.0,16.0,19.0,264.0,45.36000000000001,54.400000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Foul', 'StandingSave', 'OppositeRelatedEvent', 'Zone']",[63],False,361831.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319914995.0,110.0,16.0,39.0,292.0,55.335000000000015,19.856,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'FreekickTaken', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 131, 35, 37, 215, 217]",True,404907.0,59.325,3.808,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,False,Belenenses SAD,Maritimo,-0.0021200000000000004
2319915007.0,111.0,16.0,42.0,292.0,58.800000000000004,4.42,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[90, 116, 29, 34, 36, 215, 217]",True,369083.0,48.72,12.172000000000002,,,,,,,,,,2.0,Diogo Calila,False,Belenenses SAD,Maritimo,-0.0008905599999999986
,,16.0,42.0,,48.72,12.172000000000002,,,Carry,,,,,404907.0,43.680000000000014,16.592,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,False,Belenenses SAD,Maritimo,-0.0016982100000000003
2319915027.0,112.0,16.0,44.0,292.0,43.680000000000014,16.592,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,404907.0,24.044999999999998,34.61200000000001,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,False,Belenenses SAD,Maritimo,-0.001981700000000001
2319915047.0,113.0,16.0,50.0,292.0,24.044999999999998,34.408,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,422229.0,25.41,22.712,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,-0.00015244999999999842
2319915057.0,114.0,16.0,53.0,292.0,24.36,23.732,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,292068.0,12.81,36.312000000000005,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,0.0008141799999999994
2319915067.0,115.0,16.0,56.0,292.0,13.125,37.33200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndY', 'Longball', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'Length']","[90, 117, 119, 123, 127, 35, 37, 215, 217]",True,422229.0,46.410000000000004,35.29200000000001,,,,,,,,,,1.0,Luiz Felipe,True,Belenenses SAD,Maritimo,0.00401876
2319915077.0,139.0,16.0,58.0,264.0,55.44,34.136,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[196, 198]",False,137058.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915069.0,116.0,16.0,58.0,292.0,49.56,33.864,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 199]",False,322162.0,,,,,,,,,,,,9.0,Mateo Cassierra,,Belenenses SAD,Maritimo,
2319915079.0,140.0,16.0,58.0,264.0,53.13,33.93200000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'HeadPass', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 138, 34, 36, 215, 217]",True,137058.0,48.51000000000001,48.21200000000001,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0005547
2319915091.0,141.0,17.0,2.0,264.0,48.825,49.844,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915109.0,142.0,17.0,5.0,264.0,47.67,48.348000000000006,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,329366.0,34.335000000000015,60.452000000000005,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.00451469
2319915119.0,143.0,17.0,8.0,264.0,38.955000000000005,64.80400000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Chipped', 'Zone', 'StandingSave']","[90, 119, 28, 123, 35, 37, 215, 217]",True,345713.0,67.935,60.724000000000004,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.0061879299999999995
2319915145.0,118.0,17.0,10.0,292.0,36.330000000000005,8.16,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[196, 199]",False,292068.0,,,,,,,,,,,,21.0,Cafu,,Belenenses SAD,Maritimo,
2319915135.0,144.0,17.0,10.0,264.0,68.67000000000002,59.84,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 198]",False,329366.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915121.0,117.0,17.0,10.0,292.0,26.880000000000006,7.616,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'HeadPass', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,292068.0,39.585000000000015,12.784,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,0.0036986500000000012
2319915151.0,145.0,17.0,13.0,264.0,63.21000000000001,55.284,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[90, 62]",True,282241.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915147.0,119.0,17.0,13.0,292.0,41.79,12.716,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[63],False,404907.0,,,,,,,,,,,,33.0,Dopanga Loockman Trova Boni,,Belenenses SAD,Maritimo,
2319915231.0,146.0,17.0,49.0,264.0,64.47,55.964,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'FreekickTaken', 'Zone', 'Angle', 'Chipped', 'PassEndX', 'Length', 'PassEndY']","[90, 119, 123, 127, 132, 35, 37, 216, 217]",True,335707.0,105.0,24.48,,,,,,,,,,,,True,Belenenses SAD,Maritimo,0.045722479999999996
2319915267.0,121.0,18.0,6.0,292.0,4.83,41.752,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'GoalKick', 'Length', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,422229.0,5.460000000000002,29.92,,,,,,,,,,1.0,Luiz Felipe,False,Belenenses SAD,Maritimo,0.0
2319915275.0,122.0,18.0,8.0,292.0,5.460000000000002,29.92,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,292068.0,7.5600000000000005,44.336000000000006,,,,,,,,,,21.0,Cafu,False,Belenenses SAD,Maritimo,-0.0005306600000000005
,,18.0,8.0,,7.5600000000000005,44.336000000000006,,,Carry,,,,,383607.0,6.7200000000000015,46.24,,,,,,,,,,4.0,Tomás Ribeiro,False,Belenenses SAD,Maritimo,0.0
2319915295.0,123.0,18.0,10.0,292.0,6.720000000000001,46.24,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'PlayerCaughtOffside']","[90, 215]",True,383607.0,61.635000000000005,52.29200000000001,,,,,,,,,,4.0,Tomás Ribeiro,,Belenenses SAD,Maritimo,
2319915303.0,148.0,18.0,10.0,264.0,48.615,34.612,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[61],False,137058.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915467.0,149.0,18.0,46.0,264.0,28.56,15.708000000000002,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Angle', 'FreekickTaken', 'PassEndX', 'Zone', 'Length', 'IndirectFreekickTaken']","[90, 117, 119, 28, 132, 35, 36, 215, 217]",True,381584.0,41.475,25.364000000000004,,,,,,,,,,,,False,Belenenses SAD,Maritimo,0.002096839999999999
2319915469.0,150.0,18.0,51.0,264.0,61.53,32.368,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Foul', 'Offensive']","[90, 62]",True,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915447.0,124.0,18.0,51.0,292.0,43.47,35.632000000000005,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']",[63],False,402366.0,,,,,,,,,,,,11.0,Andrijia Lukovic,,Belenenses SAD,Maritimo,
2319926295.0,11123.0,18.0,,292.0,61.635000000000005,52.29200000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[60],False,422230.0,,,,,,,,,,,,18.0,Alioune Ndour,,Belenenses SAD,Maritimo,
2319917067.0,194.0,19.0,15.0,264.0,58.589999999999996,29.648000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'FreekickTaken', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 131, 34, 37, 215, 217]",True,422003.0,45.360000000000014,7.276000000000002,,,,,,,,,,,,False,Belenenses SAD,Maritimo,-0.0044118399999999985
2319917171.0,199.0,19.0,17.0,264.0,46.2,3.128,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,381584.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319917205.0,200.0,19.0,19.0,264.0,51.975,2.176,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[90, 59]",True,101952.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915549.0,125.0,19.0,19.0,292.0,54.915,66.23200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Offensive', 'PassEndX', 'Length', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'Zone']","[90, 119, 28, 34, 37, 215, 217]",True,422230.0,53.76000000000001,65.62,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Maritimo,0.0
2319917237.0,201.0,19.0,20.0,264.0,55.23,1.8360000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 69]",True,381584.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319915561.0,126.0,19.0,20.0,292.0,49.77,66.164,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 141]",True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Maritimo,
2320064051.0,852.0,19.0,21.0,264.0,55.650000000000006,3.944,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,381584.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319917397.0,208.0,19.0,21.0,264.0,60.58500000000001,1.904,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[90, 59]",True,381584.0,,,,,,,,,,,,,,,Belenenses SAD,Maritimo,
2319916893.0,171.0,19.0,21.0,292.0,45.78,67.04800000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'Offensive', 'Zone', 'StandingSave', 'PassEndX', 'OppositeRelatedEvent']","[90, 117, 119, 28, 35, 37, 215, 217]",True,422230.0,47.67,66.70800000000001,,,,,,,,,,18.0,Alioune Ndour,False,Belenenses SAD,Maritimo,0.0
