id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2329392301.0,2.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329392299.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329446619.0,899.0,0.0,0.0,292.0,0.0,0.0,19.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329446629.0,712.0,0.0,0.0,107.0,0.0,0.0,19.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329355447.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamFormation', 'PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329363587.0,1.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation', 'TeamPlayerFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329392321.0,3.0,0.0,0.0,107.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,135638.0,34.125,30.124000000000006,,,,,,,,,,,False,Vitoria de Guimaraes,Belenenses SAD,-0.0035222199999999995
2329392367.0,4.0,0.0,2.0,107.0,33.81,30.94,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[90, 119, 127, 35, 36, 216, 217]",True,361908.0,71.29500000000003,59.90800000000001,,,,,,,,,,,True,Vitoria de Guimaraes,Belenenses SAD,0.00989753
2329392373.0,3.0,0.0,5.0,292.0,34.230000000000004,8.16,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[196, 199]",False,322735.0,,,,,,,,,,,17.0,Carraça,,Vitoria de Guimaraes,Belenenses SAD,
2329392377.0,5.0,0.0,5.0,107.0,70.77000000000001,59.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 198]",False,343090.0,,,,,,,,,,,,,,Vitoria de Guimaraes,Belenenses SAD,
2329392409.0,4.0,0.0,5.0,292.0,34.965,8.296,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'HeadPass', 'Length']","[90, 117, 119, 28, 138, 35, 37, 215, 217]",True,322735.0,40.425,2.3120000000000003,,,,,,,,,17.0,Carraça,False,Vitoria de Guimaraes,Belenenses SAD,0.0014860800000000007
