id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2374373781.0,2.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374373783.0,3.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374393517.0,553.0,0.0,0.0,292.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374393523.0,919.0,0.0,0.0,297.0,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374362963.0,1.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamFormation', 'InvolvedPlayers', 'TeamPlayerFormation', 'CaptainPlayerId', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374364479.0,1.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Belenenses SAD,Porto,
2374373797.0,3.0,0.0,0.0,292.0,53.339999999999996,33.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,400848.0,33.81,27.812000000000005,,,,,,,,,,10.0,Afonso Sousa,False,Belenenses SAD,Porto,-0.005571519999999998
2374373825.0,4.0,0.0,2.0,292.0,33.81,27.812000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Chipped', 'PassEndY', 'Zone', 'PassEndX', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,70884.0,71.82000000000001,63.85200000000001,,,,,,,,,,32.0,Yohan Tavares,True,Belenenses SAD,Porto,0.00989753
,,0.0,2.0,,71.82000000000001,63.85200000000001,,,Carry,,,,,384385.0,79.905,66.23200000000001,,,,,,,,,,5.0,Nilton Varela,False,Belenenses SAD,Porto,0.00634183
2374373827.0,5.0,0.0,6.0,292.0,79.905,66.23200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Zone', 'OverRun', 'Offensive']","[91, 204]",True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Porto,
2374373831.0,6.0,0.0,8.0,292.0,78.12,65.48400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 60]",True,384385.0,,,,,,,,,,,,5.0,Nilton Varela,,Belenenses SAD,Porto,
