id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isOwnGoal,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2367871875.0,5.0,0.0,8.0,2188.0,29.71500000000001,36.924000000000014,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,402736.0,31.60500000000001,16.048000000000002,,,,,,,,,,,28.0,Nahuel Ferraresi,False,Estoril,Famalicao,-0.0007288599999999996
,,0.0,8.0,,31.60500000000001,16.048000000000002,,,Carry,,,,,421890.0,33.285000000000004,13.328,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,0.0
2367871887.0,6.0,0.0,11.0,2188.0,33.285000000000004,13.328,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,421890.0,36.12,2.108,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,-0.0008183100000000009
2367871907.0,7.0,0.0,13.0,2188.0,36.12,3.128000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,322685.0,27.825000000000006,13.124,,,,,,,,,,,22.0,David Bruno,False,Estoril,Famalicao,-0.0018388500000000012
2367871935.0,8.0,0.0,15.0,2188.0,27.09000000000001,13.600000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,421890.0,13.965000000000005,33.79600000000001,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,0.0014034000000000008
,,0.0,15.0,,13.965000000000005,33.79600000000001,,,Carry,,,,,349664.0,13.755,31.96,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Famalicao,0.0
2367871961.0,9.0,0.0,19.0,2188.0,13.755,31.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,349664.0,20.475000000000005,17.408,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Famalicao,-0.0008141799999999994
,,0.0,19.0,,20.475000000000005,17.408,,,Carry,,,,,421890.0,23.52,15.776,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,-0.0005892200000000014
2367871971.0,10.0,0.0,23.0,2188.0,23.52,15.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,421890.0,31.080000000000002,19.312,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,0.0016808000000000014
,,0.0,23.0,,31.080000000000002,19.312,,,Carry,,,,,421892.0,30.345,14.96,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Famalicao,-0.00050972
2367871981.0,11.0,0.0,25.0,2188.0,30.345,14.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,421892.0,30.240000000000002,2.5840000000000005,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Famalicao,-0.0008183100000000009
2367872023.0,12.0,0.0,28.0,2188.0,29.82,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Longball', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 127, 35, 37, 215, 218]",True,322685.0,23.31,40.324,,,,,,,,,,,22.0,David Bruno,False,Estoril,Famalicao,0.0003888999999999993
,,0.0,28.0,,23.31,40.324,,,Carry,,,,,402736.0,34.65,46.51200000000001,,,,,,,,,,,28.0,Nahuel Ferraresi,True,Estoril,Famalicao,0.0009391300000000016
2367872049.0,13.0,0.0,34.0,2188.0,34.65,46.51200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Chipped', 'StandingSave', 'Longball', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,402736.0,84.63,55.42,,,,,,,,,,,28.0,Nahuel Ferraresi,True,Estoril,Famalicao,0.018428099999999996
2367872059.0,14.0,0.0,39.0,2188.0,84.63,55.42,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,69742.0,77.59500000000001,53.244,,,,,,,,,,,17.0,Rui Fonte,False,Estoril,Famalicao,-0.00551751
2367872075.0,3.0,0.0,41.0,935.0,24.465000000000003,15.912,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,400243.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367872069.0,15.0,0.0,41.0,2188.0,77.59500000000001,53.244,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 36, 38, 217, 218]",True,142746.0,82.425,50.93200000000001,,,,,,,,,,,6.0,Francisco Geraldes,False,Estoril,Famalicao,0.004536810000000002
2367872105.0,16.0,0.0,43.0,2188.0,78.96000000000001,58.07200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,105928.0,82.425,65.824,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Famalicao,-0.0019695999999999984
,,0.0,43.0,,82.425,65.824,,,Carry,,,,,69742.0,80.745,66.096,,,,,,,,,,,17.0,Rui Fonte,False,Estoril,Famalicao,0.0
2367872117.0,4.0,0.0,46.0,935.0,30.66,2.244,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 60]",True,373108.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367872111.0,17.0,0.0,46.0,2188.0,80.745,66.096,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 35, 38, 217, 218]",True,69742.0,77.91000000000001,65.824,,,,,,,,,,,17.0,Rui Fonte,False,Estoril,Famalicao,-0.00634183
2367872207.0,19.0,0.0,56.0,2188.0,77.80499999999999,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 35, 38, 217]",True,105928.0,71.19,65.68800000000002,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Famalicao,0.0
,,0.0,56.0,,71.19,65.68800000000002,,,Carry,,,,,142746.0,61.63500000000001,59.56800000000002,,,,,,,,,,,6.0,Francisco Geraldes,False,Estoril,Famalicao,-0.006485330000000001
2367872221.0,20.0,1.0,1.0,2188.0,61.63500000000001,59.56800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,142746.0,53.339999999999996,38.148,,,,,,,,,,,6.0,Francisco Geraldes,False,Estoril,Famalicao,0.0001100200000000006
2367872269.0,21.0,1.0,4.0,2188.0,53.339999999999996,38.148,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,421890.0,49.35,51.40800000000002,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,-0.003049879999999998
,,1.0,4.0,,49.35,51.40800000000002,,,Carry,,,,,402736.0,48.405,49.300000000000004,,,,,,,,,,,28.0,Nahuel Ferraresi,False,Estoril,Famalicao,0.0004458799999999992
2367872309.0,22.0,1.0,8.0,2188.0,48.405,49.300000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,402736.0,38.745,27.06400000000001,,,,,,,,,,,28.0,Nahuel Ferraresi,False,Estoril,Famalicao,-0.0016648199999999991
,,1.0,8.0,,38.745,27.06400000000001,,,Carry,,,,,421890.0,43.575,24.752000000000002,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,6.527999999999916e-05
2367872319.0,23.0,1.0,12.0,2188.0,43.575,24.752000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,421890.0,46.725,44.26800000000002,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,0.00159954
,,1.0,12.0,,46.725,44.26800000000002,,,Carry,,,,,402736.0,50.82,45.22000000000001,,,,,,,,,,,28.0,Nahuel Ferraresi,False,Estoril,Famalicao,0.0
2367872343.0,24.0,1.0,15.0,2188.0,50.82,45.22000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,402736.0,65.205,65.62,,,,,,,,,,,28.0,Nahuel Ferraresi,False,Estoril,Famalicao,0.00315932
2367872393.0,25.0,1.0,18.0,2188.0,66.465,66.30000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,105928.0,73.39500000000001,61.94800000000002,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Famalicao,0.00377069
,,1.0,18.0,,73.39500000000001,61.94800000000002,,,Carry,,,,,322665.0,60.06,54.67200000000001,,,,,,,,,,,92.0,António Xavier,False,Estoril,Famalicao,-0.005103159999999999
2367872411.0,26.0,1.0,23.0,2188.0,60.06,54.67200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,322665.0,46.410000000000004,35.22400000000001,,,,,,,,,,,92.0,António Xavier,False,Estoril,Famalicao,-0.0012721500000000014
,,1.0,23.0,,46.410000000000004,35.22400000000001,,,Carry,,,,,421890.0,47.775,28.628000000000004,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,0.0
2367872431.0,27.0,1.0,27.0,2188.0,47.775,28.628000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,421890.0,46.935,5.984000000000001,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Famalicao,-0.0023625399999999998
2367872453.0,28.0,1.0,29.0,2188.0,46.62,5.78,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Chipped', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,322685.0,74.55,2.3800000000000003,,,,,,,,,,,22.0,David Bruno,True,Estoril,Famalicao,0.00873785
2367872457.0,29.0,1.0,32.0,2188.0,74.55,2.3800000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,421893.0,65.94,7.684000000000001,,,,,,,,,,,10.0,André Franco,False,Estoril,Famalicao,-0.00377069
2367872475.0,30.0,1.0,34.0,2188.0,66.045,7.48,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322685.0,74.76,3.3320000000000003,,,,,,,,,,,22.0,David Bruno,False,Estoril,Famalicao,0.00377069
,,1.0,34.0,,74.76,3.3320000000000003,,,Carry,,,,,421893.0,72.765,11.084,,,,,,,,,,,10.0,André Franco,False,Estoril,Famalicao,0.0027939199999999983
2367872495.0,31.0,1.0,38.0,2188.0,72.765,11.084,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Longball', 'PassEndX', 'Chipped', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 37, 217, 218]",True,421893.0,105.0,24.956000000000003,,,,,,,,,,,10.0,André Franco,True,Estoril,Famalicao,0.04041074
2367872583.0,7.0,2.0,2.0,935.0,5.25,38.012,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,400826.0,30.135,56.64400000000002,,,,,,,,,,,,,False,Estoril,Famalicao,0.0011843400000000007
2367872595.0,8.0,2.0,4.0,935.0,29.400000000000002,56.236,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 120, 128, 36, 38, 216, 218]",True,422248.0,58.800000000000004,50.79600000000001,,,,,,,,,,,,,True,Estoril,Famalicao,0.006261059999999999
2367872589.0,33.0,2.0,6.0,2188.0,45.36000000000001,17.136,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,421892.0,,,,,,,,,,,,,32.0,Loreintz Rosier,,Estoril,Famalicao,
2367872601.0,9.0,2.0,6.0,935.0,59.64,50.864,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,300483.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367872599.0,34.0,2.0,6.0,2188.0,42.63,16.796,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'HeadPass']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,421892.0,57.75,23.12,,,,,,,,,,,32.0,Loreintz Rosier,True,Estoril,Famalicao,0.004708769999999999
2367872607.0,35.0,2.0,8.0,2188.0,57.75,23.12,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'HeadPass', 'PassEndY', 'PassEndX']","[91, 120, 29, 139, 36, 38, 216, 218]",True,142746.0,62.58000000000001,20.128000000000004,,,,,,,,,,,6.0,Francisco Geraldes,False,Estoril,Famalicao,0.002495360000000002
2367872621.0,10.0,2.0,9.0,935.0,40.53,51.272000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,380619.0,44.52,46.376000000000005,,,,,,,,,,,,,False,Estoril,Famalicao,0.0005445499999999995
2367872635.0,11.0,2.0,10.0,935.0,44.625,46.64800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,344716.0,51.03,61.26800000000002,,,,,,,,,,,,,False,Estoril,Famalicao,-0.0018078399999999998
2367872647.0,12.0,2.0,13.0,935.0,53.13,61.064,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Longball', 'PassEndX']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,243271.0,100.80000000000001,63.44400000000001,,,,,,,,,,,,,True,Estoril,Famalicao,0.02318994
2367872657.0,13.0,2.0,19.0,935.0,99.855,63.58000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,297245.0,85.78500000000003,61.608000000000004,,,,,,,,,,,,,False,Estoril,Famalicao,-0.010362779999999999
2367872667.0,36.0,2.0,21.0,2188.0,15.12,8.636000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'BlockedCross', 'OppositeRelatedEvent']","[91, 59]",True,421894.0,,,,,,,,,,,,,7.0,Chiquinho,,Estoril,Famalicao,
2367872661.0,14.0,2.0,21.0,935.0,85.78500000000003,61.608000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'LeftFoot', 'Angle', 'Offensive', 'Chipped', 'PassEndX', 'Length', 'Cross', 'PassEndY', 'OppositeRelatedEvent', 'StandingSave']","[91, 138, 124, 126, 36, 38, 217, 218]",True,243271.0,87.15,59.43200000000001,,,,,,,,,,,,,False,Estoril,Famalicao,0.0019695999999999984
2367872669.0,15.0,2.0,23.0,935.0,89.14500000000001,59.43200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,243271.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367872671.0,37.0,2.0,23.0,2188.0,15.855,8.568,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,421894.0,,,,,,,,,,,,,7.0,Chiquinho,,Estoril,Famalicao,
2367872817.0,16.0,2.0,56.0,935.0,104.47500000000001,67.66000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'RightFoot', 'Longball', 'OppositeRelatedEvent', 'Angle', 'Chipped', 'Cross', 'CornerTaken']","[91, 137, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,344716.0,100.38,29.580000000000002,,,,,,,,,,,,,True,Estoril,Famalicao,0.21952771999999998
2367872843.0,38.0,2.0,58.0,2188.0,3.78,39.304,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['OppositeRelatedEvent', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 94, 95, 206, 215]",True,349664.0,0.0,61.540000000000006,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
2367872845.0,17.0,3.0,2.0,935.0,101.745,23.8,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'Zone', 'OppositeRelatedEvent']",[122],False,344716.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367872849.0,39.0,3.0,2.0,2188.0,3.2550000000000003,44.2,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,349664.0,,,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
2367872933.0,18.0,3.0,46.0,935.0,104.47500000000001,0.34,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Length', 'Zone', 'Angle', 'Chipped', 'Cross', 'CornerTaken', 'StandingSave', 'PassEndY', 'Longball', 'PassEndX']","[91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218]",True,344716.0,88.83,34.20400000000001,,,,,,,,,,,,,True,Estoril,Famalicao,0.07012512
2367873011.0,43.0,3.0,47.0,2188.0,9.240000000000002,39.508,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[197, 200]",False,69742.0,,,,,,,,,,,,,17.0,Rui Fonte,,Estoril,Famalicao,
2367873151.0,22.0,3.0,47.0,935.0,95.76,28.492,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,422248.0,,,,,,,,,,,,,,,,Estoril,Famalicao,
2367873013.0,44.0,3.0,47.0,2188.0,8.715000000000002,39.984,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'Head']","[91, 94, 95, 57, 215]",True,69742.0,15.225,33.932,,,,,,,,,,,17.0,Rui Fonte,,Estoril,Famalicao,
2367872941.0,40.0,3.0,48.0,2188.0,13.86,36.448,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 94, 95, 215]",True,421893.0,29.925,26.588000000000005,,,,,,,,,,,10.0,André Franco,,Estoril,Famalicao,
2367872945.0,19.0,3.0,50.0,935.0,78.22500000000001,44.676,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedX', 'GoalMouthZ', 'OppositeRelatedEvent', 'LeftFoot', 'StandingSave', 'GoalMouthY', 'LowCentre', 'BlockedY', 'FromCorner', 'OutOfBoxCentre', 'Zone']","[91, 9, 10, 2, 5, 13]",True,243271.0,,,97.2,51.8,5.1,50.2,True,,,,,,,,,Estoril,Famalicao,
2367872961.0,42.0,3.0,52.0,2188.0,2.3100000000000005,34.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'OppositeRelatedEvent', 'Collected', 'Zone', 'KeeperSaveObox']","[91, 110, 113, 77, 79, 82]",True,349664.0,,,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
2367872957.0,41.0,3.0,52.0,2188.0,2.3100000000000005,34.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['DivingSave'],[93],False,349664.0,,,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
2367873059.0,46.0,4.0,15.0,2188.0,11.025,28.696000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,349664.0,,,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
2367873097.0,21.0,4.0,22.0,935.0,69.3,68.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'ThrowIn', 'Zone', 'Angle', 'Longball', 'Length']","[91, 212, 36, 38, 217]",True,297245.0,96.81,50.660000000000004,,,,,,,,,,,,,True,Estoril,Famalicao,0.04697535
2367873095.0,48.0,4.0,25.0,2188.0,7.979999999999999,16.592,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,349664.0,,,,,,,,,,,,,12.0,Thiago Rodrigues,,Estoril,Famalicao,
,,4.0,25.0,,7.979999999999999,16.592,,,Carry,,,,,349664.0,14.07,25.636000000000003,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Famalicao,0.0033265000000000005
2367873131.0,49.0,4.0,27.0,2188.0,14.07,25.636000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,349664.0,24.990000000000002,44.26800000000002,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Famalicao,-0.0008141799999999994
