id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2318222531.0,7.0,0.0,12.0,107.0,17.850000000000005,18.632,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,361908.0,32.76,17.748,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0013271700000000008
2318222575.0,8.0,0.0,14.0,107.0,33.81,16.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,322246.0,35.28,6.12,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0008183100000000009
2318222613.0,9.0,0.0,16.0,107.0,36.330000000000005,5.916000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,280988.0,18.165000000000003,10.744000000000002,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0024767800000000013
2318222665.0,10.0,0.0,20.0,107.0,16.8,16.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,361908.0,24.78,28.08400000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0013796
2318222723.0,11.0,0.0,23.0,107.0,25.095,32.980000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,331757.0,34.755,36.24400000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0011582700000000012
2318222789.0,12.0,0.0,24.0,107.0,35.70000000000001,40.868,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,70967.0,29.61,53.788,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0007288599999999996
2318222805.0,13.0,0.0,28.0,107.0,28.875,53.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 215, 217]",True,351604.0,36.225,49.028000000000006,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.002096839999999999
2318222819.0,14.0,0.0,28.0,107.0,36.225,49.028000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,70967.0,29.19,56.78,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.002096839999999999
2318222831.0,15.0,0.0,30.0,107.0,29.19,56.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,351604.0,39.9,55.69200000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0015522899999999996
2318222871.0,16.0,0.0,31.0,107.0,38.115,57.868000000000016,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,279177.0,35.805,65.824,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0023706000000000005
2318222929.0,17.0,0.0,33.0,107.0,35.28,65.96000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,302664.0,14.805,64.396,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.00198043
2318223015.0,18.0,0.0,37.0,107.0,13.86,63.17200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,351604.0,4.725000000000001,40.25600000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0016144000000000002
2318223075.0,19.0,0.0,41.0,107.0,8.085,35.02000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,400847.0,5.3549999999999995,16.864,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0019098400000000003
2318223123.0,20.0,0.0,45.0,107.0,4.9350000000000005,12.852000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,361908.0,27.51,2.924,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0009478199999999994
2318223183.0,21.0,0.0,47.0,107.0,28.455000000000002,2.8560000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[90, 116, 29, 35, 36, 214, 217]",True,280988.0,29.400000000000002,7.684000000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0
2318223281.0,22.0,0.0,49.0,107.0,39.69,5.372000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,322246.0,64.26000000000002,8.364,,,,,,,,,,,True,Estoril,Vitoria de Guimaraes,0.0061879299999999995
2318223291.0,23.0,0.0,53.0,107.0,63.63,8.976,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'Foul']","[90, 62]",True,382261.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318223335.0,3.0,0.0,53.0,2188.0,41.37,59.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Foul', 'StandingSave', 'Zone', 'OppositeRelatedEvent']",[63],False,361912.0,,,,,,,,,,,4.0,Lucas Áfrico,,Estoril,Vitoria de Guimaraes,
2318223457.0,4.0,0.0,57.0,2188.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Yellow', 'Foul']",[64],False,361912.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,4.0,Lucas Áfrico,,Estoril,Vitoria de Guimaraes,
2318223715.0,24.0,1.0,22.0,107.0,70.14,7.140000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'FreekickTaken', 'Zone']","[90, 118, 116, 29, 131, 204, 35, 36, 216, 217]",True,5964.0,75.17999999999999,11.764,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0065646099999999985
2318223803.0,25.0,1.0,25.0,107.0,78.54000000000002,10.676,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,280988.0,94.185,2.5160000000000005,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.010835510000000003
2318223809.0,26.0,1.0,29.0,107.0,94.185,3.944,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[90, 62]",True,5964.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318223819.0,5.0,1.0,29.0,2188.0,10.815,64.05600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive', 'Foul']",[63],False,374830.0,,,,,,,,,,,20.0,Bruno Lourenço,,Estoril,Vitoria de Guimaraes,
2318224405.0,27.0,2.0,7.0,107.0,96.17999999999999,1.972,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Cross', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'RightFoot', 'FreekickTaken', 'Angle', 'PassEndY']","[90, 136, 123, 125, 35, 36, 216, 217]",True,5964.0,100.80000000000001,32.096000000000004,,,,,,,,,,,True,Estoril,Vitoria de Guimaraes,0.21952771999999998
2318224431.0,6.0,2.0,8.0,2188.0,6.09,32.572,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[196, 199]",False,421890.0,,,,,,,,,,,3.0,Bernardo Vital,,Estoril,Vitoria de Guimaraes,
2318224413.0,28.0,2.0,8.0,107.0,98.91,35.428000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 198]",False,382261.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318224449.0,7.0,2.0,8.0,2188.0,7.979999999999999,29.24,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Head', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[90, 93, 94, 56, 214]",True,421890.0,20.16,33.184,,,,,,,,,3.0,Bernardo Vital,,Estoril,Vitoria de Guimaraes,
2318224469.0,29.0,2.0,9.0,107.0,84.63,37.128,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'GoalMouthZ', 'OutOfBoxCentre', 'RightFoot', 'SetPiece', 'GoalMouthY', 'Zone', 'MissHigh']","[90, 6, 9, 2, 5, 11]",True,322246.0,,,,75.0,44.2,True,,,,,,,,Estoril,Vitoria de Guimaraes,
2318224853.0,9.0,2.0,31.0,2188.0,4.305,33.79600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'GoalKick', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[90, 116, 126, 35, 36, 215, 217]",True,331191.0,40.32,64.60000000000001,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Vitoria de Guimaraes,0.0018521100000000006
2318224861.0,10.0,2.0,35.0,2188.0,40.845,65.008,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[90, 62]",True,422663.0,,,,,,,,,,,13.0,Miguel Silva,,Estoril,Vitoria de Guimaraes,
2318224835.0,31.0,2.0,35.0,107.0,64.155,2.9920000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone', 'Foul']",[63],False,280988.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318225091.0,11.0,2.0,55.0,2188.0,40.53,64.19200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'FreekickTaken', 'Angle', 'PassEndX']","[90, 116, 29, 131, 34, 37, 215, 217]",True,105928.0,36.12,45.764000000000024,,,,,,,,,31.0,Joãozinho,False,Estoril,Vitoria de Guimaraes,-0.00015804999999999986
2318225107.0,12.0,2.0,56.0,2188.0,36.12,45.696000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,361912.0,32.550000000000004,22.304,,,,,,,,,4.0,Lucas Áfrico,False,Estoril,Vitoria de Guimaraes,0.0
,,2.0,56.0,,32.550000000000004,22.304,,,Carry,,,,,421890.0,31.60500000000001,23.66400000000001,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Vitoria de Guimaraes,0.0
2318225181.0,13.0,2.0,58.0,2188.0,31.60500000000001,23.66400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,421890.0,24.044999999999998,33.32,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Vitoria de Guimaraes,-0.0009391300000000016
,,2.0,58.0,,24.044999999999998,33.32,,,Carry,,,,,331191.0,24.46500000000001,36.65200000000001,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Vitoria de Guimaraes,0.0
2318225227.0,14.0,3.0,3.0,2188.0,24.46500000000001,36.65200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,331191.0,29.50500000000001,51.884,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Vitoria de Guimaraes,0.0004294100000000016
,,3.0,3.0,,29.50500000000001,51.884,,,Carry,,,,,361912.0,27.825000000000006,50.456,,,,,,,,,4.0,Lucas Áfrico,False,Estoril,Vitoria de Guimaraes,0.00050972
2318225293.0,15.0,3.0,6.0,2188.0,27.825000000000006,50.456,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[90, 116, 126, 34, 37, 214, 217]",True,361912.0,14.805,21.012,,,,,,,,,4.0,Lucas Áfrico,False,Estoril,Vitoria de Guimaraes,-0.0013271700000000008
2318225303.0,16.0,3.0,10.0,2188.0,14.91,20.264000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[90, 117, 119, 127, 35, 37, 215, 217]",True,331191.0,42.21000000000002,0.0,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Vitoria de Guimaraes,0.0014852200000000006
2318225449.0,33.0,3.0,16.0,107.0,60.795,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'ThrowIn']","[90, 211, 34, 37, 214]",True,302664.0,29.61,63.30800000000002,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.004959369999999999
2318225457.0,34.0,3.0,18.0,107.0,28.35,63.376000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,351604.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318225669.0,19.0,3.0,29.0,2188.0,78.855,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'ThrowIn', 'Longball']","[90, 211, 35, 36, 216]",True,421891.0,95.34,16.252,,,,,,,,,2.0,Carles Soria Grau,True,Estoril,Vitoria de Guimaraes,0.019448629999999998
,,3.0,29.0,,95.34,16.252,,,Carry,,,,,354446.0,102.06,14.416000000000002,,,,,,,,,9.0,André Clóvis,False,Estoril,Vitoria de Guimaraes,0.00580729
2318225675.0,20.0,3.0,32.0,2188.0,102.06,14.416,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,354446.0,,,,,,,,,,,9.0,André Clóvis,,Estoril,Vitoria de Guimaraes,
2318225977.0,37.0,3.0,51.0,107.0,4.095,39.372,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'GoalKick', 'Zone', 'PassEndY', 'Angle', 'Length']","[90, 116, 29, 35, 36, 214, 217]",True,400847.0,6.510000000000002,51.272000000000006,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0019098400000000003
2318226019.0,38.0,3.0,53.0,107.0,7.665,51.68000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,351604.0,4.095,30.396000000000004,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0019098400000000003
2318226057.0,39.0,3.0,56.0,107.0,4.095,30.396000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle']","[90, 116, 29, 37, 214, 217]",True,400847.0,4.095,16.864,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0019098400000000003
2318226117.0,40.0,3.0,58.0,107.0,3.9899999999999998,11.764,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,361908.0,24.57,2.72,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0009478199999999994
2318226245.0,41.0,4.0,2.0,107.0,22.995,3.196,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,280988.0,37.8,1.7000000000000004,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0028141300000000015
2318226253.0,42.0,4.0,5.0,107.0,37.38,3.74,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[90, 62]",True,322246.0,,,,,,,,,,,,,,Estoril,Vitoria de Guimaraes,
2318226267.0,22.0,4.0,5.0,2188.0,67.62,64.26,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'Foul', 'StandingSave']",[63],False,333315.0,,,,,,,,,,,21.0,João Gamboa,,Estoril,Vitoria de Guimaraes,
2318226579.0,43.0,4.0,28.0,107.0,42.525,4.896000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 131, 36, 215, 217]",True,322246.0,42.525,19.380000000000003,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0014290699999999993
2318226639.0,44.0,4.0,29.0,107.0,46.935,19.516000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[90, 118, 116, 29, 35, 37, 215, 217]",True,70967.0,58.905,3.06,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0004446799999999994
2318226653.0,45.0,4.0,34.0,107.0,65.41500000000002,2.5160000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 34, 36, 215, 217]",True,280988.0,58.38,9.316,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0013324699999999988
2318226685.0,46.0,4.0,36.0,107.0,57.12,10.88,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[90, 116, 29, 34, 36, 215, 217]",True,70967.0,50.08500000000002,22.712,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0018268500000000014
2318226717.0,47.0,4.0,38.0,107.0,50.61000000000002,24.48,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[90, 116, 29, 34, 36, 215, 217]",True,331757.0,47.775,46.30800000000002,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0
2318226755.0,48.0,4.0,41.0,107.0,55.86000000000002,47.94000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,351604.0,65.73,64.53200000000001,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0005946400000000004
2318226797.0,49.0,4.0,44.0,107.0,68.25,64.26000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,302664.0,48.405,62.62800000000002,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.00496716
2318226879.0,50.0,4.0,48.0,107.0,47.355000000000004,57.52800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[90, 119, 123, 127, 35, 37, 216, 217]",True,351604.0,82.005,5.236000000000001,,,,,,,,,,,True,Estoril,Vitoria de Guimaraes,0.01371772
2318226899.0,23.0,4.0,52.0,2188.0,23.835,64.668,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[90, 100, 55]",True,105928.0,,,,,,,,,,,31.0,Joãozinho,,Estoril,Vitoria de Guimaraes,
2318227011.0,52.0,4.0,59.0,107.0,72.24,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'ThrowIn', 'PassEndY', 'Length']","[90, 211, 34, 36, 215]",True,280988.0,68.04000000000002,15.708000000000002,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0025178200000000005
2318227083.0,53.0,5.0,1.0,107.0,69.72000000000001,19.244000000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[90, 118, 116, 29, 34, 36, 215, 217]",True,331757.0,69.3,26.520000000000007,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,0.0006193799999999992
2318227115.0,54.0,5.0,7.0,107.0,72.34500000000001,16.184,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,70967.0,75.39,3.944,,,,,,,,,,,False,Estoril,Vitoria de Guimaraes,-0.0027939199999999983
2318227135.0,55.0,5.0,9.0,107.0,77.7,2.3800000000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,280988.0,99.96000000000001,16.048000000000002,,,,,,,,,,,True,Estoril,Vitoria de Guimaraes,0.025255919999999998
2318227163.0,25.0,5.0,12.0,2188.0,6.615,49.164,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,361912.0,,,,,,,,,,,4.0,Lucas Áfrico,,Estoril,Vitoria de Guimaraes,
