id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2336200819.0,2.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336200827.0,2.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336224715.0,881.0,0.0,0.0,2188.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336224743.0,676.0,0.0,0.0,122.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336185351.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'InvolvedPlayers', 'PlayerPosition', 'JerseyNumber', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336185649.0,1.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'TeamPlayerFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Boavista,Estoril,
2336200837.0,3.0,0.0,0.0,122.0,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,404198.0,54.6,37.74,,,,,,,,,,,,False,Boavista,Estoril,0.0020492999999999987
2336200851.0,4.0,0.0,3.0,122.0,57.12,28.08400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,423076.0,64.68,22.44,,,,,,,,,,,,False,Boavista,Estoril,0.002456040000000003
2336200853.0,5.0,0.0,4.0,122.0,68.04,22.984,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Offensive', 'OppositeRelatedEvent']","[90, 62]",True,295756.0,,,,,,,,,,,,,,,Boavista,Estoril,
2336200855.0,3.0,0.0,4.0,2188.0,36.96000000000001,45.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']",[63],False,361912.0,,,,,,,,,,,,4.0,Lucas Áfrico,,Boavista,Estoril,
