id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isOwnGoal,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2377230537.0,7.0,0.0,21.0,2188.0,9.45,25.432000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,349664.0,10.605,14.96,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,-0.0013791799999999998
2377230543.0,8.0,0.0,22.0,2188.0,10.605,14.484000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,356232.0,26.040000000000006,2.652,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.0009478199999999994
,,0.0,22.0,,26.040000000000006,2.652,,,Carry,,,,,421891.0,38.115,2.3800000000000003,,,,,,,,,,,2.0,Carles Soria Grau,True,Estoril,Arouca,0.0028141300000000015
2377230547.0,9.0,0.0,28.0,2188.0,38.115,2.3800000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,421891.0,27.09000000000001,6.596000000000003,,,,,,,,,,,2.0,Carles Soria Grau,False,Estoril,Arouca,-0.0028141300000000015
,,0.0,28.0,,27.09000000000001,6.596000000000003,,,Carry,,,,,356232.0,26.46,8.84,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.0009752800000000002
2377230549.0,10.0,0.0,31.0,2188.0,26.46,8.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,356232.0,29.294999999999998,17.204,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.0016808000000000014
,,0.0,31.0,,29.294999999999998,17.204,,,Carry,,,,,421892.0,34.965,27.472000000000005,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,0.0002191399999999996
2377230553.0,11.0,0.0,36.0,2188.0,34.965,27.472000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,421892.0,32.97,46.036000000000016,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,-0.0002191399999999996
,,0.0,36.0,,32.97,46.036000000000016,,,Carry,,,,,421890.0,30.87,47.39600000000001,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,0.0
2377230559.0,12.0,0.0,39.0,2188.0,30.87,47.39600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,421890.0,34.965,22.44,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,0.0
,,0.0,39.0,,34.965,22.44,,,Carry,,,,,356232.0,56.175000000000004,18.224,,,,,,,,,,,97.0,Patrick Willian,True,Estoril,Arouca,0.005751339999999999
2377230561.0,13.0,0.0,45.0,2188.0,56.175000000000004,18.224,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,356232.0,64.575,22.98400000000001,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.002495360000000002
2377230563.0,14.0,0.0,46.0,2188.0,64.575,22.98400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'LayOff', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,69742.0,47.145,22.848000000000003,,,,,,,,,,,17.0,Rui Fonte,False,Estoril,Arouca,-0.005060040000000002
2377230565.0,15.0,0.0,48.0,2188.0,47.145,22.848000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,421892.0,40.11000000000001,41.68400000000002,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,-0.0016648199999999991
,,0.0,48.0,,40.11000000000001,41.68400000000002,,,Carry,,,,,421890.0,35.70000000000001,43.79200000000001,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,-0.00152184
2377230567.0,16.0,0.0,52.0,2188.0,35.70000000000001,43.79200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,421890.0,13.020000000000001,33.184,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,-0.00027740000000000056
,,0.0,52.0,,13.020000000000001,33.184,,,Carry,,,,,349664.0,11.13,28.832000000000004,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,0.0
2377230569.0,17.0,0.0,58.0,2188.0,11.13,28.832000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,349664.0,28.035,17.0,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,-0.0014034000000000008
,,0.0,58.0,,28.035,17.0,,,Carry,,,,,356232.0,43.995,17.952000000000005,,,,,,,,,,,97.0,Patrick Willian,True,Estoril,Arouca,0.0032679200000000005
2377230571.0,18.0,1.0,7.0,2188.0,43.995,17.952000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,356232.0,21.419999999999998,31.82400000000001,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,-0.0025262500000000007
2377230573.0,19.0,1.0,16.0,2188.0,20.265,32.16400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,349664.0,20.580000000000002,21.216,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,-0.00015244999999999842
,,1.0,16.0,,20.580000000000002,21.216,,,Carry,,,,,356232.0,29.925,16.864,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.00058186
2377230575.0,20.0,1.0,25.0,2188.0,29.925,16.864,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,356232.0,8.085,24.208,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,-0.0017150000000000012
,,1.0,25.0,,8.085,24.208,,,Carry,,,,,349664.0,4.9350000000000005,21.216,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,0.0
2377230577.0,21.0,1.0,30.0,2188.0,4.9350000000000005,21.216,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,349664.0,12.39,52.29200000000001,,,,,,,,,,,12.0,Thiago Rodrigues,False,Estoril,Arouca,-9.401000000000027e-05
2377230581.0,22.0,1.0,32.0,2188.0,12.39,52.29200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,421890.0,19.95,67.116,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,-0.00033735000000000015
2377230587.0,23.0,1.0,33.0,2188.0,19.95,67.116,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 118, 120, 29, 35, 38, 215, 218]",True,105928.0,9.975,51.40800000000002,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,-0.0009478199999999994
2377230589.0,3.0,1.0,36.0,5948.0,90.825,23.188,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,36712.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230639.0,8.0,1.0,36.0,5948.0,91.77,19.040000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,96271.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230595.0,24.0,1.0,39.0,2188.0,17.115000000000002,40.66400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,421892.0,30.240000000000002,15.98,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,-0.0002323199999999994
,,1.0,39.0,,30.240000000000002,15.98,,,Carry,,,,,421891.0,46.725,10.336000000000002,,,,,,,,,,,2.0,Carles Soria Grau,True,Estoril,Arouca,0.0032505
2377230601.0,25.0,1.0,43.0,2188.0,46.725,10.336000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,421891.0,62.370000000000005,3.400000000000001,,,,,,,,,,,2.0,Carles Soria Grau,False,Estoril,Arouca,0.0036051999999999994
,,1.0,43.0,,62.370000000000005,3.400000000000001,,,Carry,,,,,374830.0,80.64,14.212000000000005,,,,,,,,,,,20.0,Bruno Lourenço,True,Estoril,Arouca,0.012082119999999998
2377230603.0,26.0,1.0,51.0,2188.0,80.64,14.212000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,374830.0,88.41000000000003,39.440000000000005,,,,,,,,,,,20.0,Bruno Lourenço,True,Estoril,Arouca,0.0785183
2377230611.0,4.0,1.0,53.0,5948.0,15.96,24.548,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 102, 56]",True,416503.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230613.0,27.0,1.0,55.0,2188.0,87.255,42.908,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,329403.0,99.22500000000001,53.38,,,,,,,,,,,11.0,Arthur Gomes,False,Estoril,Arouca,0.017925189999999997
,,1.0,55.0,,99.22500000000001,53.38,,,Carry,,,,,105928.0,99.22500000000001,56.64400000000002,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,0.0
2377230617.0,5.0,1.0,57.0,5948.0,8.19,6.188000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'OppositeRelatedEvent', 'BlockedCross', 'StandingSave']","[91, 59]",True,298402.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230615.0,28.0,1.0,57.0,2188.0,99.22500000000001,56.64400000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Offensive', 'Cross', 'Chipped', 'LeftFoot', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 138, 124, 126, 35, 38, 217, 218]",True,105928.0,99.015,54.264000000000024,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,0.0
2377230619.0,29.0,2.0,2.0,2188.0,88.515,66.23200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,329403.0,,,,,,,,,,,,,11.0,Arthur Gomes,,Estoril,Arouca,
2377230625.0,7.0,2.0,3.0,5948.0,16.485,1.7680000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,298402.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230651.0,31.0,2.0,27.0,2188.0,89.04,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'ThrowIn', 'Angle']","[91, 212, 36, 38, 217]",True,105928.0,94.185,55.62400000000001,,,,,,,,,,,31.0,Joãozinho,True,Estoril,Arouca,0.005819199999999997
2377230653.0,32.0,2.0,28.0,2188.0,94.395,55.89600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave', 'OtherBodyPart']","[91, 69]",True,69742.0,,,,,,,,,,,,,17.0,Rui Fonte,,Estoril,Arouca,
2377230659.0,10.0,2.0,32.0,5948.0,8.505,3.4000000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Head', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 94, 95, 57, 215]",True,326486.0,12.705,2.176,,,,,,,,,,,,,,Estoril,Arouca,
2377230665.0,12.0,2.0,33.0,5948.0,16.275000000000002,3.944,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Longball', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 120, 128, 36, 37, 216, 218]",True,298402.0,63.21000000000002,11.764,,,,,,,,,,,,,True,Estoril,Arouca,0.01090731
2377230667.0,33.0,2.0,38.0,2188.0,43.260000000000005,58.07200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,356232.0,,,,,,,,,,,,,97.0,Patrick Willian,,Estoril,Arouca,
2377230669.0,13.0,2.0,38.0,5948.0,61.74,9.928,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Foul']",[64],False,351703.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230679.0,34.0,2.0,53.0,2188.0,42.73500000000002,60.24800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'FreekickTaken']","[91, 117, 30, 132, 35, 38, 216, 218]",True,105928.0,38.115,53.924,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,0.0008845199999999998
2377382533.0,755.0,2.0,55.0,2188.0,37.48500000000001,53.312000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,421890.0,34.335000000000015,40.732,,,,,,,,,,,3.0,Bernardo Vital,False,Estoril,Arouca,-0.00082343
,,2.0,55.0,,34.335000000000015,40.732,,,Carry,,,,,421892.0,38.32500000000001,28.220000000000002,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,0.0013027000000000004
2377230681.0,35.0,3.0,0.0,2188.0,38.32500000000001,28.220000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 38, 216, 218]",True,421892.0,38.32500000000001,17.0,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,-0.0004792700000000004
2377230683.0,36.0,3.0,3.0,2188.0,38.32500000000001,17.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,356232.0,36.54,23.936000000000003,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,-0.0015871199999999992
,,3.0,3.0,,36.54,23.936000000000003,,,Carry,,,,,421892.0,46.515,32.572,,,,,,,,,,,32.0,Loreintz Rosier,True,Estoril,Arouca,0.003741359999999999
2377230685.0,37.0,3.0,8.0,2188.0,46.515,32.572,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,421892.0,61.005,41.82,,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Arouca,0.0020492999999999987
2377230687.0,38.0,3.0,9.0,2188.0,61.005,41.82,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,329403.0,56.7,48.75600000000001,,,,,,,,,,,11.0,Arthur Gomes,False,Estoril,Arouca,-3.931999999999894e-05
2377230689.0,39.0,3.0,10.0,2188.0,57.33000000000001,49.300000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,380656.0,70.56,66.23200000000001,,,,,,,,,,,58.0,Romário Baró,False,Estoril,Arouca,0.0005946400000000004
,,3.0,10.0,,70.56,66.23200000000001,,,Carry,,,,,105928.0,81.16500000000002,63.104,,,,,,,,,,,31.0,Joãozinho,True,Estoril,Arouca,0.01011252
2377230691.0,40.0,3.0,16.0,2188.0,81.16500000000002,63.104,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,105928.0,81.375,54.264000000000024,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,0.0019695999999999984
2377230693.0,41.0,3.0,17.0,2188.0,81.48,54.264,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,380656.0,,,,,,,,,,,,,58.0,Romário Baró,,Estoril,Arouca,
2377230695.0,14.0,3.0,18.0,5948.0,16.17,8.908000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 94, 95, 215]",True,326486.0,24.57,0.0,,,,,,,,,,,,,,Estoril,Arouca,
2377230713.0,43.0,3.0,36.0,2188.0,80.22000000000001,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'ThrowIn', 'PassEndY', 'Angle']","[91, 212, 35, 38, 217]",True,105928.0,73.39500000000001,54.40000000000001,,,,,,,,,,,31.0,Joãozinho,False,Estoril,Arouca,-0.0035479100000000013
,,3.0,36.0,,73.39500000000001,54.40000000000001,,,Carry,,,,,329403.0,70.03500000000001,44.676,,,,,,,,,,,11.0,Arthur Gomes,False,Estoril,Arouca,-0.004663889999999997
2377230721.0,44.0,3.0,40.0,2188.0,70.03500000000001,44.676,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Chipped', 'Longball', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,329403.0,81.16500000000002,11.22,,,,,,,,,,,11.0,Arthur Gomes,False,Estoril,Arouca,0.010181399999999997
,,3.0,40.0,,81.16500000000002,11.22,,,Carry,,,,,374830.0,81.69,12.716000000000001,,,,,,,,,,,20.0,Bruno Lourenço,False,Estoril,Arouca,0.0
2377230731.0,45.0,3.0,45.0,2188.0,81.69,12.716000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Cross', 'Zone', 'Chipped', 'Length', 'LeftFoot']","[91, 138, 124, 126, 36, 37, 217, 218]",True,374830.0,105.0,40.8,,,,,,,,,,,20.0,Bruno Lourenço,True,Estoril,Arouca,0.22792089999999998
2377230751.0,17.0,4.0,17.0,5948.0,5.04,31.688,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Longball', 'Zone', 'Angle', 'GoalKick', 'PassEndX', 'MissHigh']","[91, 120, 128, 36, 37, 216, 218]",True,291654.0,58.905,50.11600000000001,,,,,,,,,,,,,True,Estoril,Arouca,0.0074454
2377230759.0,47.0,4.0,19.0,2188.0,41.37,18.700000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'HeadPass']","[91, 120, 29, 139, 36, 38, 216, 218]",True,69742.0,62.05500000000002,14.212000000000005,,,,,,,,,,,17.0,Rui Fonte,True,Estoril,Arouca,0.0034263900000000014
2377230763.0,18.0,4.0,22.0,5948.0,40.635000000000005,46.92,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Longball', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 120, 139, 128, 36, 37, 217, 218]",True,83058.0,77.7,54.46800000000002,,,,,,,,,,,,,True,Estoril,Arouca,0.011323469999999999
2377230765.0,48.0,4.0,26.0,2188.0,22.89,12.988,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,356232.0,,,,,,,,,,,,,97.0,Patrick Willian,,Estoril,Arouca,
,,4.0,26.0,,22.89,12.988,,,Carry,,,,,356232.0,24.78,4.896000000000001,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,-0.0009752800000000002
2377230767.0,19.0,4.0,27.0,5948.0,79.065,64.60000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,96271.0,,,,,,,,,,,,,,,,Estoril,Arouca,
2377230769.0,49.0,4.0,27.0,2188.0,24.78,4.896000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'PassEndY', 'Offensive', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 118, 120, 29, 36, 215, 218]",True,356232.0,26.565,4.896000000000001,,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Arouca,0.0
