id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,0.0,4.0,,25.830000000000002,63.17200000000001,,,Carry,,,,,105928.0,30.450000000000006,58.480000000000004,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,0.0021463600000000017
2389664783.0,6.0,0.0,8.0,2188.0,30.450000000000006,58.480000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,105928.0,13.755,59.90800000000002,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,-0.002798740000000001
,,0.0,8.0,,13.755,59.90800000000002,,,Carry,,,,,149140.0,16.065000000000005,58.480000000000004,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.0009897299999999994
2389664833.0,7.0,0.0,12.0,2188.0,16.065000000000005,58.480000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,149140.0,5.670000000000003,43.656000000000006,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,9.401000000000027e-05
,,0.0,12.0,,5.670000000000003,43.656000000000006,,,Carry,,,,,331191.0,7.3500000000000005,39.508,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,0.0005306600000000005
2389664905.0,8.0,0.0,15.0,2188.0,7.3500000000000005,39.508,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,331191.0,20.580000000000002,12.444,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,1.3259999999999314e-05
,,0.0,15.0,,20.580000000000002,12.444,,,Carry,,,,,402736.0,27.195,12.784,,,,,,,,,28.0,Nahuel Ferraresi,False,Gil Vicente,Estoril,0.0
2389664947.0,9.0,0.0,19.0,2188.0,27.195,12.784,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,402736.0,13.020000000000001,31.076000000000004,,,,,,,,,28.0,Nahuel Ferraresi,False,Gil Vicente,Estoril,0.0014034000000000008
,,0.0,19.0,,13.020000000000001,31.076000000000004,,,Carry,,,,,331191.0,15.645000000000001,32.708000000000006,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,0.0
2389664993.0,10.0,0.0,24.0,2188.0,15.645000000000001,32.708000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,16.59,53.516000000000005,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,-0.002041330000000001
2389665069.0,11.0,0.0,26.0,2188.0,15.959999999999999,53.176000000000016,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,149140.0,7.3500000000000005,32.708000000000006,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.0006246700000000008
,,0.0,26.0,,7.3500000000000005,32.708000000000006,,,Carry,,,,,331191.0,12.18,33.388000000000005,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,0.0014166600000000001
2389665097.0,12.0,0.0,31.0,2188.0,12.18,33.388000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,331191.0,13.965000000000005,55.14800000000002,,,,,,,,,99.0,Daniel Figueira,False,Gil Vicente,Estoril,-0.002041330000000001
,,0.0,31.0,,13.965000000000005,55.14800000000002,,,Carry,,,,,149140.0,21.10500000000001,58.00400000000002,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.0006379300000000001
2389665133.0,13.0,0.0,35.0,2188.0,21.10500000000001,58.00400000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,149140.0,26.669999999999998,50.38800000000002,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.0005892200000000014
,,0.0,35.0,,26.669999999999998,50.38800000000002,,,Carry,,,,,333315.0,33.495,51.68000000000002,,,,,,,,,21.0,João Gamboa,False,Gil Vicente,Estoril,0.00058186
2389665193.0,14.0,0.0,39.0,2188.0,33.495,51.68000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,333315.0,34.335000000000015,65.89200000000001,,,,,,,,,21.0,João Gamboa,False,Gil Vicente,Estoril,-0.0008183100000000009
,,0.0,39.0,,34.335000000000015,65.89200000000001,,,Carry,,,,,105928.0,37.48500000000001,66.096,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,0.0014860800000000007
2389665211.0,15.0,0.0,42.0,2188.0,37.48500000000001,66.096,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Length', 'Longball', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[91, 120, 124, 128, 36, 38, 216, 218]",True,105928.0,69.405,63.17200000000001,,,,,,,,,31.0,Joãozinho,True,Gil Vicente,Estoril,0.0061879299999999995
2389665219.0,3.0,0.0,43.0,290.0,40.635000000000005,3.808,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head']","[91, 101, 56]",True,404281.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389665281.0,16.0,0.0,47.0,2188.0,47.775,43.724000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,342704.0,45.15,20.876,,,,,,,,,18.0,Leonardo Ruiz,False,Gil Vicente,Estoril,0.0
,,0.0,47.0,,45.15,20.876,,,Carry,,,,,322685.0,47.565,21.488000000000003,,,,,,,,,22.0,David Bruno,False,Gil Vicente,Estoril,0.0
2389665345.0,17.0,0.0,49.0,2188.0,47.565,21.488000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,322685.0,36.54,22.508000000000003,,,,,,,,,22.0,David Bruno,False,Gil Vicente,Estoril,-0.00159954
,,0.0,49.0,,36.54,22.508000000000003,,,Carry,,,,,402736.0,38.745,20.808000000000003,,,,,,,,,28.0,Nahuel Ferraresi,False,Gil Vicente,Estoril,0.0
2389665377.0,18.0,0.0,54.0,2188.0,38.745,20.808000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,402736.0,36.330000000000005,40.8,,,,,,,,,28.0,Nahuel Ferraresi,False,Gil Vicente,Estoril,-6.527999999999916e-05
,,0.0,54.0,,36.330000000000005,40.8,,,Carry,,,,,149140.0,36.64500000000001,43.45200000000002,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,6.527999999999916e-05
2389665409.0,19.0,0.0,57.0,2188.0,36.64500000000001,43.45200000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,149140.0,40.005,64.26000000000002,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,-0.0014290699999999993
2389665467.0,20.0,1.0,0.0,2188.0,40.005,64.19200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,105928.0,32.025,51.68000000000002,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,-0.0006677699999999998
,,1.0,0.0,,32.025,51.68000000000002,,,Carry,,,,,149140.0,31.290000000000006,48.416,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.00050972
2389665547.0,21.0,1.0,3.0,2188.0,31.290000000000006,48.416,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,149140.0,32.445,24.14,,,,,,,,,15.0,Raúl Silva,False,Gil Vicente,Estoril,0.0
,,1.0,3.0,,32.445,24.14,,,Carry,,,,,402736.0,39.06,23.46,,,,,,,,,28.0,Nahuel Ferraresi,False,Gil Vicente,Estoril,0.0015871199999999992
2389665553.0,22.0,1.0,8.0,2188.0,39.06,23.46,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Foul', 'Zone', 'Offensive']","[91, 63]",True,402736.0,,,,,,,,,,,28.0,Nahuel Ferraresi,,Gil Vicente,Estoril,
2389665559.0,4.0,1.0,8.0,290.0,65.94,44.540000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone', 'Foul']",[64],False,369398.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389665683.0,23.0,1.0,15.0,2188.0,44.31,23.052,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Zone', 'Longball', 'FreekickTaken', 'Chipped']","[91, 119, 117, 124, 127, 132, 205, 36, 37, 217, 218]",True,333315.0,80.325,64.464,,,,,,,,,21.0,João Gamboa,True,Gil Vicente,Estoril,0.01487138
2389665695.0,24.0,1.0,22.0,2188.0,81.27000000000001,64.05600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,329403.0,81.58500000000001,58.00400000000002,,,,,,,,,11.0,Arthur Gomes,False,Gil Vicente,Estoril,0.0019695999999999984
,,1.0,22.0,,81.58500000000001,58.00400000000002,,,Carry,,,,,142746.0,82.635,56.78,,,,,,,,,6.0,Francisco Geraldes,False,Gil Vicente,Estoril,0.0
2389665713.0,25.0,1.0,23.0,2188.0,82.635,56.78,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142746.0,94.185,62.15200000000001,,,,,,,,,6.0,Francisco Geraldes,False,Gil Vicente,Estoril,0.005318000000000003
,,1.0,23.0,,94.185,62.15200000000001,,,Carry,,,,,105928.0,96.60000000000001,61.81200000000001,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,0.003075179999999997
2389665751.0,5.0,1.0,26.0,290.0,4.2,27.064,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Head', 'Length']","[91, 94, 95, 57, 215]",True,334129.0,17.325,17.272000000000002,,,,,,,,,,,,Gil Vicente,Estoril,
2389665733.0,26.0,1.0,26.0,2188.0,96.60000000000001,61.81200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Chipped', 'PassEndY', 'Zone', 'LeftFoot', 'Cross', 'Angle', 'StandingSave']","[91, 138, 124, 126, 36, 38, 217, 218]",True,105928.0,99.435,41.34400000000001,,,,,,,,,31.0,Joãozinho,True,Gil Vicente,Estoril,0.21952771999999998
2389665809.0,27.0,1.0,28.0,2188.0,89.25,50.32,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RegularPlay', 'RightFoot', 'Zone', 'StandingSave', 'HighRight', 'GoalMouthZ', 'BoxLeft', 'GoalMouthY']","[91, 7, 90, 10, 1, 3, 12]",True,142746.0,,,72.2,38.7,True,,,,,,6.0,Francisco Geraldes,,Gil Vicente,Estoril,
2389666037.0,7.0,1.0,46.0,290.0,5.1450000000000005,39.372,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'GoalKick', 'Longball', 'PassEndX', 'Angle', 'Zone']","[91, 117, 127, 36, 38, 215, 218]",True,362746.0,17.535,3.128000000000001,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0016144000000000002
2389666067.0,8.0,1.0,47.0,290.0,17.535,3.128000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,404281.0,37.695,1.1560000000000001,,,,,,,,,,,False,Gil Vicente,Estoril,0.0034665100000000008
2389666071.0,9.0,1.0,48.0,290.0,37.695,1.156,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,328057.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666167.0,30.0,1.0,53.0,2188.0,76.125,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'ThrowIn', 'PassEndY', 'PassEndX', 'Length']","[91, 212, 36, 38, 217]",True,105928.0,76.44,56.84800000000002,,,,,,,,,31.0,Joãozinho,False,Gil Vicente,Estoril,0.0027939199999999983
,,1.0,53.0,,76.44,56.84800000000002,,,Carry,,,,,142746.0,75.705,54.67200000000001,,,,,,,,,6.0,Francisco Geraldes,False,Gil Vicente,Estoril,0.0
2389666173.0,31.0,1.0,56.0,2188.0,75.705,54.67200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,142746.0,,,,,,,,,,,6.0,Francisco Geraldes,,Gil Vicente,Estoril,
2389666163.0,11.0,1.0,56.0,290.0,29.295,13.328,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,144360.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666179.0,12.0,1.0,57.0,290.0,30.765,13.124,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,144360.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666211.0,13.0,1.0,59.0,290.0,41.265,7.616,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,144360.0,45.88500000000001,8.5,,,,,,,,,,,False,Gil Vicente,Estoril,0.0012207699999999995
2389666243.0,14.0,2.0,0.0,290.0,45.88500000000001,8.5,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,369398.0,50.82,2.72,,,,,,,,,,,False,Gil Vicente,Estoril,0.0
2389666293.0,15.0,2.0,2.0,290.0,61.53,5.304,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,328057.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666273.0,33.0,2.0,2.0,2188.0,43.47,62.696000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,149140.0,,,,,,,,,,,15.0,Raúl Silva,,Gil Vicente,Estoril,
2389674813.0,107.0,2.0,3.0,2188.0,40.53,59.228,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,105928.0,,,,,,,,,,,31.0,Joãozinho,,Gil Vicente,Estoril,
2389675021.0,124.0,2.0,3.0,290.0,64.47,8.772,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 54]",True,328057.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666329.0,16.0,2.0,6.0,290.0,61.11000000000002,8.908000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,328057.0,58.17,4.352,,,,,,,,,,,False,Gil Vicente,Estoril,-0.001382170000000002
2389666339.0,17.0,2.0,7.0,290.0,58.17,4.352,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,144360.0,57.015,14.552000000000005,,,,,,,,,,,False,Gil Vicente,Estoril,0.001382170000000002
2389666381.0,18.0,2.0,9.0,290.0,57.435,14.348000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'PassEndX', 'Chipped', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,402797.0,64.89,59.704,,,,,,,,,,,False,Gil Vicente,Estoril,0.0013324699999999988
2389667983.0,42.0,2.0,12.0,290.0,58.905,58.888,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,322733.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389668087.0,43.0,2.0,13.0,290.0,58.695,57.93600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,381594.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389666419.0,19.0,2.0,14.0,290.0,63.839999999999996,58.75200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,322733.0,58.905,45.62800000000002,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0018475100000000001
2389666463.0,20.0,2.0,16.0,290.0,57.225,45.016000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,322643.0,50.82,33.93200000000001,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0020099799999999998
2389666487.0,21.0,2.0,21.0,290.0,54.39,45.22000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 37, 216, 218]",True,144360.0,54.39,49.980000000000004,,,,,,,,,,,False,Gil Vicente,Estoril,0.0
2389666539.0,22.0,2.0,23.0,290.0,54.075,48.89200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'Chipped', 'StandingSave']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,322643.0,57.96000000000002,1.5640000000000005,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0021200000000000004
2389666571.0,23.0,2.0,27.0,290.0,61.005,2.3120000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,404281.0,63.315,7.072000000000001,,,,,,,,,,,False,Gil Vicente,Estoril,0.002714640000000001
2389666615.0,24.0,2.0,30.0,290.0,56.7,4.0120000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,402797.0,41.160000000000004,8.228,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0034732899999999987
2389666657.0,25.0,2.0,33.0,290.0,45.045,10.88,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 127, 35, 37, 216, 218]",True,334129.0,38.115,42.636,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0011536600000000008
2389666689.0,26.0,2.0,37.0,290.0,40.845,46.64800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,135962.0,57.96000000000002,65.008,,,,,,,,,,,False,Gil Vicente,Estoril,0.0020442199999999994
2389666707.0,27.0,2.0,39.0,290.0,58.065,65.41600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322733.0,73.815,52.632000000000005,,,,,,,,,,,True,Gil Vicente,Estoril,0.00927925
2389666715.0,28.0,2.0,40.0,290.0,72.135,58.276,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 120, 29, 35, 37, 216, 218]",True,322643.0,66.57000000000001,68.0,,,,,,,,,,,False,Gil Vicente,Estoril,-0.0065646099999999985
2389667011.0,35.0,3.0,2.0,2188.0,36.330000000000005,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndY', 'ThrowIn', 'PassEndX', 'Longball', 'Length']","[91, 212, 36, 37, 216]",True,322685.0,58.905,3.6040000000000014,,,,,,,,,22.0,David Bruno,True,Gil Vicente,Estoril,0.0034732899999999987
2389667029.0,30.0,3.0,3.0,290.0,45.99,64.87200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,322733.0,,,,,,,,,,,,,,Gil Vicente,Estoril,
2389667045.0,36.0,3.0,3.0,2188.0,59.010000000000005,3.128,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,347858.0,,,,,,,,,,,7.0,Jordi Mboula,,Gil Vicente,Estoril,
2389674545.0,123.0,3.0,4.0,290.0,48.195,63.036000000000016,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'HeadPass', 'PassEndY', 'PassEndX', 'Length']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,322733.0,48.93000000000002,60.656000000000006,,,,,,,,,,,False,Gil Vicente,Estoril,0.0
