id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2338945433.0,2.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2338945445.0,2.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2339037961.0,826.0,0.0,0.0,2188.0,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2339037977.0,746.0,0.0,0.0,290.0,0.0,0.0,7.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2338895707.0,1.0,0.0,0.0,2188.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId', 'TeamFormation', 'InvolvedPlayers', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2338897149.0,1.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamFormation', 'JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Estoril,Gil Vicente,
2338945485.0,3.0,0.0,0.0,2188.0,52.605000000000004,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,69742.0,33.285000000000004,24.82,,,,,,,,,,17.0,Rui Fonte,False,Estoril,Gil Vicente,-0.003741359999999999
2338945513.0,4.0,0.0,2.0,2188.0,32.76,24.616000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,421893.0,24.675,24.548,,,,,,,,,,10.0,André Franco,False,Estoril,Gil Vicente,-0.00109158
2338945549.0,5.0,0.0,5.0,2188.0,24.675,24.548,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,356232.0,9.03,35.63200000000002,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Gil Vicente,-0.0006024800000000007
2338945573.0,6.0,0.0,8.0,2188.0,9.03,35.63200000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,331191.0,22.47,30.26,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Gil Vicente,0.0007549299999999991
2338945601.0,7.0,0.0,9.0,2188.0,22.47,30.26,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,421892.0,14.175,10.948000000000002,,,,,,,,,,32.0,Loreintz Rosier,False,Estoril,Gil Vicente,-0.0013796
2338945637.0,8.0,0.0,11.0,2188.0,14.175,10.948000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,356232.0,8.085,33.11600000000001,,,,,,,,,,97.0,Patrick Willian,False,Estoril,Gil Vicente,0.0006246700000000008
2338945669.0,9.0,0.0,14.0,2188.0,8.295,33.32,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,331191.0,15.435,45.424,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Gil Vicente,0.0003668899999999999
,,0.0,14.0,,15.435,45.424,,,Carry,,,,,361912.0,15.120000000000001,47.87200000000001,,,,,,,,,,4.0,Lucas Áfrico,False,Estoril,Gil Vicente,0.0
2338945721.0,10.0,0.0,16.0,2188.0,15.120000000000001,47.87200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,361912.0,8.4,36.720000000000006,,,,,,,,,,4.0,Lucas Áfrico,False,Estoril,Gil Vicente,-0.0003668899999999999
,,0.0,16.0,,8.4,36.720000000000006,,,Carry,,,,,331191.0,9.03,34.20400000000001,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Gil Vicente,0.0
2338945761.0,11.0,0.0,19.0,2188.0,9.03,34.20400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[90, 116, 29, 35, 37, 214, 217]",True,331191.0,11.445,14.008000000000004,,,,,,,,,,99.0,Daniel Figueira,False,Estoril,Gil Vicente,-0.0006246700000000008
