id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2319411897.0,2.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319411907.0,2.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319486485.0,935.0,0.0,0.0,297.0,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319486523.0,698.0,0.0,0.0,935.0,0.0,0.0,12.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319370337.0,1.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'CaptainPlayerId', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319371509.0,1.0,0.0,0.0,297.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Famalicao,Porto,
2319411939.0,3.0,0.0,0.0,935.0,52.29,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 35, 37, 215, 217]",True,297245.0,54.075,31.144000000000002,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Porto,0.0020492999999999987
2319411961.0,4.0,0.0,0.0,935.0,54.075,31.144000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'Longball', 'PassEndY', 'PassEndX']","[90, 118, 116, 126, 35, 36, 215, 217]",True,344716.0,59.01000000000001,63.24,,,,,,,,,,88.0,Pêpê,False,Famalicao,Porto,-0.0021593199999999993
2319412071.0,5.0,0.0,4.0,935.0,59.535000000000004,62.764000000000024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,136435.0,88.41000000000003,63.17200000000001,,,,,,,,,,3.0,Rúben Lima,True,Famalicao,Porto,0.020114760000000002
2319412085.0,3.0,0.0,11.0,297.0,12.39,8.024000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[54],False,395173.0,,,,,,,,,,,,,,,Famalicao,Porto,
2319412075.0,6.0,0.0,11.0,935.0,92.61,59.976000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 53]",True,297245.0,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Porto,
2319412121.0,4.0,0.0,12.0,297.0,17.85,9.452000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 62]",True,,,,,,,,,,,,,,,,Famalicao,Porto,
2319412153.0,9.0,0.0,12.0,935.0,87.15,58.548,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Offensive']",[63],False,297245.0,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Porto,
2319412299.0,5.0,0.0,29.0,297.0,12.915000000000001,10.948000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Zone', 'Angle', 'FreekickTaken', 'StandingSave', 'PassEndY', 'Length']","[90, 116, 126, 131, 35, 36, 214, 217]",True,104368.0,13.545000000000005,49.43600000000001,,,,,,,,,,,,False,Famalicao,Porto,0.0009915600000000007
2319412325.0,6.0,0.0,31.0,297.0,13.545000000000005,49.43600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,10105.0,27.195,46.51200000000001,,,,,,,,,,,,False,Famalicao,Porto,0.0002355900000000008
2319412347.0,7.0,0.0,32.0,297.0,27.195,46.51200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,354146.0,23.1,53.584000000000024,,,,,,,,,,,,False,Famalicao,Porto,-0.0005892200000000014
2319412367.0,8.0,0.0,37.0,297.0,23.1,53.584000000000024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,10105.0,9.240000000000004,29.716000000000005,,,,,,,,,,,,False,Famalicao,Porto,-1.3259999999999314e-05
2319412405.0,9.0,0.0,40.0,297.0,9.345,29.716000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 35, 37, 214, 217]",True,373842.0,19.95,23.256000000000004,,,,,,,,,,,,False,Famalicao,Porto,0.0006024800000000007
2319412451.0,10.0,0.0,43.0,297.0,19.845,22.032,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'Chipped', 'PassEndY', 'Longball', 'Zone', 'StandingSave']","[90, 119, 123, 127, 35, 36, 216, 217]",True,114301.0,71.08500000000001,33.048,,,,,,,,,,,,True,Famalicao,Porto,0.013838449999999999
2319412445.0,10.0,0.0,46.0,935.0,32.655,34.952,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[196, 199]",False,422248.0,,,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Porto,
2319412461.0,11.0,0.0,46.0,297.0,72.34500000000001,33.048,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 198]",False,120608.0,,,,,,,,,,,,,,,Famalicao,Porto,
2319412481.0,11.0,0.0,46.0,935.0,31.395,35.02000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'HeadPass', 'Length', 'PassEndY']","[90, 116, 29, 138, 35, 36, 215, 217]",True,422248.0,46.62,43.316,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Porto,0.0029675199999999995
