id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2331515995.0,438.0,7.0,45.0,935.0,50.61000000000001,13.056,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[90, 69]",True,316532.0,,,,,,,,,,,6.0,Charles Pickel,,Famalicao,Maritimo,
2331442507.0,100.0,7.0,46.0,264.0,54.39,54.944,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[90, 142]",True,335707.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331442511.0,101.0,7.0,47.0,264.0,49.245,62.35600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,335707.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331442571.0,102.0,7.0,47.0,264.0,49.245,62.356000000000016,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,335707.0,45.99,54.74,,,,,,,,,,,False,Famalicao,Maritimo,0.0013619600000000006
2331442603.0,103.0,7.0,48.0,264.0,45.99,54.74,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY']","[90, 118, 116, 29, 35, 36, 215, 217]",True,322657.0,65.83500000000001,55.964,,,,,,,,,,,True,Famalicao,Maritimo,0.004858069999999999
2331442753.0,104.0,7.0,50.0,264.0,65.83500000000001,55.964,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,114188.0,65.625,65.07600000000001,,,,,,,,,,,False,Famalicao,Maritimo,-0.0012528699999999997
2332344455.0,783.0,7.0,51.0,264.0,64.05,65.41600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[90, 69]",True,335707.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2332343691.0,901.0,7.0,51.0,935.0,40.95,2.584,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[90, 141]",True,119622.0,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Maritimo,
2331442773.0,105.0,7.0,51.0,264.0,65.73,65.07600000000001,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,335707.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331443151.0,83.0,7.0,56.0,935.0,45.464999999999996,0.0,7.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'ThrowIn', 'PassEndX', 'Angle', 'PassEndY']","[90, 211, 35, 36, 215]",True,119622.0,62.05500000000002,8.16,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Maritimo,0.002252519999999999
,,7.0,56.0,,62.05500000000002,8.16,,,Carry,,,,,402892.0,49.980000000000004,29.036000000000005,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,0.0001100200000000006
2332345161.0,902.0,8.0,1.0,935.0,49.980000000000004,29.036000000000005,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 35, 36, 215, 217]",True,402892.0,57.54,38.012,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,0.0020492999999999987
,,8.0,1.0,,57.54,38.012,,,Carry,,,,,365414.0,56.175000000000004,35.22400000000001,,,,,,,,,9.0,Marcos Paulo,False,Famalicao,Maritimo,0.0
2331443257.0,84.0,8.0,6.0,935.0,56.175000000000004,35.22400000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length']","[90, 118, 116, 29, 35, 36, 215, 217]",True,365414.0,62.79,61.94800000000002,,,,,,,,,9.0,Marcos Paulo,False,Famalicao,Maritimo,0.0005553200000000015
2331443499.0,85.0,8.0,9.0,935.0,62.265,62.83200000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,243271.0,73.185,54.12800000000002,,,,,,,,,5.0,Adrián Marín,True,Famalicao,Maritimo,0.00927925
,,8.0,9.0,,73.185,54.12800000000002,,,Carry,,,,,402892.0,90.92999999999999,65.07600000000001,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,0.010835510000000003
2331443659.0,86.0,8.0,18.0,935.0,90.92999999999999,65.07600000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,402892.0,79.485,51.884,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,-0.010835510000000003
2331443703.0,87.0,8.0,20.0,935.0,78.96000000000001,51.272000000000006,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Length', 'Longball', 'PassEndY', 'Chipped', 'Angle', 'StandingSave']","[90, 119, 123, 127, 35, 37, 216, 217]",True,344716.0,105.0,21.692,,,,,,,,,88.0,Pêpê,True,Famalicao,Maritimo,0.04041074
2331444743.0,108.0,8.0,46.0,264.0,5.1450000000000005,30.056000000000004,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'GoalKick', 'Length', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,74433.0,25.200000000000006,23.12,,,,,,,,,,,False,Famalicao,Maritimo,0.0006024800000000007
2331444843.0,109.0,8.0,49.0,264.0,30.765,21.080000000000002,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'Angle']","[90, 116, 29, 35, 37, 214, 217]",True,422003.0,33.915,3.400000000000001,,,,,,,,,,,False,Famalicao,Maritimo,-0.0013280300000000009
2331445187.0,110.0,8.0,52.0,264.0,34.65,3.808,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Chipped']","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",True,101952.0,75.28500000000001,9.996000000000002,,,,,,,,,,,True,Famalicao,Maritimo,0.014238619999999999
2331445203.0,89.0,9.0,0.0,935.0,5.670000000000001,57.868,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'BlockedCross']","[90, 58]",True,365413.0,,,,,,,,,,,4.0,Alex,,Famalicao,Maritimo,
2331445941.0,91.0,9.0,0.0,935.0,25.305000000000003,59.29600000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[90],True,365413.0,,,,,,,,,,,4.0,Alex,,Famalicao,Maritimo,
2331445225.0,111.0,9.0,0.0,264.0,100.905,12.172000000000004,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'RightFoot', 'Chipped', 'Length', 'Cross', 'PassEndX', 'Zone', 'Offensive', 'OppositeRelatedEvent', 'StandingSave']","[90, 136, 123, 125, 36, 216, 217]",True,416884.0,100.905,13.668000000000005,,,,,,,,,,,False,Famalicao,Maritimo,0.0
2331445239.0,90.0,9.0,1.0,935.0,2.3100000000000005,57.25600000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[121],False,365413.0,,,,,,,,,,,4.0,Alex,,Famalicao,Maritimo,
2331445295.0,112.0,9.0,1.0,264.0,102.69,10.744000000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[121],False,416884.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331446547.0,113.0,9.0,37.0,264.0,104.58,0.272,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Chipped', 'Angle', 'StandingSave', 'OppositeRelatedEvent', 'CornerTaken', 'PassEndY', 'Cross', 'LeftFoot', 'PassEndX', 'Longball']","[90, 137, 123, 125, 30, 32, 33, 34, 36, 216, 217]",True,335707.0,99.435,34.816,,,,,,,,,,,True,Famalicao,Maritimo,0.21952771999999998
2331446643.0,92.0,9.0,39.0,935.0,4.620000000000001,36.108,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['Length', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'PassEndX']","[90, 93, 94, 205, 215]",True,422247.0,36.435,17.0,,,,,,,,,13.0,Dalberson,,Famalicao,Maritimo,
2331446989.0,114.0,9.0,43.0,264.0,64.68,58.07200000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle']","[90, 116, 29, 34, 37, 215, 217]",True,114188.0,43.26000000000001,43.724000000000004,,,,,,,,,,,False,Famalicao,Maritimo,-0.00601173
2331447031.0,115.0,9.0,46.0,264.0,42.945,45.764000000000024,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[90, 116, 29, 34, 37, 214, 217]",True,322657.0,22.785,39.57600000000001,,,,,,,,,,,False,Famalicao,Maritimo,-0.0025262500000000007
2331447201.0,116.0,9.0,53.0,264.0,25.935,42.228,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Longball']","[90, 119, 127, 35, 37, 216, 217]",True,74433.0,76.44,7.888,,,,,,,,,,,True,Famalicao,Maritimo,0.011055800000000001
2331447309.0,93.0,9.0,57.0,935.0,32.13,59.43200000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,119622.0,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Maritimo,
,,9.0,57.0,,32.13000000000001,59.43200000000001,,,Carry,,,,,119622.0,31.185000000000002,55.556,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Maritimo,0.0
2331447435.0,94.0,9.0,59.0,935.0,31.185000000000002,55.556,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,119622.0,38.85,35.90400000000001,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Maritimo,0.00203156
2331447625.0,95.0,10.0,2.0,935.0,38.745,35.90400000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,316532.0,44.415,6.392,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Maritimo,-0.0013637900000000001
,,10.0,2.0,,44.415,6.392,,,Carry,,,,,96207.0,48.72,6.664000000000001,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,0.0012207699999999995
2331447691.0,96.0,10.0,7.0,935.0,48.72,6.664000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,96207.0,29.50500000000001,18.836000000000002,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,-0.0013788199999999994
2331447809.0,97.0,10.0,9.0,935.0,29.50500000000001,18.836000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[90, 116, 29, 35, 36, 214, 217]",True,422248.0,31.290000000000006,50.25200000000001,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Maritimo,0.0
,,10.0,9.0,,31.290000000000006,50.25200000000001,,,Carry,,,,,365413.0,28.77,50.660000000000004,,,,,,,,,4.0,Alex,False,Famalicao,Maritimo,0.0
2331447959.0,98.0,10.0,12.0,935.0,28.77,50.660000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,365413.0,42.21000000000002,63.24,,,,,,,,,4.0,Alex,False,Famalicao,Maritimo,0.00015804999999999986
2331448035.0,99.0,10.0,15.0,935.0,42.21000000000002,63.24,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[90, 116, 126, 34, 37, 214, 217]",True,243271.0,26.46,26.860000000000007,,,,,,,,,5.0,Adrián Marín,False,Famalicao,Maritimo,-0.0010971800000000014
2331448177.0,100.0,10.0,19.0,935.0,26.46,26.860000000000007,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,422248.0,34.86000000000001,8.364,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Maritimo,-0.0003888999999999993
2331448271.0,101.0,10.0,21.0,935.0,36.12,7.684000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Longball', 'PassEndX', 'Zone', 'Angle', 'Length']","[90, 118, 116, 126, 204, 35, 37, 216, 217]",True,344716.0,84.21000000000001,3.6040000000000014,,,,,,,,,88.0,Pêpê,True,Famalicao,Maritimo,0.017786530000000002
,,10.0,21.0,,84.21000000000001,3.6040000000000014,,,Carry,,,,,96207.0,85.78500000000003,2.9920000000000004,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,0.0
2331448317.0,102.0,10.0,25.0,935.0,85.78500000000003,2.9920000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'RightFoot', 'Cross', 'PassEndX', 'Angle']","[90, 136, 125, 35, 36, 216, 217]",True,96207.0,96.39,31.688,,,,,,,,,90.0,Diogo Figueiras,True,Famalicao,Maritimo,0.0804879
2331448439.0,117.0,10.0,26.0,264.0,13.755,41.956,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 93, 94, 214]",True,345713.0,12.915,60.31600000000001,,,,,,,,,,,,Famalicao,Maritimo,
2331448515.0,118.0,10.0,29.0,264.0,12.915000000000001,60.31600000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'HeadPass', 'PassEndY', 'Angle', 'PassEndX']","[90, 116, 29, 138, 35, 37, 214, 217]",True,322657.0,23.205000000000002,46.58000000000001,,,,,,,,,,,False,Famalicao,Maritimo,0.002216880000000001
2331448533.0,119.0,10.0,31.0,264.0,23.205000000000002,46.58000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'HeadPass']","[90, 117, 119, 28, 138, 35, 36, 214, 217]",True,422003.0,23.835,55.62400000000001,,,,,,,,,,,False,Famalicao,Maritimo,-0.0005892200000000014
2331448735.0,104.0,10.0,32.0,935.0,77.49,15.912000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'PassEndY', 'Length']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,96207.0,71.505,9.520000000000001,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,0.0
2331448779.0,105.0,10.0,35.0,935.0,71.08500000000001,9.520000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 118, 116, 29, 34, 36, 215, 217]",True,344716.0,54.81,11.152,,,,,,,,,88.0,Pêpê,False,Famalicao,Maritimo,-0.007897079999999997
2331448895.0,106.0,10.0,36.0,935.0,54.81,11.152,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Longball', 'Zone', 'StandingSave']","[90, 116, 126, 34, 36, 215, 217]",True,422248.0,51.87,44.88,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Maritimo,-0.0018268500000000014
,,10.0,36.0,,51.87,44.88,,,Carry,,,,,365413.0,53.13,45.90000000000001,,,,,,,,,4.0,Alex,False,Famalicao,Maritimo,0.0
2331448977.0,107.0,10.0,39.0,935.0,53.13,45.90000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 35, 36, 215, 217]",True,365413.0,61.845,55.62400000000001,,,,,,,,,4.0,Alex,False,Famalicao,Maritimo,0.0018268500000000014
2331449007.0,108.0,10.0,41.0,935.0,61.845,55.62400000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[90, 119, 28, 35, 37, 216, 217]",True,243271.0,76.86,44.47200000000001,,,,,,,,,5.0,Adrián Marín,True,Famalicao,Maritimo,0.008004269999999997
2331449013.0,120.0,10.0,42.0,264.0,29.82,26.180000000000003,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,137058.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331449121.0,121.0,10.0,44.0,264.0,34.230000000000004,25.432000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,137058.0,42.525,31.89200000000001,,,,,,,,,,,False,Famalicao,Maritimo,0.00152184
2331449365.0,122.0,10.0,47.0,264.0,47.04,22.236000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,335707.0,61.845,2.3120000000000003,,,,,,,,,,,False,Famalicao,Maritimo,0.0004446799999999994
2331449373.0,123.0,10.0,53.0,264.0,68.985,14.552,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'Offensive', 'OppositeRelatedEvent']","[90, 62]",True,403771.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331449473.0,109.0,10.0,53.0,935.0,36.015,53.448,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Foul', 'Defensive', 'Zone']",[63],False,119622.0,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Maritimo,
2331450567.0,124.0,11.0,28.0,264.0,74.13,10.404000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['FreekickTaken', 'Angle', 'Zone', 'PassEndX', 'Chipped', 'StandingSave', 'Cross', 'Length', 'Longball', 'PassEndY', 'LeftFoot']","[90, 137, 123, 125, 35, 36, 216, 217]",True,335707.0,94.29,35.29200000000001,,,,,,,,,,,True,Famalicao,Maritimo,0.08403581
2331450637.0,110.0,11.0,29.0,935.0,12.915,31.552,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndX', 'Length', 'Head', 'Angle', 'PassEndY']","[90, 93, 94, 56, 215]",True,316532.0,36.435,37.06,,,,,,,,,6.0,Charles Pickel,,Famalicao,Maritimo,
2331450803.0,125.0,11.0,32.0,264.0,71.19,30.94,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[90, 118, 116, 29, 34, 36, 215, 217]",True,368411.0,58.27500000000001,46.172,,,,,,,,,,,False,Famalicao,Maritimo,-0.00699553
2331450835.0,126.0,11.0,37.0,264.0,66.78,51.952000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,322657.0,64.365,58.07200000000001,,,,,,,,,,,False,Famalicao,Maritimo,0.0
2331450987.0,127.0,11.0,38.0,264.0,64.365,58.07200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 34, 37, 215, 217]",True,345713.0,51.87,40.324,,,,,,,,,,,False,Famalicao,Maritimo,-0.00385749
2331451107.0,128.0,11.0,41.0,264.0,50.925000000000004,40.120000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Longball', 'Chipped', 'Angle', 'Zone', 'Length', 'StandingSave']","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,368411.0,85.05,2.72,,,,,,,,,,,True,Famalicao,Maritimo,0.01271714
2331451131.0,129.0,11.0,44.0,264.0,85.05,2.72,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,335707.0,86.94,8.908000000000005,,,,,,,,,,,False,Famalicao,Maritimo,0.0019695999999999984
2331451209.0,130.0,11.0,46.0,264.0,86.94,8.976000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,403771.0,80.53500000000001,7.684000000000001,,,,,,,,,,,False,Famalicao,Maritimo,-0.0019695999999999984
2331451263.0,111.0,11.0,48.0,935.0,21.315,48.416,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head']","[90, 100, 55]",True,344716.0,,,,,,,,,,,88.0,Pêpê,,Famalicao,Maritimo,
2331451217.0,131.0,11.0,48.0,264.0,80.115,13.056000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Chipped', 'Length', 'PassEndY']","[90, 119, 28, 123, 35, 36, 216, 217]",True,335707.0,90.72000000000001,24.48,,,,,,,,,,,True,Famalicao,Maritimo,0.025378660000000004
2331451345.0,112.0,11.0,50.0,935.0,25.515,60.588,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,402892.0,,,,,,,,,,,10.0,Iván Jaime,,Famalicao,Maritimo,
,,11.0,50.0,,25.515,60.58800000000002,,,Carry,,,,,402892.0,29.82,59.43200000000001,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,0.0021463600000000017
2331451479.0,113.0,11.0,51.0,935.0,29.82,59.43200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[90, 53]",True,402892.0,,,,,,,,,,,10.0,Iván Jaime,,Famalicao,Maritimo,
2331451465.0,132.0,11.0,51.0,264.0,75.17999999999999,8.568,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']",[54],False,101952.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331451533.0,114.0,11.0,56.0,935.0,33.39,57.596,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,402892.0,28.875,65.212,,,,,,,,,10.0,Iván Jaime,False,Famalicao,Maritimo,-0.0008183100000000009
,,11.0,56.0,,28.875,65.212,,,Carry,,,,,243271.0,31.71,61.336000000000006,,,,,,,,,5.0,Adrián Marín,False,Famalicao,Maritimo,0.0
2331451705.0,116.0,11.0,58.0,935.0,31.71,61.336000000000006,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent', 'Foul']","[90, 62]",True,243271.0,,,,,,,,,,,5.0,Adrián Marín,,Famalicao,Maritimo,
2331451717.0,133.0,11.0,58.0,264.0,73.29,6.664000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Foul']",[63],False,422003.0,,,,,,,,,,,,,,Famalicao,Maritimo,
2331452183.0,117.0,12.0,19.0,935.0,31.185000000000002,63.036000000000016,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'FreekickTaken', 'PassEndX', 'Angle', 'Zone']","[90, 116, 29, 131, 34, 37, 214, 217]",True,243271.0,25.30500000000001,38.352000000000004,,,,,,,,,5.0,Adrián Marín,False,Famalicao,Maritimo,0.0003888999999999993
2331452253.0,118.0,12.0,21.0,935.0,25.30500000000001,38.352000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Longball']","[90, 116, 126, 35, 37, 214, 217]",True,365413.0,26.565,6.188000000000002,,,,,,,,,4.0,Alex,False,Famalicao,Maritimo,-0.00171695
,,12.0,21.0,,26.565,6.188000000000002,,,Carry,,,,,96207.0,25.935,4.148,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,0.0
2331452285.0,119.0,12.0,24.0,935.0,25.935,4.148,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,96207.0,35.49,3.3320000000000003,,,,,,,,,90.0,Diogo Figueiras,False,Famalicao,Maritimo,0.0013280500000000008
