id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2363410669.0,2.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363410659.0,2.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363459879.0,758.0,0.0,0.0,935.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363461019.0,861.0,0.0,0.0,290.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363353849.0,1.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'PlayerPosition', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363357677.0,1.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Famalicao,
2363410701.0,3.0,0.0,0.0,935.0,52.605000000000004,34.20400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,300483.0,55.964999999999996,32.368,,,,,,,,,,17.0,Simon Banza,False,Gil Vicente,Famalicao,0.0020492999999999987
2363410721.0,4.0,0.0,1.0,935.0,55.964999999999996,32.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,344716.0,41.475,16.456,,,,,,,,,,88.0,Pêpê,False,Gil Vicente,Famalicao,-0.004748089999999998
2363410753.0,5.0,0.0,4.0,935.0,41.475,17.204,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,422248.0,35.28,33.32,,,,,,,,,,43.0,Alexandre Penetra,False,Gil Vicente,Famalicao,-0.0013679799999999995
,,0.0,4.0,,35.28,33.32,,,Carry,,,,,316532.0,36.435,35.02000000000001,,,,,,,,,,6.0,Charles Pickel,False,Gil Vicente,Famalicao,0.0
2363410765.0,6.0,0.0,6.0,935.0,36.435,35.02000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,316532.0,42.63,55.62400000000001,,,,,,,,,,6.0,Charles Pickel,False,Gil Vicente,Famalicao,-0.0004792700000000004
