id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,21.0,,300483.0,49.875,35.63200000000002,,,Carry,,,,,31.0,70.77000000000001,45.83200000000001,,,,,,,,,,17.0,Simon Banza,True,Famalicao,Boavista,0.009276419999999999
2400802535.0,215.0,21.0,935.0,300483.0,70.77000000000001,45.83200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,39.0,91.665,63.036000000000016,,,,,,,,,,17.0,Simon Banza,False,Famalicao,Boavista,0.010728320000000003
2400802565.0,216.0,21.0,935.0,316532.0,91.455,62.62800000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,42.0,80.745,57.25600000000001,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,-0.005318000000000003
2400802573.0,183.0,21.0,122.0,318429.0,21.42,17.816000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,44.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400802577.0,217.0,21.0,935.0,297245.0,80.53500000000001,56.236,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'RightFoot', 'StandingSave', 'Cross', 'Zone', 'Chipped']","[91, 137, 124, 126, 36, 38, 217, 218]",True,44.0,82.53,49.096,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Boavista,-0.0009806999999999975
2400802623.0,218.0,21.0,935.0,297245.0,79.065,50.524,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,47.0,72.55499999999999,30.872,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Boavista,-0.004700530000000001
2400802663.0,219.0,21.0,935.0,344716.0,72.55499999999999,30.872,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,51.0,69.615,8.704,,,,,,,,,,88.0,Pêpê,False,Famalicao,Boavista,-0.00514802
2400802753.0,220.0,21.0,935.0,422248.0,69.615,8.704,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,53.0,74.235,2.9920000000000004,,,,,,,,,,43.0,Alexandre Penetra,False,Famalicao,Boavista,0.0025178200000000005
,,21.0,,142352.0,74.235,2.9920000000000004,,,Carry,,,,,53.0,72.765,7.004000000000001,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0
2400802813.0,221.0,21.0,935.0,142352.0,72.765,7.004000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,59.0,70.56,22.372,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0029011099999999984
,,21.0,,316532.0,70.56,22.372,,,Carry,,,,,59.0,72.97500000000002,24.82,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.0
2400802843.0,222.0,22.0,935.0,316532.0,72.97500000000002,24.82,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'Chipped', 'Zone', 'Longball', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,3.0,90.3,54.196000000000005,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.01654752
2400802849.0,223.0,22.0,935.0,243271.0,89.88,54.67200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 70]",True,6.0,,,,,,,,,,,,5.0,Adrián Marín,,Famalicao,Boavista,
2400802859.0,184.0,22.0,122.0,395938.0,15.12,13.328,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 142]",True,6.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400802891.0,224.0,22.0,935.0,243271.0,90.3,54.196000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,6.0,,,,,,,,,,,,5.0,Adrián Marín,,Famalicao,Boavista,
2400803277.0,186.0,22.0,122.0,35211.0,4.9350000000000005,35.42800000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'GoalKick', 'Longball', 'Zone', 'PassEndY', 'PassEndX', 'MissHigh']","[91, 120, 128, 36, 38, 217, 218]",True,36.0,71.715,31.552,,,,,,,,,,,,True,Famalicao,Boavista,0.01444093
2400803307.0,227.0,22.0,935.0,380619.0,31.71,32.300000000000004,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'Longball']","[91, 118, 120, 128, 36, 37, 215, 218]",True,41.0,34.125,68.0,,,,,,,,,,15.0,Riccieli,False,Famalicao,Boavista,-0.0015471700000000005
2400803465.0,188.0,22.0,122.0,395938.0,71.40000000000002,0.0,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'ThrowIn', 'Angle', 'Zone']","[91, 212, 35, 37, 217]",True,58.0,70.66500000000002,7.548,,,,,,,,,,,,False,Famalicao,Boavista,0.0
2400803475.0,189.0,23.0,122.0,404198.0,70.66500000000002,7.548,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,0.0,67.62,2.3800000000000003,,,,,,,,,,,,False,Famalicao,Boavista,-0.00377069
2400803485.0,190.0,23.0,122.0,395938.0,67.62,2.3800000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,1.0,71.19,11.832000000000004,,,,,,,,,,,,False,Famalicao,Boavista,0.0065646099999999985
2400803489.0,191.0,23.0,122.0,423602.0,71.19,11.832000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 217, 218]",True,2.0,78.64500000000001,7.548,,,,,,,,,,,,False,Famalicao,Boavista,-0.0027939199999999983
2400803503.0,229.0,23.0,935.0,243271.0,16.17,58.14000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,3.0,,,,,,,,,,,,5.0,Adrián Marín,,Famalicao,Boavista,
2400803525.0,230.0,23.0,935.0,316532.0,25.095,54.944,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,5.0,,,,,,,,,,,,6.0,Charles Pickel,,Famalicao,Boavista,
2400803515.0,192.0,23.0,122.0,404198.0,88.935,10.404000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 120, 29, 35, 37, 217, 218]",True,5.0,84.84,17.612000000000005,,,,,,,,,,,,False,Famalicao,Boavista,-0.012117899999999997
2400803547.0,231.0,23.0,935.0,243271.0,12.075,53.584,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,6.0,,,,,,,,,,,,5.0,Adrián Marín,,Famalicao,Boavista,
2400803557.0,232.0,23.0,935.0,243271.0,12.075000000000001,53.584000000000024,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,7.0,11.865000000000006,48.144,,,,,,,,,,5.0,Adrián Marín,False,Famalicao,Boavista,0.0009915600000000007
2400803563.0,233.0,23.0,935.0,400243.0,11.865000000000006,48.144,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 118, 120, 29, 36, 37, 215, 218]",True,7.0,22.365000000000002,51.952000000000005,,,,,,,,,,19.0,Dylan Batubinsika,False,Famalicao,Boavista,-0.0003536300000000006
2400803575.0,193.0,23.0,122.0,423602.0,76.23,10.404000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,9.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803595.0,194.0,23.0,122.0,423602.0,76.23,10.404000000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,10.0,70.35000000000002,24.956000000000003,,,,,,,,,,,,False,Famalicao,Boavista,-0.004663889999999997
2400803629.0,195.0,23.0,122.0,318429.0,70.35000000000002,24.956000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Chipped', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Longball', 'Length']","[91, 120, 124, 128, 36, 37, 217, 218]",True,12.0,77.7,61.54000000000001,,,,,,,,,,,,False,Famalicao,Boavista,-0.0029011099999999984
2400803633.0,196.0,23.0,122.0,422313.0,78.75,60.928,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,15.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803645.0,234.0,23.0,935.0,119622.0,26.25,7.072000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,15.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2400803655.0,197.0,23.0,122.0,422313.0,77.7,61.540000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,15.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803691.0,236.0,23.0,935.0,119622.0,25.41,0.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'ThrowIn']","[91, 212, 36, 37, 216]",True,19.0,40.53,7.616,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,0.0028141300000000015
2400803741.0,237.0,23.0,935.0,142352.0,40.53,7.616,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,22.0,43.89,2.3800000000000003,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0
,,23.0,,119622.0,43.89,2.3800000000000003,,,Carry,,,,,22.0,57.54,3.808,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Boavista,0.0034732899999999987
2400803743.0,199.0,23.0,122.0,318429.0,40.845,64.19200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,28.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803745.0,238.0,23.0,935.0,119622.0,64.155,3.808,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 54]",True,28.0,,,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2400803781.0,239.0,23.0,935.0,119622.0,57.54,3.808,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,30.0,55.65000000000001,7.412000000000001,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,0.0
2400803797.0,240.0,23.0,935.0,142352.0,55.65000000000001,7.412000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,31.0,58.17,2.924,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0
2400803843.0,241.0,23.0,935.0,119622.0,58.17,2.924,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,32.0,46.410000000000004,10.948000000000002,,,,,,,,,,7.0,Ivo Rodrigues,False,Famalicao,Boavista,-0.0008905599999999986
,,23.0,,316532.0,46.410000000000004,10.948000000000002,,,Carry,,,,,32.0,56.28,22.508000000000003,,,,,,,,,,6.0,Charles Pickel,True,Famalicao,Boavista,0.003010559999999999
2400803891.0,242.0,23.0,935.0,316532.0,56.28,22.508000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,36.0,55.33500000000002,47.53200000000001,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.0
,,23.0,,344716.0,55.33500000000002,47.53200000000001,,,Carry,,,,,36.0,59.22,36.924000000000014,,,,,,,,,,88.0,Pêpê,True,Famalicao,Boavista,3.931999999999894e-05
2400803919.0,243.0,23.0,935.0,344716.0,59.22,36.924000000000014,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,42.0,72.34500000000001,40.39200000000002,,,,,,,,,,88.0,Pêpê,True,Famalicao,Boavista,0.006956210000000001
2400803923.0,200.0,23.0,122.0,400993.0,27.195,24.344,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,43.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803951.0,201.0,23.0,122.0,423602.0,33.39,34.476000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,45.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400803959.0,202.0,23.0,122.0,423602.0,33.39,34.476000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,46.0,47.67,34.816,,,,,,,,,,,,False,Famalicao,Boavista,0.0035222199999999995
2400803969.0,203.0,23.0,122.0,404198.0,47.67,34.816,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,47.0,56.80500000000002,22.644,,,,,,,,,,,,False,Famalicao,Boavista,0.0020099799999999998
2400803977.0,244.0,23.0,935.0,400243.0,46.62,44.608,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,49.0,,,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
2400803997.0,245.0,23.0,935.0,297245.0,63.525000000000006,60.384,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,51.0,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Boavista,
,,23.0,,297245.0,63.52500000000001,60.384,,,Carry,,,,,51.0,68.67000000000003,64.32800000000002,,,,,,,,,,11.0,Bruno Rodrigues,False,Famalicao,Boavista,0.0
2400804011.0,246.0,23.0,935.0,297245.0,68.67000000000002,64.328,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,52.0,,,,,,,,,,,,11.0,Bruno Rodrigues,,Famalicao,Boavista,
2400804033.0,204.0,23.0,122.0,400993.0,36.330000000000005,3.6720000000000006,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']",[64],False,52.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2401892551.0,943.0,24.0,935.0,243271.0,60.06,64.66800000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'FreekickTaken', 'Angle']","[91, 117, 30, 132, 35, 38, 216, 218]",True,2.0,41.58000000000001,51.544000000000004,,,,,,,,,,5.0,Adrián Marín,False,Famalicao,Boavista,-0.002588769999999999
,,24.0,,400243.0,41.58000000000001,51.544000000000004,,,Carry,,,,,2.0,37.48500000000001,57.93600000000001,,,,,,,,,,19.0,Dylan Batubinsika,False,Famalicao,Boavista,0.0
2400808687.0,318.0,24.0,935.0,400243.0,37.48500000000001,57.93600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Longball', 'Angle']","[91, 117, 127, 36, 38, 216, 218]",True,7.0,42.945,21.896000000000004,,,,,,,,,,19.0,Dylan Batubinsika,False,Famalicao,Boavista,0.0005445499999999995
2400808855.0,319.0,24.0,935.0,316532.0,43.89,22.576000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,11.0,45.57,8.636000000000003,,,,,,,,,,6.0,Charles Pickel,False,Famalicao,Boavista,0.0011536600000000008
,,24.0,,142352.0,45.57,8.636000000000003,,,Carry,,,,,11.0,49.245,10.132,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0
2400809029.0,320.0,24.0,935.0,142352.0,49.245,10.132,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,15.0,48.195,3.5360000000000005,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,-0.0013619600000000006
2400809821.0,330.0,24.0,935.0,119622.0,49.35,2.9920000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,16.0,69.09,3.74,,,,,,,,,,7.0,Ivo Rodrigues,True,Famalicao,Boavista,0.00496716
,,24.0,,142352.0,69.09,3.74,,,Carry,,,,,16.0,67.41000000000001,10.132,,,,,,,,,,28.0,João Teixeira,False,Famalicao,Boavista,0.0012528699999999997
2400804357.0,247.0,24.0,935.0,142352.0,67.41000000000001,10.132,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,20.0,80.01,24.208,,,,,,,,,,28.0,João Teixeira,True,Famalicao,Boavista,0.009848550000000001
2400804359.0,248.0,24.0,935.0,300483.0,80.01,24.208,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,21.0,,,,,,,,,,,,17.0,Simon Banza,,Famalicao,Boavista,
2400804373.0,205.0,24.0,122.0,135635.0,24.045,48.416,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400804383.0,206.0,24.0,122.0,135635.0,24.044999999999998,48.416,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,23.0,35.17500000000001,31.48400000000001,,,,,,,,,,,,False,Famalicao,Boavista,0.0013107199999999996
2400804405.0,249.0,24.0,935.0,344716.0,69.19500000000001,37.944,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,24.0,,,,,,,,,,,,88.0,Pêpê,,Famalicao,Boavista,
2400804447.0,207.0,24.0,122.0,423602.0,33.285000000000004,27.200000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,27.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400804517.0,208.0,24.0,122.0,295756.0,36.64500000000001,28.288000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Longball', 'PassEndX', 'Zone', 'StandingSave', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,30.0,70.35000000000002,63.98800000000002,,,,,,,,,,,,True,Famalicao,Boavista,0.004824139999999999
2400804531.0,209.0,24.0,122.0,280768.0,93.66,51.748,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OverRun', 'StandingSave', 'Zone', 'Offensive']","[91, 204]",True,38.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400804565.0,251.0,24.0,935.0,119622.0,13.86,17.476,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 94, 95, 215]",True,38.0,5.25,8.024000000000001,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2400804585.0,252.0,24.0,935.0,422248.0,5.25,8.024000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 94, 95, 215]",True,41.0,9.975,0.0,,,,,,,,,,43.0,Alexandre Penetra,,Famalicao,Boavista,
2400804809.0,211.0,25.0,122.0,422313.0,90.51,68.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 35, 38, 217]",True,6.0,86.83500000000001,50.18400000000002,,,,,,,,,,,,True,Famalicao,Boavista,-0.006298700000000001
2400804825.0,212.0,25.0,122.0,404198.0,86.83500000000001,50.18400000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,7.0,96.705,50.592000000000006,,,,,,,,,,,,False,Famalicao,Boavista,0.03587393
2400804853.0,213.0,25.0,122.0,280768.0,97.125,50.18400000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'ShotAssist', 'StandingSave', 'Zone', 'Angle', 'IntentionalAssist', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,9.0,93.34500000000001,41.004,,,,,,,,,,,,False,Famalicao,Boavista,0.04362507
2400804855.0,214.0,25.0,122.0,295756.0,92.715,38.556,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['OppositeRelatedEvent', 'Zone', 'Assisted', 'LowCentre', 'BlockedX', 'LeftFoot', 'BoxCentre', 'Blocked', 'BlockedY', 'RelatedEventId', 'RegularPlay', 'GoalMouthZ', 'GoalMouthY', 'StandingSave', 'IntentionalAssist']","[91, 10, 1, 3, 11, 13]",True,10.0,,,213.0,280768.0,19.0,51.0,True,,90.2,55.8,,,,,Famalicao,Boavista,
2400804867.0,255.0,25.0,935.0,400243.0,11.445,34.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'OutfielderBlock']","[91, 58]",True,10.0,,,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
2400804875.0,215.0,25.0,122.0,295756.0,93.45,37.536,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,11.0,,,,,,,,,,,,,,,Famalicao,Boavista,
2400804887.0,256.0,25.0,935.0,400243.0,11.55,30.464,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,11.0,,,,,,,,,,,,19.0,Dylan Batubinsika,,Famalicao,Boavista,
2400805253.0,216.0,25.0,122.0,295756.0,104.47500000000001,67.66000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Chipped', 'CornerTaken', 'Cross', 'Longball', 'Angle', 'LeftFoot', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 138, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,46.0,94.39500000000001,35.90400000000001,,,,,,,,,,,,True,Famalicao,Boavista,0.07012512
2400805263.0,257.0,25.0,935.0,119622.0,13.545000000000002,35.632000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'Head']","[91, 94, 95, 57, 215]",True,47.0,11.97,31.348000000000003,,,,,,,,,,7.0,Ivo Rodrigues,,Famalicao,Boavista,
2400805285.0,258.0,25.0,935.0,380619.0,12.075,31.348000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 94, 95, 216]",True,48.0,37.695,2.924,,,,,,,,,,15.0,Riccieli,,Famalicao,Boavista,
