id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2337538327.0,2.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337538323.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337565587.0,802.0,0.0,0.0,935.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337565593.0,787.0,0.0,0.0,107.0,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337502157.0,1.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337502415.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Famalicao,Vitoria de Guimaraes,
2337538351.0,3.0,0.0,0.0,107.0,52.5,34.272,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,135638.0,30.66,29.716000000000005,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.0035222199999999995
2337538385.0,4.0,0.0,2.0,107.0,30.66,29.716000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'Zone', 'PassEndX', 'Angle']","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",True,361908.0,72.03,57.596,,,,,,,,,,,,True,Famalicao,Vitoria de Guimaraes,0.012691449999999998
2337538403.0,5.0,0.0,7.0,107.0,71.29500000000003,58.54800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone']","[90, 118, 116, 29, 34, 36, 215, 217]",True,343090.0,60.58500000000002,63.78400000000002,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,-0.00927925
2337538421.0,6.0,0.0,9.0,107.0,58.695,62.764000000000024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 118, 116, 29, 34, 37, 215, 217]",True,70967.0,54.495,60.384,,,,,,,,,,,,False,Famalicao,Vitoria de Guimaraes,0.0
