playerId,recipient,pass_count,x,y,count,x_end,y_end,count_end,name,shirtNo,mid_x,mid_y,average_location,game_minutes
36712.0,125452.0,8.0,48.256764705882354,34.05800000000001,34.0,56.77388888888889,33.73940740740741,27.0,David Simão,5.0,52.515326797385626,33.89870370370371,False,0' - 61'
125452.0,36712.0,3.0,56.77388888888889,32.73940740740741,27.0,48.256764705882354,33.05800000000001,34.0,Alan Ruiz,10.0,52.515326797385626,32.89870370370371,False,0' - 61'
36712.0,298402.0,5.0,48.756764705882354,33.55800000000001,34.0,65.20625,9.384000000000002,12.0,David Simão,5.0,56.98150735294118,21.471000000000004,False,0' - 61'
298402.0,36712.0,3.0,64.20625,9.384000000000002,12.0,47.756764705882354,33.55800000000001,34.0,André Bukia,7.0,55.98150735294118,21.471000000000004,False,0' - 61'
36712.0,326486.0,2.0,48.256764705882354,34.05800000000001,34.0,25.131093750000005,21.2825,32.0,David Simão,5.0,36.69392922794118,27.670250000000003,False,0' - 61'
326486.0,36712.0,6.0,25.131093750000005,20.2825,32.0,48.256764705882354,33.05800000000001,34.0,João Basso,13.0,36.69392922794118,26.670250000000003,False,0' - 61'
36712.0,382364.0,3.0,48.256764705882354,33.55800000000001,34.0,31.667999999999996,42.962399999999995,15.0,David Simão,5.0,39.96238235294118,38.2602,False,0' - 61'
36712.0,397094.0,2.0,48.256764705882354,33.55800000000001,34.0,50.82617647058824,31.759999999999998,17.0,David Simão,5.0,49.5414705882353,32.659000000000006,False,0' - 61'
36712.0,409375.0,2.0,48.756764705882354,33.55800000000001,34.0,37.23425,6.650399999999999,20.0,David Simão,5.0,42.995507352941175,20.104200000000002,False,0' - 61'
409375.0,36712.0,3.0,36.23425,6.650399999999999,20.0,47.756764705882354,33.55800000000001,34.0,Bogdan Milovanov,21.0,41.995507352941175,20.104200000000002,False,0' - 61'
36712.0,416502.0,7.0,48.756764705882354,33.55800000000001,34.0,43.197500000000005,57.936,28.0,David Simão,5.0,45.97713235294118,45.747,False,0' - 61'
416502.0,36712.0,4.0,42.197500000000005,57.936,28.0,47.756764705882354,33.55800000000001,34.0,Mateus Quaresma,6.0,44.97713235294118,45.747,False,0' - 61'
423912.0,36712.0,4.0,56.94281250000002,38.90025,16.0,48.256764705882354,33.55800000000001,34.0,Oday Dabbagh,15.0,52.59978860294119,36.229125,False,0' - 61'
36712.0,431222.0,3.0,48.756764705882354,33.55800000000001,34.0,59.9078947368421,53.39431578947369,19.0,David Simão,5.0,54.33232972136223,43.47615789473684,False,0' - 61'
431222.0,36712.0,2.0,58.9078947368421,53.39431578947369,19.0,47.756764705882354,33.55800000000001,34.0,Morlaye Sylla,2.0,53.33232972136223,43.47615789473684,False,0' - 61'
444506.0,36712.0,2.0,6.712500000000001,34.55371428571429,14.0,48.256764705882354,33.55800000000001,34.0,Ignacio De Arruabarrena,12.0,27.484632352941176,34.05585714285715,False,0' - 61'
125452.0,298402.0,2.0,57.27388888888889,33.23940740740741,27.0,65.20625,9.384000000000002,12.0,Alan Ruiz,10.0,61.240069444444444,21.311703703703706,False,0' - 61'
298402.0,125452.0,3.0,64.20625,9.384000000000002,12.0,56.27388888888889,33.23940740740741,27.0,André Bukia,7.0,60.240069444444444,21.311703703703706,False,0' - 61'
125452.0,326486.0,6.0,56.77388888888889,33.73940740740741,27.0,25.131093750000005,21.2825,32.0,Alan Ruiz,10.0,40.95249131944445,27.510953703703706,False,0' - 61'
326486.0,125452.0,4.0,25.131093750000005,20.2825,32.0,56.77388888888889,32.73940740740741,27.0,João Basso,13.0,40.95249131944445,26.510953703703706,False,0' - 61'
125452.0,397094.0,3.0,56.77388888888889,33.73940740740741,27.0,50.82617647058824,32.26,17.0,Alan Ruiz,10.0,53.800032679738564,32.9997037037037,False,0' - 61'
397094.0,125452.0,2.0,50.82617647058824,31.259999999999998,17.0,56.77388888888889,32.73940740740741,27.0,Ismaila Soro,23.0,53.800032679738564,31.999703703703705,False,0' - 61'
125452.0,409375.0,4.0,56.77388888888889,33.23940740740741,27.0,36.73425,6.650399999999999,20.0,Alan Ruiz,10.0,46.75406944444445,19.944903703703705,False,0' - 61'
125452.0,416502.0,5.0,57.27388888888889,33.23940740740741,27.0,43.197500000000005,57.936,28.0,Alan Ruiz,10.0,50.23569444444445,45.58770370370371,False,0' - 61'
416502.0,125452.0,4.0,42.197500000000005,57.936,28.0,56.27388888888889,33.23940740740741,27.0,Mateus Quaresma,6.0,49.23569444444445,45.58770370370371,False,0' - 61'
423912.0,125452.0,3.0,56.94281250000002,38.90025,16.0,56.77388888888889,33.23940740740741,27.0,Oday Dabbagh,15.0,56.858350694444454,36.069828703703706,False,0' - 61'
125452.0,431222.0,2.0,57.27388888888889,33.23940740740741,27.0,59.9078947368421,53.39431578947369,19.0,Alan Ruiz,10.0,58.59089181286549,43.31686159844055,False,0' - 61'
431222.0,125452.0,8.0,58.9078947368421,53.39431578947369,19.0,56.27388888888889,33.23940740740741,27.0,Morlaye Sylla,2.0,57.59089181286549,43.31686159844055,False,0' - 61'
382364.0,298402.0,3.0,31.667999999999996,42.962399999999995,15.0,64.70625,9.384000000000002,12.0,Jerome Opoku,3.0,48.187124999999995,26.173199999999998,False,0' - 61'
298402.0,397094.0,2.0,64.70625,9.384000000000002,12.0,50.82617647058824,31.759999999999998,17.0,André Bukia,7.0,57.76621323529412,20.572,False,0' - 61'
409375.0,298402.0,5.0,36.73425,6.650399999999999,20.0,64.70625,9.384000000000002,12.0,Bogdan Milovanov,21.0,50.72025,8.0172,False,0' - 61'
