id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2420214771.0,3.0,0.0,7.0,108.0,72.34500000000001,65.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 60]",True,407306.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420214741.0,6.0,0.0,7.0,2899.0,34.545,2.176,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,118380.0,37.38,2.3120000000000003,,,,,,,,,,14.0,Igor Julião,False,Moreirense,Vizela,0.0
2420215177.0,8.0,0.0,26.0,2899.0,40.635000000000005,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY', 'Longball']","[91, 212, 36, 37, 216]",True,118380.0,63.105000000000004,4.216,,,,,,,,,,14.0,Igor Julião,True,Moreirense,Vizela,0.0061879299999999995
2420215229.0,5.0,0.0,28.0,108.0,43.785000000000004,64.80400000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Longball', 'Zone', 'StandingSave']","[91, 118, 120, 128, 36, 37, 216, 218]",True,342769.0,51.345,68.0,,,,,,,,,,,,False,Moreirense,Vizela,0.0012207699999999995
2420215479.0,10.0,0.0,38.0,2899.0,58.695,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'ThrowIn']","[91, 212, 36, 37, 216]",True,118380.0,59.95500000000001,7.412000000000001,,,,,,,,,,14.0,Igor Julião,False,Moreirense,Vizela,0.0
2420215575.0,11.0,0.0,39.0,2899.0,59.95500000000001,7.412000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,36137.0,65.52,5.236000000000001,,,,,,,,,,6.0,Claudemir,False,Moreirense,Vizela,0.002714640000000001
2420215601.0,12.0,0.0,40.0,2899.0,65.52,5.236000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,143050.0,70.35000000000002,0.0,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,0.0
2420215871.0,8.0,0.0,52.0,108.0,34.230000000000004,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndX', 'Longball', 'ThrowIn', 'PassEndY']","[91, 212, 36, 38, 216]",True,392742.0,55.964999999999996,67.04800000000002,,,,,,,,,,,,True,Moreirense,Vizela,0.004959369999999999
2420215969.0,14.0,0.0,54.0,2899.0,55.33500000000001,3.74,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head']","[91, 101, 56]",True,416912.0,,,,,,,,,,,,5.0,Anderson,,Moreirense,Vizela,
2420215973.0,15.0,0.0,55.0,2899.0,67.2,7.276,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,143050.0,,,,,,,,,,,,8.0,Raphael Guzzo,,Moreirense,Vizela,
2420215989.0,16.0,0.0,55.0,2899.0,61.425000000000004,9.452000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,143050.0,47.565,8.976000000000003,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,-0.0022727300000000006
,,0.0,55.0,,47.565,8.976000000000003,,,Carry,,,,,36137.0,47.565,11.492000000000004,,,,,,,,,,6.0,Claudemir,False,Moreirense,Vizela,0.0
,,0.0,55.0,,67.2,7.2760000000000025,,,Carry,,,,,143050.0,61.425000000000004,9.452000000000002,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,-0.0013324699999999988
2420216053.0,17.0,0.0,56.0,2899.0,47.565,11.492000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,36137.0,34.545,26.248,,,,,,,,,,6.0,Claudemir,False,Moreirense,Vizela,-0.0025216400000000003
2420216225.0,18.0,1.0,1.0,2899.0,34.44,28.492000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Longball']","[91, 120, 128, 36, 37, 217, 218]",True,362492.0,82.215,49.096,,,,,,,,,,4.0,Ivanildo Fernandes,True,Moreirense,Vizela,0.017228260000000002
2420216241.0,9.0,1.0,6.0,108.0,0.0,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,408374.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420216295.0,10.0,1.0,6.0,108.0,19.005000000000003,15.912,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 94, 95, 57, 215]",True,408374.0,25.725,0.0,,,,,,,,,,,,,Moreirense,Vizela,
2420216597.0,20.0,1.0,17.0,2899.0,85.05,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 212, 36, 38, 217]",True,429152.0,99.33,64.19200000000001,,,,,,,,,,60.0,Emmanuel Maviram,False,Moreirense,Vizela,0.010362779999999999
2420216641.0,12.0,1.0,19.0,108.0,11.55,5.78,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,401148.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420216665.0,13.0,1.0,21.0,108.0,11.55,5.78,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Longball', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 127, 36, 37, 216, 218]",True,401148.0,39.9,10.404000000000002,,,,,,,,,,,,False,Moreirense,Vizela,0.0043510300000000005
2420216779.0,14.0,1.0,23.0,108.0,40.005,11.356,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Offensive', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,135347.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420216797.0,21.0,1.0,23.0,2899.0,64.995,56.644000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave', 'Foul']",[64],False,362492.0,,,,,,,,,,,,4.0,Ivanildo Fernandes,,Moreirense,Vizela,
2420289025.0,359.0,1.0,40.0,108.0,45.78,21.76,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 132, 35, 38, 215, 218]",True,301498.0,29.294999999999998,18.496000000000002,,,,,,,,,,,,False,Moreirense,Vizela,-0.003186659999999999
2420217279.0,15.0,1.0,43.0,108.0,25.62,15.844,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndY', 'StandingSave', 'PlayerCaughtOffside', 'Zone', 'PassEndX', 'Longball']","[91, 216]",True,328016.0,68.14500000000001,39.304,,,,,,,,,,,,,Moreirense,Vizela,
2420217401.0,23.0,1.0,43.0,2899.0,37.17,22.1,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,362492.0,,,,,,,,,,,,4.0,Ivanildo Fernandes,,Moreirense,Vizela,
2420228279.0,11015.0,1.0,,108.0,68.14500000000001,39.304,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,135347.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420217673.0,24.0,2.0,2.0,2899.0,35.07,29.036000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'IndirectFreekickTaken', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 132, 36, 37, 216, 218]",True,416912.0,36.54,45.90000000000001,,,,,,,,,,5.0,Anderson,False,Moreirense,Vizela,-0.0002191399999999996
2420217709.0,25.0,2.0,6.0,2899.0,36.54,45.90000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,362492.0,43.155,40.93600000000001,,,,,,,,,,4.0,Ivanildo Fernandes,False,Moreirense,Vizela,0.00152184
2420217777.0,26.0,2.0,7.0,2899.0,42.315,41.752,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,36137.0,31.290000000000006,28.900000000000002,,,,,,,,,,6.0,Claudemir,False,Moreirense,Vizela,-0.0013027000000000004
2420217851.0,27.0,2.0,11.0,2899.0,31.919999999999998,28.08400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,416912.0,41.895,5.236000000000001,,,,,,,,,,5.0,Anderson,False,Moreirense,Vizela,-6.108999999999976e-05
2420217889.0,28.0,2.0,14.0,2899.0,42.42,5.44,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,118380.0,39.375,10.744000000000002,,,,,,,,,,14.0,Igor Julião,False,Moreirense,Vizela,0.0008845199999999998
2420217911.0,29.0,2.0,15.0,2899.0,39.375,10.744000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,143050.0,44.730000000000004,10.676,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,0.0
,,2.0,15.0,,44.730000000000004,10.676,,,Carry,,,,,421843.0,43.155,10.132,,,,,,,,,,10.0,Kiko Bondoso,False,Moreirense,Vizela,0.0
2420217959.0,18.0,2.0,16.0,108.0,58.8,62.35600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,392742.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420217919.0,30.0,2.0,16.0,2899.0,43.155,10.132,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,421843.0,44.94,10.268000000000002,,,,,,,,,,10.0,Kiko Bondoso,False,Moreirense,Vizela,0.0
2420218025.0,31.0,2.0,17.0,2899.0,43.050000000000004,10.336000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,421843.0,32.550000000000004,9.452000000000002,,,,,,,,,,10.0,Kiko Bondoso,False,Moreirense,Vizela,-0.0015522899999999996
,,2.0,17.0,,32.550000000000004,9.452000000000002,,,Carry,,,,,143050.0,32.865,11.9,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,0.0
2420218095.0,32.0,2.0,21.0,2899.0,32.865,11.9,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,143050.0,26.040000000000006,35.088,,,,,,,,,,8.0,Raphael Guzzo,False,Moreirense,Vizela,-0.0004294100000000016
,,2.0,21.0,,26.040000000000006,35.088,,,Carry,,,,,362492.0,28.455000000000002,42.568000000000005,,,,,,,,,,4.0,Ivanildo Fernandes,False,Moreirense,Vizela,-0.00015244999999999842
2420218161.0,33.0,2.0,22.0,2899.0,28.455,42.568000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,362492.0,,,,,,,,,,,,4.0,Ivanildo Fernandes,,Moreirense,Vizela,
2420218323.0,19.0,2.0,24.0,108.0,77.175,23.936000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Offensive', 'Foul', 'Zone']","[91, 63]",True,122089.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420218189.0,34.0,2.0,24.0,2899.0,27.825000000000003,44.064,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone', 'Foul']",[64],False,362492.0,,,,,,,,,,,,4.0,Ivanildo Fernandes,,Moreirense,Vizela,
2420219581.0,35.0,2.0,33.0,2899.0,0.0,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,['Red'],[68],False,362492.0,,,"{'value': 33, 'displayName': 'Red'}",,,,,,,,,4.0,Ivanildo Fernandes,,Moreirense,Vizela,
2420221603.0,20.0,4.0,34.0,108.0,81.375,20.468000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RightFoot', 'Zone', 'BlockedY', 'GoalMouthZ', 'OutOfBoxCentre', 'BlockedX', 'OppositeRelatedEvent', 'GoalMouthY', 'StandingSave', 'DirectFreekick', 'Blocked', 'LowCentre']","[91, 10, 2, 5, 11, 12]",True,122215.0,,,,81.8,33.9,19.0,50.4,True,,,,,,,Moreirense,Vizela,
2420221649.0,36.0,4.0,35.0,2899.0,29.4,41.208000000000006,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'Zone', 'OppositeRelatedEvent']","[91, 58]",True,119543.0,,,,,,,,,,,,9.0,Cassiano,,Moreirense,Vizela,
2420221639.0,21.0,4.0,37.0,108.0,78.855,32.504,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Blocked', 'BlockedY', 'SetPiece', 'OutOfBoxCentre', 'GoalMouthZ', 'GoalMouthY', 'BlockedX', 'StandingSave', 'LeftFoot', 'Zone', 'OppositeRelatedEvent', 'LowCentre']","[91, 10, 2, 5, 11, 13]",True,122215.0,,,,82.7,48.0,19.0,48.5,True,,,,,,,Moreirense,Vizela,
2420221721.0,37.0,4.0,37.0,2899.0,29.19,31.756000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'OutfielderBlock', 'StandingSave']","[91, 58]",True,416912.0,,,,,,,,,,,,5.0,Anderson,,Moreirense,Vizela,
2420221949.0,22.0,4.0,39.0,108.0,74.13,49.64,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 35, 37, 216, 218]",True,301498.0,66.25500000000001,65.89200000000001,,,,,,,,,,,,False,Moreirense,Vizela,-0.0066717999999999986
2420221971.0,23.0,4.0,44.0,108.0,63.839999999999996,66.16400000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,122215.0,67.62,68.0,,,,,,,,,,,,False,Moreirense,Vizela,0.0
2420222709.0,39.0,5.0,15.0,2899.0,0.0,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",SubstitutionOff,Successful,"['RelatedEventId', 'JerseyNumber', 'PlayerPosition']",[214],False,328509.0,,,,,,,,,40.0,425474.0,,95.0,Guilherme Schettine,,Moreirense,Vizela,
2420222717.0,40.0,5.0,15.0,2899.0,0.0,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",SubstitutionOn,Successful,"['PlayerPosition', 'JerseyNumber', 'RelatedEventId', 'FormationSlot']",[213],False,425474.0,,,,,,,,,39.0,328509.0,,25.0,Mohamed Aidara,,Moreirense,Vizela,
2420226805.0,64.0,5.0,16.0,2899.0,0.0,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",FormationChange,Successful,"['InvolvedPlayers', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Vizela,
2420223157.0,41.0,5.0,30.0,2899.0,46.410000000000004,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 35, 37, 216]",True,118380.0,38.64,7.48,,,,,,,,,,14.0,Igor Julião,False,Moreirense,Vizela,-0.0012207699999999995
2420223185.0,42.0,5.0,33.0,2899.0,38.745,7.48,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Longball', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 120, 128, 36, 37, 216, 218]",True,143050.0,69.72000000000001,22.372,,,,,,,,,,8.0,Raphael Guzzo,True,Moreirense,Vizela,0.008088650000000001
2420223339.0,25.0,5.0,35.0,108.0,36.855,47.736,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'HeadPass', 'PassEndX']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,328016.0,59.325,65.07600000000001,,,,,,,,,,,,False,Moreirense,Vizela,0.0020442199999999994
2420223407.0,27.0,5.0,37.0,108.0,55.965,63.85200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,407306.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420223351.0,26.0,5.0,37.0,108.0,59.115,66.70800000000003,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'OtherBodyPart', 'Length', 'Angle', 'PassEndY']","[91, 120, 29, 35, 38, 216, 218]",True,407306.0,56.38500000000001,62.49200000000001,,,,,,,,,,,,False,Moreirense,Vizela,0.0
2420287917.0,345.0,5.0,38.0,2899.0,46.095,9.724000000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,143050.0,,,,,,,,,,,,8.0,Raphael Guzzo,,Moreirense,Vizela,
2420223335.0,43.0,5.0,39.0,2899.0,54.285,8.296,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421843.0,,,,,,,,,,,,10.0,Kiko Bondoso,,Moreirense,Vizela,
2420223461.0,44.0,5.0,39.0,2899.0,55.02,7.344000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,421843.0,48.51000000000001,7.208000000000001,,,,,,,,,,10.0,Kiko Bondoso,False,Moreirense,Vizela,-0.002252519999999999
,,5.0,39.0,,48.51000000000001,7.208000000000001,,,Carry,,,,,143050.0,59.535000000000004,5.032000000000001,,,,,,,,,,8.0,Raphael Guzzo,True,Moreirense,Vizela,0.002252519999999999
2420288437.0,346.0,5.0,40.0,2899.0,59.535,5.032000000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,143050.0,,,,,,,,,,,,8.0,Raphael Guzzo,,Moreirense,Vizela,
2420256301.0,215.0,5.0,41.0,108.0,45.465,62.968,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,407306.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420223655.0,46.0,5.0,51.0,2899.0,63.63,0.0,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'ThrowIn', 'Longball', 'Angle', 'PassEndX']","[91, 212, 36, 37, 217]",True,118380.0,93.34500000000001,17.408,,,,,,,,,,14.0,Igor Julião,True,Moreirense,Vizela,0.03746078
2420223675.0,29.0,5.0,53.0,108.0,15.75,54.536000000000016,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'HeadPass', 'PassEndX', 'Angle']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,342769.0,28.35,61.132000000000005,,,,,,,,,,,,False,Moreirense,Vizela,-0.00033735000000000015
2420223691.0,47.0,5.0,54.0,2899.0,81.06,6.0520000000000005,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,421843.0,,,,,,,,,,,,10.0,Kiko Bondoso,,Moreirense,Vizela,
2420290509.0,349.0,5.0,55.0,2899.0,80.53500000000001,8.432,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,421843.0,,,,,,,,,,,,10.0,Kiko Bondoso,,Moreirense,Vizela,
2420290589.0,360.0,5.0,55.0,108.0,30.765,60.24800000000002,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 118, 120, 29, 36, 37, 215, 218]",True,392742.0,32.025,61.2,,,,,,,,,,,,False,Moreirense,Vizela,0.0
2420223789.0,30.0,5.0,56.0,108.0,24.045,60.044,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,392742.0,,,,,,,,,,,,,,,Moreirense,Vizela,
2420223849.0,31.0,5.0,56.0,108.0,23.625,59.43200000000001,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 118, 120, 29, 36, 37, 215, 218]",True,392742.0,32.34,64.736,,,,,,,,,,,,False,Moreirense,Vizela,0.0003527700000000005
2420223827.0,48.0,5.0,58.0,2899.0,64.26,3.196,5.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,143050.0,,,,,,,,,,,,8.0,Raphael Guzzo,,Moreirense,Vizela,
2420288755.0,347.0,6.0,0.0,2899.0,90.615,9.248,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421843.0,,,,,,,,,,,,10.0,Kiko Bondoso,,Moreirense,Vizela,
2420223993.0,49.0,6.0,0.0,2899.0,88.62,4.352,6.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'Chipped', 'StandingSave', 'Angle', 'Zone', 'RightFoot', 'Cross']","[91, 137, 124, 126, 36, 37, 217, 218]",True,421843.0,94.5,28.900000000000002,,,,,,,,,,10.0,Kiko Bondoso,True,Moreirense,Vizela,0.0732003
