id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2366580309.0,183.0,17.0,41.0,5948.0,57.12,53.992,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,83058.0,66.465,44.47200000000001,,,,,,,,,,,,,True,Arouca,Vizela,0.0032331900000000004
2366580315.0,184.0,17.0,42.0,5948.0,64.47,44.744,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,322648.0,53.76000000000001,52.08800000000002,,,,,,,,,,,,,False,Arouca,Vizela,-0.0032331900000000004
2366580327.0,185.0,17.0,44.0,5948.0,51.24,50.456,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 127, 35, 38, 216, 218]",True,83058.0,42.42,13.668000000000005,,,,,,,,,,,,,False,Arouca,Vizela,-0.0021440899999999995
2366580363.0,186.0,17.0,47.0,5948.0,42.42,13.804000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,326486.0,28.875,31.28,,,,,,,,,,,,,False,Arouca,Vizela,-0.00082343
2366580471.0,189.0,17.0,51.0,5948.0,23.94,32.572,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Error,Successful,['LeadingToGoal'],[98],False,423351.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366580369.0,187.0,17.0,51.0,5948.0,25.41,35.22400000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 118, 120, 29, 36, 37, 215, 218]",True,423351.0,30.975,50.864000000000004,,,,,,,,,,,,,False,Arouca,Vizela,0.0009391300000000016
2366580381.0,164.0,17.0,52.0,2899.0,78.54,16.456,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421843.0,,,,,,,,,,,,,10.0,Kiko Bondoso,,Arouca,Vizela,
2366580445.0,166.0,17.0,52.0,2899.0,78.64500000000001,15.844,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['RegularPlay', 'Zone', 'IntentionalAssist', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'ShotAssist', 'BigChanceCreated', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 203, 205, 40, 46, 52, 36, 37, 217, 218]",True,421843.0,78.855,25.228,,,,,,,,,,,10.0,Kiko Bondoso,False,Arouca,Vizela,0.00010719000000000006
,,17.0,52.0,,78.855,25.228,,,Carry,,,,,421843.0,78.54000000000002,16.456,,,,,,,,,,,10.0,Kiko Bondoso,False,Arouca,Vizela,-0.004536810000000002
2366580389.0,165.0,17.0,56.0,2899.0,80.64,30.124,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['GoalMouthY', 'Zone', 'OutOfBoxCentre', 'RelatedEventId', 'RegularPlay', 'IntentionalAssist', 'LowLeft', 'StandingSave', 'Assisted', 'RightFoot', 'BigChance', 'GoalMouthZ']","[91, 24, 9, 10, 202, 2, 3, 12, 18, 19, 25]",True,328509.0,,,166.0,421843.0,10.1,52.9,True,,,,True,,95.0,Guilherme Schettine,,Arouca,Vizela,
2366580711.0,190.0,19.0,17.0,5948.0,52.29,34.068000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Longball', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 127, 35, 38, 215, 218]",True,351703.0,30.450000000000006,10.336000000000002,,,,,,,,,,,,,False,Arouca,Vizela,-0.004251079999999999
2366580723.0,167.0,19.0,20.0,2899.0,70.14,57.25600000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,328509.0,,,,,,,,,,,,,95.0,Guilherme Schettine,,Arouca,Vizela,
2366580715.0,191.0,19.0,20.0,5948.0,31.395,15.3,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Longball', 'Zone', 'Length', 'PassEndY', 'StandingSave']","[91, 118, 120, 128, 36, 37, 215, 218]",True,326486.0,33.6,15.436,,,,,,,,,,,,,False,Arouca,Vizela,0.0
2366580717.0,192.0,19.0,22.0,5948.0,37.275,21.488000000000003,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366580729.0,168.0,19.0,22.0,2899.0,67.72500000000001,46.51200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,426916.0,,,,,,,,,,,,,13.0,Hugues Zagbayou,,Arouca,Vizela,
2366580727.0,193.0,19.0,22.0,5948.0,38.85,22.304,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'HeadPass', 'Angle', 'Zone']","[91, 117, 30, 139, 36, 37, 216, 218]",True,316658.0,44.31,23.256000000000004,,,,,,,,,,,,,False,Arouca,Vizela,0.0
2366580733.0,194.0,19.0,24.0,5948.0,43.575,23.12,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,351703.0,47.98500000000002,31.688,,,,,,,,,,,,,False,Arouca,Vizela,0.00215424
2366580741.0,195.0,19.0,25.0,5948.0,47.98500000000002,31.688,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Chipped']","[91, 117, 30, 124, 36, 37, 216, 218]",True,130920.0,49.56,49.84400000000001,,,,,,,,,,,,,False,Arouca,Vizela,-0.0005547
2366580747.0,196.0,19.0,29.0,5948.0,57.855000000000004,58.20800000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,383609.0,61.425000000000004,64.396,,,,,,,,,,,,,False,Arouca,Vizela,-0.001382170000000002
2366580755.0,197.0,19.0,32.0,5948.0,60.375,63.376000000000005,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Longball', 'Angle', 'Length', 'PassEndX', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,96271.0,95.34,36.448,,,,,,,,,,,,,True,Arouca,Vizela,0.09331506
2366580759.0,169.0,19.0,35.0,2899.0,10.185,33.32,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,280347.0,,,,,,,,,,,,,87.0,Charles,,Arouca,Vizela,
2366580805.0,170.0,19.0,49.0,2899.0,15.959999999999999,31.48400000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'KeeperThrow', 'PassEndX']","[91, 36, 38, 215, 218]",True,280347.0,23.94,16.592,,,,,,,,,,,87.0,Charles,False,Arouca,Vizela,-0.0014034000000000008
2366580811.0,171.0,19.0,51.0,2899.0,23.94,16.592,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,331637.0,9.87,33.184,,,,,,,,,,,3.0,Bruno Wilson,False,Arouca,Vizela,-1.3259999999999314e-05
,,19.0,51.0,,9.87,33.184,,,Carry,,,,,280347.0,12.81,33.25200000000001,,,,,,,,,,,87.0,Charles,False,Arouca,Vizela,0.0014166600000000001
2366580813.0,172.0,19.0,53.0,2899.0,12.81,33.25200000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Longball']","[91, 118, 120, 128, 36, 38, 216, 218]",True,280347.0,47.46000000000002,2.9920000000000004,,,,,,,,,,,87.0,Charles,False,Arouca,Vizela,0.00165622
2366580851.0,198.0,19.0,57.0,5948.0,59.325,66.64,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,383609.0,67.095,57.800000000000004,,,,,,,,,,,,,True,Arouca,Vizela,0.0039675100000000005
2366580931.0,200.0,19.0,59.0,5948.0,63.945,58.48,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2367960471.0,1641.0,20.0,0.0,5948.0,66.465,57.05200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366580949.0,202.0,20.0,26.0,5948.0,64.68,56.03200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Chipped', 'PassEndY', 'Zone']","[91, 120, 29, 124, 36, 38, 217, 218]",True,316658.0,88.515,39.57600000000001,,,,,,,,,,,,,True,Arouca,Vizela,0.08934755
2366580959.0,175.0,20.0,28.0,2899.0,13.02,30.396000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'PassEndX', 'Length', 'Head', 'Zone', 'Angle']","[91, 94, 95, 57, 215]",True,425474.0,12.6,7.752000000000001,,,,,,,,,,,25.0,Mohamed Aidara,,Arouca,Vizela,
2366580965.0,176.0,20.0,31.0,2899.0,11.55,5.78,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,342610.0,,,,,,,,,,,,,39.0,Koffi Kouao,,Arouca,Vizela,
2366580977.0,177.0,20.0,31.0,2899.0,9.765,4.08,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Longball', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[91, 120, 128, 36, 38, 216, 218]",True,342610.0,55.964999999999996,3.400000000000001,,,,,,,,,,,39.0,Koffi Kouao,True,Arouca,Vizela,0.00835293
,,20.0,31.0,,11.55,5.78,,,Carry,,,,,342610.0,9.765,4.08,,,,,,,,,,,39.0,Koffi Kouao,False,Arouca,Vizela,-0.0014131300000000003
2366580995.0,203.0,20.0,36.0,5948.0,52.71000000000001,65.824,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,83058.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581007.0,204.0,20.0,36.0,5948.0,53.13,65.824,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,83058.0,70.56,62.96800000000002,,,,,,,,,,,,,True,Arouca,Vizela,0.00496716
2366581013.0,179.0,20.0,38.0,2899.0,34.965,16.252,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421843.0,,,,,,,,,,,,,10.0,Kiko Bondoso,,Arouca,Vizela,
2366581017.0,180.0,20.0,39.0,2899.0,34.965,16.252,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,421843.0,46.83000000000001,4.6240000000000006,,,,,,,,,,,10.0,Kiko Bondoso,False,Arouca,Vizela,0.0018885399999999993
2366581019.0,205.0,20.0,40.0,5948.0,55.125,61.81200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,83058.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581025.0,206.0,20.0,41.0,5948.0,56.595,61.540000000000006,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,83058.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581031.0,207.0,20.0,41.0,5948.0,63.0,62.356000000000016,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,83058.0,72.45,66.436,,,,,,,,,,,,,False,Arouca,Vizela,0.00377069
2366581057.0,208.0,20.0,43.0,5948.0,70.77000000000001,66.64,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,96271.0,74.235,59.092000000000006,,,,,,,,,,,,,False,Arouca,Vizela,0.0027939199999999983
2366581075.0,209.0,20.0,49.0,5948.0,78.22500000000002,51.61200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,130920.0,86.10000000000001,60.79200000000001,,,,,,,,,,,,,False,Arouca,Vizela,0.0035479100000000013
2366581079.0,181.0,20.0,51.0,2899.0,22.365,9.384,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']",[55],False,322742.0,,,,,,,,,,,,,20.0,Samu,,Arouca,Vizela,
2366581085.0,210.0,20.0,51.0,5948.0,82.635,58.61600000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 54]",True,96271.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581115.0,211.0,20.0,53.0,5948.0,79.59,52.7,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'IntentionalAssist', 'Zone', 'PassEndY', 'ShotAssist', 'Chipped', 'Length', 'StandingSave', 'Angle', 'Cross', 'RightFoot', 'BigChanceCreated', 'KeyPass']","[91, 123, 137, 124, 126, 203, 39, 41, 36, 38, 217, 218]",True,96271.0,97.86000000000001,26.38400000000001,,,,,,,,,,,,,True,Arouca,Vizela,0.22792089999999998
2366800507.0,828.0,20.0,55.0,2899.0,5.670000000000001,41.14,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone', 'StandingSave']",[91],True,124107.0,,,,,,,,,,,,,37.0,Richard Ofori,,Arouca,Vizela,
2366800703.0,951.0,20.0,55.0,5948.0,0.0,0.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",ChanceMissed,Unsuccessful,"['Zone', 'Assisted', 'RelatedEventId', 'IntentionalAssist']",[201],False,298402.0,,,211.0,96271.0,,,,,,,,,,,,Arouca,Vizela,
2366581103.0,182.0,20.0,57.0,2899.0,0.0,39.916,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,124107.0,,,,,,,,,,,,,37.0,Richard Ofori,,Arouca,Vizela,
2366581247.0,214.0,20.0,57.0,5948.0,105.0,28.084,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'MissRight', 'Zone']",[122],False,96271.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581271.0,215.0,21.0,33.0,5948.0,104.47500000000001,0.34,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'ShotAssist', 'Longball', 'StandingSave', 'RightFoot', 'Zone', 'PassEndY', 'Cross', 'Length', 'PassEndX', 'Chipped', 'CornerTaken', 'Angle', 'KeyPass']","[91, 119, 123, 137, 124, 125, 31, 32, 34, 39, 41, 42, 35, 37, 217, 218]",True,130920.0,95.23500000000001,33.184,,,,,,,,,,,,,True,Arouca,Vizela,0.07012512
2366581277.0,216.0,21.0,35.0,5948.0,96.285,33.864,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 199]",False,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581545.0,196.0,21.0,35.0,2899.0,8.715000000000002,34.136,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,425474.0,,,,,,,,,,,,,25.0,Mohamed Aidara,,Arouca,Vizela,
2366581281.0,217.0,21.0,35.0,5948.0,95.235,33.184,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthZ', 'BlockedX', 'BlockedY', 'Zone', 'FromCorner', 'Assisted', 'LowRight', 'Head', 'IntentionalAssist', 'RelatedEventId', 'GoalMouthY', 'OppositeRelatedEvent', 'BoxCentre']","[91, 9, 10, 1, 5, 14]",True,316658.0,,,215.0,130920.0,7.6,47.1,True,,99.1,49.6,,,,,,Arouca,Vizela,
2366581295.0,184.0,21.0,36.0,2899.0,1.47,34.408,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'DivingSave', 'Hands', 'Collected', 'KeeperSaveInTheBox']","[91, 110, 113, 112, 83, 77, 79, 81]",True,280347.0,,,,,,,,,,,,,87.0,Charles,,Arouca,Vizela,
2366581293.0,183.0,21.0,36.0,2899.0,1.47,34.408,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,280347.0,,,,,,,,,,,,,87.0,Charles,,Arouca,Vizela,
2366581349.0,186.0,21.0,56.0,2899.0,15.75,38.89600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'Longball', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,280347.0,66.15,38.692,,,,,,,,,,,87.0,Charles,True,Arouca,Vizela,0.00914348
2366581353.0,218.0,22.0,0.0,5948.0,37.59,27.744,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581357.0,187.0,22.0,0.0,2899.0,67.41000000000001,40.25600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,328509.0,,,,,,,,,,,,,95.0,Guilherme Schettine,,Arouca,Vizela,
2366581367.0,220.0,22.0,0.0,5948.0,49.35,28.016000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'HeadPass', 'PassEndX', 'Length', 'PassEndY']","[91, 120, 29, 139, 36, 38, 216, 218]",True,316658.0,66.88500000000002,27.676000000000005,,,,,,,,,,,,,True,Arouca,Vizela,0.005124720000000001
2366581369.0,188.0,22.0,4.0,2899.0,39.165,40.8,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Length', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,425474.0,51.345,42.77200000000002,,,,,,,,,,,25.0,Mohamed Aidara,False,Arouca,Vizela,0.0016648199999999991
2366581375.0,221.0,22.0,6.0,5948.0,54.70500000000001,25.364000000000008,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'HeadPass', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,316658.0,62.79,13.396000000000006,,,,,,,,,,,,,False,Arouca,Vizela,0.0018475100000000001
2366581377.0,222.0,22.0,7.0,5948.0,62.79,13.260000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,298402.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581385.0,223.0,22.0,8.0,5948.0,63.315,10.472,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'Foul']","[91, 63]",True,298402.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581411.0,190.0,22.0,8.0,2899.0,41.685,57.528,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Foul', 'Defensive', 'Zone']",[64],False,124107.0,,,,,,,,,,,,,37.0,Richard Ofori,,Arouca,Vizela,
2366581433.0,224.0,22.0,19.0,5948.0,69.51,4.488000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'FreekickTaken', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 132, 35, 37, 216, 218]",True,416503.0,68.985,12.512000000000004,,,,,,,,,,,,,False,Arouca,Vizela,0.0012528699999999997
2366581969.0,248.0,22.0,19.0,5948.0,73.39500000000001,15.164,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,322648.0,72.24,6.936000000000003,,,,,,,,,,,,,False,Arouca,Vizela,-0.0027939199999999983
2366581971.0,249.0,22.0,20.0,5948.0,71.40000000000002,6.732000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,416503.0,58.065,10.948000000000002,,,,,,,,,,,,,False,Arouca,Vizela,-0.005103159999999999
2366581431.0,191.0,22.0,21.0,2899.0,43.260000000000005,60.588,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'StandingSave']","[91, 60]",True,328509.0,,,,,,,,,,,,,95.0,Guilherme Schettine,,Arouca,Vizela,
2366581435.0,225.0,22.0,21.0,5948.0,60.69,7.2760000000000025,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Offensive', 'OppositeRelatedEvent', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 216, 218]",True,326486.0,61.74,7.2760000000000025,,,,,,,,,,,,,False,Arouca,Vizela,0.0
2366581469.0,227.0,22.0,29.0,5948.0,69.19500000000001,0.0,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'ThrowIn']","[91, 212, 36, 37, 217]",True,416503.0,78.33,14.008000000000004,,,,,,,,,,,,,True,Arouca,Vizela,0.0065646099999999985
2366581477.0,228.0,22.0,30.0,5948.0,78.96000000000001,13.804000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,351703.0,72.55499999999999,16.048000000000002,,,,,,,,,,,,,False,Arouca,Vizela,-0.00551751
2366581485.0,193.0,22.0,32.0,2899.0,25.725,45.900000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,425474.0,,,,,,,,,,,,,25.0,Mohamed Aidara,,Arouca,Vizela,
2366581481.0,229.0,22.0,32.0,5948.0,73.185,16.388,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 36, 37, 217, 218]",True,322648.0,81.69,18.632,,,,,,,,,,,,,False,Arouca,Vizela,0.004536810000000002
2366581503.0,230.0,22.0,34.0,5948.0,66.36,16.252,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Longball', 'PassEndY', 'Length']","[91, 120, 128, 36, 37, 217, 218]",True,316658.0,105.0,17.952000000000005,,,,,,,,,,,,,True,Arouca,Vizela,0.045722479999999996
2366581637.0,197.0,23.0,6.0,2899.0,4.83,38.692,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'GoalKick', 'Longball', 'Length', 'PassEndX', 'MissHigh', 'PassEndY']","[91, 118, 120, 128, 36, 37, 216, 218]",True,280347.0,50.82,45.15200000000001,,,,,,,,,,,87.0,Charles,True,Arouca,Vizela,0.00488072
2366581641.0,232.0,23.0,9.0,5948.0,54.39,21.08,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,316658.0,,,,,,,,,,,,,,,,Arouca,Vizela,
2366581639.0,198.0,23.0,9.0,2899.0,50.61000000000001,46.92,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,66224.0,,,,,,,,,,,,,17.0,Marcos Paulo,,Arouca,Vizela,
2366581649.0,233.0,23.0,9.0,5948.0,54.495,19.380000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'HeadPass']","[91, 120, 29, 139, 36, 37, 216, 218]",True,316658.0,58.17,27.268000000000008,,,,,,,,,,,,,False,Arouca,Vizela,3.931999999999894e-05
2366581661.0,199.0,23.0,11.0,2899.0,47.775,37.33200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'HeadPass', 'PassEndX', 'Angle']","[91, 120, 29, 139, 36, 37, 216, 218]",True,426916.0,65.10000000000001,45.492,,,,,,,,,,,13.0,Hugues Zagbayou,True,Arouca,Vizela,0.004505340000000002
