id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2368788499.0,246.0,21.0,46.0,297.0,104.47500000000001,67.66000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'CornerTaken', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,377168.0,92.715,62.424,,,,,,,,,,,,,False,Vizela,Porto,-0.003075179999999997
2368788507.0,247.0,21.0,48.0,297.0,90.09,61.2,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,120608.0,75.075,52.08800000000002,,,,,,,,,,,,,False,Vizela,Porto,-0.010835510000000003
2368788515.0,248.0,21.0,50.0,297.0,75.075,52.08800000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,381717.0,73.71000000000001,35.63200000000002,,,,,,,,,,,,,False,Vizela,Porto,-0.00016371999999999914
2368788537.0,249.0,21.0,52.0,297.0,73.605,35.63200000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Chipped', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 120, 29, 124, 36, 37, 217, 218]",True,384887.0,101.42999999999999,51.204,,,,,,,,,,,,,True,Vizela,Porto,0.02262572
2368788533.0,140.0,21.0,55.0,2899.0,4.095,16.456,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,322742.0,,,,,,,,,,,,,20.0,Samu,,Vizela,Porto,
2368788541.0,250.0,21.0,55.0,297.0,100.905,51.544,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,377168.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788597.0,141.0,22.0,11.0,2899.0,7.245000000000003,21.284000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'StandingSave', 'Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 132, 36, 37, 215, 218]",True,280347.0,14.91,42.432,,,,,,,,,,,87.0,Charles,False,Vizela,Porto,0.0019473200000000006
,,22.0,11.0,,14.91,42.432,,,Carry,,,,,425474.0,19.11,51.136,,,,,,,,,,,25.0,Mohamed Aidara,False,Vizela,Porto,-0.0014034000000000008
2368788617.0,142.0,22.0,13.0,2899.0,19.11,51.136,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,425474.0,20.790000000000006,59.43200000000001,,,,,,,,,,,25.0,Mohamed Aidara,False,Vizela,Porto,0.0006379300000000001
,,22.0,13.0,,20.790000000000006,59.43200000000001,,,Carry,,,,,124107.0,32.34,57.52800000000002,,,,,,,,,,,37.0,Richard Ofori,True,Vizela,Porto,0.0011710800000000014
2368788623.0,143.0,22.0,17.0,2899.0,32.34,57.528,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'StandingSave']","[91, 54]",True,124107.0,,,,,,,,,,,,,37.0,Richard Ofori,,Vizela,Porto,
2368788621.0,251.0,22.0,17.0,297.0,72.66000000000001,10.472,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']",[55],False,114301.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788641.0,144.0,22.0,19.0,2899.0,38.32500000000001,49.16400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,124107.0,48.51000000000001,21.624000000000002,,,,,,,,,,,37.0,Richard Ofori,False,Vizela,Porto,0.00159954
2368788659.0,145.0,22.0,23.0,2899.0,48.51000000000001,21.624000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,66224.0,63.21000000000002,8.568,,,,,,,,,,,17.0,Marcos Paulo,False,Vizela,Porto,0.00441219
,,22.0,23.0,,63.21000000000002,8.568,,,Carry,,,,,342610.0,68.67000000000003,7.888,,,,,,,,,,,39.0,Koffi Kouao,False,Vizela,Porto,-0.0012528699999999997
2368788673.0,146.0,22.0,27.0,2899.0,68.67000000000003,7.888,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,342610.0,88.30499999999999,9.724000000000002,,,,,,,,,,,39.0,Koffi Kouao,True,Vizela,Porto,0.023219319999999998
2368788679.0,147.0,22.0,29.0,2899.0,88.30499999999999,9.724000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Cross', 'Zone', 'PassEndY', 'RightFoot']","[91, 137, 126, 36, 37, 217, 218]",True,421843.0,92.19,30.532,,,,,,,,,,,10.0,Kiko Bondoso,True,Vizela,Porto,0.0673811
2368788695.0,252.0,22.0,30.0,297.0,9.87,37.876000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,104368.0,23.205000000000002,42.160000000000004,,,,,,,,,,,,,False,Vizela,Porto,0.0007549299999999991
2368788701.0,253.0,22.0,31.0,297.0,26.040000000000003,43.044,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,384887.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788719.0,254.0,22.0,34.0,297.0,30.66,38.760000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,384887.0,38.64,29.10400000000001,,,,,,,,,,,,,False,Vizela,Porto,0.0013027000000000004
2368788729.0,255.0,22.0,36.0,297.0,39.69,28.42400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Throughball', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 120, 29, 130, 36, 37, 216, 218]",True,120608.0,57.96000000000002,29.10400000000001,,,,,,,,,,,,,True,Vizela,Porto,0.004268819999999998
2368788731.0,148.0,22.0,37.0,2899.0,46.62,36.244,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,425474.0,,,,,,,,,,,,,25.0,Mohamed Aidara,,Vizela,Porto,
2368788735.0,149.0,22.0,39.0,2899.0,46.935,31.892000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,66224.0,,,,,,,,,,,,,17.0,Marcos Paulo,,Vizela,Porto,
2368788741.0,150.0,22.0,40.0,2899.0,38.745,30.124,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,331637.0,,,,,,,,,,,,,3.0,Bruno Wilson,,Vizela,Porto,
2368788749.0,151.0,22.0,40.0,2899.0,38.745,30.12400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,331637.0,46.62,49.368000000000016,,,,,,,,,,,3.0,Bruno Wilson,False,Vizela,Porto,0.0016648199999999991
2368788753.0,152.0,22.0,42.0,2899.0,46.62,49.368000000000016,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,344143.0,41.475,59.50000000000002,,,,,,,,,,,22.0,Kévin Zohi,False,Vizela,Porto,-0.0030286099999999993
2368788771.0,153.0,22.0,44.0,2899.0,41.475,59.50000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,124107.0,40.32,49.028000000000006,,,,,,,,,,,37.0,Richard Ofori,False,Vizela,Porto,0.0014290699999999993
2368788773.0,154.0,22.0,45.0,2899.0,40.32,48.75600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,426916.0,,,,,,,,,,,,,13.0,Hugues Zagbayou,,Vizela,Porto,
2368788797.0,257.0,22.0,46.0,297.0,68.04,24.48,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,358801.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788777.0,155.0,22.0,46.0,2899.0,39.9,48.144,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 60]",True,426916.0,,,,,,,,,,,,,13.0,Hugues Zagbayou,,Vizela,Porto,
2368788775.0,256.0,22.0,46.0,297.0,65.31,26.38400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Offensive', 'PassEndY', 'OppositeRelatedEvent', 'Zone', 'Angle', 'StandingSave']","[91, 120, 29, 36, 38, 216, 218]",True,358801.0,67.30499999999999,23.528,,,,,,,,,,,,,False,Vizela,Porto,-0.0006193799999999992
2368788799.0,156.0,22.0,49.0,2899.0,21.630000000000003,47.804,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,425474.0,,,,,,,,,,,,,25.0,Mohamed Aidara,,Vizela,Porto,
2368788807.0,157.0,22.0,49.0,2899.0,21.63000000000001,47.80400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,425474.0,9.135,39.98400000000001,,,,,,,,,,,25.0,Mohamed Aidara,False,Vizela,Porto,-0.0006024800000000007
2368788815.0,158.0,22.0,52.0,2899.0,9.135,39.98400000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,280347.0,21.10500000000001,39.78,,,,,,,,,,,87.0,Charles,False,Vizela,Porto,0.0007549299999999991
,,22.0,52.0,,21.10500000000001,39.78,,,Carry,,,,,426916.0,19.425,37.944,,,,,,,,,,,13.0,Hugues Zagbayou,False,Vizela,Porto,0.0
2368788829.0,159.0,22.0,54.0,2899.0,19.425,37.944,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,426916.0,29.19,21.828000000000003,,,,,,,,,,,13.0,Hugues Zagbayou,False,Vizela,Porto,0.0009391300000000016
2368788841.0,160.0,22.0,58.0,2899.0,29.19,21.828000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,331637.0,29.82,17.0,,,,,,,,,,,3.0,Bruno Wilson,False,Vizela,Porto,-0.00050972
,,22.0,58.0,,29.82,17.0,,,Carry,,,,,342610.0,25.62,14.892000000000005,,,,,,,,,,,39.0,Koffi Kouao,False,Vizela,Porto,-0.0011710800000000014
2368788851.0,258.0,23.0,2.0,297.0,73.08,60.724,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,381717.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788843.0,161.0,23.0,2.0,2899.0,25.62,14.892000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle']","[91, 118, 120, 29, 36, 38, 215, 218]",True,342610.0,29.50500000000001,13.260000000000003,,,,,,,,,,,39.0,Koffi Kouao,False,Vizela,Porto,0.0011710800000000014
2368788869.0,162.0,23.0,5.0,2899.0,35.49,15.912000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,331637.0,46.095,26.45200000000001,,,,,,,,,,,3.0,Bruno Wilson,False,Vizela,Porto,0.004251079999999999
,,23.0,5.0,,46.095,26.45200000000001,,,Carry,,,,,322742.0,48.089999999999996,31.96,,,,,,,,,,,20.0,Samu,False,Vizela,Porto,0.0
2368788885.0,163.0,23.0,8.0,2899.0,48.089999999999996,31.96,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Longball', 'Angle', 'Chipped', 'PassEndX', 'Length']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,322742.0,96.495,62.424,,,,,,,,,,,20.0,Samu,True,Vizela,Porto,0.023079919999999997
,,23.0,8.0,,96.495,62.424,,,Carry,,,,,344143.0,92.19,60.58800000000002,,,,,,,,,,,22.0,Kévin Zohi,False,Vizela,Porto,-0.003075179999999997
2368788891.0,164.0,23.0,17.0,2899.0,92.19,60.58800000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave', 'Longball']","[91, 120, 128, 35, 38, 217, 218]",True,344143.0,78.54000000000002,30.668000000000003,,,,,,,,,,,22.0,Kévin Zohi,False,Vizela,Porto,-0.010999230000000002
2368788895.0,259.0,23.0,19.0,297.0,29.925,46.172,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381717.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368788927.0,260.0,23.0,21.0,297.0,30.66,47.736,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,381717.0,42.839999999999996,63.78400000000002,,,,,,,,,,,,,False,Vizela,Porto,0.00015804999999999986
2368788941.0,261.0,23.0,29.0,297.0,71.82000000000001,55.964,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,377168.0,68.88,47.94000000000001,,,,,,,,,,,,,False,Vizela,Porto,-0.004663889999999997
2368788965.0,262.0,23.0,32.0,297.0,66.36,52.7,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,384430.0,43.47,58.07200000000001,,,,,,,,,,,,,False,Vizela,Porto,-0.006556279999999999
2368788973.0,263.0,23.0,34.0,297.0,43.575,57.868000000000016,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,381717.0,56.595,45.08400000000002,,,,,,,,,,,,,True,Vizela,Porto,0.004708769999999999
2368788979.0,264.0,23.0,36.0,297.0,56.7,45.08400000000002,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,384887.0,43.995,23.66400000000001,,,,,,,,,,,,,False,Vizela,Porto,-0.00416422
2368788989.0,265.0,23.0,39.0,297.0,44.20500000000001,23.732,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,104368.0,48.825,17.748,,,,,,,,,,,,,False,Vizela,Porto,0.00159954
2368789013.0,266.0,23.0,43.0,297.0,55.33500000000002,19.788000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,120608.0,44.730000000000004,41.548,,,,,,,,,,,,,False,Vizela,Porto,-0.004229499999999999
2368789019.0,267.0,23.0,47.0,297.0,44.1,41.004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,322771.0,48.72,19.176000000000002,,,,,,,,,,,,,False,Vizela,Porto,0.0016648199999999991
2368789027.0,268.0,23.0,50.0,297.0,48.72,18.768,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,120608.0,55.86000000000002,23.052,,,,,,,,,,,,,False,Vizela,Porto,0.0025646799999999997
2368789039.0,269.0,23.0,51.0,297.0,57.645,21.42,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114301.0,71.82000000000001,21.080000000000002,,,,,,,,,,,,,True,Vizela,Porto,0.007266439999999999
2368789045.0,270.0,23.0,53.0,297.0,71.08500000000001,18.428,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384430.0,55.44,19.584000000000003,,,,,,,,,,,,,False,Vizela,Porto,-0.007266439999999999
2368789049.0,271.0,23.0,56.0,297.0,55.545,20.06,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Chipped', 'Angle', 'PassEndY']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,120608.0,72.66000000000001,41.14,,,,,,,,,,,,,True,Vizela,Porto,0.00699553
2368789059.0,272.0,23.0,58.0,297.0,72.87,41.14,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'PassEndY', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 139, 35, 38, 216, 218]",True,358801.0,69.72000000000001,35.22400000000001,,,,,,,,,,,,,False,Vizela,Porto,-0.0038807899999999985
2368789061.0,273.0,23.0,59.0,297.0,69.615,34.816,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Longball', 'Length', 'PassEndX', 'Chipped', 'Zone', 'Angle', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,384887.0,89.88,68.0,,,,,,,,,,,,,False,Vizela,Porto,0.01488002
2368789137.0,166.0,24.0,20.0,2899.0,17.64,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'ThrowIn', 'Angle', 'PassEndX', 'Length']","[91, 212, 36, 37, 215]",True,342610.0,26.669999999999998,1.972,,,,,,,,,,,39.0,Koffi Kouao,False,Vizela,Porto,0.0006523799999999993
2368789151.0,275.0,24.0,22.0,297.0,75.075,65.824,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 53]",True,381717.0,,,,,,,,,,,,,,,,Vizela,Porto,
2368789155.0,167.0,24.0,23.0,2899.0,29.925,2.176,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 143]",True,328509.0,,,,,,,,,,,,,95.0,Guilherme Schettine,,Vizela,Porto,
2368789187.0,277.0,24.0,27.0,297.0,69.09,68.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[91, 212, 35, 38, 216]",True,381717.0,56.595,62.424,,,,,,,,,,,,,False,Vizela,Porto,-0.002714640000000001
2368789203.0,278.0,24.0,30.0,297.0,56.910000000000004,60.58800000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,322771.0,56.38500000000001,46.92,,,,,,,,,,,,,False,Vizela,Porto,0.0021200000000000004
2368789209.0,279.0,24.0,34.0,297.0,57.33000000000001,37.876000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,114301.0,51.03,25.432000000000002,,,,,,,,,,,,,False,Vizela,Porto,-0.0026039999999999987
2368789215.0,280.0,24.0,36.0,297.0,50.295,21.624000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,104368.0,56.7,6.800000000000002,,,,,,,,,,,,,False,Vizela,Porto,0.0004446799999999994
2368789223.0,281.0,24.0,38.0,297.0,56.595,6.596000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,395173.0,49.14,15.708000000000002,,,,,,,,,,,,,False,Vizela,Porto,-0.0008905599999999986
2368789239.0,282.0,24.0,41.0,297.0,48.51000000000001,15.64,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,104368.0,36.330000000000005,42.77200000000002,,,,,,,,,,,,,False,Vizela,Porto,-0.0011536600000000008
2368789251.0,283.0,24.0,46.0,297.0,35.70000000000001,46.784,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,322771.0,22.365000000000002,28.832000000000004,,,,,,,,,,,,,False,Vizela,Porto,-0.0009391300000000016
2368789265.0,284.0,24.0,51.0,297.0,22.68000000000001,28.42400000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,373842.0,30.03,52.496,,,,,,,,,,,,,False,Vizela,Porto,0.0004294100000000016
2368789271.0,285.0,24.0,54.0,297.0,28.98000000000001,52.7,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,322771.0,41.79,52.90400000000002,,,,,,,,,,,,,False,Vizela,Porto,0.0015522899999999996
2368789273.0,286.0,24.0,55.0,297.0,42.73500000000002,52.29200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,358801.0,40.95000000000001,41.14,,,,,,,,,,,,,False,Vizela,Porto,0.0004792700000000004
2368789281.0,287.0,24.0,56.0,297.0,41.475,41.412,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,384887.0,35.17500000000001,48.75600000000001,,,,,,,,,,,,,False,Vizela,Porto,-0.00152184
2368789299.0,288.0,24.0,59.0,297.0,35.17500000000001,48.75600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,322771.0,33.81,34.476000000000006,,,,,,,,,,,,,False,Vizela,Porto,0.0002191399999999996
2368789315.0,289.0,25.0,4.0,297.0,35.07,31.688,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,120608.0,38.745,44.744,,,,,,,,,,,,,False,Vizela,Porto,0.0013679799999999995
2368789321.0,290.0,25.0,10.0,297.0,54.915,38.352000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,384887.0,61.11000000000002,18.156000000000002,,,,,,,,,,,,,False,Vizela,Porto,-3.931999999999894e-05
2368789339.0,291.0,25.0,12.0,297.0,64.365,14.484000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114301.0,79.065,5.032000000000001,,,,,,,,,,,,,False,Vizela,Porto,0.0025178200000000005
2368789343.0,292.0,25.0,17.0,297.0,88.62,3.400000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,395173.0,80.115,5.576,,,,,,,,,,,,,False,Vizela,Porto,-0.007287600000000002
