id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2410235561.0,2.0,0.0,0.0,2899.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410235617.0,2.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410297945.0,880.0,0.0,0.0,5948.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410297979.0,804.0,0.0,0.0,2899.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410203153.0,1.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410203323.0,1.0,0.0,0.0,2899.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'CaptainPlayerId', 'PlayerPosition', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Vizela,Arouca,
2410235599.0,3.0,0.0,0.0,2899.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,322742.0,36.75,33.728,,,,,,,,,,20.0,Samu,False,Vizela,Arouca,-0.002219519999999999
2410235627.0,4.0,0.0,2.0,2899.0,37.275,33.52400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length', 'Longball', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,36137.0,84.94500000000001,48.28,,,,,,,,,,6.0,Claudemir,True,Vizela,Arouca,0.01592556
2410235683.0,5.0,0.0,5.0,2899.0,83.89500000000001,47.464,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,119543.0,,,,,,,,,,,,9.0,Cassiano,,Vizela,Arouca,
2410235701.0,3.0,0.0,5.0,5948.0,21.105000000000004,20.536,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,322648.0,,,,,,,,,,,,,,,Vizela,Arouca,
2410235703.0,6.0,0.0,5.0,2899.0,84.94500000000001,48.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,119543.0,92.715,61.336000000000006,,,,,,,,,,9.0,Cassiano,False,Vizela,Arouca,0.006298700000000001
,,0.0,5.0,,92.715,61.336000000000006,,,Carry,,,,,421843.0,87.675,57.05200000000001,,,,,,,,,,10.0,Kiko Bondoso,False,Vizela,Arouca,-0.005318000000000003
2410235711.0,7.0,0.0,8.0,2899.0,87.675,57.05200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,421843.0,86.73,62.62800000000002,,,,,,,,,,10.0,Kiko Bondoso,False,Vizela,Arouca,-0.013106799999999998
,,0.0,8.0,,86.73,62.62800000000002,,,Carry,,,,,322742.0,99.75,63.44400000000001,,,,,,,,,,20.0,Samu,False,Vizela,Arouca,0.010362779999999999
2410235797.0,9.0,0.0,10.0,2899.0,99.75,63.44400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LeftFoot', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Chipped', 'Zone', 'Cross', 'StandingSave']","[91, 138, 124, 126, 35, 38, 217, 218]",True,322742.0,96.495,39.98400000000001,,,,,,,,,,20.0,Samu,True,Vizela,Arouca,0.21952771999999998
2410235777.0,4.0,0.0,11.0,5948.0,7.35,28.696000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length', 'PassEndX']","[91, 94, 95, 215]",True,326486.0,13.02,0.0,,,,,,,,,,,,,Vizela,Arouca,
2410237453.0,13.0,2.0,0.0,2899.0,93.135,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Length', 'Angle', 'Zone', 'PassEndX', 'Longball', 'PassEndY']","[91, 212, 36, 38, 217]",True,36137.0,97.23,36.24400000000001,,,,,,,,,,6.0,Claudemir,True,Vizela,Arouca,0.2226029
2410237483.0,8.0,2.0,2.0,5948.0,7.665,33.932,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 94, 95, 57, 215]",True,326486.0,12.075,14.62,,,,,,,,,,,,,Vizela,Arouca,
2410237493.0,9.0,2.0,5.0,5948.0,12.18,11.628000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,298402.0,,,,,,,,,,,,,,,Vizela,Arouca,
