id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,isOwnGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2397304093.0,10.0,0.0,26.0,1463.0,41.37,16.796,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,32.76,35.42800000000001,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Braga,-0.00082343
,,0.0,26.0,,32.76,35.42800000000001,,,Carry,,,,,342696.0,35.910000000000004,38.89600000000001,,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Braga,0.0
2397304121.0,11.0,0.0,29.0,1463.0,35.910000000000004,38.89600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,342696.0,35.595,60.724000000000004,,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Braga,-0.0015471700000000005
2397304155.0,12.0,0.0,31.0,1463.0,35.595,60.724000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Longball', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 127, 35, 38, 215, 218]",True,422207.0,6.825,36.04,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Braga,-0.00036602999999999983
,,0.0,31.0,,6.825,36.04,,,Carry,,,,,310029.0,7.455,32.776,,,,,,,,,,,94.0,Samuel,False,Portimonense,Braga,0.0
2397304185.0,13.0,0.0,36.0,1463.0,7.455,32.776,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,310029.0,13.125,7.82,,,,,,,,,,,94.0,Samuel,False,Portimonense,Braga,-0.0016144000000000002
,,0.0,36.0,,13.125,7.82,,,Carry,,,,,360107.0,13.125,4.0120000000000005,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Braga,0.0
2397304213.0,14.0,0.0,40.0,1463.0,13.125,4.0120000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndX', 'Longball', 'Chipped', 'PassEndY', 'Zone', 'Angle']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,360107.0,48.930000000000014,4.216,,,,,,,,,,,44.0,Pedrão,True,Portimonense,Braga,0.00468728
2397304245.0,6.0,0.0,42.0,288.0,55.125,63.104,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,361852.0,64.155,63.58000000000001,,,,,,,,,,,,,False,Portimonense,Braga,0.002714640000000001
2397304251.0,7.0,0.0,43.0,288.0,64.155,63.580000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,401060.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397304287.0,15.0,0.0,44.0,1463.0,35.175000000000004,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,308886.0,,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Braga,
2397332273.0,441.0,0.0,47.0,1463.0,39.27,2.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,308886.0,,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Braga,
2397332425.0,442.0,0.0,47.0,1463.0,40.005,1.4960000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,308886.0,42.525,1.7000000000000004,,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Braga,0.0
,,0.0,47.0,,39.27000000000001,2.924,,,Carry,,,,,308886.0,40.005,1.4960000000000002,,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Braga,0.0
2397304305.0,16.0,0.0,49.0,1463.0,42.42,2.3120000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,345275.0,32.445,10.064000000000002,,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Braga,-0.0006677699999999998
2397304321.0,17.0,0.0,51.0,1463.0,32.445,10.132,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,342697.0,38.115,21.284000000000002,,,,,,,,,,,7.0,Ewerton,False,Portimonense,Braga,0.002096839999999999
,,0.0,51.0,,38.115,21.284000000000002,,,Carry,,,,,116103.0,37.59,23.8,,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Braga,0.0
2397304347.0,18.0,0.0,53.0,1463.0,37.59,23.8,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,116103.0,19.635000000000005,31.484000000000005,,,,,,,,,,,76.0,Carlinhos,False,Portimonense,Braga,-0.0025262500000000007
2397304375.0,19.0,0.0,55.0,1463.0,19.635000000000005,31.552,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,342696.0,28.14,58.07200000000001,,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Braga,0.0004294100000000016
,,0.0,55.0,,28.14,58.07200000000001,,,Carry,,,,,422207.0,29.400000000000002,59.56800000000001,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Braga,-0.0008183100000000009
2397304399.0,20.0,0.0,58.0,1463.0,29.400000000000002,59.56800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Chipped', 'Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,422207.0,70.455,54.26400000000001,,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Braga,0.00892688
2397304409.0,21.0,1.0,0.0,1463.0,70.245,53.44800000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 120, 29, 139, 36, 38, 217, 218]",True,130506.0,71.08500000000001,37.468,,,,,,,,,,,93.0,Welinton Júnior,False,Portimonense,Braga,0.00514802
2397304417.0,8.0,1.0,3.0,288.0,28.665000000000006,32.16400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'HeadPass']","[91, 118, 120, 29, 139, 35, 38, 215, 218]",True,361852.0,21.0,29.376000000000005,,,,,,,,,,,,,False,Portimonense,Braga,-0.0011582700000000012
2397304427.0,22.0,1.0,5.0,1463.0,85.155,37.604,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 70]",True,130506.0,,,,,,,,,,,,,93.0,Welinton Júnior,,Portimonense,Braga,
2397304431.0,9.0,1.0,5.0,288.0,19.845,30.396000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,374812.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397304445.0,10.0,1.0,7.0,288.0,24.465000000000007,17.408,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,421975.0,22.155,23.46,,,,,,,,,,,,,False,Portimonense,Braga,0.0
2397304447.0,11.0,1.0,8.0,288.0,22.155,23.46,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381792.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397304483.0,12.0,1.0,11.0,288.0,30.87,27.608000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Longball', 'StandingSave', 'Zone']","[91, 120, 128, 36, 38, 217, 218]",True,381792.0,80.42999999999999,0.0,,,,,,,,,,,,,True,Portimonense,Braga,0.01623936
2397304559.0,24.0,1.0,30.0,1463.0,32.550000000000004,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'ThrowIn']","[91, 212, 36, 38, 216]",True,422207.0,44.1,64.26000000000002,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Braga,0.0014860800000000007
,,1.0,30.0,,44.1,64.26000000000002,,,Carry,,,,,130506.0,42.0,64.32800000000002,,,,,,,,,,,93.0,Welinton Júnior,False,Portimonense,Braga,0.0
2397304569.0,25.0,1.0,31.0,1463.0,42.0,64.32800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 36, 38, 216, 218]",True,130506.0,42.63,48.89200000000001,,,,,,,,,,,93.0,Welinton Júnior,False,Portimonense,Braga,0.0014290699999999993
2397304571.0,14.0,1.0,33.0,288.0,59.43000000000001,20.06,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322689.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397304587.0,15.0,1.0,34.0,288.0,61.32,19.448000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322689.0,67.30499999999999,17.884,,,,,,,,,,,,,False,Portimonense,Braga,0.002495360000000002
2397304611.0,16.0,1.0,36.0,288.0,69.615,24.276000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,283362.0,72.135,42.976000000000006,,,,,,,,,,,,,False,Portimonense,Braga,0.004771079999999997
2397304619.0,17.0,1.0,41.0,288.0,83.47500000000001,50.11600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,127130.0,90.09,61.54000000000001,,,,,,,,,,,,,False,Portimonense,Braga,0.006298700000000001
2397304651.0,18.0,1.0,43.0,288.0,90.09,61.336000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'ShotAssist', 'PassEndY', 'StandingSave', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 38, 217, 218]",True,401060.0,79.69500000000001,50.72800000000001,,,,,,,,,,,,,False,Portimonense,Braga,-0.006298700000000001
2397304653.0,19.0,1.0,45.0,288.0,79.59,47.940000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['StandingSave', 'GoalMouthY', 'LowCentre', 'Assisted', 'RightFoot', 'OppositeRelatedEvent', 'RegularPlay', 'RelatedEventId', 'Zone', 'GoalMouthZ', 'BlockedY', 'BlockedX', 'OutOfBoxCentre']","[91, 9, 10, 2, 3, 12]",True,322689.0,,,18.0,401060.0,97.7,52.0,17.1,50.2,True,,,,,,,Portimonense,Braga,
2397304677.0,26.0,1.0,46.0,1463.0,2.3100000000000005,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Hands', 'ParriedSafe', 'StandingSave', 'Zone', 'KeeperSaveObox']","[91, 109, 113, 77, 79, 84, 82]",True,310029.0,,,,,,,,,,,,,94.0,Samuel,,Portimonense,Braga,
2397304683.0,27.0,1.0,46.0,1463.0,3.3600000000000003,34.884,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,310029.0,,,,,,,,,,,,,94.0,Samuel,,Portimonense,Braga,
2397304793.0,28.0,2.0,0.0,1463.0,16.695,38.89600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Longball', 'Length', 'PassEndY', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,310029.0,80.115,45.424,,,,,,,,,,,94.0,Samuel,True,Portimonense,Braga,0.0177248
2397304797.0,20.0,2.0,3.0,288.0,27.825000000000006,22.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,363935.0,36.330000000000005,25.364000000000004,,,,,,,,,,,,,False,Portimonense,Braga,0.002678699999999999
2397304799.0,21.0,2.0,4.0,288.0,36.330000000000005,25.364,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381792.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397304819.0,22.0,2.0,4.0,288.0,36.330000000000005,25.432000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,381792.0,26.145,36.176,,,,,,,,,,,,,False,Portimonense,Braga,-0.0009391300000000016
2397304857.0,23.0,2.0,8.0,288.0,27.090000000000007,35.36,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,374812.0,19.32,17.068,,,,,,,,,,,,,False,Portimonense,Braga,-0.00015244999999999842
2397304885.0,24.0,2.0,17.0,288.0,30.450000000000006,10.88,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,363935.0,55.230000000000004,20.672000000000004,,,,,,,,,,,,,True,Portimonense,Braga,0.006261059999999999
2397304895.0,25.0,2.0,19.0,288.0,55.230000000000004,20.672000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'LayOff', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,407949.0,47.88,3.808,,,,,,,,,,,,,False,Portimonense,Braga,-0.0043725199999999995
2397304931.0,26.0,2.0,22.0,288.0,46.83000000000001,5.984000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Longball', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 124, 127, 35, 37, 215, 218]",True,283362.0,34.02000000000001,51.40800000000001,,,,,,,,,,,,,False,Portimonense,Braga,-0.0018885399999999993
2397304973.0,27.0,2.0,27.0,288.0,32.865,53.38,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,361852.0,46.515,66.70800000000001,,,,,,,,,,,,,False,Portimonense,Braga,0.0018885399999999993
2397304997.0,28.0,2.0,31.0,288.0,45.15,63.17200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,322689.0,34.335000000000015,57.732000000000006,,,,,,,,,,,,,False,Portimonense,Braga,-0.0018885399999999993
2397305013.0,29.0,2.0,33.0,288.0,34.44,57.732000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,361852.0,30.555000000000007,49.64,,,,,,,,,,,,,False,Portimonense,Braga,0.00050972
2397305041.0,30.0,2.0,36.0,288.0,33.18,49.776,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Length', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,374812.0,33.705000000000005,22.168000000000003,,,,,,,,,,,,,False,Portimonense,Braga,0.0
2397305063.0,31.0,2.0,41.0,288.0,43.89,11.832000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,363935.0,58.065,2.176,,,,,,,,,,,,,False,Portimonense,Braga,0.002588769999999999
2397305093.0,32.0,2.0,44.0,288.0,57.12,2.8560000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,421975.0,42.525,4.828,,,,,,,,,,,,,False,Portimonense,Braga,-0.0034732899999999987
2397305123.0,33.0,2.0,48.0,288.0,44.625,3.808,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Chipped', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 120, 29, 124, 36, 38, 217, 218]",True,363935.0,70.455,0.0,,,,,,,,,,,,,True,Portimonense,Braga,0.0061879299999999995
2397305191.0,30.0,3.0,0.0,1463.0,39.06,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 212, 36, 38, 216]",True,422207.0,45.464999999999996,62.22000000000001,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Braga,0.0012207699999999995
2397305203.0,31.0,3.0,1.0,1463.0,43.995,62.49200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 118, 120, 29, 35, 37, 215, 218]",True,345275.0,33.915,68.0,,,,,,,,,,,10.0,Shoya Nakajima,False,Portimonense,Braga,-0.0014860800000000007
2397305395.0,36.0,3.0,19.0,288.0,67.41000000000001,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'ThrowIn']","[91, 212, 36, 37, 217]",True,421975.0,79.38,8.636000000000003,,,,,,,,,,,,,True,Portimonense,Braga,0.012082119999999998
2397305399.0,37.0,3.0,24.0,288.0,80.53500000000001,15.776,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,407949.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397305443.0,34.0,3.0,25.0,1463.0,26.145,52.496,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 63]",True,,,,,,,,,,,,,,,,,Portimonense,Braga,
2397305423.0,38.0,3.0,25.0,288.0,78.855,15.504,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Offensive']",[64],False,407949.0,,,,,,,,,,,,,,,,Portimonense,Braga,
2397305639.0,35.0,3.0,48.0,1463.0,26.985,48.348000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 132, 35, 38, 215, 218]",True,342696.0,15.225000000000001,33.32,,,,,,,,,,,3.0,Lucas Possignolo,False,Portimonense,Braga,0.0008141799999999994
,,3.0,48.0,,15.225000000000001,33.32,,,Carry,,,,,310029.0,14.595,29.240000000000002,,,,,,,,,,,94.0,Samuel,False,Portimonense,Braga,0.0
