id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,relatedEventId,relatedPlayerId,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2493744105.0,2.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493744107.0,2.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493774627.0,794.0,0.0,0.0,9509,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493774639.0,821.0,0.0,0.0,1463,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493734259.0,1.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'JerseyNumber', 'TeamPlayerFormation', 'TeamFormation', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493734537.0,1.0,0.0,0.0,9509,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493744109.0,3.0,0.0,0.0,1463,52.71000000000001,33.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,444818.0,44.625,27.676000000000005,,,,,,,,,,99.0,Yago Cariello,False,Portimonense,Casa Pia AC,-0.0020492999999999987
2493744113.0,4.0,0.0,2.0,1463,44.83500000000001,27.676000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,391031.0,40.53,38.080000000000005,,,,,,,,,,38.0,Paulo Estrela,False,Portimonense,Casa Pia AC,-0.002219519999999999
2493744119.0,5.0,0.0,3.0,1463,40.53,37.80800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,380683.0,28.56,19.720000000000002,,,,,,,,,,24.0,Mohamed Lamine Diaby,False,Portimonense,Casa Pia AC,-0.00152184
2493744131.0,6.0,0.0,6.0,1463,28.245,18.836000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,41.685,2.3800000000000003,,,,,,,,,,44.0,Pedrão,False,Portimonense,Casa Pia AC,0.00015804999999999986
2493744137.0,7.0,0.0,9.0,1463,41.160000000000004,2.924,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,308886.0,25.725,15.844000000000001,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Casa Pia AC,-0.0018388500000000012
2493744145.0,8.0,0.0,12.0,1463,25.41,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,360107.0,26.775000000000002,43.112,,,,,,,,,,44.0,Pedrão,False,Portimonense,Casa Pia AC,0.0005892200000000014
,,0.0,12.0,1463,26.775000000000002,43.112,,,Carry,,,,,422207.0,28.245,48.620000000000005,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Casa Pia AC,0.0
2493744157.0,9.0,0.0,15.0,1463,28.245,48.620000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,422207.0,36.015,65.348,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Casa Pia AC,0.00015804999999999986
2493744171.0,10.0,0.0,17.0,1463,36.54,65.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,297006.0,67.83,66.096,,,,,,,,,,14.0,Moustapha Seck,True,Portimonense,Casa Pia AC,0.0061879299999999995
2493744173.0,11.0,0.0,21.0,1463,67.83,66.096,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone']","[91, 120, 29, 35, 38, 216, 218]",True,381910.0,65.415,56.168,,,,,,,,,,20.0,Luquinha,False,Portimonense,Casa Pia AC,
2493744175.0,3.0,0.0,21.0,9509,35.07,7.004000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381793.0,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
2493744183.0,4.0,0.0,24.0,9509,31.919999999999998,7.684000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,381793.0,36.96000000000001,8.636000000000001,,,,,,,,,,,,False,Portimonense,Casa Pia AC,0.0014860800000000007
2493744187.0,5.0,0.0,26.0,9509,37.800000000000004,9.044,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,322631.0,48.089999999999996,10.88,,,,,,,,,,,,False,Portimonense,Casa Pia AC,0.0016982100000000003
2493744193.0,6.0,0.0,27.0,9509,48.089999999999996,10.88,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,444767.0,40.95,9.928,,,,,,,,,,,,False,Portimonense,Casa Pia AC,-0.0016982100000000003
2493744199.0,7.0,0.0,28.0,9509,40.95,9.928,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Chipped', 'Length']","[91, 120, 29, 124, 36, 38, 217, 218]",True,322631.0,70.77000000000001,9.248000000000001,,,,,,,,,,,,True,Portimonense,Casa Pia AC,
2493744197.0,12.0,0.0,31.0,1463,31.395,57.324000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,297006.0,,,,,,,,,,,,14.0,Moustapha Seck,,Portimonense,Casa Pia AC,
,,0.0,31.0,1463,31.395,57.324000000000005,,,Carry,,,,,297006.0,15.33,62.968,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Casa Pia AC,-0.002798740000000001
2493744209.0,13.0,0.0,36.0,1463,15.33,62.968,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Angle', 'Chipped', 'Zone']","[91, 118, 120, 29, 124, 36, 37, 216, 218]",True,297006.0,35.910000000000004,64.464,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Casa Pia AC,
2493744215.0,8.0,0.0,37.0,9509,68.46000000000001,6.800000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,444767.0,,,,,,,,,,,,,,,Portimonense,Casa Pia AC,
