id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2502209459.0,2.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502209495.0,2.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502251669.0,843.0,0.0,0.0,1463,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502251695.0,754.0,0.0,0.0,122,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502164469.0,1.0,0.0,0.0,122,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'TeamFormation', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502166769.0,1.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'TeamFormation', 'PlayerPosition', 'CaptainPlayerId', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Boavista,Portimonense,
2502209485.0,3.0,0.0,0.0,122,53.13,32.504,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,342705.0,34.86000000000001,30.532,,,,,,,,,,,,False,Boavista,Portimonense,-0.005571519999999998
2502209523.0,4.0,0.0,2.0,122,36.225,29.036000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,318429.0,30.975,12.444,,,,,,,,,,,,False,Boavista,Portimonense,-0.0020315600000000017
2502209549.0,5.0,0.0,6.0,122,32.445,16.252,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,422313.0,10.815000000000001,32.776,,,,,,,,,,,,False,Boavista,Portimonense,0.00023232000000000114
2502209597.0,6.0,0.0,8.0,122,11.13,32.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Zone', 'Longball', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 128, 36, 38, 216, 218]",True,35211.0,56.595,14.688000000000002,,,,,,,,,,,,True,Boavista,Portimonense,
2502209615.0,3.0,0.0,12.0,1463,46.2,56.984,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,373974.0,,,,,,,,,,,,5.0,Wagner Leonardo,,Boavista,Portimonense,
