id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2504967503.0,2.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2504967505.0,2.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2505011473.0,662.0,0.0,0.0,786,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2505011483.0,893.0,0.0,0.0,1463,0.0,0.0,10.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2504958147.0,1.0,0.0,0.0,786,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition', 'CaptainPlayerId', 'TeamFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2504958891.0,1.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'TeamPlayerFormation', 'JerseyNumber', 'TeamFormation', 'PlayerPosition', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Portimonense,Pacos de Ferreira,
2504967509.0,3.0,0.0,0.0,786,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,427566.0,46.410000000000004,33.728,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,-0.0020492999999999987
2504967515.0,4.0,0.0,1.0,786,45.464999999999996,36.652,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,408941.0,27.3,43.248000000000005,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,-0.004832939999999999
2504967523.0,5.0,0.0,4.0,786,26.775000000000002,40.93600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,380682.0,26.880000000000003,27.200000000000003,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,-0.0011582700000000012
2504967537.0,6.0,0.0,6.0,786,26.040000000000003,25.636000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,423078.0,31.185000000000002,4.760000000000001,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,-0.0003888999999999993
2504967541.0,7.0,0.0,14.0,786,65.52,9.860000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,110341.0,71.29500000000002,3.128,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,0.0025178200000000005
2504967543.0,8.0,0.0,15.0,786,70.35000000000001,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Offensive', 'PassEndX', 'Zone', 'OppositeRelatedEvent', 'Angle', 'PassEndY', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,70735.0,73.5,4.964,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,
2504967559.0,3.0,0.0,15.0,1463,33.705000000000005,63.17200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,297006.0,,,,,,,,,,,,14.0,Moustapha Seck,,Portimonense,Pacos de Ferreira,
2504967555.0,9.0,0.0,16.0,786,70.56,5.236000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,70735.0,85.67999999999999,5.168,,,,,,,,,,,,True,Portimonense,Pacos de Ferreira,0.00634183
2504967561.0,10.0,0.0,18.0,786,90.3,2.108,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndX', 'Zone', 'RightFoot', 'Cross', 'Angle', 'PassEndY']","[91, 137, 126, 36, 37, 217, 218]",True,110341.0,92.715,6.188000000000001,,,,,,,,,,,,False,Portimonense,Pacos de Ferreira,
2504986245.0,417.0,0.0,18.0,1463,12.39,61.404,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,422207.0,,,,,,,,,,,,22.0,Filipe Relvas,,Portimonense,Pacos de Ferreira,
2504967571.0,4.0,0.0,19.0,1463,1.3650000000000002,37.672000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,126293.0,,,,,,,,,,,,32.0,Kosuke Nakamura,,Portimonense,Pacos de Ferreira,
2504967591.0,5.0,0.0,25.0,1463,9.555,32.300000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['KeeperThrow', 'Length', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 35, 38, 215, 218]",True,126293.0,9.240000000000002,25.636000000000003,,,,,,,,,,32.0,Kosuke Nakamura,False,Portimonense,Pacos de Ferreira,-0.0019473200000000006
