id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2555133803.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555133819.0,2.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555225589.0,942.0,0.0,0.0,5948,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555225801.0,833.0,0.0,0.0,1463,0.0,0.0,3.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555086437.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'InvolvedPlayers', 'PlayerPosition', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555086905.0,1.0,0.0,0.0,1463,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Portimonense,Arouca,
2555133873.0,3.0,0.0,0.0,5948,52.71000000000001,33.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,431222.0,39.69,34.612,,,,,,,,,,,,False,Portimonense,Arouca,-0.004268819999999998
2555133939.0,4.0,0.0,2.0,5948,39.480000000000004,34.612,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'Chipped', 'PassEndX', 'StandingSave']","[91, 117, 30, 124, 35, 38, 216, 218]",True,36712.0,38.22,5.032000000000001,,,,,,,,,,,,False,Portimonense,Arouca,-0.0013637900000000001
2555133961.0,5.0,0.0,7.0,5948,41.055,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Chipped', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 29, 124, 36, 37, 216, 218]",True,326486.0,63.42,3.5360000000000005,,,,,,,,,,,,True,Portimonense,Arouca,
2555133985.0,3.0,0.0,8.0,1463,34.44,60.452000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'HeadPass', 'PassEndX']","[91, 117, 30, 139, 36, 37, 216, 218]",True,116103.0,40.74,63.85200000000001,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Arouca,0.0014860800000000007
2555133999.0,4.0,0.0,9.0,1463,40.74,63.85200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 118, 120, 29, 139, 35, 38, 216, 218]",True,297006.0,37.38,55.488,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Arouca,
2555134021.0,6.0,0.0,11.0,5948,66.78,17.136,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125452.0,56.910000000000004,21.828000000000003,,,,,,,,,,,,False,Portimonense,Arouca,-0.002495360000000002
2555134073.0,7.0,0.0,13.0,5948,56.910000000000004,21.624000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,36712.0,41.37,19.584000000000003,,,,,,,,,,,,False,Portimonense,Arouca,-0.00416422
2555134107.0,8.0,0.0,15.0,5948,40.95,20.196,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,326486.0,35.49,36.516000000000005,,,,,,,,,,,,False,Portimonense,Arouca,-0.0013679799999999995
2555134147.0,9.0,0.0,17.0,5948,35.805,39.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,382364.0,40.53,55.624,,,,,,,,,,,,False,Portimonense,Arouca,-0.0004792700000000004
2555134165.0,10.0,0.0,20.0,5948,38.43,49.504000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 118, 120, 29, 36, 37, 216, 218]",True,416502.0,45.885000000000005,53.924,,,,,,,,,,,,False,Portimonense,Arouca,
