id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,isOwnGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2548073993.0,205.0,21.0,39.0,1463,37.589999999999996,62.35600000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 118, 120, 29, 36, 38, 216, 218]",True,360107.0,43.155,52.564,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,
2548074027.0,242.0,21.0,40.0,299,70.14,27.472,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,361961.0,75.39,23.323999999999998,,,,,,,,,,,,,False,Portimonense,Benfica,0.0002709100000000027
2548074031.0,243.0,21.0,41.0,299,75.495,23.323999999999998,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395802.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548074061.0,244.0,21.0,42.0,299,75.495,23.323999999999998,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395802.0,96.495,18.088,,,,,,,,,,,,,True,Portimonense,Benfica,0.040303549999999994
2548074079.0,245.0,21.0,44.0,299,96.81,18.088,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 29, 35, 37, 217, 218]",True,135127.0,95.865,32.504,,,,,,,,,,,,,False,Portimonense,Benfica,
2548074097.0,206.0,21.0,45.0,1463,9.240000000000002,29.104,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,308886.0,,,,,,,,,,,,,18.0,Fahd Moufi,,Portimonense,Benfica,
2548074129.0,207.0,21.0,46.0,1463,9.240000000000002,29.104,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,308886.0,15.225000000000001,31.756000000000004,,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Benfica,0.0
2548074169.0,208.0,21.0,48.0,1463,15.225000000000001,31.756000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'PassEndY', 'Longball', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,36375.0,60.69,64.87200000000001,,,,,,,,,,,8.0,Maurício,True,Portimonense,Benfica,0.003908739999999999
,,21.0,48.0,1463,60.69,64.87200000000001,,,Carry,,,,,444818.0,68.25,61.2,,,,,,,,,,,99.0,Yago Cariello,True,Portimonense,Benfica,0.0027146399999999973
2548074181.0,209.0,21.0,53.0,1463,68.25,61.2,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[91, 54]",True,444818.0,,,,,,,,,,,,,99.0,Yago Cariello,,Portimonense,Benfica,
2548074165.0,246.0,21.0,53.0,299,36.75,6.800000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']",[55],False,303544.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548074337.0,210.0,21.0,54.0,1463,63.0,58.07200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,444818.0,88.41000000000001,57.596000000000004,,,,,,,,,,,99.0,Yago Cariello,True,Portimonense,Benfica,0.02196645
,,21.0,54.0,1463,88.41000000000001,57.596000000000004,,,Carry,,,,,373524.0,84.84,58.888,,,,,,,,,,,15.0,Yony González,False,Portimonense,Benfica,-0.0111372
2548074383.0,211.0,22.0,4.0,1463,84.84,58.888,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,373524.0,76.965,58.276,,,,,,,,,,,15.0,Yony González,False,Portimonense,Benfica,-0.00551751
2548074459.0,212.0,22.0,7.0,1463,77.07000000000001,58.208,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Longball', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 127, 205, 35, 38, 217, 218]",True,116103.0,71.715,11.424000000000001,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.0
,,22.0,7.0,1463,71.715,11.424000000000001,,,Carry,,,,,308886.0,78.54,10.948000000000002,,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Benfica,0.0
2548074521.0,213.0,22.0,11.0,1463,78.54,10.948000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Zone', 'IntentionalAssist', 'Chipped', 'Cross', 'PassEndY', 'Longball', 'StandingSave', 'Angle', 'Length', 'RightFoot', 'PassEndX', 'KeyPass']","[91, 119, 123, 137, 124, 125, 39, 41, 36, 37, 217, 218]",True,308886.0,95.025,43.18,,,,,,,,,,,18.0,Fahd Moufi,True,Portimonense,Benfica,0.030896170000000004
2548074525.0,214.0,22.0,13.0,1463,94.815,44.47200000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Head', 'RelatedEventId', 'RegularPlay', 'Assisted', 'Zone', 'IntentionalAssist', 'BoxLeft', 'GoalMouthZ', 'GoalMouthY']","[91, 7, 90, 10, 85, 1, 3, 14]",True,373524.0,,,,,48.6,53.6,True,213.0,308886.0,,,,15.0,Yony González,,Portimonense,Benfica,
2548074819.0,249.0,22.0,33.0,299,4.7250000000000005,32.164,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'GoalKick', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,5.3549999999999995,18.088,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0005306600000000005
2548074863.0,250.0,22.0,37.0,299,5.3549999999999995,18.088,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'Chipped']","[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,443613.0,29.19,12.172,,,,,,,,,,,,,False,Portimonense,Benfica,
2548074873.0,216.0,22.0,40.0,1463,68.25,55.760000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,373777.0,,,,,,,,,,,,,23.0,Park Ji-Soo,,Portimonense,Benfica,
2548074875.0,251.0,22.0,40.0,299,36.75,12.24,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[198, 200]",False,395802.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548074895.0,217.0,22.0,40.0,1463,60.58500000000001,55.760000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'HeadPass']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,373777.0,76.965,57.596000000000004,,,,,,,,,,,23.0,Park Ji-Soo,True,Portimonense,Benfica,0.007897079999999997
2548074897.0,218.0,22.0,42.0,1463,77.49,57.868,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,297006.0,,,,,,,,,,,,,14.0,Moustapha Seck,,Portimonense,Benfica,
2548074945.0,219.0,22.0,42.0,1463,77.49,57.868,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,297006.0,83.47500000000001,55.35200000000001,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,0.00551751
,,22.0,42.0,1463,83.47500000000001,55.35200000000001,,,Carry,,,,,373524.0,90.3,61.540000000000006,,,,,,,,,,,15.0,Yony González,False,Portimonense,Benfica,0.005318000000000003
2548074985.0,220.0,22.0,47.0,1463,90.3,61.540000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,373524.0,78.435,63.784000000000006,,,,,,,,,,,15.0,Yony González,False,Portimonense,Benfica,-0.013629430000000001
2548075003.0,221.0,22.0,49.0,1463,77.385,63.444,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,422207.0,72.03,60.248,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Benfica,0.0
2548075037.0,222.0,22.0,51.0,1463,73.29,60.99600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,116103.0,80.325,64.396,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.00634183
2548075063.0,223.0,22.0,53.0,1463,80.325,64.396,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,373524.0,79.485,60.99600000000001,,,,,,,,,,,15.0,Yony González,False,Portimonense,Benfica,0.0
2548075125.0,224.0,22.0,54.0,1463,79.485,60.99600000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,297006.0,72.97500000000001,58.61600000000001,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,-0.0035479100000000013
,,22.0,54.0,1463,72.97500000000001,58.61600000000001,,,Carry,,,,,116103.0,76.125,45.900000000000006,,,,,,,,,,,7.0,Carlinhos,True,Portimonense,Benfica,0.00010719000000000353
2548075169.0,225.0,22.0,57.0,1463,76.125,45.900000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,116103.0,74.97000000000001,15.912,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,-0.00010719000000000353
2548075223.0,226.0,22.0,59.0,1463,75.60000000000001,16.932,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,308886.0,75.075,21.692,,,,,,,,,,,18.0,Fahd Moufi,False,Portimonense,Benfica,0.00010719000000000353
2548075245.0,227.0,23.0,3.0,1463,74.865,22.848000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Chipped', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,360107.0,83.265,47.6,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,
2548075263.0,252.0,23.0,4.0,299,23.52,23.392,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,125476.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548075353.0,253.0,23.0,5.0,299,23.52,23.392,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,125476.0,33.495,26.792,,,,,,,,,,,,,False,Portimonense,Benfica,0.0013107199999999996
2548075359.0,254.0,23.0,7.0,299,31.395,29.376000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 63]",True,395802.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548075375.0,228.0,23.0,7.0,1463,73.605,38.624,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'Foul', 'StandingSave']",[64],False,36375.0,,,,,,,,,,,,,8.0,Maurício,,Portimonense,Benfica,
2548075645.0,255.0,23.0,27.0,299,37.695,32.232,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 132, 36, 37, 216, 218]",True,361961.0,59.115,46.104,,,,,,,,,,,,,True,Portimonense,Benfica,0.004229499999999999
2548078337.0,283.0,23.0,28.0,299,57.330000000000005,47.940000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,326505.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548075613.0,229.0,23.0,29.0,1463,43.575,23.936000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,36375.0,,,,,,,,,,,,,8.0,Maurício,,Portimonense,Benfica,
,,23.0,29.0,1463,43.575,23.936000000000003,,,Carry,,,,,36375.0,42.63,25.296000000000003,,,,,,,,,,,8.0,Maurício,False,Portimonense,Benfica,0.0
2548075651.0,230.0,23.0,31.0,1463,42.63,25.296000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,36375.0,,,,,,,,,,,,,8.0,Maurício,,Portimonense,Benfica,
2548075699.0,256.0,23.0,31.0,299,62.370000000000005,42.704,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'StandingSave', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,125476.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548075921.0,231.0,23.0,44.0,1463,45.675000000000004,24.684,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'FreekickTaken', 'Zone', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 132, 35, 37, 216, 218]",True,36375.0,43.260000000000005,39.78,,,,,,,,,,,8.0,Maurício,False,Portimonense,Benfica,-0.0016648199999999991
2548075933.0,232.0,23.0,45.0,1463,43.260000000000005,39.78,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,360107.0,32.97,59.024,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,-0.0020315600000000017
2548075963.0,233.0,23.0,48.0,1463,32.97,59.024,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,422207.0,26.25,44.47200000000001,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Benfica,-0.0005818599999999983
,,23.0,48.0,1463,26.25,44.47200000000001,,,Carry,,,,,373777.0,26.669999999999998,37.876000000000005,,,,,,,,,,,23.0,Park Ji-Soo,False,Portimonense,Benfica,0.00015244999999999842
2548076035.0,234.0,23.0,52.0,1463,26.669999999999998,37.876000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,373777.0,28.980000000000004,10.200000000000001,,,,,,,,,,,23.0,Park Ji-Soo,False,Portimonense,Benfica,-0.0007288600000000013
,,23.0,52.0,1463,28.980000000000004,10.200000000000001,,,Carry,,,,,445423.0,32.97,3.196,,,,,,,,,,,43.0,Alemão,False,Portimonense,Benfica,-0.0008183099999999992
2548076089.0,235.0,23.0,56.0,1463,32.97,3.196,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Chipped', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 120, 124, 128, 36, 37, 216, 218]",True,445423.0,68.67000000000002,17.408,,,,,,,,,,,43.0,Alemão,True,Portimonense,Benfica,
2548076087.0,257.0,23.0,58.0,299,36.75,48.21200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,376916.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548076095.0,236.0,23.0,58.0,1463,68.25,19.788000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[198, 199]",False,444818.0,,,,,,,,,,,,,99.0,Yago Cariello,,Portimonense,Benfica,
2548076119.0,258.0,23.0,58.0,299,37.589999999999996,47.53200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'HeadPass', 'Zone']","[91, 117, 30, 139, 36, 38, 216, 218]",True,376916.0,41.580000000000005,42.772000000000006,,,,,,,,,,,,,False,Portimonense,Benfica,0.0
2548076123.0,259.0,24.0,0.0,299,42.21000000000001,42.772000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,465388.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
2548076135.0,260.0,24.0,0.0,299,42.315,42.772000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Chipped', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,465388.0,60.480000000000004,52.156000000000006,,,,,,,,,,,,,True,Portimonense,Benfica,0.0034263900000000014
2548076151.0,261.0,24.0,2.0,299,60.480000000000004,52.156000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,125476.0,44.205000000000005,60.588,,,,,,,,,,,,,False,Portimonense,Benfica,-0.004855460000000001
2548076167.0,262.0,24.0,4.0,299,44.205000000000005,60.588,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,107252.0,47.98500000000001,57.93600000000001,,,,,,,,,,,,,False,Portimonense,Benfica,0.0013619600000000006
2548076191.0,263.0,24.0,5.0,299,47.98500000000001,57.93600000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,361961.0,41.160000000000004,61.948,,,,,,,,,,,,,False,Portimonense,Benfica,-0.00258273
2548076241.0,264.0,24.0,6.0,299,41.160000000000004,61.948,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,107252.0,59.325,65.008,,,,,,,,,,,,,False,Portimonense,Benfica,0.0034732899999999987
2548076309.0,265.0,24.0,11.0,299,48.089999999999996,61.948,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,125476.0,42.945,58.888,,,,,,,,,,,,,False,Portimonense,Benfica,-0.00033624999999999974
2548076329.0,266.0,24.0,13.0,299,44.730000000000004,60.724000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,465388.0,55.02,65.824,,,,,,,,,,,,,False,Portimonense,Benfica,0.002252519999999999
2548076355.0,267.0,24.0,14.0,299,49.875,64.87200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,107252.0,41.265,65.48400000000001,,,,,,,,,,,,,False,Portimonense,Benfica,-0.0012207699999999995
2548076401.0,268.0,24.0,15.0,299,41.055,65.48400000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,465388.0,45.99,66.096,,,,,,,,,,,,,False,Portimonense,Benfica,0.0012207699999999995
2548076423.0,269.0,24.0,18.0,299,45.885000000000005,66.436,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,107252.0,65.415,63.24,,,,,,,,,,,,,True,Portimonense,Benfica,0.0049671599999999965
2548076441.0,270.0,24.0,19.0,299,65.415,63.24,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LayOff', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 118, 120, 29, 35, 37, 216, 218]",True,125476.0,49.665,64.05600000000001,,,,,,,,,,,,,False,Portimonense,Benfica,
2548076455.0,237.0,24.0,20.0,1463,57.75,2.584,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,,44.0,Pedrão,,Portimonense,Benfica,
,,24.0,20.0,1463,57.75,2.584,,,Carry,,,,,360107.0,59.325,3.128,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,0.0
2548076491.0,238.0,24.0,21.0,1463,59.325,3.128,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,360107.0,63.525000000000006,2.924,,,,,,,,,,,44.0,Pedrão,False,Portimonense,Benfica,0.0027146399999999973
,,24.0,21.0,1463,63.525000000000006,2.924,,,Carry,,,,,116103.0,65.10000000000001,3.3320000000000003,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.0
2548076529.0,239.0,24.0,22.0,1463,65.10000000000001,3.3320000000000003,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,116103.0,69.19500000000001,14.824000000000002,,,,,,,,,,,7.0,Carlinhos,False,Portimonense,Benfica,0.0012528700000000031
,,24.0,22.0,1463,69.19500000000001,14.824000000000002,,,Carry,,,,,444818.0,70.35000000000001,23.664,,,,,,,,,,,99.0,Yago Cariello,False,Portimonense,Benfica,0.005418930000000002
2548076613.0,240.0,24.0,24.0,1463,70.35000000000001,23.664,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,444818.0,71.715,44.540000000000006,,,,,,,,,,,99.0,Yago Cariello,False,Portimonense,Benfica,0.0
,,24.0,24.0,1463,71.715,44.540000000000006,,,Carry,,,,,297006.0,82.11,48.96,,,,,,,,,,,14.0,Moustapha Seck,True,Portimonense,Benfica,0.004429619999999999
2548076629.0,241.0,24.0,30.0,1463,82.11,48.96,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,297006.0,77.7,46.988,,,,,,,,,,,14.0,Moustapha Seck,False,Portimonense,Benfica,-0.004429619999999999
2548076655.0,242.0,24.0,31.0,1463,77.7,46.988,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,36375.0,84.73500000000001,61.81200000000001,,,,,,,,,,,8.0,Maurício,False,Portimonense,Benfica,0.003440719999999998
,,24.0,31.0,1463,84.73500000000001,61.81200000000001,,,Carry,,,,,422207.0,91.665,62.424,,,,,,,,,,,22.0,Filipe Relvas,False,Portimonense,Benfica,0.007287600000000002
2548076703.0,243.0,24.0,33.0,1463,91.665,62.424,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'LeftFoot', 'Zone', 'PassEndY', 'Cross', 'Length', 'Longball', 'Angle', 'Chipped']","[91, 119, 138, 124, 125, 36, 38, 217, 218]",True,422207.0,103.215,17.204,,,,,,,,,,,22.0,Filipe Relvas,True,Portimonense,Benfica,0.029575229999999994
2548076705.0,244.0,24.0,36.0,1463,102.79500000000002,17.408,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndX', 'Angle', 'Chipped', 'Zone', 'PassEndY']","[91, 120, 29, 124, 35, 37, 217, 218]",True,116103.0,99.75,37.06,,,,,,,,,,,7.0,Carlinhos,True,Portimonense,Benfica,
2548076723.0,271.0,24.0,37.0,299,4.2,35.496,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Head']","[91, 94, 95, 57, 215]",True,443613.0,11.655,48.348,,,,,,,,,,,,,,Portimonense,Benfica,
2548076743.0,272.0,24.0,40.0,299,10.395000000000001,49.096000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,465388.0,,,,,,,,,,,,,,,,Portimonense,Benfica,
