id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2384096765.0,6.0,0.0,27.0,290.0,27.72,18.156000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,334129.0,7.245000000000003,27.268000000000008,,,,,,,,,,3.0,Lucas Cunha,False,Gil Vicente,Belenenses SAD,-0.0016940600000000007
,,0.0,27.0,,7.245000000000003,27.268000000000008,,,Carry,,,,,362746.0,8.505000000000003,28.492000000000004,,,,,,,,,,42.0,Andrew,False,Gil Vicente,Belenenses SAD,0.0
2384096821.0,7.0,0.0,31.0,290.0,8.505000000000003,28.492000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'Longball', 'Length']","[91, 118, 120, 124, 128, 36, 37, 216, 218]",True,362746.0,42.63,68.0,,,,,,,,,,42.0,Andrew,False,Gil Vicente,Belenenses SAD,0.0018521100000000006
2384097229.0,7.0,0.0,46.0,292.0,64.155,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 36, 37, 217]",True,369083.0,78.33,4.828,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.00377069
2384097277.0,9.0,0.0,47.0,290.0,27.930000000000003,62.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,322733.0,,,,,,,,,,,,31.0,João Talocha,,Gil Vicente,Belenenses SAD,
2384097249.0,8.0,0.0,47.0,292.0,77.07000000000001,5.984000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,383185.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384097321.0,10.0,0.0,47.0,290.0,29.085,60.79200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 139, 36, 38, 216, 218]",True,322733.0,35.385000000000005,57.18800000000002,,,,,,,,,,31.0,João Talocha,False,Gil Vicente,Belenenses SAD,0.0008183100000000009
,,0.0,47.0,,35.385000000000005,57.18800000000002,,,Carry,,,,,402797.0,30.03,55.35200000000001,,,,,,,,,,10.0,Kanya Fujimoto,False,Gil Vicente,Belenenses SAD,0.0
2384097533.0,12.0,0.0,49.0,290.0,30.03,55.35200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,402797.0,,,,,,,,,,,,10.0,Kanya Fujimoto,,Gil Vicente,Belenenses SAD,
2384097315.0,9.0,0.0,49.0,292.0,74.97000000000001,12.648,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,386978.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384097387.0,11.0,0.0,49.0,290.0,35.910000000000004,57.596,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'Length', 'Angle', 'HeadPass', 'PassEndY']","[91, 118, 120, 29, 139, 35, 38, 215, 218]",True,402797.0,27.72,57.18800000000002,,,,,,,,,,10.0,Kanya Fujimoto,False,Gil Vicente,Belenenses SAD,0.0
2384097351.0,10.0,0.0,50.0,292.0,76.755,11.152,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 139, 36, 37, 217, 218]",True,383185.0,84.0,17.204,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,0.004536810000000002
2384097577.0,14.0,0.0,53.0,290.0,23.835,56.44000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'OppositeRelatedEvent', 'StandingSave', 'Offensive']","[91, 118, 120, 29, 35, 38, 215, 218]",True,135962.0,23.625,56.37200000000001,,,,,,,,,,26.0,Rúben Fernandes,False,Gil Vicente,Belenenses SAD,0.0
2384097445.0,11.0,0.0,54.0,292.0,83.16000000000001,13.260000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 60]",True,120594.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2385332805.0,908.0,0.0,55.0,290.0,19.845,56.236,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,135962.0,24.46500000000001,49.57200000000001,,,,,,,,,,26.0,Rúben Fernandes,False,Gil Vicente,Belenenses SAD,0.0005892200000000014
,,0.0,55.0,,24.46500000000001,49.57200000000001,,,Carry,,,,,331609.0,26.25,46.172,,,,,,,,,,21.0,Vitor Carvalho,False,Gil Vicente,Belenenses SAD,0.0
2384197509.0,443.0,0.0,56.0,290.0,26.25,46.172,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Gil Vicente,Belenenses SAD,
2384197937.0,444.0,0.0,57.0,290.0,25.62,59.228,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322643.0,,,,,,,,,,,,8.0,Pedrinho,,Gil Vicente,Belenenses SAD,
,,0.0,57.0,,25.62,59.22800000000002,,,Carry,,,,,322643.0,27.51,59.43200000000001,,,,,,,,,,8.0,Pedrinho,False,Gil Vicente,Belenenses SAD,0.0011710800000000014
2384198849.0,445.0,0.0,58.0,290.0,27.51,59.43200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,322643.0,37.905,63.784000000000034,,,,,,,,,,8.0,Pedrinho,False,Gil Vicente,Belenenses SAD,0.0018388500000000012
,,0.0,58.0,,37.905,63.784000000000034,,,Carry,,,,,381594.0,35.49,66.64,,,,,,,,,,29.0,Samuel Lino,False,Gil Vicente,Belenenses SAD,-0.0014860800000000007
2384097659.0,12.0,1.0,0.0,292.0,66.36,2.72,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,369083.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384097751.0,15.0,1.0,0.0,290.0,35.49,66.64,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Offensive', 'Angle']","[91, 118, 120, 29, 36, 37, 216, 218]",True,381594.0,36.54,66.70800000000003,,,,,,,,,,29.0,Samuel Lino,False,Gil Vicente,Belenenses SAD,0.0014860800000000007
2384098143.0,17.0,1.0,14.0,290.0,43.575,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'Zone', 'Angle', 'PassEndY', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 215]",True,322733.0,18.165000000000003,59.22800000000002,,,,,,,,,,31.0,João Talocha,False,Gil Vicente,Belenenses SAD,-0.0024767800000000013
2384098217.0,18.0,1.0,17.0,290.0,16.8,59.092000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,135962.0,8.4,37.468,,,,,,,,,,26.0,Rúben Fernandes,False,Gil Vicente,Belenenses SAD,0.0006246700000000008
,,1.0,17.0,,8.4,37.468,,,Carry,,,,,362746.0,8.715000000000002,33.52400000000001,,,,,,,,,,42.0,Andrew,False,Gil Vicente,Belenenses SAD,0.0
2384098315.0,19.0,1.0,21.0,290.0,8.715000000000002,33.52400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 127, 36, 38, 215, 218]",True,362746.0,26.88000000000001,2.924,,,,,,,,,,42.0,Andrew,False,Gil Vicente,Belenenses SAD,0.00036602999999999983
,,1.0,21.0,,26.88000000000001,2.924,,,Carry,,,,,404281.0,29.085,2.3800000000000003,,,,,,,,,,2.0,Zé Carlos,False,Gil Vicente,Belenenses SAD,0.0013280500000000008
2384098505.0,20.0,1.0,25.0,290.0,29.085,2.3800000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Chipped', 'PassEndY', 'StandingSave', 'Longball', 'Zone', 'Angle']","[91, 119, 117, 124, 127, 36, 37, 216, 218]",True,404281.0,68.46000000000001,2.5840000000000005,,,,,,,,,,2.0,Zé Carlos,True,Gil Vicente,Belenenses SAD,0.00767401
2384098549.0,21.0,1.0,28.0,290.0,68.355,2.3800000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,402797.0,,,,,,,,,,,,10.0,Kanya Fujimoto,,Gil Vicente,Belenenses SAD,
2384098983.0,15.0,1.0,38.0,292.0,47.775,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'ThrowIn', 'PassEndY', 'Longball', 'Zone', 'Angle']","[91, 212, 35, 38, 215]",True,381650.0,26.669999999999998,66.028,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,-0.004034900000000001
2384099187.0,16.0,1.0,43.0,292.0,22.26,65.008,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Length', 'Longball', 'Zone', 'PassEndX']","[91, 117, 127, 35, 38, 215, 218]",True,70884.0,8.715000000000002,33.93200000000001,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,0.0009620200000000009
2384099477.0,17.0,1.0,47.0,292.0,8.715000000000002,33.93200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,422229.0,19.95,17.952000000000005,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,0.0006024800000000007
2384099541.0,18.0,1.0,50.0,292.0,20.37,17.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,292068.0,15.33,36.924000000000014,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,0.0014034000000000008
2384099599.0,19.0,1.0,54.0,292.0,15.33,36.856,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,70884.0,22.995,13.260000000000003,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,-0.0014034000000000008
2384099815.0,20.0,1.0,57.0,292.0,24.044999999999998,12.58,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'Longball', 'StandingSave', 'Chipped', 'PassEndX', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,292068.0,83.79,22.644,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.0191282
2384100259.0,23.0,2.0,1.0,290.0,0.0,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,362746.0,,,,,,,,,,,,42.0,Andrew,,Gil Vicente,Belenenses SAD,
2384103331.0,31.0,2.0,2.0,290.0,22.26,44.26800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndX', 'Longball']","[91, 119, 117, 127, 36, 37, 216, 218]",True,362746.0,58.589999999999996,56.84800000000002,,,,,,,,,,42.0,Andrew,True,Gil Vicente,Belenenses SAD,0.0061050900000000005
,,2.0,2.0,,58.589999999999996,56.84800000000002,,,Carry,,,,,426998.0,50.82,51.544000000000004,,,,,,,,,,19.0,Juan Calero,False,Gil Vicente,Belenenses SAD,-0.0022727300000000006
2384100267.0,24.0,2.0,5.0,290.0,50.82,51.544,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,426998.0,,,,,,,,,,,,19.0,Juan Calero,,Gil Vicente,Belenenses SAD,
2384099989.0,21.0,2.0,5.0,292.0,54.18000000000001,16.456,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,386978.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384100387.0,25.0,2.0,5.0,290.0,50.08500000000002,50.456,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'HeadPass', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 139, 35, 38, 215, 218]",True,426998.0,32.655,40.8,,,,,,,,,,19.0,Juan Calero,False,Gil Vicente,Belenenses SAD,-0.0029675199999999995
,,2.0,5.0,,32.655,40.8,,,Carry,,,,,331609.0,45.045,46.98800000000002,,,,,,,,,,21.0,Vitor Carvalho,True,Gil Vicente,Belenenses SAD,0.0029675199999999995
2384108925.0,51.0,2.0,6.0,290.0,45.045,46.988,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Gil Vicente,Belenenses SAD,
2384109591.0,52.0,2.0,8.0,290.0,45.045,46.98800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,331609.0,33.39,43.86000000000002,,,,,,,,,,21.0,Vitor Carvalho,False,Gil Vicente,Belenenses SAD,-0.003186659999999999
,,2.0,8.0,,33.39,43.86000000000002,,,Carry,,,,,334129.0,30.135,36.720000000000006,,,,,,,,,,3.0,Lucas Cunha,False,Gil Vicente,Belenenses SAD,0.0002191399999999996
2384100473.0,26.0,2.0,11.0,290.0,30.135,36.720000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,334129.0,30.55500000000001,19.584000000000003,,,,,,,,,,3.0,Lucas Cunha,False,Gil Vicente,Belenenses SAD,-0.0002191399999999996
,,2.0,11.0,,30.55500000000001,19.584000000000003,,,Carry,,,,,404281.0,38.43,12.376000000000001,,,,,,,,,,2.0,Zé Carlos,False,Gil Vicente,Belenenses SAD,0.0010425699999999996
2384201315.0,446.0,2.0,13.0,290.0,38.43,12.376000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,404281.0,49.77,2.3120000000000003,,,,,,,,,,2.0,Zé Carlos,False,Gil Vicente,Belenenses SAD,0.00033624999999999974
,,2.0,13.0,,49.77,2.3120000000000003,,,Carry,,,,,328057.0,39.27000000000001,7.684000000000001,,,,,,,,,,11.0,Antoine Leautey,False,Gil Vicente,Belenenses SAD,-0.0012207699999999995
2384100631.0,28.0,2.0,17.0,290.0,39.27000000000001,7.684000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 118, 120, 29, 35, 38, 215, 218]",True,328057.0,29.085,7.48,,,,,,,,,,11.0,Antoine Leautey,False,Gil Vicente,Belenenses SAD,-0.0014860800000000007
2384100459.0,22.0,2.0,19.0,292.0,76.02000000000001,55.624,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,120594.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384100611.0,23.0,2.0,19.0,292.0,73.29,61.47200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,120594.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384100703.0,29.0,2.0,19.0,290.0,31.71,6.5280000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Foul', 'Defensive']",[64],False,334129.0,,,,,,,,,,,,3.0,Lucas Cunha,,Gil Vicente,Belenenses SAD,
2384101395.0,30.0,2.0,21.0,290.0,0.0,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Card,Successful,"['Foul', 'Yellow']",[65],False,334129.0,,,"{'value': 31, 'displayName': 'Yellow'}",,,,,,,,,3.0,Lucas Cunha,,Gil Vicente,Belenenses SAD,
2384103217.0,24.0,3.0,31.0,292.0,72.66000000000001,59.29600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'FreekickTaken', 'StandingSave', 'Longball', 'Zone', 'RightFoot', 'Cross', 'PassEndY', 'Chipped', 'Length']","[91, 137, 124, 126, 36, 38, 217, 218]",True,322735.0,105.0,34.408,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.23343840999999999
2384104513.0,33.0,4.0,2.0,290.0,5.25,38.692,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'GoalKick', 'MissHigh', 'Chipped', 'Angle', 'PassEndY', 'Longball']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,362746.0,59.95500000000001,17.0,,,,,,,,,,42.0,Andrew,True,Gil Vicente,Belenenses SAD,0.006707570000000001
2384104641.0,34.0,4.0,5.0,290.0,59.95500000000001,17.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'HeadPass', 'PassEndX']","[91, 117, 30, 139, 35, 38, 216, 218]",True,426998.0,45.464999999999996,3.5360000000000005,,,,,,,,,,19.0,Juan Calero,False,Gil Vicente,Belenenses SAD,-0.003634690000000001
2384104829.0,35.0,4.0,9.0,290.0,45.464999999999996,3.5360000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndY', 'Chipped', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 120, 124, 128, 36, 37, 217, 218]",True,404281.0,97.125,6.664000000000001,,,,,,,,,,2.0,Zé Carlos,True,Gil Vicente,Belenenses SAD,0.02544246
2384104807.0,26.0,4.0,13.0,292.0,7.245000000000001,58.07200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,70884.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384104955.0,27.0,4.0,13.0,292.0,7.245000000000003,58.07200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,70884.0,3.150000000000001,44.336000000000006,,,,,,,,,,,,False,Gil Vicente,Belenenses SAD,0.0013791799999999998
2384105079.0,28.0,4.0,16.0,292.0,3.8850000000000002,43.248000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'PassEndY', 'PassEndX', 'Chipped', 'StandingSave', 'Length', 'Zone']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,422229.0,38.955000000000005,13.396000000000008,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.003267290000000001
2384105119.0,36.0,4.0,19.0,290.0,64.155,56.440000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,322733.0,,,,,,,,,,,,31.0,João Talocha,,Gil Vicente,Belenenses SAD,
2384105099.0,29.0,4.0,19.0,292.0,40.845,11.56,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,369410.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2384105173.0,37.0,4.0,19.0,290.0,62.265,58.20800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndY', 'PassEndX', 'HeadPass', 'Length']","[91, 120, 29, 139, 36, 37, 217, 218]",True,322733.0,72.03,68.0,,,,,,,,,,31.0,João Talocha,False,Gil Vicente,Belenenses SAD,0.0025178200000000005
2384105619.0,31.0,4.0,31.0,292.0,30.66,0.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'ThrowIn', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 212, 36, 37, 216]",True,369083.0,55.02,4.352,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.004959369999999999
2385333887.0,696.0,4.0,32.0,292.0,54.6,3.128000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'HeadPass', 'PassEndX']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,369410.0,72.765,10.2,,,,,,,,,,,,True,Gil Vicente,Belenenses SAD,0.00927925
2384105649.0,32.0,4.0,34.0,292.0,66.045,8.092,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave', 'OtherBodyPart']","[91, 69]",True,120594.0,,,,,,,,,,,,,,,Gil Vicente,Belenenses SAD,
2385334003.0,909.0,4.0,35.0,290.0,32.445,63.64800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,322733.0,9.240000000000004,43.86000000000002,,,,,,,,,,31.0,João Talocha,False,Gil Vicente,Belenenses SAD,-0.0008966900000000003
