id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2319319315.0,2.0,0.0,0.0,1463.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319319323.0,2.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319388073.0,816.0,0.0,0.0,290.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319388099.0,859.0,0.0,0.0,1463.0,0.0,0.0,11.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319292823.0,1.0,0.0,0.0,290.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'CaptainPlayerId', 'PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319293203.0,1.0,0.0,0.0,1463.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'JerseyNumber', 'CaptainPlayerId', 'TeamPlayerFormation', 'TeamFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,,Portimonense,Gil Vicente,
2319319341.0,3.0,0.0,0.0,1463.0,52.395,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[90, 116, 29, 34, 36, 215, 217]",True,380546.0,41.265,42.024,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.002219519999999999
2319319351.0,4.0,0.0,1.0,1463.0,40.53,42.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[90, 116, 29, 34, 37, 214, 217]",True,342698.0,31.71,26.656,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.0013679799999999995
2319319365.0,5.0,0.0,4.0,1463.0,31.5,26.04400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,342696.0,27.51,46.58000000000001,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.0013107199999999996
2319319401.0,6.0,0.0,6.0,1463.0,26.88000000000001,47.32800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,380545.0,35.70000000000001,63.85200000000001,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.0002364500000000009
2319319445.0,7.0,0.0,10.0,1463.0,36.12,63.85200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'Longball', 'Angle', 'Zone', 'PassEndY']","[90, 116, 126, 34, 37, 214, 217]",True,373033.0,5.25,45.08400000000002,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.002382770000000001
2319319481.0,8.0,0.0,14.0,1463.0,7.245000000000003,38.89600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'Zone', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,310029.0,12.705,18.632,,,,,,,,,,,,False,Portimonense,Gil Vicente,0.0003668899999999999
2319319535.0,9.0,0.0,19.0,1463.0,25.095,7.956000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Longball', 'Length', 'Chipped', 'PassEndX']","[90, 119, 123, 127, 35, 36, 216, 217]",True,342696.0,96.17999999999999,11.628000000000002,,,,,,,,,,,,True,Portimonense,Gil Vicente,0.03222138
2319463889.0,818.0,0.0,24.0,290.0,10.08,58.75200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,135962.0,,,,,,,,,,,,26.0,Rúben Fernandes,,Portimonense,Gil Vicente,
2319319619.0,10.0,0.0,31.0,1463.0,99.75,5.1000000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Cross', 'Zone', 'Angle', 'RightFoot', 'Chipped', 'Length', 'PassEndY', 'StandingSave', 'Longball']","[90, 118, 136, 123, 124, 34, 36, 216, 217]",True,380546.0,84.84,34.068000000000005,,,,,,,,,,,,False,Portimonense,Gil Vicente,-0.002812639999999998
2319319631.0,11.0,0.0,33.0,1463.0,82.84500000000004,28.492000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'HeadPass', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[90, 119, 28, 138, 35, 37, 216, 217]",True,381910.0,95.025,25.772000000000002,,,,,,,,,,,,False,Portimonense,Gil Vicente,0.07293775999999999
2319319647.0,3.0,0.0,34.0,290.0,8.82,41.072,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length']","[90, 93, 94, 214]",True,322733.0,0.0,45.56,,,,,,,,,,31.0,João Talocha,,Portimonense,Gil Vicente,
2319319655.0,4.0,0.0,35.0,290.0,4.620000000000001,44.88,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[121],False,322733.0,,,,,,,,,,,,31.0,João Talocha,,Portimonense,Gil Vicente,
