id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2510065853.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510065839.0,2.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510132267.0,947.0,0.0,0.0,5948,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510132311.0,940.0,0.0,0.0,288,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510028025.0,1.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510030087.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'TeamPlayerFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Braga,Arouca,
2510065861.0,3.0,0.0,0.0,288,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,372828.0,40.74,34.476000000000006,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Arouca,-0.002219519999999999
2510065891.0,4.0,0.0,1.0,288,40.74,34.476000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,381792.0,32.235,49.096000000000004,,,,,,,,,,8.0,Al Musrati,False,Braga,Arouca,-0.00152184
,,0.0,1.0,288,32.235,49.096000000000004,,,Carry,,,,,363935.0,44.1,45.492000000000004,,,,,,,,,,3.0,Vítor Tormena,True,Braga,Arouca,0.0015871199999999992
2510065931.0,5.0,0.0,5.0,288,44.1,45.492000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Longball', 'Length', 'Chipped', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,363935.0,77.385,58.75200000000001,,,,,,,,,,3.0,Vítor Tormena,True,Braga,Arouca,0.009723929999999999
,,0.0,5.0,288,77.385,58.75200000000001,,,Carry,,,,,300483.0,76.44,57.25600000000001,,,,,,,,,,23.0,Simon Banza,False,Braga,Arouca,0.0
2510065935.0,6.0,0.0,8.0,288,76.44,57.25600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,300483.0,,,,,,,,,,,,23.0,Simon Banza,,Braga,Arouca,
2510065915.0,3.0,0.0,8.0,5948,28.56,10.744000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,409375.0,,,,,,,,,,,,,,,Braga,Arouca,
2510065949.0,7.0,0.0,8.0,288,77.385,58.684000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,300483.0,80.85000000000001,46.308,,,,,,,,,,23.0,Simon Banza,False,Braga,Arouca,0.004536810000000002
,,0.0,8.0,288,80.85000000000001,46.308,,,Carry,,,,,372828.0,75.60000000000001,44.540000000000006,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Arouca,-0.004429619999999999
2510065951.0,8.0,0.0,9.0,288,75.60000000000001,44.540000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 70]",True,372828.0,,,,,,,,,,,,9.0,Abel Ruiz,,Braga,Arouca,
2510065955.0,4.0,0.0,10.0,5948,29.400000000000002,23.46,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 142]",True,397094.0,,,,,,,,,,,,,,,Braga,Arouca,
2510065971.0,9.0,0.0,12.0,288,77.80499999999999,28.016000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,117980.0,72.45,31.96,,,,,,,,,,27.0,Bruma,False,Braga,Arouca,0.0
2510065991.0,10.0,0.0,13.0,288,72.45,31.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,381792.0,76.65,36.108000000000004,,,,,,,,,,8.0,Al Musrati,False,Braga,Arouca,0.0
