id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2540760997.0,7.0,0.0,20.0,288,74.865,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'Angle', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 216]",True,297321.0,66.78,65.348,,,,,,,,,,26.0,Cristián Borja,False,Braga,Portimonense,-0.0037706900000000036
2540761157.0,8.0,0.0,23.0,288,65.625,64.736,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Longball', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 127, 35, 38, 216, 218]",True,381792.0,64.68,18.156000000000002,,,,,,,,,,8.0,Al Musrati,False,Braga,Portimonense,0.001900720000000005
,,0.0,23.0,288,64.68,18.156000000000002,,,Carry,,,,,384566.0,69.405,18.156000000000002,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,0.0047710800000000005
2540761195.0,9.0,0.0,27.0,288,69.405,18.156000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384566.0,68.25,21.42,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,0.0
2540761281.0,10.0,0.0,29.0,288,68.04,22.1,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,322689.0,48.089999999999996,29.240000000000002,,,,,,,,,,10.0,André Horta,False,Braga,Portimonense,-0.004505340000000002
2540761323.0,11.0,0.0,30.0,288,48.089999999999996,29.240000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,83475.0,49.77,48.620000000000005,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,-0.0005547
,,0.0,30.0,288,49.77,48.620000000000005,,,Carry,,,,,422882.0,55.230000000000004,51.408,,,,,,,,,,4.0,Sikou Niakaté,False,Braga,Portimonense,0.0018268500000000014
2540761409.0,12.0,0.0,33.0,288,55.230000000000004,51.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,62.580000000000005,65.07600000000001,,,,,,,,,,4.0,Sikou Niakaté,False,Braga,Portimonense,0.0013324699999999953
,,0.0,33.0,288,62.580000000000005,65.07600000000001,,,Carry,,,,,297321.0,54.285000000000004,65.48400000000001,,,,,,,,,,26.0,Cristián Borja,False,Braga,Portimonense,-0.0027146399999999973
2540761433.0,13.0,0.0,35.0,288,54.285000000000004,65.48400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,297321.0,46.515,55.964,,,,,,,,,,26.0,Cristián Borja,False,Braga,Portimonense,-0.0008905599999999986
2540761493.0,14.0,0.0,36.0,288,46.515,55.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,64.995,58.82000000000001,,,,,,,,,,4.0,Sikou Niakaté,True,Braga,Portimonense,0.004858069999999999
2540761525.0,15.0,0.0,37.0,288,64.995,58.82000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,117980.0,76.44,49.776,,,,,,,,,,27.0,Bruma,True,Braga,Portimonense,
2540761517.0,6.0,0.0,38.0,1463,31.919999999999998,12.988000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,308886.0,,,,,,,,,,,,,,,Braga,Portimonense,
2540761613.0,7.0,0.0,38.0,1463,32.655,14.484000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'StandingSave', 'Chipped', 'Zone']","[91, 120, 29, 124, 36, 37, 216, 218]",True,308886.0,56.80500000000001,22.44,,,,,,,,,,,,True,Braga,Portimonense,
2540761833.0,16.0,0.0,41.0,288,48.195,45.900000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Longball', 'Length', 'PassEndX', 'HeadPass', 'Angle']","[91, 120, 139, 128, 36, 38, 217, 218]",True,83475.0,85.365,42.5,,,,,,,,,,15.0,Paulo Oliveira,True,Braga,Portimonense,
2540761921.0,8.0,0.0,46.0,1463,19.425,25.228,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 94, 95, 215]",True,360107.0,20.895,0.0,,,,,,,,,,,,,Braga,Portimonense,
2540762193.0,18.0,0.0,57.0,288,79.69500000000001,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'ThrowIn']","[91, 212, 35, 38, 216]",True,297321.0,67.83,64.87200000000001,,,,,,,,,,26.0,Cristián Borja,False,Braga,Portimonense,-0.010112520000000003
2540762271.0,19.0,0.0,58.0,288,66.99,64.668,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 127, 35, 38, 216, 218]",True,381792.0,41.895,41.004,,,,,,,,,,8.0,Al Musrati,False,Braga,Portimonense,-0.004824139999999996
,,0.0,58.0,288,41.895,41.004,,,Carry,,,,,83475.0,38.43,33.32,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,0.0
2540762351.0,20.0,1.0,2.0,288,38.43,33.32,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,83475.0,48.825,6.936,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,-0.00014302000000000065
,,1.0,2.0,288,48.825,6.936,,,Carry,,,,,384566.0,50.400000000000006,8.228,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,0.0
2540762411.0,21.0,1.0,4.0,288,50.400000000000006,8.228,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384566.0,70.455,17.952,,,,,,,,,,2.0,Víctor Gómez,True,Braga,Portimonense,0.011638960000000002
2540762657.0,22.0,1.0,7.0,288,71.505,17.816000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,94.815,12.920000000000002,,,,,,,,,,10.0,André Horta,True,Braga,Portimonense,0.022354809999999996
,,1.0,7.0,288,94.815,12.920000000000002,,,Carry,,,,,372828.0,92.19,10.064000000000002,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Portimonense,0.0
2540762713.0,23.0,1.0,14.0,288,92.19,10.064000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,372828.0,84.73500000000001,3.128,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Portimonense,-0.013106799999999998
2540762769.0,24.0,1.0,15.0,288,84.73500000000001,3.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,283362.0,75.81,3.5360000000000005,,,,,,,,,,45.0,Iuri Medeiros,False,Braga,Portimonense,-0.00634183
,,1.0,15.0,288,75.81,3.5360000000000005,,,Carry,,,,,384566.0,71.505,3.5360000000000005,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,0.0
2540762863.0,25.0,1.0,18.0,288,71.505,3.5360000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,384566.0,45.464999999999996,14.552,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,-0.0073758899999999995
2540762949.0,26.0,1.0,20.0,288,45.255,14.892,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,83475.0,49.980000000000004,44.47200000000001,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,0.0004458799999999992
,,1.0,20.0,288,49.980000000000004,44.47200000000001,,,Carry,,,,,422882.0,54.285000000000004,51.204,,,,,,,,,,4.0,Sikou Niakaté,False,Braga,Portimonense,0.0018268500000000014
2540763125.0,27.0,1.0,24.0,288,54.285000000000004,51.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422882.0,65.415,65.96000000000001,,,,,,,,,,4.0,Sikou Niakaté,False,Braga,Portimonense,0.0013324699999999953
,,1.0,24.0,288,65.415,65.96000000000001,,,Carry,,,,,117980.0,75.075,57.732000000000006,,,,,,,,,,27.0,Bruma,True,Braga,Portimonense,0.006564610000000002
2540763195.0,28.0,1.0,29.0,288,75.075,57.732000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,117980.0,68.355,53.65200000000001,,,,,,,,,,27.0,Bruma,False,Braga,Portimonense,-0.005311739999999999
2540763361.0,29.0,1.0,32.0,288,67.72500000000001,52.904,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'Chipped', 'Longball']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,322689.0,99.435,1.4960000000000002,,,,,,,,,,10.0,André Horta,False,Braga,Portimonense,0.01922243
2540763435.0,30.0,1.0,37.0,288,100.065,1.4960000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Length', 'Zone', 'Cross', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Chipped']","[91, 137, 124, 126, 35, 37, 217, 218]",True,384566.0,97.02000000000001,28.356000000000005,,,,,,,,,,2.0,Víctor Gómez,True,Braga,Portimonense,
2540763557.0,10.0,1.0,38.0,1463,8.085,39.508,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[91, 94, 95, 215]",True,422207.0,20.475,42.568000000000005,,,,,,,,,,,,,Braga,Portimonense,
2540763533.0,31.0,1.0,41.0,288,76.965,22.1,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,381792.0,90.405,36.516000000000005,,,,,,,,,,8.0,Al Musrati,True,Braga,Portimonense,
2540763565.0,11.0,1.0,43.0,1463,14.07,29.716000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,337878.0,20.055000000000003,30.736000000000004,,,,,,,,,,,,,Braga,Portimonense,
2540763613.0,32.0,1.0,44.0,288,87.15,35.768,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,372828.0,88.62,47.940000000000005,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Portimonense,0.019798120000000002
2540763717.0,33.0,1.0,46.0,288,88.515,47.804,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Throughball', 'IntentionalAssist', 'PassEndX', 'Length', 'Zone', 'RegularPlay', 'PassEndY', 'ShotAssist', 'Angle', 'BigChanceCreated', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 129, 203, 205, 40, 43, 49, 36, 38, 217, 218]",True,117980.0,97.54500000000002,39.440000000000005,,,,,,,,,,27.0,Bruma,True,Braga,Portimonense,0.20254223999999998
,,1.0,46.0,288,97.54500000000002,39.440000000000005,,,Carry,,,,,372828.0,101.01,38.964,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Portimonense,0.0
2540763721.0,34.0,1.0,48.0,288,101.01,38.964,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['GoalMouthZ', 'Zone', 'RegularPlay', 'LeftFoot', 'GoalMouthY', 'StandingSave', 'Assisted', 'RelatedEventId', 'HighLeft', 'SmallBoxLeft', 'BigChance', 'IntentionalAssist']","[91, 24, 9, 10, 202, 0, 3, 13, 16, 19, 26]",True,372828.0,,,33.0,117980.0,24.7,53.9,True,True,,,,9.0,Abel Ruiz,,Braga,Portimonense,
2540766711.0,12.0,3.0,17.0,1463,52.395,34.068000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,130506.0,35.910000000000004,34.204,,,,,,,,,,,,False,Braga,Portimonense,-0.004268819999999998
2540766723.0,13.0,3.0,18.0,1463,35.910000000000004,34.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,337878.0,,,,,,,,,,,,,,,Braga,Portimonense,
2540766691.0,35.0,3.0,19.0,288,9.450000000000001,37.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,296521.0,,,,,,,,,,,,1.0,Matheus,,Braga,Portimonense,
2540766791.0,36.0,3.0,19.0,288,9.450000000000001,37.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,296521.0,21.630000000000003,18.632,,,,,,,,,,1.0,Matheus,False,Braga,Portimonense,-0.0008141799999999994
2540766855.0,37.0,3.0,22.0,288,21.630000000000003,18.632,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,83475.0,25.515,5.1000000000000005,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,-0.0015645000000000017
2540766985.0,38.0,3.0,24.0,288,26.355000000000004,3.8760000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'PassEndY', 'Chipped', 'Longball']","[91, 120, 124, 128, 36, 37, 217, 218]",True,384566.0,73.29,12.648000000000001,,,,,,,,,,2.0,Víctor Gómez,True,Braga,Portimonense,
2540767041.0,14.0,3.0,28.0,1463,21.419999999999998,52.97200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,360107.0,,,,,,,,,,,,,,,Braga,Portimonense,
2540767207.0,15.0,3.0,31.0,1463,19.95,64.87200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,360107.0,35.175000000000004,55.760000000000005,,,,,,,,,,,,False,Braga,Portimonense,0.00214636
2540767253.0,16.0,3.0,33.0,1463,35.175000000000004,55.760000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,36375.0,43.47,65.008,,,,,,,,,,,,False,Braga,Portimonense,-0.0008845199999999998
2540767293.0,17.0,3.0,35.0,1463,43.47,65.008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'LayOff', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,297006.0,36.54,66.028,,,,,,,,,,,,False,Braga,Portimonense,0.0
2540767373.0,18.0,3.0,35.0,1463,36.54,66.028,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,422207.0,43.47,59.228,,,,,,,,,,,,False,Braga,Portimonense,0.0
2540767453.0,19.0,3.0,37.0,1463,43.47,59.228,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,36375.0,61.95,66.30000000000001,,,,,,,,,,,,False,Braga,Portimonense,0.005303409999999996
2540767471.0,20.0,3.0,40.0,1463,66.57000000000001,65.824,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 120, 29, 36, 38, 216, 218]",True,297006.0,67.515,63.580000000000005,,,,,,,,,,,,False,Braga,Portimonense,
2540767517.0,39.0,3.0,40.0,288,32.34,3.6720000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,83475.0,,,,,,,,,,,,15.0,Paulo Oliveira,,Braga,Portimonense,
2540767625.0,40.0,3.0,44.0,288,0.0,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperSweeper,Successful,['Zone'],[],False,296521.0,,,,,,,,,,,,1.0,Matheus,,Braga,Portimonense,
2540767655.0,41.0,3.0,44.0,288,1.785,15.504000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 94, 95, 215]",True,296521.0,6.195,0.0,,,,,,,,,,1.0,Matheus,,Braga,Portimonense,
2540768213.0,22.0,3.0,59.0,1463,84.42000000000002,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'ThrowIn', 'Angle']","[91, 212, 35, 38, 217]",True,422207.0,81.06,62.56,,,,,,,,,,,,False,Braga,Portimonense,0.0
2540768277.0,23.0,4.0,0.0,1463,81.06,62.56,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,36375.0,76.33500000000001,66.504,,,,,,,,,,,,False,Braga,Portimonense,-0.00634183
2540768435.0,24.0,4.0,2.0,1463,76.33500000000001,66.504,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,422207.0,48.405,60.79200000000001,,,,,,,,,,,,False,Braga,Portimonense,-0.00873785
2540768671.0,25.0,4.0,5.0,1463,48.405,60.79200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 127, 35, 38, 216, 218]",True,360107.0,45.045,24.888,,,,,,,,,,,,False,Braga,Portimonense,0.0018078399999999998
2540768715.0,26.0,4.0,12.0,1463,46.410000000000004,15.096,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,373777.0,54.81,18.836000000000002,,,,,,,,,,,,False,Braga,Portimonense,0.003010559999999999
2540768803.0,27.0,4.0,12.0,1463,54.81,18.836000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,36375.0,47.565,12.376000000000001,,,,,,,,,,,,False,Braga,Portimonense,-0.003010559999999999
2540768997.0,28.0,4.0,15.0,1463,47.565,12.24,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Length', 'Angle', 'Longball', 'PassEndX', 'PassEndY', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,373777.0,96.075,7.48,,,,,,,,,,,,True,Braga,Portimonense,0.024080499999999998
2540769075.0,29.0,4.0,20.0,1463,103.005,8.296,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'RightFoot', 'Chipped', 'Length', 'PassEndX', 'Cross', 'Zone', 'PassEndY', 'Angle']","[91, 137, 124, 126, 36, 37, 217, 218]",True,373524.0,105.0,29.444,,,,,,,,,,,,True,Braga,Portimonense,
2540769421.0,44.0,4.0,30.0,288,3.7800000000000002,39.236000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'GoalKick', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,296521.0,11.655,17.204,,,,,,,,,,1.0,Matheus,False,Braga,Portimonense,-0.0006246700000000008
2540769551.0,45.0,4.0,32.0,288,11.76,17.204,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,83475.0,17.85,5.304,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Portimonense,-0.00198129
,,4.0,32.0,288,17.85,5.304,,,Carry,,,,,384566.0,15.015,4.692,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,-0.0006523799999999993
2540769573.0,46.0,4.0,36.0,288,15.015,4.692,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'Chipped', 'StandingSave', 'Zone']","[91, 118, 120, 29, 124, 36, 37, 215, 218]",True,384566.0,19.32,4.964,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Portimonense,
