id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2527584529.0,2.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527584517.0,2.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527693277.0,974.0,0.0,0.0,288,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527693283.0,746.0,0.0,0.0,2008,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527520629.0,1.0,0.0,0.0,288,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'JerseyNumber', 'TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527522399.0,1.0,0.0,0.0,2008,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Chaves,Braga,
2527584583.0,3.0,0.0,0.0,2008,52.29,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,320350.0,48.825,31.96,,,,,,,,,,,,False,Chaves,Braga,0.0
2527584621.0,4.0,0.0,2.0,2008,49.14,31.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,255627.0,74.655,30.668000000000003,,,,,,,,,,,,True,Chaves,Braga,0.00900551
2527584659.0,5.0,0.0,4.0,2008,71.08500000000001,30.668000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,320350.0,73.815,17.408,,,,,,,,,,,,False,Chaves,Braga,0.00016371999999999914
2527584697.0,6.0,0.0,6.0,2008,73.5,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,362386.0,93.03,9.180000000000001,,,,,,,,,,,,False,Chaves,Braga,0.010835510000000003
2527584753.0,7.0,0.0,10.0,2008,92.925,9.520000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,444823.0,79.59,14.824000000000002,,,,,,,,,,,,False,Chaves,Braga,-0.0111372
2527584791.0,8.0,0.0,12.0,2008,77.49,12.444,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,362386.0,71.715,4.6240000000000006,,,,,,,,,,,,False,Chaves,Braga,-0.0027939199999999983
2527584813.0,9.0,0.0,14.0,2008,70.03500000000001,4.964,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 120, 29, 36, 37, 217, 218]",True,323355.0,74.865,13.600000000000001,,,,,,,,,,,,False,Chaves,Braga,
2527584833.0,3.0,0.0,15.0,288,36.12,44.336000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,381792.0,,,,,,,,,,,,8.0,Al Musrati,,Chaves,Braga,
2527584861.0,4.0,0.0,16.0,288,40.214999999999996,45.15200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,127130.0,,,,,,,,,,,,21.0,Ricardo Horta,,Chaves,Braga,
2527584927.0,5.0,0.0,17.0,288,40.214999999999996,45.15200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,127130.0,42.525,37.536,,,,,,,,,,21.0,Ricardo Horta,False,Chaves,Braga,-6.527999999999916e-05
2527584963.0,6.0,0.0,19.0,288,42.525,37.536,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 216, 218]",True,372828.0,37.38,36.856,,,,,,,,,,9.0,Abel Ruiz,False,Chaves,Braga,0.0
2527585073.0,7.0,0.0,20.0,288,37.38,36.856,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,381792.0,30.975,18.836000000000002,,,,,,,,,,8.0,Al Musrati,False,Chaves,Braga,-0.00152184
,,0.0,20.0,288,30.975,18.836000000000002,,,Carry,,,,,363935.0,39.27,12.24,,,,,,,,,,3.0,Vítor Tormena,False,Chaves,Braga,0.0010425699999999996
2527585141.0,8.0,0.0,26.0,288,39.27,12.24,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,363935.0,32.97,37.332,,,,,,,,,,3.0,Vítor Tormena,False,Chaves,Braga,-0.00082343
,,0.0,26.0,288,32.97,37.332,,,Carry,,,,,422882.0,32.97,39.78,,,,,,,,,,4.0,Sikou Niakaté,False,Chaves,Braga,0.0
2527585287.0,9.0,0.0,30.0,288,32.97,39.78,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,422882.0,36.330000000000005,49.64,,,,,,,,,,4.0,Sikou Niakaté,False,Chaves,Braga,0.0013679799999999995
,,0.0,30.0,288,36.330000000000005,49.64,,,Carry,,,,,322689.0,54.81,46.580000000000005,,,,,,,,,,10.0,André Horta,True,Chaves,Braga,0.00416422
2527585385.0,10.0,0.0,35.0,288,54.81,46.580000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322689.0,75.705,40.596000000000004,,,,,,,,,,10.0,André Horta,True,Chaves,Braga,0.00699553
,,0.0,35.0,288,75.705,40.596000000000004,,,Carry,,,,,372828.0,72.97500000000001,47.736000000000004,,,,,,,,,,9.0,Abel Ruiz,False,Chaves,Braga,0.0002709100000000027
