id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isOwnGoal,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2504524997.0,6.0,0.0,8.0,288,25.305000000000003,47.668,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,363935.0,26.355000000000004,21.556,,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Famalicao,0.0
2504525051.0,7.0,0.0,10.0,288,25.41,22.168000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,83475.0,25.200000000000003,47.736000000000004,,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Famalicao,0.0
2504525123.0,8.0,0.0,13.0,288,26.565,48.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,363935.0,38.85,65.41600000000001,,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Famalicao,0.00015804999999999986
2504525163.0,9.0,0.0,16.0,288,39.375,65.41600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'Longball', 'StandingSave']","[91, 120, 128, 36, 38, 217, 218]",True,140118.0,79.38,56.1,,,,,,,,,,,6.0,Nuno Sequeira,True,Braga,Famalicao,
2504525217.0,4.0,0.0,18.0,935,26.775000000000002,7.412000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 94, 95, 215]",True,380619.0,29.400000000000002,0.0,,,,,,,,,,,,,,Braga,Famalicao,
2504525413.0,11.0,0.0,31.0,288,80.955,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'ThrowIn']","[91, 212, 35, 38, 217]",True,140118.0,72.55499999999999,65.48400000000001,,,,,,,,,,,6.0,Nuno Sequeira,False,Braga,Famalicao,-0.00634183
2504525423.0,12.0,0.0,32.0,288,72.55499999999999,65.48400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'Zone', 'PassEndX']","[91, 120, 29, 36, 37, 217, 218]",True,346183.0,79.59,68.0,,,,,,,,,,,19.0,Uros Racic,False,Braga,Famalicao,
2504525587.0,7.0,0.0,41.0,935,24.78,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY', 'ThrowIn']","[91, 212, 36, 37, 216]",True,422248.0,40.32,2.108,,,,,,,,,,,,,False,Braga,Famalicao,
2504525613.0,14.0,0.0,42.0,288,63.21000000000001,64.60000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'HeadPass']","[91, 120, 29, 139, 36, 37, 217, 218]",True,346183.0,73.185,68.0,,,,,,,,,,,19.0,Uros Racic,False,Braga,Famalicao,
2504525769.0,9.0,0.0,49.0,935,33.495,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'Longball', 'PassEndY', 'ThrowIn', 'Angle', 'PassEndX']","[91, 212, 36, 37, 216]",True,422248.0,57.96000000000001,12.172,,,,,,,,,,,,,True,Braga,Famalicao,
2504525783.0,16.0,0.0,50.0,288,44.83500000000001,52.768,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,346183.0,,,,,,,,,,,,,19.0,Uros Racic,,Braga,Famalicao,
2504525807.0,17.0,0.0,53.0,288,36.645,48.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,83475.0,,,,,,,,,,,,,15.0,Paulo Oliveira,,Braga,Famalicao,
2504525849.0,18.0,0.0,53.0,288,36.645,48.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 124, 36, 38, 216, 218]",True,83475.0,42.42,19.924000000000003,,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Famalicao,0.0
,,0.0,53.0,288,42.42,19.924000000000003,,,Carry,,,,,384566.0,47.775,20.944000000000003,,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Famalicao,0.00159954
2504525893.0,19.0,0.0,57.0,288,47.775,20.944000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,384566.0,70.98,34.272,,,,,,,,,,,2.0,Víctor Gómez,True,Braga,Famalicao,0.00956021
2504525903.0,20.0,0.0,58.0,288,71.08500000000001,34.476000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,300483.0,75.075,39.168000000000006,,,,,,,,,,,23.0,Simon Banza,False,Braga,Famalicao,0.0
,,0.0,58.0,288,75.075,39.168000000000006,,,Carry,,,,,372828.0,96.705,45.696000000000005,,,,,,,,,,,9.0,Abel Ruiz,True,Braga,Famalicao,0.04057445999999999
2504526005.0,21.0,1.0,4.0,288,96.705,45.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'Length', 'Offensive', 'OppositeRelatedEvent']","[91, 120, 29, 35, 38, 217, 218]",True,372828.0,95.655,45.288,,,,,,,,,,,9.0,Abel Ruiz,False,Braga,Famalicao,
2504526071.0,10.0,1.0,4.0,935,3.3600000000000003,22.032,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 60]",True,422248.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504526141.0,11.0,1.0,4.0,935,6.510000000000001,22.304,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,422248.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504526117.0,22.0,1.0,4.0,288,98.49,45.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,372828.0,,,,,,,,,,,,,9.0,Abel Ruiz,,Braga,Famalicao,
2504526505.0,23.0,1.0,27.0,288,104.47500000000001,67.66000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndX', 'PassEndY', 'CornerTaken', 'Angle', 'Zone']","[91, 119, 117, 30, 205, 31, 32, 34, 35, 38, 217, 218]",True,322689.0,98.80499999999999,63.580000000000005,,,,,,,,,,,10.0,André Horta,False,Braga,Famalicao,0.0
2504526585.0,24.0,1.0,30.0,288,99.015,62.35600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Zone', 'StandingSave', 'IntentionalAssist', 'LeftFoot', 'PassEndX', 'Cross', 'PassEndY', 'Length', 'Chipped', 'Angle', 'KeyPass']","[91, 119, 123, 138, 124, 125, 40, 41, 35, 38, 217, 218]",True,140118.0,84.21000000000001,37.128,,,,,,,,,,,6.0,Nuno Sequeira,False,Braga,Famalicao,-0.002812639999999998
2504526587.0,25.0,1.0,32.0,288,84.105,36.108000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['GoalMouthY', 'RelatedEventId', 'MissRight', 'Assisted', 'Zone', 'LeftFoot', 'StandingSave', 'FromCorner', 'GoalMouthZ', 'IntentionalAssist', 'OutOfBoxCentre']","[91, 7, 10, 2, 5, 13]",True,283362.0,,,24.0,140118.0,11.1,39.5,True,,,,,,45.0,Iuri Medeiros,,Braga,Famalicao,
2504526879.0,13.0,1.0,49.0,935,5.25,35.088,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'GoalKick', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,400826.0,10.709999999999999,7.752000000000001,,,,,,,,,,,,,False,Braga,Famalicao,-0.0016144000000000002
2504526937.0,14.0,1.0,52.0,935,10.815000000000001,7.752000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,422248.0,32.34,2.788,,,,,,,,,,,,,False,Braga,Famalicao,0.00198043
2504526991.0,15.0,1.0,55.0,935,32.97,2.788,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,119622.0,39.06,2.72,,,,,,,,,,,,,False,Braga,Famalicao,0.0014860800000000007
2504527023.0,16.0,1.0,56.0,935,39.06,2.72,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,362805.0,35.7,9.384,,,,,,,,,,,,,False,Braga,Famalicao,-0.0006677700000000016
2504527041.0,17.0,1.0,57.0,935,35.7,9.452000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,119622.0,52.5,9.112,,,,,,,,,,,,,False,Braga,Famalicao,
2504527035.0,27.0,1.0,58.0,288,51.345,60.79200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Length']","[91, 120, 128, 36, 38, 217, 218]",True,363935.0,73.605,36.652,,,,,,,,,,,3.0,Vítor Tormena,True,Braga,Famalicao,
2504527183.0,18.0,2.0,0.0,935,32.34,32.096000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'HeadPass', 'Length', 'PassEndX']","[91, 119, 117, 30, 139, 36, 38, 216, 218]",True,363299.0,55.650000000000006,29.852,,,,,,,,,,,,,True,Braga,Famalicao,0.005571519999999998
2504527193.0,19.0,2.0,2.0,935,57.225,30.94,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,402892.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504527155.0,28.0,2.0,3.0,288,48.510000000000005,36.312000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[197, 200]",False,381792.0,,,,,,,,,,,,,8.0,Al Musrati,,Braga,Famalicao,
2504527269.0,20.0,2.0,3.0,935,56.49,31.688000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[198, 199]",False,402892.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504527211.0,29.0,2.0,3.0,288,49.14,35.496,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 139, 35, 37, 215, 218]",True,381792.0,32.76,36.924,,,,,,,,,,,8.0,Al Musrati,False,Braga,Famalicao,-0.0035222199999999995
2504527215.0,30.0,2.0,5.0,288,32.865,35.904,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,83475.0,,,,,,,,,,,,,15.0,Paulo Oliveira,,Braga,Famalicao,
2504527249.0,31.0,2.0,5.0,288,32.865,35.904,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,83475.0,41.37,17.68,,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Famalicao,0.0013679799999999995
2504527271.0,32.0,2.0,8.0,288,41.37,17.68,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,384566.0,34.86000000000001,28.492,,,,,,,,,,,2.0,Víctor Gómez,False,Braga,Famalicao,-0.0013679799999999995
2504527345.0,33.0,2.0,10.0,288,34.86000000000001,28.696000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,83475.0,38.43,47.328,,,,,,,,,,,15.0,Paulo Oliveira,False,Braga,Famalicao,6.527999999999916e-05
,,2.0,10.0,288,38.43,47.328,,,Carry,,,,,363935.0,40.214999999999996,49.980000000000004,,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Famalicao,0.0
2504527403.0,34.0,2.0,13.0,288,40.214999999999996,49.980000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,363935.0,43.995,62.424,,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Famalicao,-0.0014290699999999993
,,2.0,13.0,288,43.995,62.424,,,Carry,,,,,346183.0,43.365,64.05600000000001,,,,,,,,,,,19.0,Uros Racic,False,Braga,Famalicao,-0.0012207699999999995
2504527429.0,35.0,2.0,16.0,288,43.365,64.05600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 120, 29, 36, 38, 216, 218]",True,346183.0,61.95,63.17200000000001,,,,,,,,,,,19.0,Uros Racic,True,Braga,Famalicao,
2504552549.0,211.0,2.0,17.0,935,41.580000000000005,3.2640000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,422248.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504552553.0,212.0,2.0,17.0,935,46.830000000000005,3.128,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,422248.0,56.7,8.024000000000001,,,,,,,,,,,,,False,Braga,Famalicao,0.002252519999999999
2504527495.0,21.0,2.0,19.0,935,58.38,9.520000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'OppositeRelatedEvent', 'Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone']","[91, 120, 29, 38, 216, 218]",True,362805.0,58.38,8.568,,,,,,,,,,,,,False,Braga,Famalicao,
2504527507.0,36.0,2.0,19.0,288,45.045,63.376000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,346183.0,,,,,,,,,,,,,19.0,Uros Racic,,Braga,Famalicao,
2504527525.0,22.0,2.0,20.0,935,58.17,6.0520000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Offensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 53]",True,119622.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504528161.0,41.0,2.0,20.0,288,46.830000000000005,61.948,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 142]",True,140118.0,,,,,,,,,,,,,6.0,Nuno Sequeira,,Braga,Famalicao,
2504534413.0,77.0,2.0,20.0,935,64.05,0.7480000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,119622.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504527671.0,38.0,2.0,25.0,288,46.62,68.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['ThrowIn', 'Length', 'PassEndY', 'Longball', 'PassEndX', 'Angle', 'Zone']","[91, 212, 36, 38, 217]",True,140118.0,91.77000000000001,56.440000000000005,,,,,,,,,,,6.0,Nuno Sequeira,True,Braga,Famalicao,
2504527723.0,24.0,2.0,29.0,935,12.39,7.276,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,363299.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504527781.0,25.0,2.0,31.0,935,12.39,7.276,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Longball', 'Zone', 'StandingSave']","[91, 120, 128, 36, 38, 216, 218]",True,363299.0,60.69,1.7680000000000002,,,,,,,,,,,,,True,Braga,Famalicao,
2505099587.0,991.0,2.0,33.0,288,44.730000000000004,62.696000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,363935.0,51.87,58.956,,,,,,,,,,,3.0,Vítor Tormena,False,Braga,Famalicao,0.0013619600000000006
2504530103.0,66.0,2.0,35.0,288,51.45,58.14000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Zone', 'PassEndY']","[91, 120, 29, 36, 38, 216, 218]",True,140118.0,54.18000000000001,51.884,,,,,,,,,,,6.0,Nuno Sequeira,False,Braga,Famalicao,
2504527865.0,26.0,2.0,37.0,935,51.55500000000001,18.768,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,298175.0,49.56,10.132000000000001,,,,,,,,,,,,,False,Braga,Famalicao,-0.0004458799999999992
2504527923.0,27.0,2.0,38.0,935,50.505,10.948000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,362805.0,46.2,21.352,,,,,,,,,,,,,False,Braga,Famalicao,0.0004458799999999992
2504527967.0,28.0,2.0,42.0,935,48.089999999999996,33.388000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Longball', 'Length']","[91, 119, 117, 127, 36, 37, 216, 218]",True,330832.0,54.705000000000005,65.008,,,,,,,,,,,,,False,Braga,Famalicao,-0.0001100200000000006
2504528007.0,29.0,2.0,46.0,935,56.385000000000005,62.15200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,136435.0,49.35,37.74,,,,,,,,,,,,,False,Braga,Famalicao,0.0001100200000000006
2504528031.0,30.0,2.0,48.0,935,49.35,37.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,330832.0,40.845,45.967999999999996,,,,,,,,,,,,,False,Braga,Famalicao,-0.00215424
2504528081.0,31.0,2.0,50.0,935,40.845,45.967999999999996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,380619.0,46.830000000000005,49.43600000000001,,,,,,,,,,,,,False,Braga,Famalicao,0.00159954
2504528157.0,32.0,2.0,53.0,935,46.62,48.348,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,298175.0,46.095,37.332,,,,,,,,,,,,,False,Braga,Famalicao,0.0005547
2504528253.0,33.0,2.0,58.0,935,49.245,30.124,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,330832.0,57.225,24.276000000000003,,,,,,,,,,,,,False,Braga,Famalicao,0.0020099799999999998
2504528265.0,34.0,3.0,0.0,935,58.17,18.904000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,119622.0,,,,,,,,,,,,,,,,Braga,Famalicao,
2504528271.0,42.0,3.0,0.0,288,46.830000000000005,49.096000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Foul', 'Defensive', 'OppositeRelatedEvent', 'Zone']",[64],False,346183.0,,,,,,,,,,,,,19.0,Uros Racic,,Braga,Famalicao,
2504528463.0,35.0,3.0,11.0,935,53.865,21.692,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'FreekickTaken', 'PassEndY']","[91, 117, 30, 132, 35, 38, 216, 218]",True,119622.0,49.455000000000005,13.192,,,,,,,,,,,,,False,Braga,Famalicao,-0.003010559999999999
2504528479.0,36.0,3.0,11.0,935,40.635000000000005,15.436,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,330832.0,34.125,22.848000000000003,,,,,,,,,,,,,False,Braga,Famalicao,-0.0010425699999999996
2504528539.0,37.0,3.0,12.0,935,30.135,27.880000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,363299.0,32.445,59.50000000000001,,,,,,,,,,,,,False,Braga,Famalicao,-0.0015471700000000005
2504528577.0,38.0,3.0,15.0,935,24.675,51.272000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,380619.0,27.72,60.11200000000001,,,,,,,,,,,,,False,Braga,Famalicao,0.0003527700000000005
2504555555.0,249.0,3.0,18.0,935,28.980000000000004,64.464,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,298175.0,49.035000000000004,61.064,,,,,,,,,,,,,False,Braga,Famalicao,
2504528575.0,43.0,3.0,19.0,288,56.07,6.188000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,381792.0,,,,,,,,,,,,,8.0,Al Musrati,,Braga,Famalicao,
