id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2458968657.0,8.0,0.0,27.0,288,68.04,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'ThrowIn', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 212, 35, 38, 216]",True,140118.0,42.73500000000001,64.26,,,,,,,,,,6.0,Nuno Sequeira,False,Rio Ave,Braga,-0.0061879299999999995
,,0.0,27.0,288,42.73500000000001,64.26,,,Carry,,,,,407950.0,37.589999999999996,48.75600000000001,,,,,,,,,,24.0,Bruno Rodrigues,False,Rio Ave,Braga,0.0014290699999999993
2458968737.0,9.0,0.0,31.0,288,37.589999999999996,48.75600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,407950.0,38.43,23.12,,,,,,,,,,24.0,Bruno Rodrigues,False,Rio Ave,Braga,0.0
2458968781.0,10.0,0.0,33.0,288,38.43,23.12,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,363935.0,20.37,28.288000000000004,,,,,,,,,,3.0,Vítor Tormena,False,Rio Ave,Braga,-0.0025262500000000007
2458968811.0,11.0,0.0,37.0,288,20.37,28.288000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Longball', 'PassEndX', 'Zone', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,296521.0,66.465,24.344,,,,,,,,,,1.0,Matheus,True,Rio Ave,Braga,
2458968825.0,11.0,0.0,40.0,121,37.17,43.52,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[197, 200]",False,125953.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458968847.0,12.0,0.0,40.0,288,67.83,24.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,407949.0,,,,,,,,,,,,99.0,Vítor Oliveira,,Rio Ave,Braga,
2458968867.0,12.0,0.0,40.0,121,32.655,42.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'HeadPass', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 139, 36, 37, 216, 218]",True,125953.0,41.475,51.408,,,,,,,,,,,,False,Rio Ave,Braga,0.0010425699999999996
2458968899.0,13.0,0.0,42.0,121,41.580000000000005,51.952000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 139, 35, 37, 215, 218]",True,380617.0,34.44,60.11200000000001,,,,,,,,,,,,False,Rio Ave,Braga,-0.0023706000000000005
2458968903.0,14.0,0.0,44.0,121,34.44,59.908,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381521.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458968923.0,15.0,0.0,45.0,121,34.44,59.908,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,381521.0,33.39,47.19200000000001,,,,,,,,,,,,False,Rio Ave,Braga,0.0013280300000000009
2458968947.0,16.0,0.0,46.0,121,33.285000000000004,47.736000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,149468.0,20.895,52.564,,,,,,,,,,,,False,Rio Ave,Braga,-0.0016808000000000014
2458968985.0,17.0,0.0,49.0,121,21.0,52.564,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,444574.0,8.925,34.476000000000006,,,,,,,,,,,,False,Rio Ave,Braga,-1.3259999999999314e-05
2458969039.0,18.0,0.0,53.0,121,8.715000000000002,34.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,284656.0,20.580000000000002,50.592000000000006,,,,,,,,,,,,False,Rio Ave,Braga,-0.0014034000000000008
2458969125.0,19.0,0.0,59.0,121,19.740000000000002,48.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,444574.0,6.615,34.816,,,,,,,,,,,,False,Rio Ave,Braga,-0.0006024800000000007
2458969167.0,20.0,1.0,7.0,121,9.135,34.68,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,284656.0,14.91,55.148,,,,,,,,,,,,False,Rio Ave,Braga,-0.002041330000000001
2458969201.0,21.0,1.0,10.0,121,29.925,55.42,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Longball', 'Zone', 'Chipped', 'StandingSave']","[91, 120, 124, 128, 36, 38, 216, 218]",True,444574.0,61.95,54.33200000000001,,,,,,,,,,,,True,Rio Ave,Braga,
2458969227.0,13.0,1.0,12.0,288,30.240000000000002,6.800000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,363935.0,36.855000000000004,6.460000000000001,,,,,,,,,,3.0,Vítor Tormena,False,Rio Ave,Braga,
2458969263.0,14.0,1.0,14.0,288,38.85,9.452000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,381792.0,,,,,,,,,,,,8.0,Al Musrati,,Rio Ave,Braga,
2458969425.0,24.0,1.0,24.0,121,66.36,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Angle', 'Length', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 36, 38, 217]",True,381521.0,90.405,61.744,,,,,,,,,,,,True,Rio Ave,Braga,0.01740012
2458969421.0,16.0,1.0,27.0,288,13.965000000000002,5.44,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,363935.0,,,,,,,,,,,,3.0,Vítor Tormena,,Rio Ave,Braga,
2458969443.0,25.0,1.0,27.0,121,91.03500000000001,62.56,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 54]",True,374632.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458969453.0,26.0,1.0,29.0,121,102.165,60.248,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Cross', 'Zone', 'PassEndY', 'LeftFoot', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 138, 126, 35, 38, 217, 218]",True,374632.0,99.855,49.64,,,,,,,,,,,,False,Rio Ave,Braga,
2458969463.0,17.0,1.0,29.0,288,9.240000000000002,17.068,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 94, 95, 215]",True,395940.0,0.0,11.491999999999999,,,,,,,,,,70.0,Fabiano,,Rio Ave,Braga,
2458969467.0,18.0,1.0,30.0,288,1.8900000000000001,14.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'MissLeft', 'Zone']",[122],False,395940.0,,,,,,,,,,,,70.0,Fabiano,,Rio Ave,Braga,
2458969475.0,27.0,1.0,30.0,121,103.11000000000001,53.040000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[122],False,374632.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458969837.0,28.0,1.0,59.0,121,104.47500000000001,67.66000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Length', 'CornerTaken', 'Cross', 'StandingSave', 'Zone', 'Chipped', 'LeftFoot', 'Angle']","[91, 138, 124, 126, 31, 33, 34, 35, 38, 217, 218]",True,381521.0,102.27000000000001,45.084,,,,,,,,,,,,True,Rio Ave,Braga,
2458969887.0,19.0,2.0,0.0,288,3.57,23.188000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 94, 95, 215]",True,127130.0,7.9799999999999995,8.636000000000001,,,,,,,,,,21.0,Ricardo Horta,,Rio Ave,Braga,
2458969881.0,29.0,2.0,3.0,121,91.665,62.424,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'LeftFoot', 'Cross', 'Zone', 'StandingSave', 'PassEndX', 'Length', 'Chipped', 'Angle']","[91, 138, 124, 126, 36, 38, 217, 218]",True,381521.0,94.92000000000002,42.908,,,,,,,,,,,,True,Rio Ave,Braga,
2458969909.0,20.0,2.0,5.0,288,7.14,31.28,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Head', 'Zone']","[91, 94, 95, 57, 215]",True,407949.0,26.775000000000002,56.440000000000005,,,,,,,,,,99.0,Vítor Oliveira,,Rio Ave,Braga,
2458969943.0,30.0,2.0,9.0,121,76.125,9.180000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,315474.0,96.60000000000001,2.788,,,,,,,,,,,,False,Rio Ave,Braga,0.01391069
2458969965.0,31.0,2.0,13.0,121,97.02000000000001,2.9920000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'RightFoot', 'Cross', 'Length', 'Angle']","[91, 137, 126, 36, 37, 217, 218]",True,444574.0,98.07000000000001,21.216,,,,,,,,,,,,True,Rio Ave,Braga,
2458969979.0,21.0,2.0,14.0,288,7.035,41.344,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Head', 'StandingSave', 'Length', 'Angle']","[91, 94, 95, 57, 215]",True,381792.0,26.355000000000004,68.0,,,,,,,,,,8.0,Al Musrati,,Rio Ave,Braga,
2458970221.0,33.0,2.0,31.0,121,74.34,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'ThrowIn', 'Zone', 'PassEndX']","[91, 212, 35, 37, 217]",True,395954.0,70.77000000000001,6.664000000000001,,,,,,,,,,,,False,Rio Ave,Braga,0.0
2458970267.0,34.0,2.0,32.0,121,70.665,6.664000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,149468.0,75.495,1.564,,,,,,,,,,,,False,Rio Ave,Braga,0.0
2458970269.0,35.0,2.0,34.0,121,75.81,2.176,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,395954.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458970263.0,23.0,2.0,35.0,288,29.19,65.824,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 143]",True,407949.0,,,,,,,,,,,,99.0,Vítor Oliveira,,Rio Ave,Braga,
2458970357.0,37.0,2.0,41.0,121,68.985,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'ThrowIn', 'Length', 'Angle', 'Longball', 'PassEndY']","[91, 212, 35, 37, 216]",True,395954.0,43.89,6.188000000000001,,,,,,,,,,,,False,Rio Ave,Braga,-0.0061879299999999995
2458970389.0,38.0,2.0,44.0,121,43.89,6.256,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,444575.0,37.800000000000004,28.424,,,,,,,,,,,,False,Rio Ave,Braga,0.00014302000000000065
2458970437.0,39.0,2.0,49.0,121,38.115,28.628000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,125953.0,45.78,8.772,,,,,,,,,,,,False,Rio Ave,Braga,-0.00014302000000000065
2458970473.0,40.0,2.0,54.0,121,45.675000000000004,10.812000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,444575.0,35.28,31.756000000000004,,,,,,,,,,,,False,Rio Ave,Braga,-0.0025216400000000003
2458970501.0,41.0,2.0,55.0,121,35.49,32.980000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,125953.0,37.695,44.948,,,,,,,,,,,,False,Rio Ave,Braga,6.527999999999916e-05
2458970521.0,42.0,2.0,58.0,121,37.695,44.948,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,444574.0,43.47,37.672000000000004,,,,,,,,,,,,False,Rio Ave,Braga,-6.527999999999916e-05
2458970539.0,43.0,3.0,0.0,121,39.58500000000001,39.984,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'Length', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 37, 216, 218]",True,149468.0,39.58500000000001,41.480000000000004,,,,,,,,,,,,False,Rio Ave,Braga,
2458970547.0,25.0,3.0,0.0,288,59.85,17.408,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 60]",True,381792.0,,,,,,,,,,,,8.0,Al Musrati,,Rio Ave,Braga,
2458970571.0,26.0,3.0,1.0,288,61.635000000000005,11.356,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,395940.0,,,,,,,,,,,,70.0,Fabiano,,Rio Ave,Braga,
2458970575.0,27.0,3.0,1.0,288,61.635000000000005,11.356,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 120, 29, 36, 37, 217, 218]",True,395940.0,71.19,18.428,,,,,,,,,,70.0,Fabiano,True,Rio Ave,Braga,
2458970591.0,44.0,3.0,3.0,121,26.985,40.120000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 94, 95, 216]",True,125953.0,36.75,68.0,,,,,,,,,,,,,Rio Ave,Braga,
2458970707.0,29.0,3.0,12.0,288,70.875,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Longball', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[91, 212, 35, 37, 216]",True,395940.0,44.415,8.704,,,,,,,,,,70.0,Fabiano,False,Rio Ave,Braga,-0.00873785
,,3.0,12.0,288,44.415,8.704,,,Carry,,,,,363935.0,37.48500000000001,16.864,,,,,,,,,,3.0,Vítor Tormena,False,Rio Ave,Braga,-0.0016982100000000003
2458970717.0,30.0,3.0,16.0,288,37.48500000000001,16.864,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,363935.0,32.550000000000004,44.47200000000001,,,,,,,,,,3.0,Vítor Tormena,False,Rio Ave,Braga,-0.0010425699999999996
2458970765.0,31.0,3.0,18.0,288,32.445,44.88,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,407950.0,34.33500000000001,55.488,,,,,,,,,,24.0,Bruno Rodrigues,False,Rio Ave,Braga,-0.00050972
,,3.0,18.0,288,34.33500000000001,55.488,,,Carry,,,,,322689.0,34.755,52.224000000000004,,,,,,,,,,10.0,André Horta,False,Rio Ave,Braga,0.0
2458970781.0,32.0,3.0,22.0,288,34.755,52.224000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,322689.0,35.7,31.484,,,,,,,,,,10.0,André Horta,False,Rio Ave,Braga,0.0007288599999999996
2458970799.0,33.0,3.0,24.0,288,35.7,31.484,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Zone']","[91, 120, 29, 36, 38, 216, 218]",True,381792.0,57.12,13.600000000000001,,,,,,,,,,8.0,Al Musrati,True,Rio Ave,Braga,
2458970813.0,46.0,3.0,26.0,121,45.36000000000001,54.33200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,381521.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458970847.0,47.0,3.0,26.0,121,45.36000000000001,54.33200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,381521.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458970851.0,48.0,3.0,28.0,121,40.95,47.668,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,444574.0,67.2,31.688000000000002,,,,,,,,,,,,True,Rio Ave,Braga,0.007278960000000001
2458970881.0,50.0,3.0,29.0,121,66.885,34.476000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,374632.0,70.665,23.868000000000002,,,,,,,,,,,,False,Rio Ave,Braga,0.004151699999999998
2458970887.0,51.0,3.0,31.0,121,72.66000000000001,22.712,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,315474.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458997935.0,448.0,3.0,32.0,288,32.34,45.288,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 142]",True,140118.0,,,,,,,,,,,,6.0,Nuno Sequeira,,Rio Ave,Braga,
2458998017.0,409.0,3.0,32.0,121,75.915,19.924000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,315474.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458970895.0,52.0,3.0,32.0,121,80.22000000000001,25.976000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,374632.0,,,,,,,,,,,,,,,Rio Ave,Braga,
2458970925.0,34.0,3.0,35.0,288,15.959999999999999,49.708,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 94, 95, 215]",True,407950.0,18.06,68.0,,,,,,,,,,24.0,Bruno Rodrigues,,Rio Ave,Braga,
