id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isOwnGoal,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2359942321.0,104.0,8.0,21.0,299.0,32.655,63.784000000000006,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone', 'StandingSave']",[91],True,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Belenenses SAD,Benfica,
2359942471.0,53.0,8.0,37.0,292.0,71.19,0.0,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'Zone', 'ThrowIn', 'PassEndY']","[91, 212, 36, 37, 217]",True,369083.0,85.26,3.6040000000000014,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.00634183
2359942519.0,54.0,8.0,40.0,292.0,84.0,1.972,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,423114.0,97.125,3.74,,,,,,,,,,,,False,Belenenses SAD,Benfica,0.010362779999999999
2359942525.0,55.0,8.0,44.0,292.0,101.955,10.948000000000002,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 53]",True,369083.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359942507.0,106.0,8.0,44.0,299.0,3.045,57.05200000000001,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Belenenses SAD,Benfica,
2359942555.0,56.0,8.0,44.0,292.0,101.955,11.016,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissRight', 'OppositeRelatedEvent']",[122],False,369083.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359942521.0,107.0,8.0,44.0,299.0,3.045,56.984,8.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,75691.0,,,,,,,,,,,,30.0,Nicolás Otamendi,,Belenenses SAD,Benfica,
2359942815.0,57.0,9.0,13.0,292.0,104.79,0.544,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'RightFoot', 'Angle', 'PassEndY', 'Cross', 'Chipped', 'Longball', 'Zone', 'Length', 'PassEndX', 'CornerTaken']","[91, 137, 124, 126, 31, 33, 34, 36, 37, 217, 218]",True,369083.0,105.0,36.516000000000005,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.21952771999999998
2359942909.0,109.0,9.0,27.0,299.0,3.465,29.240000000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,110273.0,28.98000000000001,25.636000000000003,,,,,,,,,,99.0,Odysseas Vlachodimos,False,Belenenses SAD,Benfica,0.0007549299999999991
,,9.0,27.0,,28.98000000000001,25.636000000000003,,,Carry,,,,,75691.0,31.185000000000002,24.752000000000002,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,-0.0002191399999999996
2359942951.0,110.0,9.0,30.0,299.0,31.185000000000002,24.752000000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,75691.0,49.35,15.232,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.00274078
,,9.0,30.0,,49.35,15.232,,,Carry,,,,,135127.0,83.89500000000002,8.296,,,,,,,,,,27.0,Rafa,True,Belenenses SAD,Benfica,0.01371772
2359942969.0,111.0,9.0,36.0,299.0,83.89500000000002,8.296,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,135127.0,95.13,6.188000000000002,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,0.007287600000000002
2359942983.0,112.0,9.0,38.0,299.0,96.17999999999999,6.392,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['RightFoot', 'Cross', 'StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'Chipped', 'PassEndY']","[91, 137, 124, 126, 36, 37, 217, 218]",True,114323.0,97.54500000000004,35.90400000000001,,,,,,,,,,22.0,Valentino Lazaro,True,Belenenses SAD,Benfica,0.21952771999999998
2359942999.0,59.0,9.0,40.0,292.0,7.245000000000001,34.0,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'Length', 'Head', 'PassEndY', 'Zone', 'PassEndX']","[91, 94, 95, 57, 215]",True,423461.0,3.78,19.380000000000003,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943013.0,113.0,9.0,43.0,299.0,100.59,49.776,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'HeadPass', 'Length']","[91, 119, 117, 30, 139, 205, 35, 37, 217, 218]",True,400828.0,97.125,57.800000000000004,,,,,,,,,,9.0,Darwin Núñez,False,Belenenses SAD,Benfica,-0.017948739999999998
2359943047.0,114.0,9.0,46.0,299.0,96.705,58.68400000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,107252.0,81.375,58.07200000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Belenenses SAD,Benfica,-0.01694449
2359943075.0,115.0,9.0,48.0,299.0,81.375,58.07200000000001,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,125476.0,71.925,46.98800000000002,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.00541032
,,9.0,48.0,,71.925,46.98800000000002,,,Carry,,,,,21778.0,72.45,44.94800000000002,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0
2359943103.0,116.0,9.0,51.0,299.0,72.45,44.94800000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,21778.0,74.655,25.432000000000002,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0
,,9.0,51.0,,74.655,25.432000000000002,,,Carry,,,,,106151.0,79.065,21.284000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.0
2359943141.0,117.0,9.0,53.0,299.0,79.065,21.284000000000002,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,93.66000000000001,6.188000000000002,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.006298700000000001
2359943173.0,118.0,9.0,56.0,299.0,95.13,6.460000000000003,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,114323.0,80.115,21.284000000000002,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.006298700000000001
,,9.0,56.0,,80.115,21.284000000000002,,,Carry,,,,,142318.0,78.64500000000001,22.848000000000003,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,-0.004429620000000002
2359943207.0,119.0,9.0,59.0,299.0,78.64500000000001,22.848000000000003,9.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,142318.0,81.27000000000001,41.004,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.010990860000000002
,,9.0,59.0,,81.27000000000001,41.004,,,Carry,,,,,125476.0,77.175,45.96800000000002,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.010990860000000002
2359943223.0,120.0,10.0,1.0,299.0,77.175,45.96800000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,125476.0,99.33,51.204,,,,,,,,,,20.0,João Mário,True,Belenenses SAD,Benfica,0.02235481
2359943273.0,60.0,10.0,3.0,292.0,7.245000000000001,25.16,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 94, 95, 215]",True,423461.0,3.045,29.512,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943233.0,121.0,10.0,3.0,299.0,100.38,50.79600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 120, 29, 35, 38, 217, 218]",True,107252.0,96.705,42.432,,,,,,,,,,3.0,Alejandro Grimaldo,False,Belenenses SAD,Benfica,0.19302766999999998
2359943275.0,61.0,10.0,4.0,292.0,3.045,29.512,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,423460.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943517.0,63.0,10.0,22.0,292.0,19.74,24.14,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'PassEndY']","[91, 120, 128, 36, 38, 216, 218]",True,423460.0,67.30499999999999,12.648,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.008690429999999999
2359943487.0,122.0,10.0,26.0,299.0,39.165,55.760000000000005,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 200]",False,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Belenenses SAD,Benfica,
2359943525.0,64.0,10.0,26.0,292.0,65.83500000000001,12.24,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[198, 199]",False,423114.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943501.0,123.0,10.0,26.0,299.0,44.20500000000001,57.05200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'HeadPass', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 139, 36, 38, 216, 218]",True,21778.0,51.345,56.78,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0016982100000000003
2359943507.0,124.0,10.0,27.0,299.0,51.135000000000005,56.78,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,107252.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Belenenses SAD,Benfica,
2359943531.0,125.0,10.0,28.0,299.0,51.13500000000001,56.78,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,45.464999999999996,54.40000000000001,,,,,,,,,,3.0,Alejandro Grimaldo,False,Belenenses SAD,Benfica,-0.0016982100000000003
2359943563.0,126.0,10.0,29.0,299.0,45.57,54.40000000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,125476.0,60.58500000000002,62.016000000000005,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.0008905599999999986
,,10.0,29.0,,60.58500000000002,62.016000000000005,,,Carry,,,,,107252.0,74.97000000000001,60.24800000000002,,,,,,,,,,3.0,Alejandro Grimaldo,True,Belenenses SAD,Benfica,0.006485330000000001
2359943571.0,127.0,10.0,33.0,299.0,74.97000000000001,60.24800000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'Angle', 'StandingSave', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,107252.0,84.525,50.592000000000006,,,,,,,,,,3.0,Alejandro Grimaldo,True,Belenenses SAD,Benfica,0.007330730000000001
2359943595.0,65.0,10.0,34.0,292.0,20.895,20.4,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,423461.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943629.0,128.0,10.0,37.0,299.0,77.28,59.636,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135127.0,79.59,64.26000000000002,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,0.0
2359943663.0,129.0,10.0,38.0,299.0,79.8,64.26000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,400828.0,74.13,53.788,,,,,,,,,,9.0,Darwin Núñez,False,Belenenses SAD,Benfica,-0.0035479100000000013
,,10.0,38.0,,74.13,53.788,,,Carry,,,,,125476.0,75.075,50.592000000000006,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.00010719000000000006
2359943683.0,130.0,10.0,43.0,299.0,75.075,50.592000000000006,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,125476.0,84.0,59.22800000000002,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.00541032
2359943697.0,131.0,10.0,46.0,299.0,84.525,58.07200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,135127.0,79.17000000000003,51.00000000000002,,,,,,,,,,27.0,Rafa,False,Belenenses SAD,Benfica,-0.00551751
,,10.0,46.0,,79.17000000000003,51.00000000000002,,,Carry,,,,,125476.0,78.435,49.57200000000001,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,-0.00541032
2359943767.0,132.0,10.0,48.0,299.0,78.435,49.57200000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'Zone', 'PassEndX', 'ShotAssist', 'Angle', 'Chipped', 'Length', 'StandingSave', 'PassEndY', 'BigChanceCreated', 'KeyPass']","[91, 119, 117, 30, 123, 124, 203, 205, 40, 46, 36, 38, 217, 218]",True,125476.0,97.02000000000001,30.26,,,,,,,,,,20.0,João Mário,True,Belenenses SAD,Benfica,0.23333122
,,10.0,48.0,,97.02000000000001,30.26,,,Carry,,,,,74016.0,98.59500000000001,30.396000000000004,,,,,,,,,,14.0,Haris Seferovic,False,Belenenses SAD,Benfica,0.0
2359943773.0,133.0,10.0,51.0,299.0,98.595,30.396000000000004,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RegularPlay', 'IntentionalAssist', 'BlockedY', 'LowCentre', 'RelatedEventId', 'LeftFoot', 'BoxCentre', 'Assisted', 'StandingSave', 'BigChance', 'OppositeRelatedEvent', 'BlockedX', 'Zone', 'GoalMouthZ', 'GoalMouthY']","[91, 9, 10, 201, 1, 3, 13]",True,74016.0,,,4.4,50.6,,,True,132.0,125476.0,96.7,46.2,14.0,Haris Seferovic,,Belenenses SAD,Benfica,
2359943777.0,66.0,10.0,51.0,292.0,3.675,36.584,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['ParriedDanger', 'Zone', 'Feet', 'OppositeRelatedEvent', 'KeeperSaveInTheBox']","[91, 108, 113, 112, 78, 79, 81]",True,423460.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943803.0,67.0,10.0,52.0,292.0,5.88,22.712,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423461.0,,,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359943829.0,134.0,10.0,59.0,299.0,91.455,65.07600000000001,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,107252.0,,,,,,,,,,,,3.0,Alejandro Grimaldo,,Belenenses SAD,Benfica,
2359943821.0,68.0,10.0,59.0,292.0,6.510000000000002,2.72,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 118, 120, 29, 36, 37, 215, 218]",True,423461.0,11.76,4.0120000000000005,,,,,,,,,,,,False,Belenenses SAD,Benfica,0.0
2359943879.0,69.0,11.0,4.0,292.0,2.94,4.148,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Longball', 'Length', 'PassEndY']","[91, 118, 120, 128, 36, 38, 216, 218]",True,423114.0,47.565,2.176,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.0061004100000000006
2359943883.0,135.0,11.0,11.0,299.0,54.6,58.276,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Belenenses SAD,Benfica,
2359943937.0,136.0,11.0,11.0,299.0,51.765,58.480000000000004,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,21778.0,50.714999999999996,44.744,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,0.0004458799999999992
,,11.0,11.0,,50.714999999999996,44.744,,,Carry,,,,,75691.0,50.505,40.732,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0005547
,,11.0,11.0,,54.6,58.276,,,Carry,,,,,21778.0,51.765,58.480000000000004,,,,,,,,,,5.0,Jan Vertonghen,False,Belenenses SAD,Benfica,-0.0022727300000000006
2359943951.0,137.0,11.0,13.0,299.0,50.505,40.732,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,63.21000000000002,12.036,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0012721500000000014
,,11.0,13.0,,63.21000000000002,12.036,,,Carry,,,,,106151.0,73.92000000000003,8.364,,,,,,,,,,34.0,André Almeida,True,Belenenses SAD,Benfica,0.0025178200000000005
2359944001.0,138.0,11.0,17.0,299.0,73.92000000000003,8.364,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,106151.0,88.2,4.352,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,0.00634183
,,11.0,17.0,,88.2,4.352,,,Carry,,,,,114323.0,95.23500000000001,8.092,,,,,,,,,,22.0,Valentino Lazaro,True,Belenenses SAD,Benfica,0.0
2359944017.0,139.0,11.0,22.0,299.0,95.23500000000001,8.092,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,114323.0,80.115,8.296,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,-0.007287600000000002
2359944051.0,140.0,11.0,24.0,299.0,79.485,8.296,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,106151.0,74.02500000000002,18.632,,,,,,,,,,34.0,André Almeida,False,Belenenses SAD,Benfica,-0.0034407200000000013
,,11.0,24.0,,74.02500000000002,18.632,,,Carry,,,,,142318.0,75.81,17.408,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0
2359944069.0,141.0,11.0,26.0,299.0,75.81,17.408,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,142318.0,85.05,7.412000000000001,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0034407200000000013
,,11.0,26.0,,85.05,7.412000000000001,,,Carry,,,,,114323.0,93.45,7.208000000000001,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.007287600000000002
2359944091.0,142.0,11.0,29.0,299.0,93.45,7.208000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'RightFoot', 'Cross', 'PassEndX', 'Chipped', 'Zone']","[91, 137, 124, 126, 36, 37, 217, 218]",True,114323.0,95.025,30.26,,,,,,,,,,22.0,Valentino Lazaro,True,Belenenses SAD,Benfica,0.0732003
2359944239.0,70.0,11.0,30.0,292.0,6.825,38.148,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Length', 'Zone']","[91, 94, 95, 215]",True,429005.0,25.41,54.67200000000001,,,,,,,,,,,,,Belenenses SAD,Benfica,
2359944141.0,143.0,11.0,32.0,299.0,75.075,10.744000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'HeadPass', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 139, 35, 37, 216, 218]",True,142318.0,69.3,26.588000000000008,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,-0.004044509999999998
,,11.0,32.0,,69.3,26.588000000000008,,,Carry,,,,,75691.0,71.61,29.92,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0038807899999999985
2359944187.0,144.0,11.0,35.0,299.0,71.61,29.92,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,75691.0,76.23,45.696000000000005,,,,,,,,,,30.0,Nicolás Otamendi,False,Belenenses SAD,Benfica,0.0002709099999999992
,,11.0,35.0,,76.23,45.696000000000005,,,Carry,,,,,125476.0,77.7,44.26800000000002,,,,,,,,,,20.0,João Mário,False,Belenenses SAD,Benfica,0.0
2359944227.0,145.0,11.0,39.0,299.0,77.7,44.26800000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,125476.0,99.64500000000001,45.696000000000005,,,,,,,,,,20.0,João Mário,True,Belenenses SAD,Benfica,0.040303549999999994
2359944231.0,146.0,11.0,40.0,299.0,100.275,45.968,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,400828.0,,,,,,,,,,,,9.0,Darwin Núñez,,Belenenses SAD,Benfica,
2359944469.0,72.0,12.0,7.0,292.0,4.9350000000000005,31.28,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'GoalKick', 'Longball', 'Length', 'MissHigh']","[91, 120, 128, 36, 38, 216, 218]",True,423460.0,56.80500000000002,11.016,,,,,,,,,,,,True,Belenenses SAD,Benfica,0.006707570000000001
2359944475.0,148.0,12.0,10.0,299.0,47.355,59.024,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,21778.0,,,,,,,,,,,,5.0,Jan Vertonghen,,Belenenses SAD,Benfica,
2359944493.0,73.0,12.0,11.0,292.0,49.035000000000004,16.388,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 29, 36, 37, 216, 218]",True,404907.0,60.27,17.81600000000001,,,,,,,,,,,,False,Belenenses SAD,Benfica,0.003010559999999999
2359944481.0,149.0,12.0,13.0,299.0,45.465,51.61200000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,142318.0,,,,,,,,,,,,28.0,Julian Weigl,,Belenenses SAD,Benfica,
2359944539.0,150.0,12.0,13.0,299.0,45.78,49.84400000000001,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,142318.0,50.61000000000002,23.12,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,0.0
,,12.0,13.0,,50.61000000000002,23.12,,,Carry,,,,,114323.0,63.21000000000002,20.264000000000003,,,,,,,,,,22.0,Valentino Lazaro,True,Belenenses SAD,Benfica,0.0025646799999999997
,,12.0,13.0,,45.464999999999996,51.61200000000001,,,Carry,,,,,142318.0,45.78,49.84400000000001,,,,,,,,,,28.0,Julian Weigl,False,Belenenses SAD,Benfica,-0.0011536600000000008
2359944583.0,151.0,12.0,18.0,299.0,63.21000000000002,20.264000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,114323.0,73.08,7.208000000000001,,,,,,,,,,22.0,Valentino Lazaro,False,Belenenses SAD,Benfica,0.0018699699999999986
