id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2504704461.0,2.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504704451.0,2.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504741639.0,952.0,0.0,0.0,290,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504741649.0,889.0,0.0,0.0,5948,0.0,0.0,8.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504676595.0,1.0,0.0,0.0,290,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504677545.0,1.0,0.0,0.0,5948,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'InvolvedPlayers', 'TeamPlayerFormation', 'TeamFormation', 'PlayerPosition', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504704483.0,3.0,0.0,0.0,5948,52.605000000000004,34.204,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,431222.0,30.450000000000003,37.196000000000005,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.005571519999999998
2504704513.0,4.0,0.0,3.0,5948,29.085,36.788000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,401804.0,30.765,23.596000000000004,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.0002191399999999996
2504704529.0,5.0,0.0,7.0,5948,32.97,17.612000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'StandingSave', 'PassEndX', 'Chipped', 'PassEndY', 'Length', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,326486.0,74.76,9.928,,,,,,,,,,,,True,Gil Vicente,Arouca,
2504704541.0,3.0,0.0,9.0,290,24.150000000000002,50.79600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'HeadPass']","[91, 117, 30, 139, 36, 37, 215, 218]",True,243271.0,32.025,60.452000000000005,,,,,,,,,,19.0,Adrián Marín,False,Gil Vicente,Arouca,-0.0002364500000000009
2504704545.0,4.0,0.0,11.0,290,32.025,60.452000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'HeadPass', 'Length', 'PassEndX', 'Zone']","[91, 118, 120, 29, 139, 36, 38, 215, 218]",True,403771.0,34.02,56.644000000000005,,,,,,,,,,30.0,Ali Alipourghara,False,Gil Vicente,Arouca,
2504704563.0,6.0,0.0,11.0,5948,66.78,9.656,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'HeadPass']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,423912.0,73.5,19.380000000000003,,,,,,,,,,,,True,Gil Vicente,Arouca,0.005418930000000002
2504704577.0,8.0,0.0,13.0,5948,72.24,18.360000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 53]",True,125452.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504704603.0,5.0,0.0,14.0,290,32.76,49.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 143]",True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Gil Vicente,Arouca,
2504704607.0,6.0,0.0,15.0,290,31.919999999999998,53.17600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,144360.0,,,,,,,,,,,,8.0,Giorgi Aburjania,,Gil Vicente,Arouca,
2504704613.0,7.0,0.0,16.0,290,32.13,53.788,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,144360.0,27.825000000000003,60.99600000000001,,,,,,,,,,8.0,Giorgi Aburjania,False,Gil Vicente,Arouca,-0.0008183099999999992
2504704625.0,8.0,0.0,19.0,290,28.245,61.2,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,243271.0,40.635000000000005,49.368,,,,,,,,,,19.0,Adrián Marín,False,Gil Vicente,Arouca,0.00291515
2504704629.0,9.0,0.0,20.0,290,40.635000000000005,49.368,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'LayOff']","[91, 118, 120, 29, 35, 38, 215, 218]",True,402797.0,34.545,43.656000000000006,,,,,,,,,,10.0,Kanya Fujimoto,False,Gil Vicente,Arouca,
2504704645.0,9.0,0.0,20.0,5948,64.365,27.676000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave', 'Angle']","[91, 120, 29, 36, 38, 216, 218]",True,36712.0,69.825,9.248000000000001,,,,,,,,,,,,False,Gil Vicente,Arouca,
2504704649.0,10.0,0.0,22.0,290,31.185000000000002,57.800000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 53]",True,243271.0,,,,,,,,,,,,19.0,Adrián Marín,,Gil Vicente,Arouca,
2504704657.0,10.0,0.0,22.0,5948,73.815,10.200000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,423912.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2504704669.0,11.0,0.0,25.0,290,23.52,52.36000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,243271.0,7.14,39.304,,,,,,,,,,19.0,Adrián Marín,False,Gil Vicente,Arouca,-1.3259999999999314e-05
2504704691.0,12.0,0.0,26.0,290,7.14,39.304,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,124712.0,7.665,51.00000000000001,,,,,,,,,,1.0,Stanislav Kritsyuk,False,Gil Vicente,Arouca,-0.0019098400000000003
,,0.0,26.0,290,7.665,51.00000000000001,,,Carry,,,,,426502.0,7.035,56.644000000000005,,,,,,,,,,72.0,Tomás Araújo,False,Gil Vicente,Arouca,0.0
