id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isGoal,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2485506931.0,172.0,19.0,44.0,299,38.43,3.06,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[91, 63]",True,395802.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485506933.0,155.0,19.0,44.0,290,66.57000000000001,64.94,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Defensive']",[64],False,135962.0,,,,,,,,,,,,26.0,Rúben Fernandes,,Benfica,Gil Vicente,
2485507031.0,173.0,20.0,2.0,299,37.589999999999996,6.596,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'FreekickTaken', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 132, 35, 37, 215, 218]",True,401520.0,32.025,15.572000000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0006677699999999998
2485509561.0,240.0,20.0,3.0,299,31.185000000000002,17.204,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,443613.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507049.0,156.0,20.0,5.0,290,71.82000000000001,30.668000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,369398.0,,,,,,,,,,,,9.0,Fran Navarro,,Benfica,Gil Vicente,
2485507053.0,174.0,20.0,6.0,299,25.725,34.612,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,443613.0,4.095,52.36000000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0026647699999999995
2485507069.0,175.0,20.0,6.0,299,4.095,52.36000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,2.625,40.732,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0019098400000000003
2485507093.0,176.0,20.0,9.0,299,2.625,40.800000000000004,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,110273.0,3.465,55.624,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0019098400000000003
2485507103.0,177.0,20.0,13.0,299,14.595,61.81200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Longball', 'Chipped', 'Length']","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,107252.0,47.46000000000001,60.384,,,,,,,,,,,,True,Benfica,Gil Vicente,
2485507121.0,157.0,20.0,14.0,290,58.065,9.044,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 120, 29, 139, 36, 38, 216, 218]",True,331609.0,62.475,0.0,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,
2485507179.0,179.0,20.0,26.0,299,41.37,68.0,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'ThrowIn', 'PassEndX']","[91, 212, 35, 38, 215]",True,107252.0,34.755,63.17200000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0014860800000000007
2485507181.0,180.0,20.0,27.0,299,34.755,63.17200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,369430.0,38.745,65.688,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0014860800000000007
2485507199.0,181.0,20.0,28.0,299,38.745,65.688,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,26.040000000000003,51.34,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0018388500000000012
2485507259.0,182.0,20.0,30.0,299,24.990000000000002,47.940000000000005,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,75691.0,29.715000000000003,20.332,,,,,,,,,,,,False,Benfica,Gil Vicente,0.00109158
2485507271.0,183.0,20.0,38.0,299,52.185,15.98,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,443613.0,47.88,23.936000000000003,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0004458799999999992
2485507289.0,184.0,20.0,40.0,299,48.405,22.983999999999998,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,369712.0,55.86000000000001,29.444,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0026039999999999987
2485507293.0,185.0,20.0,42.0,299,56.595,29.308000000000003,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Zone', 'Chipped', 'Angle', 'PassEndY']","[91, 120, 29, 124, 36, 37, 217, 218]",True,369430.0,76.54500000000002,34.408,,,,,,,,,,,,True,Benfica,Gil Vicente,
2485507325.0,159.0,20.0,44.0,290,26.985,33.592,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 36, 215, 218]",True,447137.0,33.18,33.592,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.0
2485507331.0,160.0,20.0,45.0,290,33.18,33.592,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Benfica,Gil Vicente,
2485507381.0,161.0,20.0,45.0,290,33.18,33.592,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,331609.0,36.645,15.368000000000002,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,0.00082343
,,20.0,45.0,290,36.645,15.368000000000002,,,Carry,,,,,322735.0,36.75,9.656,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,-0.0008845199999999998
2485507389.0,162.0,20.0,50.0,290,36.75,9.656,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 37, 216, 218]",True,322735.0,36.75,16.048000000000002,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0
2485507425.0,163.0,20.0,51.0,290,36.75,16.048000000000002,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,331609.0,56.595,2.72,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,0.002588769999999999
,,20.0,51.0,290,56.595,2.72,,,Carry,,,,,345380.0,42.105000000000004,6.664000000000001,,,,,,,,,,7.0,Bilel Aouacheria,False,Benfica,Gil Vicente,-0.0034732899999999987
2485507447.0,164.0,20.0,54.0,290,42.105000000000004,6.664000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,345380.0,54.6,12.988000000000001,,,,,,,,,,7.0,Bilel Aouacheria,False,Benfica,Gil Vicente,0.004855460000000001
2485507479.0,165.0,20.0,57.0,290,54.6,12.988000000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,331609.0,60.58500000000001,21.284000000000002,,,,,,,,,,21.0,Vitor Carvalho,False,Benfica,Gil Vicente,0.0032331900000000004
,,20.0,57.0,290,60.58500000000001,21.284000000000002,,,Carry,,,,,397499.0,64.78500000000001,22.78,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.002495360000000002
2485507507.0,166.0,21.0,0.0,290,64.78500000000001,22.78,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Longball', 'Length']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,397499.0,79.065,57.868,,,,,,,,,,57.0,Matheus Bueno,False,Benfica,Gil Vicente,0.010181399999999997
,,21.0,0.0,290,79.065,57.868,,,Carry,,,,,244655.0,85.155,58.07200000000001,,,,,,,,,,77.0,Murilo Souza,False,Benfica,Gil Vicente,0.0
2485507523.0,167.0,21.0,4.0,290,85.155,58.07200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Chipped', 'Zone', 'Cross', 'PassEndY', 'Angle']","[91, 124, 126, 36, 38, 217, 218]",True,244655.0,96.39,31.756000000000004,,,,,,,,,,77.0,Murilo Souza,True,Benfica,Gil Vicente,
2485507535.0,186.0,21.0,6.0,299,4.83,36.924,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 94, 95, 215]",True,75691.0,21.419999999999998,24.548000000000002,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507543.0,187.0,21.0,7.0,299,23.730000000000004,26.860000000000003,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326505.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507567.0,188.0,21.0,9.0,299,27.72,37.128,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,326505.0,32.025,43.656000000000006,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0002191399999999996
2485507587.0,189.0,21.0,11.0,299,32.445,39.984,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,125476.0,30.975,33.79600000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2485507615.0,190.0,21.0,13.0,299,31.919999999999998,33.32,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,369430.0,48.825,36.924,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0035222199999999995
2485507623.0,191.0,21.0,17.0,299,68.985,32.572,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 120, 29, 36, 38, 217, 218]",True,326505.0,75.915,19.856,,,,,,,,,,,,False,Benfica,Gil Vicente,
2485507633.0,168.0,21.0,19.0,290,29.82,49.708,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,243271.0,,,,,,,,,,,,19.0,Adrián Marín,,Benfica,Gil Vicente,
2485507643.0,169.0,21.0,20.0,290,7.7700000000000005,36.312000000000005,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,124712.0,,,,,,,,,,,,1.0,Stanislav Kritsyuk,,Benfica,Gil Vicente,
2485507673.0,170.0,21.0,24.0,290,13.86,32.164,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'KeeperThrow', 'Angle', 'PassEndY']","[91, 36, 38, 215, 218]",True,124712.0,28.35,7.276,,,,,,,,,,1.0,Stanislav Kritsyuk,False,Benfica,Gil Vicente,-0.0010506300000000003
,,21.0,24.0,290,28.35,7.276,,,Carry,,,,,322735.0,31.395,9.044,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0
2485507727.0,171.0,21.0,27.0,290,31.395,9.044,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,322735.0,14.700000000000001,21.080000000000002,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,-0.0008174500000000008
2485507771.0,172.0,21.0,30.0,290,14.700000000000001,21.080000000000002,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,447137.0,15.225000000000001,48.484,,,,,,,,,,4.0,Manuel Lopes,False,Benfica,Gil Vicente,0.0
,,21.0,30.0,290,15.225000000000001,48.484,,,Carry,,,,,135962.0,25.095,48.688,,,,,,,,,,26.0,Rúben Fernandes,False,Benfica,Gil Vicente,0.0002355900000000008
2485507803.0,173.0,21.0,34.0,290,25.095,48.688,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,135962.0,31.185000000000002,65.28,,,,,,,,,,26.0,Rúben Fernandes,False,Benfica,Gil Vicente,-0.0002364500000000009
,,21.0,34.0,290,31.185000000000002,65.28,,,Carry,,,,,243271.0,32.97,65.62,,,,,,,,,,19.0,Adrián Marín,False,Benfica,Gil Vicente,0.0
2485507821.0,174.0,21.0,37.0,290,32.97,65.62,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,243271.0,26.565,56.236000000000004,,,,,,,,,,19.0,Adrián Marín,False,Benfica,Gil Vicente,-0.0003527700000000005
2485507831.0,175.0,21.0,40.0,290,26.565,56.236000000000004,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,135962.0,42.315,56.916000000000004,,,,,,,,,,26.0,Rúben Fernandes,False,Benfica,Gil Vicente,
2485507855.0,192.0,21.0,41.0,299,65.52,5.372000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,401520.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507879.0,193.0,21.0,44.0,299,66.36,6.460000000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,401520.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507889.0,194.0,21.0,45.0,299,66.99,16.456,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326505.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507933.0,195.0,21.0,47.0,299,70.03500000000001,25.364,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,326505.0,73.39500000000001,48.89200000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2485507941.0,196.0,21.0,50.0,299,71.82000000000001,48.688,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,107252.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485507973.0,197.0,21.0,53.0,299,58.800000000000004,43.79200000000001,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,369430.0,49.665,43.588,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0025646799999999997
2485507981.0,198.0,21.0,55.0,299,49.665,43.588,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,75691.0,56.7,50.592000000000006,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0018268500000000014
2485507999.0,199.0,21.0,56.0,299,56.7,50.592000000000006,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,107252.0,58.48500000000001,44.608,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0
2485508003.0,200.0,21.0,57.0,299,58.48500000000001,44.608,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,369430.0,56.07,52.02,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0007378299999999983
2485508027.0,201.0,21.0,58.0,299,56.07,52.02,21.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,45.57,41.61600000000001,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.0012721500000000014
2485508085.0,202.0,22.0,1.0,299,48.089999999999996,37.332,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,75691.0,53.13,29.444,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0020492999999999987
2485508127.0,203.0,22.0,5.0,299,62.580000000000005,20.536,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'Chipped', 'PassEndX']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,369712.0,84.73500000000001,6.256,,,,,,,,,,,,True,Benfica,Gil Vicente,0.008211799999999998
2485508137.0,204.0,22.0,10.0,299,85.365,5.848,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'Length', 'Zone', 'Cross', 'PassEndY', 'IntentionalAssist', 'PassEndX', 'Angle', 'KeyPass']","[91, 119, 123, 125, 40, 41, 36, 37, 217, 218]",True,401520.0,95.13,23.936000000000003,,,,,,,,,,,,True,Benfica,Gil Vicente,0.03686283
2485508163.0,205.0,22.0,12.0,299,99.54,23.936000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedY', 'GoalMouthZ', 'Assisted', 'RelatedEventId', 'LowLeft', 'DeepBoxRight', 'IntentionalAssist', 'RegularPlay', 'BlockedX', 'RightFoot', 'GoalMouthY', 'Zone', 'OppositeRelatedEvent']","[91, 9, 10, 1, 3, 12]",True,135127.0,,,6.3,52.7,,True,204.0,401520.0,98.6,45.3,,,,,Benfica,Gil Vicente,
2485508173.0,176.0,22.0,12.0,290,1.1550000000000002,37.944,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'ParriedSafe', 'DivingSave', 'OppositeRelatedEvent', 'Zone', 'KeeperSaveInTheBox']","[91, 109, 113, 112, 83, 77, 79, 81]",True,124712.0,,,,,,,,,,,,1.0,Stanislav Kritsyuk,,Benfica,Gil Vicente,
2485508195.0,177.0,22.0,14.0,290,2.7300000000000004,25.840000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,322735.0,,,,,,,,,,,,15.0,Carraça,,Benfica,Gil Vicente,
2485508193.0,206.0,22.0,15.0,299,101.64,50.184000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 53]",True,125476.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485508231.0,178.0,22.0,15.0,290,3.3600000000000003,17.816000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 143]",True,322735.0,,,,,,,,,,,,15.0,Carraça,,Benfica,Gil Vicente,
2485508233.0,179.0,22.0,17.0,290,3.7800000000000002,18.088,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Zone', 'Foul', 'OppositeRelatedEvent']","[91, 63]",True,322735.0,,,,,,,,,,,,15.0,Carraça,,Benfica,Gil Vicente,
2485508219.0,207.0,22.0,17.0,299,101.22000000000001,49.912000000000006,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,125476.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485508417.0,180.0,22.0,44.0,290,7.875,17.816000000000003,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 132, 36, 38, 215, 218]",True,124712.0,29.294999999999998,11.356,,,,,,,,,,1.0,Stanislav Kritsyuk,False,Benfica,Gil Vicente,0.0017150000000000012
,,22.0,44.0,290,29.294999999999998,11.356,,,Carry,,,,,322735.0,40.845,7.48,,,,,,,,,,15.0,Carraça,False,Benfica,Gil Vicente,0.0006677699999999998
2485508435.0,181.0,22.0,45.0,290,40.845,7.48,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,322735.0,63.945,6.0520000000000005,,,,,,,,,,15.0,Carraça,True,Benfica,Gil Vicente,0.0061879299999999995
,,22.0,45.0,290,63.945,6.0520000000000005,,,Carry,,,,,402797.0,61.425000000000004,7.344000000000001,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,0.0
2485508441.0,182.0,22.0,46.0,290,61.425000000000004,7.344000000000001,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,402797.0,61.95,3.128,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,0.0
2485508445.0,183.0,22.0,47.0,290,62.05500000000001,3.2640000000000002,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,345380.0,63.525000000000006,4.352,,,,,,,,,,7.0,Bilel Aouacheria,False,Benfica,Gil Vicente,
2485508421.0,208.0,22.0,48.0,299,45.36000000000001,63.376000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,107252.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485508437.0,209.0,22.0,49.0,299,45.36000000000001,63.376000000000005,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,41.37,58.276,,,,,,,,,,,,False,Benfica,Gil Vicente,-0.00033624999999999974
2485508439.0,210.0,22.0,51.0,299,40.53,59.636,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,369430.0,,,,,,,,,,,,,,,Benfica,Gil Vicente,
2485508457.0,184.0,22.0,51.0,290,64.47,8.364,22.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive', 'Foul']",[64],False,345380.0,,,,,,,,,,,,7.0,Bilel Aouacheria,,Benfica,Gil Vicente,
2485508531.0,211.0,23.0,6.0,299,41.265,50.864000000000004,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'FreekickTaken', 'PassEndX', 'PassEndY']","[91, 117, 30, 132, 36, 38, 216, 218]",True,369430.0,48.93000000000001,28.628000000000004,,,,,,,,,,,,False,Benfica,Gil Vicente,0.00215424
2485508903.0,223.0,23.0,6.0,299,49.980000000000004,17.408,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,369712.0,54.81,9.928,,,,,,,,,,,,False,Benfica,Gil Vicente,0.0018268500000000014
2485508537.0,212.0,23.0,7.0,299,59.64,6.664000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 36, 37, 216, 218]",True,326505.0,63.315,16.252,,,,,,,,,,,,False,Benfica,Gil Vicente,
2485508549.0,185.0,23.0,10.0,290,34.755,50.524,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,243271.0,,,,,,,,,,,,19.0,Adrián Marín,,Benfica,Gil Vicente,
2485508569.0,186.0,23.0,12.0,290,57.12,38.284,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,402797.0,,,,,,,,,,,,10.0,Kanya Fujimoto,,Benfica,Gil Vicente,
,,23.0,12.0,290,57.12,38.284,,,Carry,,,,,402797.0,64.995,43.18,,,,,,,,,,10.0,Kanya Fujimoto,True,Benfica,Gil Vicente,0.002456040000000003
2485508629.0,187.0,23.0,14.0,290,64.995,43.18,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,402797.0,72.03,62.016000000000005,,,,,,,,,,10.0,Kanya Fujimoto,False,Benfica,Gil Vicente,0.0018699699999999986
,,23.0,14.0,290,72.03,62.016000000000005,,,Carry,,,,,244655.0,102.375,58.07200000000001,,,,,,,,,,77.0,Murilo Souza,True,Benfica,Gil Vicente,0.025255919999999998
