id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2420214887.0,6.0,0.0,5948.0,416503.0,10.395000000000001,6.596000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndY', 'Longball', 'PassEndX', 'StandingSave', 'Angle']","[91, 118, 120, 128, 36, 38, 216, 218]",True,11.0,37.59,0.0,,,,,,,,,72.0,Thales,False,Arouca,Belenenses SAD,0.004879640000000001
2420215311.0,6.0,0.0,292.0,381650.0,68.77500000000002,68.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Length', 'PassEndY', 'Zone', 'ThrowIn', 'Angle']","[91, 212, 36, 38, 217]",True,17.0,97.65,52.76800000000002,,,,,,,,,,,True,Arouca,Belenenses SAD,0.029026609999999998
2420215069.0,8.0,0.0,5948.0,416503.0,12.39,11.968000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Foul', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,19.0,,,,,,,,,,,72.0,Thales,,Arouca,Belenenses SAD,
2420215317.0,7.0,0.0,292.0,292068.0,92.61,56.03200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']",[64],False,19.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420215955.0,9.0,0.0,5948.0,416503.0,30.55500000000001,11.424,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'FreekickTaken', 'Longball', 'Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 127, 132, 36, 37, 215, 218]",True,51.0,33.6,43.45200000000002,,,,,,,,,72.0,Thales,False,Arouca,Belenenses SAD,0.00050972
,,0.0,,36712.0,33.6,43.45200000000002,,,Carry,,,,,51.0,34.02000000000001,45.90000000000001,,,,,,,,,5.0,David Simão,False,Arouca,Belenenses SAD,0.0
2420216025.0,10.0,0.0,5948.0,36712.0,34.02000000000001,45.90000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,56.0,57.015,30.668000000000003,,,,,,,,,5.0,David Simão,True,Arouca,Belenenses SAD,0.005790659999999998
2420216085.0,11.0,0.0,5948.0,351703.0,57.015,30.668000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,57.0,54.285000000000004,26.860000000000007,,,,,,,,,7.0,André Silva,False,Arouca,Belenenses SAD,0.0
2420216293.0,12.0,0.0,5948.0,322648.0,54.81,26.656,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Longball', 'PlayerCaughtOffside', 'StandingSave']","[91, 217]",True,58.0,81.165,7.48,,,,,,,,,21.0,Leandro Silva,,Arouca,Belenenses SAD,
2420216209.0,8.0,0.0,292.0,70884.0,28.455,26.384,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,58.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420227293.0,11012.0,0.0,5948.0,423912.0,81.165,7.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,15.0,Oday Dabbagh,,Arouca,Belenenses SAD,
2420216789.0,9.0,1.0,292.0,391491.0,26.040000000000006,49.43600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'IndirectFreekickTaken', 'PassEndY', 'Angle', 'FreekickTaken', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 132, 35, 38, 215, 218]",True,19.0,8.295,38.080000000000005,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0006024800000000007
2420216847.0,10.0,1.0,292.0,422229.0,8.295,38.080000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,24.0,27.51,46.376000000000005,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0006024800000000007
2420216879.0,11.0,1.0,292.0,391491.0,29.294999999999998,45.696000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,25.0,31.185000000000002,20.604000000000003,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0
2420216923.0,12.0,1.0,292.0,70884.0,30.55500000000001,20.604000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,28.0,38.010000000000005,2.72,,,,,,,,,,,False,Arouca,Belenenses SAD,0.00015804999999999986
2420217199.0,13.0,1.0,292.0,369083.0,37.48500000000001,2.924,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,30.0,53.445,2.3120000000000003,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0012207699999999995
2420217203.0,14.0,1.0,292.0,369410.0,32.655,6.5280000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 63]",True,39.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420217155.0,13.0,1.0,5948.0,428999.0,72.34500000000001,61.47200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'Zone', 'OppositeRelatedEvent', 'StandingSave']",[64],False,39.0,,,,,,,,,,,27.0,Antony,,Arouca,Belenenses SAD,
2420217443.0,15.0,1.0,292.0,369083.0,31.185000000000002,5.44,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'FreekickTaken', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 132, 35, 37, 215, 218]",True,52.0,26.35500000000001,15.3,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0003527700000000005
2420217493.0,16.0,1.0,292.0,70884.0,26.775000000000002,18.564,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 127, 36, 37, 215, 218]",True,53.0,28.665000000000006,51.61200000000001,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0005892200000000014
2420217551.0,17.0,1.0,292.0,391491.0,28.56,52.564,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,57.0,36.015,63.24,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0008183100000000009
2420217591.0,18.0,2.0,292.0,381650.0,35.910000000000004,63.24,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,0.0,27.93000000000001,51.952000000000005,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0003527700000000005
2420217651.0,19.0,2.0,292.0,391491.0,28.245,50.38800000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Longball', 'Zone', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 127, 36, 38, 215, 218]",True,3.0,33.18,16.932,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.00050972
2420217733.0,20.0,2.0,292.0,70884.0,36.96000000000001,13.464000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['StandingSave', 'Longball', 'PassEndX', 'PassEndY', 'PlayerCaughtOffside', 'Zone']","[91, 217]",True,6.0,77.385,20.604000000000003,,,,,,,,,,,,Arouca,Belenenses SAD,
2420217855.0,14.0,2.0,5948.0,383609.0,30.135,49.368,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,6.0,,,,,,,,,,,31.0,Tiago Esgaio,,Arouca,Belenenses SAD,
2420218347.0,15.0,2.0,5948.0,383609.0,32.550000000000004,49.028000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Chipped', 'Longball', 'Length', 'FreekickTaken', 'StandingSave', 'Angle', 'IndirectFreekickTaken']","[91, 119, 117, 124, 127, 132, 36, 38, 216, 218]",True,30.0,68.46000000000001,36.04,,,,,,,,,31.0,Tiago Esgaio,True,Arouca,Belenenses SAD,0.00886608
2420218355.0,16.0,2.0,5948.0,351703.0,68.46000000000001,36.04,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,31.0,,,,,,,,,,,7.0,André Silva,,Arouca,Belenenses SAD,
2420218381.0,21.0,2.0,292.0,70884.0,44.94,21.488000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Chipped', 'Angle']","[91, 120, 29, 124, 36, 38, 216, 218]",True,33.0,54.81,14.212000000000005,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0034263900000000014
2420218539.0,17.0,2.0,5948.0,428999.0,45.255,49.232000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,37.0,34.44,54.74,,,,,,,,,27.0,Antony,False,Arouca,Belenenses SAD,-0.003696379999999999
2420218591.0,18.0,2.0,5948.0,383609.0,34.44,54.74,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,39.0,16.59,29.10400000000001,,,,,,,,,31.0,Tiago Esgaio,False,Arouca,Belenenses SAD,0.0002323199999999994
2420218645.0,19.0,2.0,5948.0,72726.0,16.59,29.10400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,43.0,24.044999999999998,26.656,,,,,,,,,12.0,Emilijus Zubas,False,Arouca,Belenenses SAD,-0.000661730000000001
2420218735.0,20.0,2.0,5948.0,326486.0,23.835,27.40400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,44.0,27.51,51.204,,,,,,,,,13.0,João Basso,False,Arouca,Belenenses SAD,-0.0007416699999999998
,,2.0,,383609.0,27.51,51.204,,,Carry,,,,,44.0,33.495,53.38,,,,,,,,,31.0,Tiago Esgaio,False,Arouca,Belenenses SAD,0.0011710800000000014
2420218825.0,21.0,2.0,5948.0,383609.0,33.495,53.38,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,50.0,52.395,39.78,,,,,,,,,31.0,Tiago Esgaio,False,Arouca,Belenenses SAD,0.004251079999999999
2420218901.0,22.0,2.0,5948.0,351703.0,52.605000000000004,39.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,53.0,38.43,36.516000000000005,,,,,,,,,7.0,André Silva,False,Arouca,Belenenses SAD,-0.002219519999999999
,,2.0,,322648.0,38.43,36.516000000000005,,,Carry,,,,,53.0,35.70000000000001,35.496,,,,,,,,,21.0,Leandro Silva,False,Arouca,Belenenses SAD,-0.0013027000000000004
2420218959.0,23.0,2.0,5948.0,322648.0,35.70000000000001,35.496,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,56.0,34.965,23.12,,,,,,,,,21.0,Leandro Silva,False,Arouca,Belenenses SAD,-0.0002191399999999996
,,2.0,,326486.0,34.965,23.12,,,Carry,,,,,56.0,34.545,20.672000000000004,,,,,,,,,13.0,João Basso,False,Arouca,Belenenses SAD,0.0
2420219061.0,24.0,2.0,5948.0,326486.0,34.545,20.672000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,58.0,56.49,27.676000000000005,,,,,,,,,13.0,João Basso,True,Arouca,Belenenses SAD,0.005790659999999998
2420219071.0,25.0,2.0,5948.0,351703.0,57.435,28.152,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,59.0,,,,,,,,,,,7.0,André Silva,,Arouca,Belenenses SAD,
2420219107.0,22.0,2.0,292.0,391491.0,47.565,39.848000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Defensive', 'StandingSave']",[64],False,59.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420228733.0,11020.0,2.0,292.0,120594.0,77.385,20.604000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420219643.0,26.0,3.0,5948.0,322648.0,55.755,29.10400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'FreekickTaken', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 117, 30, 132, 35, 37, 216, 218]",True,24.0,49.875,46.92,,,,,,,,,21.0,Leandro Silva,False,Arouca,Belenenses SAD,-0.0026039999999999987
,,3.0,,383609.0,49.875,46.92,,,Carry,,,,,24.0,54.075,48.144,,,,,,,,,31.0,Tiago Esgaio,False,Arouca,Belenenses SAD,0.0
2420219711.0,27.0,3.0,5948.0,383609.0,54.075,48.144,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,27.0,60.375,65.62,,,,,,,,,31.0,Tiago Esgaio,False,Arouca,Belenenses SAD,-0.0021200000000000004
,,3.0,,407140.0,60.375,65.62,,,Carry,,,,,27.0,58.695,64.19200000000001,,,,,,,,,78.0,Tiago Araújo,False,Arouca,Belenenses SAD,0.0
2420219805.0,28.0,3.0,5948.0,407140.0,58.695,64.19200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Longball']","[91, 117, 127, 35, 38, 215, 218]",True,29.0,29.82,43.724000000000004,,,,,,,,,78.0,Tiago Araújo,False,Arouca,Belenenses SAD,-0.0036313399999999985
,,3.0,,72726.0,29.82,43.724000000000004,,,Carry,,,,,29.0,26.565,40.8,,,,,,,,,12.0,Emilijus Zubas,False,Arouca,Belenenses SAD,-0.0009391300000000016
2420219855.0,29.0,3.0,5948.0,72726.0,26.565,40.8,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,32.0,32.445,19.788000000000004,,,,,,,,,12.0,Emilijus Zubas,False,Arouca,Belenenses SAD,0.0009391300000000016
,,3.0,,326486.0,32.445,19.788000000000004,,,Carry,,,,,32.0,32.445,24.684000000000008,,,,,,,,,13.0,João Basso,False,Arouca,Belenenses SAD,0.0
2420220063.0,30.0,3.0,5948.0,326486.0,32.445,24.684000000000008,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'StandingSave', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,38.0,37.8,48.416,,,,,,,,,13.0,João Basso,False,Arouca,Belenenses SAD,0.0015871199999999992
2420220117.0,31.0,3.0,5948.0,36712.0,37.8,48.75600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Length', 'Zone', 'Angle', 'PassEndY', 'Longball', 'PassEndX', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,42.0,77.175,56.236,,,,,,,,,5.0,David Simão,True,Arouca,Belenenses SAD,0.011323469999999999
2420220167.0,23.0,3.0,292.0,369083.0,24.465000000000003,7.956,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX', 'Head']","[91, 94, 95, 57, 215]",True,44.0,32.655,0.0,,,,,,,,,,,,Arouca,Belenenses SAD,
2420220429.0,33.0,3.0,5948.0,407140.0,67.62,68.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle', 'ThrowIn']","[91, 212, 35, 38, 216]",True,52.0,64.365,58.20800000000002,,,,,,,,,78.0,Tiago Araújo,False,Arouca,Belenenses SAD,0.0012528699999999997
2420220453.0,34.0,3.0,5948.0,125452.0,64.365,58.82000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,54.0,68.565,65.48400000000001,,,,,,,,,22.0,Alan Ruiz,False,Arouca,Belenenses SAD,-0.0012528699999999997
2420220515.0,35.0,3.0,5948.0,407140.0,68.565,65.48400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,56.0,93.24,57.800000000000004,,,,,,,,,78.0,Tiago Araújo,True,Arouca,Belenenses SAD,0.023219319999999998
,,3.0,,125452.0,93.24,57.800000000000004,,,Carry,,,,,56.0,102.165,56.98400000000001,,,,,,,,,22.0,Alan Ruiz,False,Arouca,Belenenses SAD,0.00580729
2420220541.0,36.0,3.0,5948.0,125452.0,102.165,56.98400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'StandingSave', 'LeftFoot', 'Angle', 'PassEndX', 'Cross']","[91, 138, 126, 35, 38, 217, 218]",True,58.0,98.59500000000001,47.32800000000002,,,,,,,,,22.0,Alan Ruiz,False,Arouca,Belenenses SAD,0.017948739999999998
2420220577.0,25.0,3.0,292.0,70884.0,10.29,18.156,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,59.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420220827.0,26.0,4.0,292.0,70884.0,9.975,15.028000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,1.0,16.59,1.7680000000000002,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0002954400000000001
2420220841.0,27.0,4.0,292.0,369083.0,14.28,3.06,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Defensive']","[91, 63]",True,2.0,,,,,,,,,,,,,,Arouca,Belenenses SAD,
2420220759.0,37.0,4.0,5948.0,125452.0,90.72,64.94,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'StandingSave', 'Zone', 'Foul', 'OppositeRelatedEvent']",[64],False,2.0,,,,,,,,,,,22.0,Alan Ruiz,,Arouca,Belenenses SAD,
2420221653.0,28.0,4.0,292.0,369083.0,16.17,1.7000000000000004,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 132, 36, 37, 215, 218]",True,33.0,19.95,13.396000000000006,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0009897299999999994
2420221723.0,29.0,4.0,292.0,70884.0,23.205000000000002,15.844,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 127, 35, 37, 215, 218]",True,34.0,22.995,52.97200000000001,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0
2420221785.0,30.0,4.0,292.0,391491.0,27.3,48.55200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Longball', 'Zone', 'Length', 'StandingSave']","[91, 117, 127, 36, 38, 215, 218]",True,37.0,28.56,12.172000000000004,,,,,,,,,,,False,Arouca,Belenenses SAD,-0.0005892200000000014
2420221841.0,31.0,4.0,292.0,70884.0,28.14,12.376000000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,41.0,45.045,3.196,,,,,,,,,,,False,Arouca,Belenenses SAD,0.0006677699999999998
2420221865.0,32.0,4.0,292.0,292068.0,45.464999999999996,3.196,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Chipped', 'PassEndX', 'Zone']","[91, 120, 29, 124, 36, 37, 216, 218]",True,43.0,68.88,5.848,,,,,,,,,,,True,Arouca,Belenenses SAD,0.00496716
