id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2368155701.0,143.0,16.0,5948.0,322648.0,59.64,36.448,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'FreekickTaken', 'PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX']","[91, 117, 127, 132, 35, 38, 215, 218]",True,22.0,24.990000000000002,34.476000000000006,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.006729789999999999
,,16.0,,291654.0,24.990000000000002,34.476000000000006,,,Carry,,,,,22.0,27.195,30.668000000000003,,,,,,,,,,1.0,Victor Braga,False,Portimonense,Arouca,0.0
2368155801.0,144.0,16.0,5948.0,291654.0,27.195,30.668000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,28.0,37.275,7.208000000000001,,,,,,,,,,1.0,Victor Braga,False,Portimonense,Arouca,0.0010971800000000014
,,16.0,,326486.0,37.275,7.208000000000001,,,Carry,,,,,28.0,45.464999999999996,6.596000000000003,,,,,,,,,,13.0,João Basso,False,Portimonense,Arouca,0.0012207699999999995
2368155855.0,145.0,16.0,5948.0,326486.0,45.464999999999996,6.596000000000003,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Longball', 'Length', 'Zone', 'PassEndY', 'Chipped']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,32.0,78.75,13.328,,,,,,,,,,13.0,João Basso,True,Portimonense,Arouca,0.011531769999999998
2368155881.0,146.0,16.0,5948.0,351703.0,78.75,13.396000000000006,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,35.0,65.31,7.208000000000001,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,-0.0065646099999999985
2368156021.0,147.0,16.0,5948.0,416503.0,65.205,7.208000000000001,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,37.0,73.29000000000002,4.828,,,,,,,,,,72.0,Thales,False,Portimonense,Arouca,0.00377069
,,16.0,,298402.0,73.29000000000002,4.828,,,Carry,,,,,37.0,78.33,0.952,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,0.0
2368156031.0,148.0,16.0,5948.0,298402.0,78.33,0.952,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 54]",True,42.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368155985.0,165.0,16.0,1463.0,380545.0,26.67,67.048,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']",[55],False,42.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156081.0,149.0,16.0,5948.0,298402.0,94.395,8.84,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 54]",True,44.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368156035.0,166.0,16.0,1463.0,381687.0,10.605,59.16,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']",[55],False,44.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156109.0,167.0,16.0,1463.0,373033.0,1.3650000000000002,54.876000000000005,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['OppositeRelatedEvent', 'Zone', 'BlockedCross']","[91, 59]",True,45.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156107.0,150.0,16.0,5948.0,298402.0,103.74,8.296,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Zone', 'Cross', 'PassEndX', 'Angle', 'Length', 'OppositeRelatedEvent', 'Chipped', 'PassEndY']","[91, 124, 126, 35, 37, 217, 218]",True,45.0,102.69,10.472000000000001,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,0.00855131
2368156135.0,151.0,16.0,5948.0,298402.0,103.11,11.832,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissRight', 'OppositeRelatedEvent', 'Zone']",[122],False,47.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
2368156119.0,168.0,16.0,1463.0,373033.0,1.89,56.168,16.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,47.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156631.0,152.0,17.0,5948.0,96271.0,104.47500000000001,0.272,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'ShotAssist', 'Zone', 'Longball', 'Chipped', 'Cross', 'PassEndX', 'CornerTaken', 'PassEndY', 'KeyPass']","[91, 119, 123, 124, 125, 31, 32, 34, 39, 41, 42, 35, 37, 217, 218]",True,11.0,91.14,34.61200000000001,,,,,,,,,,8.0,Arsénio,True,Portimonense,Arouca,0.07012512
2368156643.0,153.0,17.0,5948.0,326486.0,91.14,34.612,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['GoalMouthY', 'Zone', 'LowCentre', 'BlockedY', 'OppositeRelatedEvent', 'BoxCentre', 'FromCorner', 'RightFoot', 'Assisted', 'GoalMouthZ', 'RelatedEventId', 'BlockedX']","[91, 9, 10, 1, 5, 12]",True,15.0,,,99.1,50.0,5.1,50.2,True,152.0,96271.0,,,13.0,João Basso,,Portimonense,Arouca,
2368156611.0,169.0,17.0,1463.0,310029.0,2.52,34.884,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Hands', 'StandingSave', 'OppositeRelatedEvent', 'Zone', 'KeeperSaveInTheBox']","[91, 113, 112, 77, 79, 84, 81]",True,15.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156625.0,170.0,17.0,1463.0,310029.0,2.52,34.884,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,15.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368156745.0,171.0,17.0,1463.0,310029.0,10.08,39.1,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'Zone', 'PassEndY', 'Longball', 'PassEndX']","[91, 120, 128, 36, 38, 216, 218]",True,19.0,68.985,14.144000000000002,,,,,,,,,,,,True,Portimonense,Arouca,0.00929291
2368156757.0,154.0,17.0,5948.0,416502.0,36.015,49.096,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,21.0,40.53,42.364000000000004,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.00152184
2368156785.0,155.0,17.0,5948.0,322648.0,40.215,42.228,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,22.0,46.725,54.80800000000002,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,0.00121894
,,17.0,,416502.0,46.725,54.80800000000002,,,Carry,,,,,22.0,48.825,56.30400000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0
2368156873.0,156.0,17.0,5948.0,416502.0,48.825,56.30400000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,24.0,50.505,47.12400000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0004458799999999992
,,17.0,,316658.0,50.505,47.12400000000001,,,Carry,,,,,24.0,61.11000000000002,54.06,,,,,,,,,,18.0,Eboue Kouassi,True,Portimonense,Arouca,0.0018268500000000014
2368156977.0,157.0,17.0,5948.0,316658.0,61.11000000000002,54.06,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,28.0,53.445,65.28,,,,,,,,,,18.0,Eboue Kouassi,False,Portimonense,Arouca,-0.003634690000000001
,,17.0,,416502.0,53.445,65.28,,,Carry,,,,,28.0,45.464999999999996,66.096,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0
2368157009.0,158.0,17.0,5948.0,416502.0,45.464999999999996,66.096,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,33.0,46.2,54.876000000000005,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0013619600000000006
,,17.0,,322648.0,46.2,54.876000000000005,,,Carry,,,,,33.0,45.78,53.38,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,0.0
2368157079.0,159.0,17.0,5948.0,322648.0,45.78,53.38,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,34.0,53.865,66.64,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.0013619600000000006
,,17.0,,416502.0,53.865,66.64,,,Carry,,,,,34.0,55.545,66.436,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.002252519999999999
2368157167.0,160.0,17.0,5948.0,416502.0,55.545,66.436,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'PassEndY', 'Chipped']","[91, 119, 117, 30, 124, 205, 36, 38, 217, 218]",True,36.0,73.605,57.25600000000001,,,,,,,,,,6.0,Mateus Quaresma,True,Portimonense,Arouca,0.00927925
,,17.0,,351703.0,73.605,57.25600000000001,,,Carry,,,,,36.0,74.97000000000001,62.56,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,-0.0027939199999999983
2368157197.0,161.0,17.0,5948.0,351703.0,74.97000000000001,62.56,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,41.0,75.495,53.992,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,0.0027939199999999983
2368157283.0,162.0,17.0,5948.0,96271.0,74.97000000000001,53.65200000000001,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,43.0,60.69,52.428,,,,,,,,,,8.0,Arsénio,False,Portimonense,Arouca,-0.007897079999999997
,,17.0,,322648.0,60.69,52.428,,,Carry,,,,,43.0,61.11000000000002,49.70800000000002,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,0.0007378299999999983
2368157377.0,163.0,17.0,5948.0,322648.0,61.11000000000002,49.70800000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,46.0,47.88,41.412,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.0020099799999999998
2368157409.0,164.0,17.0,5948.0,136320.0,48.93000000000002,41.82,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,50.0,57.225,57.46,,,,,,,,,,22.0,Gastón Campi,False,Portimonense,Arouca,0.0012721500000000014
,,17.0,,322648.0,57.225,57.46,,,Carry,,,,,50.0,57.96000000000002,61.744,,,,,,,,,,21.0,Leandro Silva,False,Portimonense,Arouca,-0.001382170000000002
2368157491.0,165.0,17.0,5948.0,322648.0,57.96000000000002,61.744,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Chipped', 'Angle']","[91, 119, 117, 30, 124, 205, 36, 37, 217, 218]",True,53.0,83.47500000000001,66.30000000000001,,,,,,,,,,21.0,Leandro Silva,True,Portimonense,Arouca,0.01282716
,,17.0,,351703.0,83.47500000000001,66.30000000000001,,,Carry,,,,,53.0,85.67999999999999,66.50400000000002,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,0.0
2368157499.0,166.0,17.0,5948.0,351703.0,85.67999999999999,66.504,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,59.0,,,,,,,,,,,,7.0,André Silva,,Portimonense,Arouca,
2368157547.0,172.0,17.0,1463.0,360107.0,19.32,1.4960000000000002,17.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 143]",True,59.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368157929.0,168.0,18.0,5948.0,416502.0,85.365,68.0,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 212, 36, 38, 217]",True,19.0,97.86000000000001,55.48800000000002,,,,,,,,,,6.0,Mateus Quaresma,True,Portimonense,Arouca,0.018914089999999998
,,18.0,,351703.0,97.86000000000001,55.48800000000002,,,Carry,,,,,19.0,100.80000000000001,49.368000000000016,,,,,,,,,,7.0,André Silva,True,Portimonense,Arouca,0.017948739999999998
2368157981.0,169.0,18.0,5948.0,351703.0,100.80000000000001,49.368000000000016,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Angle', 'IntentionalAssist', 'PassEndY', 'Zone', 'Length', 'PassEndX', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 139, 205, 40, 46, 35, 38, 217, 218]",True,20.0,94.71000000000001,48.620000000000005,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,-0.009514569999999993
,,18.0,,96271.0,94.71000000000001,48.620000000000005,,,Carry,,,,,20.0,93.24,45.492,,,,,,,,,,8.0,Arsénio,False,Portimonense,Arouca,0.0
2368158007.0,170.0,18.0,5948.0,96271.0,93.24,45.492,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RightFoot', 'Blocked', 'BoxLeft', 'OppositeRelatedEvent', 'GoalMouthY', 'GoalMouthZ', 'LowCentre', 'BlockedY', 'IntentionalAssist', 'Assisted', 'RegularPlay', 'RelatedEventId', 'BlockedX', 'Zone']","[91, 10, 1, 3, 11, 12]",True,21.0,,,92.8,61.2,19.0,50.9,True,169.0,351703.0,,,8.0,Arsénio,,Portimonense,Arouca,
2368158745.0,180.0,18.0,1463.0,342696.0,11.55,24.14,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OppositeRelatedEvent', 'Zone', 'OutfielderBlock']","[91, 58]",True,21.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368158045.0,171.0,18.0,5948.0,96271.0,96.39,42.84,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['MissLeft', 'Zone', 'OppositeRelatedEvent']",[122],False,22.0,,,,,,,,,,,,8.0,Arsénio,,Portimonense,Arouca,
2368158217.0,176.0,18.0,1463.0,342696.0,8.61,25.16,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[122],False,22.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368158371.0,172.0,18.0,5948.0,96271.0,104.16000000000001,67.66000000000001,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ShotAssist', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'Chipped', 'Cross', 'Angle', 'CornerTaken', 'IntentionalAssist', 'KeyPass']","[91, 119, 123, 124, 125, 31, 32, 34, 40, 41, 42, 35, 38, 217, 218]",True,42.0,93.34500000000001,37.944,,,,,,,,,,8.0,Arsénio,True,Portimonense,Arouca,0.07012512
,,18.0,,136320.0,93.34500000000001,37.944,,,Carry,,,,,42.0,99.435,39.236,,,,,,,,,,22.0,Gastón Campi,False,Portimonense,Arouca,0.1494026
2368158379.0,173.0,18.0,5948.0,136320.0,99.435,39.236,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",ShotOnPost,Successful,"['Zone', 'Head', 'FromCorner', 'Assisted', 'GoalMouthZ', 'MissLeft', 'GoalMouthY', 'SmallBoxLeft', 'RelatedEventId', 'IntentionalAssist']","[91, 7, 8, 10, 0, 5, 14]",True,45.0,,,,,23.4,55.2,True,172.0,96271.0,,,22.0,Gastón Campi,,Portimonense,Arouca,
2368158383.0,177.0,18.0,1463.0,342996.0,18.795,34.476000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,46.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368158413.0,178.0,18.0,1463.0,342996.0,18.795,34.476000000000006,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Longball', 'Length', 'Zone']","[91, 118, 120, 128, 36, 38, 215, 218]",True,47.0,31.080000000000002,32.912,,,,,,,,,,,,False,Portimonense,Arouca,0.0004965400000000002
2368158489.0,174.0,18.0,5948.0,298402.0,70.03500000000001,22.508000000000003,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'PassEndX', 'ShotAssist', 'KeyPass']","[91, 119, 117, 30, 123, 40, 46, 35, 37, 216, 218]",True,51.0,60.58500000000002,38.48800000000001,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,-0.002456040000000003
2368158613.0,175.0,18.0,5948.0,416502.0,60.58500000000002,38.556,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,53.0,82.635,49.16400000000001,,,,,,,,,,6.0,Mateus Quaresma,True,Portimonense,Arouca,0.011656740000000002
,,18.0,,136320.0,82.635,49.16400000000001,,,Carry,,,,,53.0,83.58,46.44400000000001,,,,,,,,,,22.0,Gastón Campi,False,Portimonense,Arouca,0.0
2368158617.0,176.0,18.0,5948.0,136320.0,83.58,46.444,18.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['Assisted', 'GoalMouthY', 'RegularPlay', 'MissLeft', 'GoalMouthZ', 'RightFoot', 'OutOfBoxCentre', 'Zone', 'RelatedEventId']","[91, 7, 10, 2, 3, 12]",True,55.0,,,,,5.6,63.2,True,174.0,298402.0,,,22.0,Gastón Campi,,Portimonense,Arouca,
2368159035.0,181.0,19.0,1463.0,310029.0,5.04,26.860000000000007,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'GoalKick', 'Longball', 'PassEndY', 'Angle', 'MissHigh', 'Zone', 'Length']","[91, 120, 128, 36, 38, 216, 218]",True,21.0,58.800000000000004,7.888,,,,,,,,,,,,True,Portimonense,Arouca,0.005325399999999999
2368159021.0,178.0,19.0,5948.0,416502.0,44.73,58.48,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,24.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Portimonense,Arouca,
2368159059.0,182.0,19.0,1463.0,308886.0,60.27,9.52,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[198, 199]",False,24.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368159071.0,179.0,19.0,5948.0,416502.0,43.155,56.84800000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'HeadPass', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 139, 36, 38, 216, 218]",True,24.0,45.78,49.16400000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Portimonense,Arouca,0.0021440899999999995
2368159091.0,180.0,19.0,5948.0,316658.0,45.78,49.16400000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'Longball', 'PassEndY', 'Zone']","[91, 120, 128, 36, 37, 217, 218]",True,26.0,73.815,68.0,,,,,,,,,,18.0,Eboue Kouassi,False,Portimonense,Arouca,0.00693001
2368159223.0,184.0,19.0,1463.0,308886.0,55.44,0.0,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'ThrowIn', 'PassEndY']","[91, 212, 35, 37, 216]",True,35.0,48.195,5.984000000000001,,,,,,,,,,,,False,Portimonense,Arouca,-0.002252519999999999
2368159263.0,185.0,19.0,1463.0,380545.0,48.615,5.984000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,37.0,65.52,4.0120000000000005,,,,,,,,,,,,False,Portimonense,Arouca,0.00496716
2368159265.0,186.0,19.0,1463.0,342996.0,64.78500000000001,4.42,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'PassEndX', 'Length', 'PassEndY']","[91, 120, 29, 35, 37, 216, 218]",True,40.0,63.63,6.188000000000002,,,,,,,,,,,,False,Portimonense,Arouca,0.0
2368159283.0,182.0,19.0,5948.0,322648.0,42.105,56.848,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,41.0,,,,,,,,,,,,21.0,Leandro Silva,,Portimonense,Arouca,
2368159303.0,187.0,19.0,1463.0,308886.0,71.40000000000002,12.376000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,43.0,74.97000000000001,12.104,,,,,,,,,,,,False,Portimonense,Arouca,0.0
2368204823.0,453.0,19.0,1463.0,423988.0,77.175,10.676,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,44.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368159397.0,188.0,19.0,1463.0,373033.0,64.47,51.136,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,48.0,79.69500000000001,55.284,,,,,,,,,,,,True,Portimonense,Arouca,0.010829249999999999
2368159423.0,184.0,19.0,5948.0,416503.0,16.485,10.88,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,50.0,,,,,,,,,,,,72.0,Thales,,Portimonense,Arouca,
2368159403.0,189.0,19.0,1463.0,381687.0,84.84,55.42,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'PassEndX', 'Offensive', 'OppositeRelatedEvent', 'Angle', 'PassEndY']","[91, 120, 29, 36, 38, 217, 218]",True,50.0,87.57000000000001,54.80800000000002,,,,,,,,,,,,False,Portimonense,Arouca,0.0
2368159457.0,185.0,19.0,5948.0,298402.0,32.97,10.472,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,53.0,,,,,,,,,,,,10.0,André Bukia,,Portimonense,Arouca,
,,19.0,,298402.0,32.97,10.472000000000001,,,Carry,,,,,53.0,36.015,8.024000000000001,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,-0.0008183100000000009
2368159513.0,186.0,19.0,5948.0,298402.0,36.015,8.024000000000001,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,54.0,51.345,6.392,,,,,,,,,,10.0,André Bukia,False,Portimonense,Arouca,0.0027068500000000002
2368159537.0,187.0,19.0,5948.0,351703.0,51.45,6.392,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,55.0,45.464999999999996,18.496000000000002,,,,,,,,,,7.0,André Silva,False,Portimonense,Arouca,0.0018078399999999998
2368159547.0,188.0,19.0,5948.0,298402.0,46.095,18.836000000000002,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,58.0,66.57000000000001,25.432000000000002,,,,,,,,,,10.0,André Bukia,True,Portimonense,Arouca,0.005060040000000002
2368159549.0,190.0,19.0,1463.0,360107.0,39.27,44.676,19.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,59.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368159605.0,191.0,20.0,1463.0,360107.0,45.675000000000004,45.83200000000001,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,1.0,65.41500000000002,46.71600000000001,,,,,,,,,,,,True,Portimonense,Arouca,0.005060040000000002
2368159615.0,192.0,20.0,1463.0,381687.0,66.57000000000001,46.308,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,2.0,,,,,,,,,,,,,,,Portimonense,Arouca,
2368205157.0,404.0,20.0,5948.0,316658.0,38.43,21.692,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,3.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Portimonense,Arouca,
2368159619.0,189.0,20.0,5948.0,416503.0,32.445,10.472,20.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,4.0,,,,,,,,,,,,72.0,Thales,,Portimonense,Arouca,
