id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2378152965.0,2.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378152963.0,2.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378167453.0,849.0,0.0,0.0,935.0,0.0,0.0,14.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378167463.0,887.0,0.0,0.0,5948.0,0.0,0.0,14.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378145349.0,1.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'InvolvedPlayers', 'JerseyNumber', 'TeamFormation', 'PlayerPosition']",[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378145597.0,1.0,0.0,0.0,935.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,Famalicao,Arouca,
2378161545.0,459.0,0.0,0.0,5948.0,52.605000000000004,34.068000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,351703.0,41.055,30.056000000000004,,,,,,,,,7.0,André Silva,False,Famalicao,Arouca,-0.002219519999999999
2378161547.0,460.0,0.0,1.0,5948.0,40.74,28.900000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,243573.0,24.885,43.52,,,,,,,,,20.0,Pedro Moreira,False,Famalicao,Arouca,-0.00261342
,,0.0,1.0,,24.885,43.52,,,Carry,,,,,83058.0,27.615000000000002,49.43600000000001,,,,,,,,,53.0,Abdoulaye Ba,False,Famalicao,Arouca,0.0
2378152975.0,5.0,0.0,4.0,5948.0,27.615000000000002,49.43600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,83058.0,29.19,63.376000000000005,,,,,,,,,53.0,Abdoulaye Ba,False,Famalicao,Arouca,-0.0002364500000000009
2378152977.0,6.0,0.0,6.0,5948.0,29.19,63.376000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 118, 120, 29, 36, 37, 215, 218]",True,416502.0,34.02000000000001,68.0,,,,,,,,,6.0,Mateus Quaresma,False,Famalicao,Arouca,0.0
2378152995.0,4.0,0.0,11.0,935.0,67.62,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Angle', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[91, 212, 36, 37, 217]",True,119622.0,72.03,3.3320000000000003,,,,,,,,,,,False,Famalicao,Arouca,0.00377069
2378153001.0,5.0,0.0,14.0,935.0,72.03,3.3320000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 35, 38, 216, 218]",True,300483.0,69.19500000000001,0.8840000000000001,,,,,,,,,,,False,Famalicao,Arouca,-0.00377069
2378153003.0,6.0,0.0,16.0,935.0,69.72000000000001,1.8360000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 54]",True,119622.0,,,,,,,,,,,,,,Famalicao,Arouca,
2378153007.0,8.0,0.0,16.0,5948.0,35.28,66.164,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,36712.0,,,,,,,,,,,5.0,David Simão,,Famalicao,Arouca,
2378153005.0,7.0,0.0,17.0,935.0,72.24,1.904,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,119622.0,,,,,,,,,,,,,,Famalicao,Arouca,
2378153009.0,9.0,0.0,17.0,5948.0,32.76,66.096,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Defensive', 'OppositeRelatedEvent', 'Zone']","[91, 143]",True,96271.0,,,,,,,,,,,8.0,Arsénio,,Famalicao,Arouca,
2378153027.0,9.0,0.0,29.0,935.0,77.28,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'ThrowIn', 'Zone', 'Length', 'PassEndY']","[91, 212, 36, 37, 217]",True,119622.0,91.245,1.7680000000000002,,,,,,,,,,,False,Famalicao,Arouca,0.013629430000000001
2378153041.0,10.0,0.0,30.0,935.0,91.245,1.7680000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,300483.0,88.62,4.352,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153047.0,11.0,0.0,38.0,935.0,96.285,2.4480000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 53]",True,402892.0,,,,,,,,,,,,,,Famalicao,Arouca,
2378153043.0,11.0,0.0,38.0,5948.0,8.715000000000002,65.552,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,416502.0,,,,,,,,,,,6.0,Mateus Quaresma,,Famalicao,Arouca,
2378153063.0,13.0,0.0,50.0,935.0,95.865,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'ThrowIn', 'Angle', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 217]",True,119622.0,94.185,6.460000000000003,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153071.0,14.0,0.0,51.0,935.0,94.185,6.460000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,297245.0,94.39500000000001,1.36,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153075.0,15.0,0.0,55.0,935.0,92.505,1.4280000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'Offensive', 'StandingSave']","[91, 53]",True,119622.0,,,,,,,,,,,,,,Famalicao,Arouca,
2378153089.0,13.0,0.0,55.0,5948.0,12.495,66.572,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 143]",True,416502.0,,,,,,,,,,,6.0,Mateus Quaresma,,Famalicao,Arouca,
2378153113.0,17.0,1.0,4.0,935.0,90.51,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'ThrowIn']","[91, 212, 35, 37, 217]",True,119622.0,83.685,5.44,,,,,,,,,,,False,Famalicao,Arouca,-0.007287600000000002
2378153115.0,18.0,1.0,7.0,935.0,80.325,13.736000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,297245.0,85.05,15.368000000000002,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153117.0,19.0,1.0,7.0,935.0,85.05,15.368000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'LayOff', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,402892.0,80.01,17.0,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153119.0,15.0,1.0,9.0,5948.0,21.525,40.120000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 60]",True,83058.0,,,,,,,,,,,53.0,Abdoulaye Ba,,Famalicao,Arouca,
2378153121.0,20.0,1.0,9.0,935.0,79.485,17.68,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Offensive', 'PassEndX', 'OppositeRelatedEvent', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,297245.0,82.005,17.884,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153137.0,21.0,1.0,13.0,935.0,90.72000000000001,2.72,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,119622.0,101.745,5.44,,,,,,,,,,,False,Famalicao,Arouca,0.003075179999999997
2378153147.0,16.0,1.0,15.0,5948.0,4.83,57.8,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'StandingSave', 'BlockedCross', 'OppositeRelatedEvent']","[91, 59]",True,83058.0,,,,,,,,,,,53.0,Abdoulaye Ba,,Famalicao,Arouca,
2378153145.0,22.0,1.0,15.0,935.0,101.115,5.508,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Cross', 'Offensive', 'Length', 'Zone', 'Angle', 'RightFoot', 'PassEndX', 'PassEndY']","[91, 137, 126, 36, 37, 217, 218]",True,402892.0,101.22000000000001,7.208000000000001,,,,,,,,,,,False,Famalicao,Arouca,0.0
2378153153.0,17.0,1.0,16.0,5948.0,3.78,59.43200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,83058.0,,,,,,,,,,,53.0,Abdoulaye Ba,,Famalicao,Arouca,
2378153157.0,23.0,1.0,16.0,935.0,101.22,8.568,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissLeft', 'OppositeRelatedEvent']",[122],False,402892.0,,,,,,,,,,,,,,Famalicao,Arouca,
