id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2351892469.0,7.0,0.0,10.0,290.0,26.25,19.584000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[90, 116, 29, 34, 36, 214, 217]",True,334129.0,25.200000000000006,43.248000000000005,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0
2351892495.0,8.0,0.0,15.0,290.0,26.88000000000001,44.94800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'Length', 'Angle', 'Chipped', 'PassEndY', 'PassEndX', 'StandingSave']","[90, 119, 123, 127, 35, 36, 216, 217]",True,135962.0,78.33,52.496,,,,,,,,,,,,True,Gil Vicente,Arouca,0.014002169999999998
2351892515.0,3.0,0.0,17.0,5948.0,30.87,15.572000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'HeadPass', 'Angle', 'Length', 'PassEndX', 'Zone']","[90, 116, 29, 138, 35, 36, 214, 217]",True,416503.0,34.65,22.304,,,,,,,,,,72.0,Thales,False,Gil Vicente,Arouca,0.00050972
2351892521.0,4.0,0.0,19.0,5948.0,35.805,21.692,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,322648.0,,,,,,,,,,,,21.0,Leandro Silva,,Gil Vicente,Arouca,
2351892561.0,5.0,0.0,20.0,5948.0,35.805,21.692,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[90, 116, 29, 35, 37, 215, 217]",True,322648.0,44.625,6.596000000000003,,,,,,,,,,21.0,Leandro Silva,False,Gil Vicente,Arouca,0.0013788199999999994
,,0.0,20.0,,44.625,6.596000000000003,,,Carry,,,,,298402.0,42.315,2.72,,,,,,,,,,10.0,André Bukia,False,Gil Vicente,Arouca,-0.0012207699999999995
2351892563.0,6.0,0.0,23.0,5948.0,42.315,2.72,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[90, 69]",True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Gil Vicente,Arouca,
2351892571.0,9.0,0.0,23.0,290.0,62.685,65.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[90, 142]",True,322733.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351892695.0,8.0,0.0,38.0,5948.0,39.48,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'ThrowIn', 'PassEndY', 'Angle', 'Longball', 'PassEndX']","[90, 211, 35, 36, 215]",True,416503.0,67.83,11.696,,,,,,,,,,72.0,Thales,True,Gil Vicente,Arouca,0.007440799999999999
2351892703.0,9.0,0.0,41.0,5948.0,68.04,10.268,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,243573.0,,,,,,,,,,,,20.0,Pedro Moreira,,Gil Vicente,Arouca,
2351892711.0,11.0,0.0,42.0,290.0,32.025,63.648,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,322733.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351892725.0,12.0,0.0,42.0,290.0,32.025,63.64800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,322733.0,36.960000000000015,64.26000000000002,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0014860800000000007
2351892753.0,13.0,0.0,43.0,290.0,40.425,63.58000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,381594.0,40.11000000000001,56.98400000000001,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0008845199999999998
2351892785.0,14.0,0.0,47.0,290.0,37.695,55.556,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Longball', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[90, 116, 126, 35, 37, 215, 217]",True,322643.0,40.215,14.484000000000002,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0
2351892821.0,15.0,0.0,50.0,290.0,42.21000000000002,15.844,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[90, 119, 28, 35, 37, 215, 217]",True,404281.0,56.910000000000004,0.0,,,,,,,,,,,,False,Gil Vicente,Arouca,0.002588769999999999
2351892955.0,11.0,1.0,4.0,5948.0,41.265,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'ThrowIn', 'PassEndY', 'Length', 'Longball']","[90, 211, 35, 37, 215]",True,416502.0,69.405,65.28,,,,,,,,,,6.0,Mateus Quaresma,True,Gil Vicente,Arouca,0.0061879299999999995
,,1.0,4.0,,69.405,65.28,,,Carry,,,,,243573.0,65.625,66.572,,,,,,,,,,20.0,Pedro Moreira,False,Gil Vicente,Arouca,0.0
2351892959.0,12.0,1.0,9.0,5948.0,65.625,66.572,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone']","[90, 117, 119, 28, 34, 37, 215, 217]",True,243573.0,50.714999999999996,62.356000000000016,,,,,,,,,,20.0,Pedro Moreira,False,Gil Vicente,Arouca,-0.00496716
2351892993.0,17.0,1.0,10.0,290.0,53.655,10.54,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,402797.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351893019.0,18.0,1.0,11.0,290.0,53.655,10.540000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Zone']","[90, 119, 28, 35, 37, 216, 217]",True,402797.0,78.855,9.792000000000002,,,,,,,,,,,,True,Gil Vicente,Arouca,0.007897079999999997
2351893013.0,13.0,1.0,14.0,5948.0,24.045,60.99600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,83058.0,,,,,,,,,,,,53.0,Abdoulaye Ba,,Gil Vicente,Arouca,
,,1.0,14.0,,24.044999999999998,60.996000000000016,,,Carry,,,,,83058.0,24.46500000000001,65.008,,,,,,,,,,53.0,Abdoulaye Ba,False,Gil Vicente,Arouca,0.0
2351893077.0,14.0,1.0,17.0,5948.0,24.46500000000001,65.008,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[90, 118, 116, 126, 35, 37, 215, 217]",True,83058.0,60.480000000000004,60.384,,,,,,,,,,53.0,Abdoulaye Ba,True,Gil Vicente,Arouca,0.00628742
2351893083.0,15.0,1.0,18.0,5948.0,60.48,60.384,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,351703.0,,,,,,,,,,,,7.0,André Silva,,Gil Vicente,Arouca,
2351893271.0,20.0,1.0,36.0,290.0,60.58500000000002,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'ThrowIn', 'Zone', 'Length', 'PassEndX', 'PassEndY']","[90, 211, 35, 36, 216]",True,404281.0,75.075,6.460000000000003,,,,,,,,,,,,True,Gil Vicente,Arouca,0.006485330000000001
2351893285.0,17.0,1.0,37.0,5948.0,30.135,60.928,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,96271.0,,,,,,,,,,,,8.0,Arsénio,,Gil Vicente,Arouca,
2351893297.0,18.0,1.0,37.0,5948.0,30.135,60.928,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,96271.0,36.12,54.06,,,,,,,,,,8.0,Arsénio,False,Gil Vicente,Arouca,0.0023706000000000005
2351893303.0,19.0,1.0,38.0,5948.0,36.12,54.06,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Zone']","[90, 116, 29, 34, 36, 214, 217]",True,243573.0,34.44,62.356000000000016,,,,,,,,,,20.0,Pedro Moreira,False,Gil Vicente,Arouca,-0.0023706000000000005
2351893319.0,20.0,1.0,38.0,5948.0,34.44,62.356000000000016,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 35, 37, 215, 217]",True,96271.0,48.300000000000004,54.67200000000001,,,,,,,,,,8.0,Arsénio,False,Gil Vicente,Arouca,0.004068810000000001
2351893329.0,21.0,1.0,39.0,5948.0,48.615,54.264000000000024,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['LayOff', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 34, 37, 215, 217]",True,351703.0,39.27000000000001,46.852,,,,,,,,,,7.0,André Silva,False,Gil Vicente,Arouca,-0.0011536600000000008
2351893359.0,22.0,1.0,41.0,5948.0,39.27000000000001,46.852,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY', 'Longball', 'StandingSave']","[90, 118, 116, 126, 204, 35, 36, 216, 217]",True,322648.0,78.435,58.68400000000002,,,,,,,,,,21.0,Leandro Silva,True,Gil Vicente,Arouca,0.011323469999999999
,,1.0,41.0,,78.435,58.68400000000002,,,Carry,,,,,96271.0,85.26,54.264000000000024,,,,,,,,,,8.0,Arsénio,True,Gil Vicente,Arouca,0.00551751
2351893377.0,23.0,1.0,45.0,5948.0,85.26,54.264000000000024,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,96271.0,83.685,43.45200000000002,,,,,,,,,,8.0,Arsénio,False,Gil Vicente,Arouca,-0.0009806999999999975
2351893383.0,24.0,1.0,46.0,5948.0,83.37,42.976000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,351703.0,,,,,,,,,,,,7.0,André Silva,,Gil Vicente,Arouca,
2351893405.0,21.0,1.0,47.0,290.0,13.86,36.244,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndX', 'Length', 'StandingSave', 'Angle', 'PassEndY', 'Zone']","[90, 93, 94, 215]",True,322733.0,37.065,25.364,,,,,,,,,,,,,Gil Vicente,Arouca,
2351893409.0,22.0,1.0,49.0,290.0,37.065,25.364,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,402797.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351893451.0,23.0,1.0,49.0,290.0,37.065,25.364000000000008,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,402797.0,34.545,11.016,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.002096839999999999
2351893481.0,24.0,1.0,54.0,290.0,34.545,11.016,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length']","[90, 116, 29, 35, 37, 215, 217]",True,328057.0,50.08500000000002,4.0120000000000005,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0018885399999999993
2351893555.0,25.0,1.0,57.0,290.0,57.225,4.0120000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,402797.0,74.97000000000001,2.924,,,,,,,,,,,,True,Gil Vicente,Arouca,0.006485330000000001
2351893643.0,26.0,2.0,3.0,290.0,84.105,4.0120000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'RightFoot', 'Longball', 'Cross', 'Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Chipped']","[90, 118, 136, 123, 124, 35, 36, 216, 217]",True,328057.0,96.915,58.68400000000002,,,,,,,,,,,,True,Gil Vicente,Arouca,0.018914089999999998
2351893667.0,27.0,2.0,9.0,290.0,87.15,61.608000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,381594.0,82.635,51.06800000000002,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0019695999999999984
2351893695.0,28.0,2.0,12.0,290.0,82.84500000000004,58.480000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[90, 118, 116, 29, 34, 36, 215, 217]",True,322643.0,69.92999999999999,65.008,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.012082119999999998
2351893759.0,29.0,2.0,15.0,290.0,68.985,65.28,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'StandingSave', 'Zone', 'PassEndX']","[90, 118, 116, 29, 34, 37, 215, 217]",True,322733.0,58.589999999999996,56.78,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.0013324699999999988
2351893805.0,30.0,2.0,17.0,290.0,58.589999999999996,57.66400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'StandingSave']","[90, 116, 29, 34, 37, 215, 217]",True,331609.0,40.74,46.51200000000001,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.0034263900000000014
2351893823.0,31.0,2.0,21.0,290.0,40.74,46.51200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[90, 116, 29, 34, 37, 215, 217]",True,135962.0,36.12,22.644,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0
2351893851.0,32.0,2.0,23.0,290.0,36.12,22.644,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone']","[90, 116, 29, 35, 37, 215, 217]",True,334129.0,41.055,7.2760000000000025,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.0014290699999999993
2351893881.0,33.0,2.0,27.0,290.0,41.055,7.752000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,404281.0,34.125,22.032,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.00015804999999999986
2351893905.0,34.0,2.0,29.0,290.0,34.335000000000015,22.236000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,334129.0,35.595,41.208000000000006,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0002191399999999996
2351893937.0,35.0,2.0,32.0,290.0,35.595,42.160000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[90, 118, 116, 29, 123, 35, 36, 215, 217]",True,135962.0,60.90000000000001,60.724000000000004,,,,,,,,,,,,True,Gil Vicente,Arouca,0.003412199999999999
2351893973.0,36.0,2.0,34.0,290.0,60.90000000000001,60.724000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'StandingSave', 'PassEndY', 'PassEndX']","[90, 119, 28, 35, 36, 216, 217]",True,322733.0,73.29000000000002,68.0,,,,,,,,,,,,False,Gil Vicente,Arouca,0.006485330000000001
2351894169.0,26.0,2.0,53.0,5948.0,26.040000000000006,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Longball', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[90, 211, 35, 36, 215]",True,416503.0,49.245,8.704,,,,,,,,,,72.0,Thales,False,Gil Vicente,Arouca,0.005396860000000002
2351894195.0,27.0,2.0,55.0,5948.0,49.245,8.704,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[90, 119, 28, 138, 35, 36, 215, 217]",True,298402.0,60.795,22.78,,,,,,,,,,10.0,André Bukia,True,Gil Vicente,Arouca,0.003010559999999999
2351894211.0,38.0,2.0,57.0,290.0,43.89,43.86000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[196, 199]",False,334129.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894205.0,28.0,2.0,57.0,5948.0,61.11000000000001,24.14,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 198]",False,96271.0,,,,,,,,,,,,8.0,Arsénio,,Gil Vicente,Arouca,
2351894229.0,39.0,2.0,57.0,290.0,42.839999999999996,42.024,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'HeadPass', 'PassEndX', 'Angle']","[90, 116, 29, 138, 35, 37, 215, 217]",True,334129.0,43.365,28.628000000000004,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0
2351894241.0,40.0,2.0,59.0,290.0,43.575,27.676000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,404281.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894283.0,41.0,3.0,0.0,290.0,43.68000000000002,27.608000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'StandingSave', 'Length']","[90, 118, 116, 29, 35, 37, 215, 217]",True,404281.0,55.44,16.524,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0034916700000000005
2351894291.0,42.0,3.0,1.0,290.0,55.23,14.008000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,328057.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894273.0,29.0,3.0,3.0,5948.0,45.15,58.07200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[90, 68]",True,416502.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Gil Vicente,Arouca,
2351894377.0,43.0,3.0,6.0,290.0,45.78,3.944,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'PassEndY', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,328057.0,18.480000000000008,5.032000000000001,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.00468728
2351894463.0,44.0,3.0,11.0,290.0,21.735,10.336000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,334129.0,5.3549999999999995,30.12400000000001,,,,,,,,,,,,False,Gil Vicente,Arouca,-1.3259999999999314e-05
2351894517.0,45.0,3.0,19.0,290.0,10.5,43.928,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'PassEndX', 'Chipped', 'Angle', 'StandingSave', 'PassEndY', 'Zone']","[90, 116, 123, 126, 35, 36, 215, 217]",True,412202.0,46.725,60.31600000000002,,,,,,,,,,,,True,Gil Vicente,Arouca,0.00270599
2351894521.0,46.0,3.0,21.0,290.0,47.355,59.024,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[196, 199]",False,381594.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894515.0,30.0,3.0,21.0,5948.0,57.645,8.976,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 198]",False,416503.0,,,,,,,,,,,,72.0,Thales,,Gil Vicente,Arouca,
2351894537.0,47.0,3.0,21.0,290.0,46.725,60.31600000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'HeadPass', 'PassEndY', 'PassEndX', 'Length']","[90, 117, 119, 28, 138, 35, 37, 215, 217]",True,381594.0,47.67,46.98800000000002,,,,,,,,,,,,False,Gil Vicente,Arouca,0.0018078399999999998
2351894593.0,32.0,3.0,24.0,5948.0,56.175,12.784,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,316658.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Gil Vicente,Arouca,
2351894585.0,31.0,3.0,24.0,5948.0,56.175,12.784,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,316658.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Gil Vicente,Arouca,
2351894649.0,48.0,3.0,25.0,290.0,43.785000000000004,56.30400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[90, 116, 29, 35, 36, 215, 217]",True,322643.0,43.995,60.656000000000006,,,,,,,,,,,,False,Gil Vicente,Arouca,-0.0008845199999999998
2351896543.0,73.0,3.0,26.0,290.0,47.775,57.25600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,381594.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894661.0,49.0,3.0,26.0,290.0,51.87,59.16,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[90, 69]",True,381594.0,,,,,,,,,,,,,,,Gil Vicente,Arouca,
2351894613.0,33.0,3.0,27.0,5948.0,53.13,8.84,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive', 'StandingSave']","[90, 142]",True,416503.0,,,,,,,,,,,,72.0,Thales,,Gil Vicente,Arouca,
,,3.0,27.0,,53.13,8.84,,,Carry,,,,,416503.0,55.65000000000001,15.164,,,,,,,,,,72.0,Thales,False,Gil Vicente,Arouca,0.0
