id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
,,1.0,,326486.0,23.835,14.144000000000002,,,Carry,,,,,25.0,29.400000000000002,11.968000000000002,,,,,,,,,,13.0,João Basso,False,Arouca,Boavista,0.0011710800000000014
2359865739.0,17.0,1.0,5948.0,326486.0,29.400000000000002,11.968000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[90, 119, 127, 35, 36, 216, 217]",True,28.0,75.60000000000002,22.508000000000003,,,,,,,,,,13.0,João Basso,True,Arouca,Boavista,0.013527499999999998
2359865757.0,8.0,1.0,122.0,405113.0,25.515,48.144,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,32.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359865801.0,9.0,1.0,122.0,405113.0,25.095,47.87200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave', 'Angle']","[90, 116, 29, 34, 37, 214, 217]",True,33.0,8.925000000000002,29.648000000000003,,,,,,,,,,,,False,Arouca,Boavista,0.0008141799999999994
2359865835.0,10.0,1.0,122.0,259313.0,9.765,25.568,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,36.0,10.395000000000001,5.644000000000001,,,,,,,,,,,,False,Arouca,Boavista,-0.0016144000000000002
2359865901.0,11.0,1.0,122.0,400993.0,10.395000000000001,5.644000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Longball', 'Angle', 'Chipped', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[90, 116, 123, 126, 35, 36, 215, 217]",True,39.0,47.25,5.78,,,,,,,,,,,,True,Arouca,Boavista,0.00468728
2359865907.0,12.0,1.0,122.0,295756.0,51.24,7.072000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[196, 199]",False,42.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359865875.0,18.0,1.0,5948.0,416502.0,53.760000000000005,60.928,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[197, 198]",False,42.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Arouca,Boavista,
2359865917.0,13.0,1.0,122.0,295756.0,47.46000000000002,5.78,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,42.0,66.99,11.356,,,,,,,,,,,,True,Arouca,Boavista,0.00622003
2359865919.0,14.0,1.0,122.0,342705.0,69.3,13.532,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[90, 68]",True,45.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359865923.0,19.0,1.0,5948.0,136320.0,21.105000000000004,48.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,47.0,,,,,,,,,,,,22.0,Gastón Campi,,Arouca,Boavista,
2359865937.0,20.0,1.0,5948.0,136320.0,21.10500000000001,48.96,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,47.0,10.709999999999999,37.944,,,,,,,,,,22.0,Gastón Campi,False,Arouca,Boavista,0.0008141799999999994
2359865965.0,21.0,1.0,5948.0,423351.0,10.815000000000001,38.080000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'Zone', 'Length', 'Angle', 'PassEndY', 'StandingSave']","[90, 117, 119, 127, 35, 36, 215, 217]",True,49.0,42.73500000000002,61.94800000000002,,,,,,,,,,30.0,Norbert Haymamba,False,Arouca,Boavista,0.0004354500000000004
2359865973.0,15.0,1.0,122.0,422313.0,60.69,4.284,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[196, 198]",False,52.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359865969.0,22.0,1.0,5948.0,96271.0,44.31,63.71600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[197, 199]",False,52.0,,,,,,,,,,,,8.0,Arsénio,,Arouca,Boavista,
2359865987.0,16.0,1.0,122.0,422313.0,59.01000000000001,2.5160000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'HeadPass', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[90, 118, 116, 29, 138, 35, 36, 215, 217]",True,52.0,66.36,3.3320000000000003,,,,,,,,,,,,False,Arouca,Boavista,0.002714640000000001
2359865991.0,17.0,1.0,122.0,295756.0,66.465,3.3320000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,54.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359866009.0,18.0,1.0,122.0,295756.0,68.14500000000001,9.248,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone', 'StandingSave']","[90, 53]",True,56.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359866001.0,23.0,1.0,5948.0,322648.0,36.855,58.75200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[54],False,56.0,,,,,,,,,,,,21.0,Leandro Silva,,Arouca,Boavista,
2359866021.0,19.0,1.0,122.0,295756.0,70.03500000000001,12.308000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'ShotAssist', 'PassEndX', 'PassEndY', 'Length', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 36, 216, 217]",True,57.0,79.905,18.700000000000003,,,,,,,,,,,,True,Arouca,Boavista,0.009848550000000001
2359866027.0,20.0,2.0,122.0,342705.0,82.005,16.864,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['RightFoot', 'MissLeft', 'BlockedY', 'GoalMouthY', 'StandingSave', 'Zone', 'BlockedX', 'GoalMouthZ', 'RegularPlay', 'Assisted', 'OutOfBoxCentre', 'RelatedEventId']","[90, 6, 9, 2, 3, 11]",True,0.0,,,19.0,295756.0,97.3,78.0,2.8,97.3,True,,,,,,Arouca,Boavista,
2359866087.0,21.0,2.0,122.0,280768.0,98.49,52.428,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,4.0,92.29500000000004,46.24,,,,,,,,,,,,False,Arouca,Boavista,0.008434170000000005
2359866109.0,22.0,2.0,122.0,400992.0,92.08500000000001,47.53200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,7.0,84.21000000000001,45.016000000000005,,,,,,,,,,,,False,Arouca,Boavista,-0.026359360000000002
2359866119.0,23.0,2.0,122.0,423076.0,84.21000000000001,45.016000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[90, 119, 28, 35, 36, 216, 217]",True,7.0,85.365,47.464,,,,,,,,,,,,False,Arouca,Boavista,0.0
2359866179.0,24.0,2.0,5948.0,298402.0,20.37,17.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,8.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Boavista,
,,2.0,,298402.0,20.37,17.408,,,Carry,,,,,8.0,22.47,18.088,,,,,,,,,,10.0,André Bukia,False,Arouca,Boavista,0.0
2359866203.0,25.0,2.0,5948.0,298402.0,22.47,18.088,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']","[90, 62]",True,9.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Boavista,
2359866147.0,24.0,2.0,122.0,400992.0,82.53,49.912000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent', 'Foul']",[63],False,9.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359866403.0,26.0,2.0,5948.0,326486.0,22.68000000000001,14.552000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'FreekickTaken', 'StandingSave', 'Length', 'Angle', 'PassEndY']","[90, 116, 29, 131, 35, 36, 214, 217]",True,31.0,33.81,21.080000000000002,,,,,,,,,,13.0,João Basso,False,Arouca,Boavista,0.0016808000000000014
,,2.0,,243573.0,33.81,21.080000000000002,,,Carry,,,,,31.0,34.230000000000004,23.12,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Boavista,0.0
2359866423.0,27.0,2.0,5948.0,243573.0,34.230000000000004,23.12,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,32.0,21.945,16.456,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Boavista,-0.0016808000000000014
2359866467.0,28.0,2.0,5948.0,326486.0,20.790000000000006,16.456,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,34.0,7.875,25.772000000000002,,,,,,,,,,13.0,João Basso,False,Arouca,Boavista,-1.3259999999999314e-05
,,2.0,,423351.0,7.875,25.772000000000002,,,Carry,,,,,34.0,13.020000000000001,27.812000000000005,,,,,,,,,,30.0,Norbert Haymamba,False,Arouca,Boavista,0.0014166600000000001
2359866493.0,29.0,2.0,5948.0,423351.0,13.020000000000001,27.812000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave']","[90, 116, 29, 35, 37, 214, 217]",True,40.0,22.365000000000002,23.8,,,,,,,,,,30.0,Norbert Haymamba,False,Arouca,Boavista,-0.0008141799999999994
,,2.0,,326486.0,22.365000000000002,23.8,,,Carry,,,,,40.0,21.21,20.876,,,,,,,,,,13.0,João Basso,False,Arouca,Boavista,0.0
2359866555.0,30.0,2.0,5948.0,326486.0,21.21,20.876,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Length', 'Angle', 'Zone', 'StandingSave']","[90, 116, 29, 36, 214, 217]",True,44.0,21.21,52.02,,,,,,,,,,13.0,João Basso,False,Arouca,Boavista,-0.0005892200000000014
,,2.0,,136320.0,21.21,52.02,,,Carry,,,,,44.0,45.99,60.11200000000001,,,,,,,,,,22.0,Gastón Campi,True,Arouca,Boavista,0.0030596200000000007
2359866617.0,31.0,2.0,5948.0,136320.0,45.99,60.11200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'StandingSave', 'Longball', 'Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY']","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,52.0,83.16000000000003,19.652000000000005,,,,,,,,,,22.0,Gastón Campi,True,Arouca,Boavista,0.01606858
,,2.0,,298402.0,83.16000000000003,19.652000000000005,,,Carry,,,,,52.0,81.79500000000003,20.332000000000004,,,,,,,,,,10.0,André Bukia,False,Arouca,Boavista,0.0
2359866635.0,32.0,2.0,5948.0,298402.0,81.79500000000003,20.332000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,58.0,93.135,24.00400000000001,,,,,,,,,,10.0,André Bukia,True,Arouca,Boavista,0.026359360000000002
2359866647.0,25.0,2.0,122.0,405113.0,11.55,44.268,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[90, 59]",True,59.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359866645.0,33.0,2.0,5948.0,243573.0,91.98,23.596000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['OppositeRelatedEvent', 'Length', 'StandingSave', 'PassEndY', 'Offensive', 'Zone', 'Angle', 'PassEndX']","[90, 119, 28, 35, 36, 216, 217]",True,59.0,93.66000000000001,24.208,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Boavista,0.0
2359866657.0,26.0,3.0,122.0,280768.0,22.365,41.956,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,1.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359866693.0,27.0,3.0,122.0,280768.0,22.365000000000002,41.956,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Zone']","[90, 116, 29, 35, 36, 215, 217]",True,1.0,39.69,46.71600000000001,,,,,,,,,,,,False,Arouca,Boavista,0.0025262500000000007
2359866707.0,28.0,3.0,122.0,404198.0,35.70000000000001,50.93200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[90, 116, 29, 35, 36, 215, 217]",True,6.0,36.75,58.07200000000001,,,,,,,,,,,,False,Arouca,Boavista,0.0010425699999999996
2359866805.0,29.0,3.0,122.0,423076.0,36.64500000000001,57.93600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Longball', 'Angle', 'Length']","[90, 118, 116, 123, 126, 204, 35, 36, 216, 217]",True,7.0,75.81,64.464,,,,,,,,,,,,True,Arouca,Boavista,0.0090741
2359866817.0,30.0,3.0,122.0,280768.0,84.63,49.912000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave']","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,15.0,86.205,35.088,,,,,,,,,,,,False,Arouca,Boavista,0.0065612399999999994
2359866845.0,32.0,3.0,122.0,404198.0,84.525,40.120000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['RegularPlay', 'StandingSave', 'Blocked', 'LowCentre', 'RelatedEventId', 'BlockedX', 'RightFoot', 'GoalMouthY', 'BlockedY', 'OppositeRelatedEvent', 'Assisted', 'Zone', 'GoalMouthZ', 'OutOfBoxCentre']","[90, 9, 2, 3, 10, 11]",True,17.0,,,31.0,342705.0,83.8,57.8,19.0,51.8,True,,,,,,Arouca,Boavista,
2359866839.0,31.0,3.0,122.0,342705.0,85.78500000000003,35.70000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'ShotAssist', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 34, 36, 216, 217]",True,17.0,84.525,40.120000000000005,,,,,,,,,,,,False,Arouca,Boavista,0.0
2359866863.0,34.0,3.0,5948.0,316658.0,19.005000000000003,32.776,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[90, 57]",True,18.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Arouca,Boavista,
2359866915.0,35.0,3.0,5948.0,96271.0,29.295,41.208000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[90, 93, 94, 215]",True,19.0,49.035,10.676,,,,,,,,,,8.0,Arsénio,,Arouca,Boavista,
2359866913.0,33.0,3.0,122.0,400992.0,59.22,61.94800000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'HeadPass', 'Angle', 'Length']","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,22.0,69.19500000000001,51.34,,,,,,,,,,,,True,Arouca,Boavista,0.0039675100000000005
2359866923.0,34.0,3.0,122.0,423076.0,69.09,51.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[90, 118, 116, 29, 34, 37, 215, 217]",True,25.0,63.63,45.83200000000001,,,,,,,,,,,,False,Arouca,Boavista,0.0006478500000000019
2359866937.0,35.0,3.0,122.0,423602.0,63.63,45.83200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[90, 119, 28, 35, 36, 215, 217]",True,26.0,66.88500000000002,68.0,,,,,,,,,,,,False,Arouca,Boavista,-0.0019007200000000016
2359867155.0,37.0,3.0,5948.0,416503.0,42.73500000000002,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'ThrowIn', 'Zone', 'PassEndY', 'Length', 'PassEndX']","[90, 211, 35, 36, 215]",True,48.0,67.2,6.0520000000000005,,,,,,,,,,72.0,Thales,True,Arouca,Boavista,0.0061879299999999995
2359867175.0,37.0,3.0,122.0,405113.0,38.745,62.288,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[196, 199]",False,50.0,,,,,,,,,,,,,,,Arouca,Boavista,
2359867163.0,38.0,3.0,5948.0,423912.0,66.25500000000001,5.712000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 198]",False,50.0,,,,,,,,,,,,15.0,Oday Dabbagh,,Arouca,Boavista,
