id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2375363987.0,196.0,23.0,33.0,5948.0,19.32,61.132000000000005,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Zone', 'Longball', 'StandingSave', 'Length', 'PassEndY']","[91, 120, 128, 36, 37, 216, 218]",True,36712.0,62.58000000000001,68.0,,,,,,,,,,5.0,David Simão,True,Arouca,Benfica,0.00628742
2375364065.0,275.0,23.0,46.0,299.0,61.425000000000004,0.0,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'ThrowIn', 'Angle', 'Length']","[91, 212, 35, 37, 216]",True,114323.0,54.18000000000002,13.940000000000001,,,,,,,,,,,,False,Arouca,Benfica,0.001382170000000002
2375364083.0,276.0,23.0,47.0,299.0,49.56,19.924000000000003,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,75691.0,48.615,44.26800000000002,,,,,,,,,,,,False,Arouca,Benfica,0.0
2375364095.0,277.0,23.0,50.0,299.0,49.35,45.83200000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Zone', 'Angle', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,21778.0,80.22000000000001,54.46800000000002,,,,,,,,,,,,True,Arouca,Benfica,0.015241439999999998
2375364137.0,198.0,23.0,52.0,5948.0,26.985,13.600000000000001,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 139, 36, 38, 216, 218]",True,416503.0,38.535,13.328,,,,,,,,,,72.0,Thales,False,Arouca,Benfica,0.002723370000000001
2375364139.0,199.0,23.0,53.0,5948.0,38.535,13.328,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,298402.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Benfica,
2375364155.0,200.0,23.0,56.0,5948.0,38.535,13.328,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,298402.0,42.525,0.952,,,,,,,,,,10.0,André Bukia,False,Arouca,Benfica,-0.0008845199999999998
2375364175.0,201.0,23.0,58.0,5948.0,42.525,0.952,23.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Longball', 'Zone', 'Angle', 'StandingSave', 'Length']","[91, 120, 128, 36, 37, 217, 218]",True,322648.0,76.23,4.828,,,,,,,,,,21.0,Leandro Silva,True,Arouca,Benfica,0.00995862
2375364185.0,278.0,24.0,0.0,299.0,28.455,63.17200000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 94, 95, 215]",True,75691.0,29.505000000000003,68.0,,,,,,,,,,,,,Arouca,Benfica,
2375364371.0,203.0,24.0,20.0,5948.0,72.45,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 212, 36, 37, 217]",True,416503.0,90.09,2.9920000000000004,,,,,,,,,,72.0,Thales,True,Arouca,Benfica,0.013629430000000001
,,24.0,20.0,,90.09,2.9920000000000004,,,Carry,,,,,298402.0,84.94500000000001,4.352,,,,,,,,,,10.0,André Bukia,False,Arouca,Benfica,-0.007287600000000002
2375364377.0,204.0,24.0,23.0,5948.0,84.94500000000001,4.352,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'StandingSave', 'Zone']","[91, 53]",True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Benfica,
2375364369.0,280.0,24.0,23.0,299.0,20.055000000000003,63.648,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,125476.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364381.0,205.0,24.0,23.0,5948.0,90.09,2.9920000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Benfica,
2375364863.0,290.0,24.0,23.0,299.0,19.215,58.48,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,125476.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364393.0,206.0,24.0,24.0,5948.0,91.245,3.128,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Benfica,
2375364401.0,281.0,24.0,25.0,299.0,26.67,61.2,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Defensive']","[91, 60]",True,125476.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364395.0,207.0,24.0,25.0,5948.0,87.465,3.400000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'OppositeRelatedEvent', 'StandingSave', 'PassEndY', 'Angle', 'Longball', 'Length', 'Zone', 'Offensive']","[91, 120, 128, 36, 37, 217, 218]",True,416503.0,91.665,3.6040000000000014,,,,,,,,,,72.0,Thales,False,Arouca,Benfica,0.0
2375364421.0,208.0,24.0,27.0,5948.0,90.615,7.888,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,416505.0,79.485,8.296,,,,,,,,,,11.0,Adilio,False,Arouca,Benfica,-0.013629430000000001
2375364431.0,209.0,24.0,28.0,5948.0,79.485,8.296,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322648.0,92.4,4.760000000000001,,,,,,,,,,21.0,Leandro Silva,False,Arouca,Benfica,0.007287600000000002
,,24.0,28.0,,92.4,4.760000000000001,,,Carry,,,,,298402.0,94.185,5.236000000000001,,,,,,,,,,10.0,André Bukia,False,Arouca,Benfica,0.0
2375364445.0,210.0,24.0,31.0,5948.0,94.185,5.236000000000001,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,298402.0,85.995,4.352,,,,,,,,,,10.0,André Bukia,False,Arouca,Benfica,-0.007287600000000002
2375364455.0,211.0,24.0,32.0,5948.0,85.995,4.352,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Cross', 'Chipped', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'RightFoot', 'Zone']","[91, 137, 124, 126, 36, 37, 217, 218]",True,416503.0,91.455,30.464,,,,,,,,,,72.0,Thales,True,Arouca,Benfica,0.0804879
2375364485.0,282.0,24.0,34.0,299.0,14.595,36.448,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Head', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 94, 95, 57, 215]",True,75691.0,26.565,68.0,,,,,,,,,,,,,Arouca,Benfica,
2375364617.0,213.0,24.0,50.0,5948.0,75.91500000000002,0.0,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'ThrowIn', 'PassEndY', 'Length']","[91, 212, 36, 37, 217]",True,416503.0,83.37,9.860000000000001,,,,,,,,,,72.0,Thales,True,Arouca,Benfica,0.008311429999999998
2375364615.0,284.0,24.0,51.0,299.0,25.62,56.440000000000005,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Head', 'Zone']","[91, 101, 56]",True,125476.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364629.0,285.0,24.0,53.0,299.0,20.790000000000003,42.976000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,407139.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364639.0,286.0,24.0,53.0,299.0,20.790000000000006,42.976000000000006,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,407139.0,14.175,27.608000000000004,,,,,,,,,,,,False,Arouca,Benfica,0.0008141799999999994
2375364645.0,287.0,24.0,56.0,299.0,14.175,27.608000000000004,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,114323.0,3.3600000000000008,29.240000000000002,,,,,,,,,,,,False,Arouca,Benfica,-0.0014166600000000001
2375364663.0,288.0,24.0,57.0,299.0,3.3600000000000008,29.240000000000002,24.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Longball', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 118, 120, 128, 36, 38, 216, 218]",True,110273.0,44.31,0.0,,,,,,,,,,,,True,Arouca,Benfica,0.0018521100000000006
2375364721.0,215.0,25.0,6.0,5948.0,68.67000000000003,68.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Longball', 'ThrowIn', 'Angle']","[91, 212, 35, 38, 216]",True,416502.0,36.54,61.132000000000005,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Benfica,-0.00767401
,,25.0,6.0,,36.54,61.132000000000005,,,Carry,,,,,83058.0,35.910000000000004,52.156000000000006,,,,,,,,,,53.0,Abdoulaye Ba,False,Arouca,Benfica,-0.0006677699999999998
2375364743.0,216.0,25.0,10.0,5948.0,35.910000000000004,52.156000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,83058.0,19.53,38.692,,,,,,,,,,53.0,Abdoulaye Ba,False,Arouca,Benfica,-0.0013199700000000002
,,25.0,10.0,,19.53,38.692,,,Carry,,,,,291654.0,19.74,36.856,,,,,,,,,,1.0,Victor Braga,False,Arouca,Benfica,0.000661730000000001
2375364773.0,217.0,25.0,14.0,5948.0,19.74,36.856,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'Longball', 'StandingSave']","[91, 117, 127, 36, 38, 215, 218]",True,291654.0,27.825000000000006,3.808,,,,,,,,,,1.0,Victor Braga,False,Arouca,Benfica,-0.00171695
,,25.0,14.0,,27.825000000000006,3.808,,,Carry,,,,,326486.0,30.765,1.7000000000000004,,,,,,,,,,13.0,João Basso,False,Arouca,Benfica,0.0
2375364789.0,218.0,25.0,17.0,5948.0,30.765,1.7000000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,326486.0,51.24,9.044,,,,,,,,,,13.0,João Basso,False,Arouca,Benfica,0.004068810000000001
2375364799.0,219.0,25.0,18.0,5948.0,51.24,9.044,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,298402.0,40.845,8.024000000000001,,,,,,,,,,10.0,André Bukia,False,Arouca,Benfica,-0.00258273
2375364811.0,220.0,25.0,21.0,5948.0,40.845,8.024000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Angle', 'Zone', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,416503.0,39.165,32.776,,,,,,,,,,72.0,Thales,False,Arouca,Benfica,0.0013637900000000001
2375364831.0,221.0,25.0,23.0,5948.0,39.165,32.776,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,316658.0,44.52,63.78400000000002,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Benfica,-0.0013637900000000001
2375364847.0,222.0,25.0,26.0,5948.0,44.52,63.78400000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 38, 216, 218]",True,416502.0,66.78,62.15200000000001,,,,,,,,,,6.0,Mateus Quaresma,True,Arouca,Benfica,0.00496716
,,25.0,26.0,,66.78,62.15200000000001,,,Carry,,,,,96271.0,49.56,65.008,,,,,,,,,,8.0,Arsénio,False,Arouca,Benfica,-0.00496716
2375364859.0,223.0,25.0,28.0,5948.0,49.56,65.008,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,96271.0,45.88500000000001,49.16400000000001,,,,,,,,,,8.0,Arsénio,False,Arouca,Benfica,0.0018078399999999998
2375364889.0,224.0,25.0,30.0,5948.0,45.88500000000001,49.16400000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,316658.0,48.089999999999996,35.63200000000002,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Benfica,0.0005547
,,25.0,30.0,,48.089999999999996,35.63200000000002,,,Carry,,,,,322648.0,49.665,32.368,,,,,,,,,,21.0,Leandro Silva,False,Arouca,Benfica,0.0
2375364951.0,225.0,25.0,32.0,5948.0,49.665,32.368,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Longball', 'Zone', 'Angle', 'PassEndY', 'Length', 'Chipped', 'PassEndX']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,322648.0,77.07000000000001,6.392,,,,,,,,,,21.0,Leandro Silva,True,Arouca,Benfica,0.00637531
,,25.0,32.0,,77.07000000000001,6.392,,,Carry,,,,,298402.0,92.715,12.376000000000001,,,,,,,,,,10.0,André Bukia,True,Arouca,Benfica,0.019448629999999998
2375364953.0,226.0,25.0,39.0,5948.0,92.715,12.376,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Arouca,Benfica,
2375364961.0,291.0,25.0,39.0,299.0,12.285,55.624,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Defensive']","[91, 143]",True,107252.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364969.0,292.0,25.0,40.0,299.0,9.975,57.46,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,107252.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375364993.0,227.0,25.0,42.0,5948.0,95.76,3.604,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'StandingSave', 'Zone']","[91, 60]",True,416503.0,,,,,,,,,,,,72.0,Thales,,Arouca,Benfica,
2375364989.0,293.0,25.0,42.0,299.0,10.605,64.396,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'OppositeRelatedEvent', 'Offensive', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 118, 120, 128, 36, 38, 215, 218]",True,107252.0,13.020000000000001,64.05600000000001,,,,,,,,,,,,False,Arouca,Benfica,0.0
2375365109.0,295.0,25.0,52.0,299.0,14.700000000000001,68.0,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'ThrowIn', 'PassEndX']","[91, 212, 36, 38, 215]",True,107252.0,15.540000000000001,57.05200000000001,,,,,,,,,,,,False,Arouca,Benfica,0.0009897299999999994
2375374807.0,458.0,25.0,53.0,299.0,14.28,56.03200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,142318.0,13.440000000000001,64.26000000000002,,,,,,,,,,,,False,Arouca,Benfica,-0.0009897299999999994
2375374855.0,459.0,25.0,54.0,299.0,13.020000000000001,65.008,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,107252.0,4.725000000000001,57.93600000000001,,,,,,,,,,,,False,Arouca,Benfica,-0.0002954400000000001
2375365151.0,297.0,25.0,57.0,299.0,6.300000000000001,56.984,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 63]",True,,,,,,,,,,,,,,,,Arouca,Benfica,
2375365611.0,233.0,25.0,57.0,5948.0,98.7,11.016,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']",[64],False,36712.0,,,,,,,,,,,,5.0,David Simão,,Arouca,Benfica,
2375365115.0,296.0,25.0,57.0,299.0,4.2,59.160000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Length', 'StandingSave', 'Angle', 'PassEndX', 'Zone']","[91, 118, 120, 128, 36, 37, 215, 218]",True,21778.0,6.93,59.56800000000002,,,,,,,,,,,,False,Arouca,Benfica,-0.0011176900000000002
2375365271.0,298.0,26.0,15.0,299.0,7.455,58.68400000000002,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'FreekickTaken', 'PassEndX', 'StandingSave', 'PassEndY', 'Length']","[91, 117, 30, 132, 36, 38, 215, 218]",True,21778.0,12.81,37.264,,,,,,,,,,,,False,Arouca,Benfica,0.0033265000000000005
2375365275.0,299.0,26.0,15.0,299.0,14.175,36.992000000000004,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 36, 37, 215, 218]",True,110273.0,18.27,55.08000000000001,,,,,,,,,,,,False,Arouca,Benfica,-0.002041330000000001
2375365305.0,300.0,26.0,19.0,299.0,30.765,48.48400000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length']","[91, 117, 30, 36, 38, 216, 218]",True,21778.0,37.48500000000001,25.432000000000002,,,,,,,,,,,,False,Arouca,Benfica,0.0015871199999999992
2375365339.0,301.0,26.0,25.0,299.0,38.32500000000001,25.976000000000003,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,75691.0,39.375,48.89200000000001,,,,,,,,,,,,False,Arouca,Benfica,6.527999999999916e-05
2375365361.0,302.0,26.0,30.0,299.0,45.36000000000002,56.1,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,21778.0,59.115,65.89200000000001,,,,,,,,,,,,False,Arouca,Benfica,0.0008905599999999986
2375365381.0,303.0,26.0,32.0,299.0,59.115,65.89200000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,107252.0,45.15,59.160000000000004,,,,,,,,,,,,False,Arouca,Benfica,-0.002588769999999999
2375365397.0,304.0,26.0,34.0,299.0,43.89,55.01200000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 36, 38, 216, 218]",True,21778.0,44.625,29.716000000000005,,,,,,,,,,,,False,Arouca,Benfica,0.0004792700000000004
2375365401.0,305.0,26.0,36.0,299.0,47.25,28.288000000000004,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 216, 218]",True,75691.0,51.87,14.348000000000004,,,,,,,,,,,,False,Arouca,Benfica,-0.0010005799999999992
2375365409.0,306.0,26.0,38.0,299.0,53.76000000000001,12.784,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,407139.0,64.26000000000002,12.920000000000005,,,,,,,,,,,,False,Arouca,Benfica,0.0025853399999999985
2375365421.0,307.0,26.0,39.0,299.0,63.42,12.104,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,135127.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375365425.0,308.0,26.0,42.0,299.0,65.31,3.400000000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,114323.0,69.72000000000001,8.84,,,,,,,,,,,,False,Arouca,Benfica,0.0012528699999999997
2375365441.0,309.0,26.0,43.0,299.0,69.72000000000001,8.84,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Angle', 'Length', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135127.0,77.07000000000001,14.552000000000005,,,,,,,,,,,,False,Arouca,Benfica,0.005311739999999999
2375365453.0,310.0,26.0,45.0,299.0,77.07000000000001,14.552000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,407139.0,74.55,21.284000000000002,,,,,,,,,,,,False,Arouca,Benfica,0.00010719000000000006
2375365461.0,311.0,26.0,46.0,299.0,73.92000000000002,20.264000000000003,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,135127.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375365479.0,232.0,26.0,46.0,5948.0,31.08,47.736,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'Foul']",[64],False,36712.0,,,,,,,,,,,,5.0,David Simão,,Arouca,Benfica,
2375365771.0,312.0,27.0,40.0,299.0,74.55,21.964,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'FreekickTaken', 'Length', 'PassEndY', 'Chipped', 'Angle', 'PassEndX', 'StandingSave']","[91, 120, 29, 124, 133, 36, 37, 217, 218]",True,107252.0,101.53500000000001,34.272,,,,,,,,,,,,True,Arouca,Benfica,0.23333122
2375365783.0,234.0,27.0,41.0,5948.0,3.675,33.728,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Claim,Successful,"['StandingSave', 'Zone', 'HighClaim']","[91, 93, 104]",True,291654.0,,,,,,,,,,,,1.0,Victor Braga,,Arouca,Benfica,
2375365861.0,235.0,27.0,50.0,5948.0,14.91,30.94,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Longball', 'PassEndY', 'Zone', 'Angle']","[91, 120, 128, 36, 38, 216, 218]",True,291654.0,63.42,16.048000000000002,,,,,,,,,,1.0,Victor Braga,True,Arouca,Benfica,0.00787625
2375365865.0,236.0,27.0,53.0,5948.0,65.10000000000001,13.464000000000002,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'Zone', 'OppositeRelatedEvent']","[197, 199]",False,416505.0,,,,,,,,,,,,11.0,Adilio,,Arouca,Benfica,
2375365855.0,313.0,27.0,53.0,299.0,39.9,54.53600000000001,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,114323.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375365887.0,314.0,27.0,53.0,299.0,38.325,57.120000000000005,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,114323.0,,,,,,,,,,,,,,,Arouca,Benfica,
2375366811.0,253.0,27.0,53.0,5948.0,56.80500000000002,20.332000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'HeadPass', 'Angle', 'PassEndY', 'PassEndX']","[91, 120, 29, 139, 36, 37, 216, 218]",True,416505.0,59.85,20.604000000000003,,,,,,,,,,11.0,Adilio,False,Arouca,Benfica,0.0
2375365981.0,238.0,28.0,8.0,5948.0,66.15,0.0,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'ThrowIn']","[91, 212, 36, 37, 217]",True,416503.0,71.715,11.968000000000002,,,,,,,,,,72.0,Thales,True,Arouca,Benfica,0.0065646099999999985
