id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2384400399.0,2.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384400407.0,2.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384458653.0,876.0,0.0,0.0,5948.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384459005.0,814.0,0.0,0.0,107.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384360773.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'PlayerPosition', 'JerseyNumber', 'TeamFormation', 'TeamPlayerFormation']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384361689.0,1.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['InvolvedPlayers', 'CaptainPlayerId', 'JerseyNumber', 'PlayerPosition', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384400439.0,3.0,0.0,0.0,107.0,52.605000000000004,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,382261.0,33.495,21.896000000000004,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.003741359999999999
2384400477.0,4.0,0.0,3.0,107.0,40.53,23.052,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Chipped', 'Length', 'StandingSave', 'Longball', 'Angle']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,400844.0,79.485,60.724000000000004,,,,,,,,,,,,True,Vitoria de Guimaraes,Arouca,0.00852955
2384400511.0,3.0,0.0,6.0,5948.0,26.880000000000003,9.52,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Defensive', 'AerialFoul', 'Zone', 'OppositeRelatedEvent']","[91, 63, 197, 200]",True,243573.0,,,,,,,,,,,,20.0,Pedro Moreira,,Vitoria de Guimaraes,Arouca,
2384400479.0,5.0,0.0,6.0,107.0,78.12,58.48,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'AerialFoul', 'Offensive', 'Foul']","[198, 199, 64]",False,343090.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384400607.0,4.0,0.0,18.0,5948.0,27.615000000000002,11.22,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX', 'FreekickTaken', 'Length']","[91, 117, 30, 132, 35, 37, 215, 218]",True,326486.0,20.685,37.468,,,,,,,,,,13.0,João Basso,False,Vitoria de Guimaraes,Arouca,-0.0004294100000000016
2384400617.0,5.0,0.0,20.0,5948.0,20.685,37.468,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,401804.0,27.615000000000002,16.796,,,,,,,,,,44.0,Nino Galovic,False,Vitoria de Guimaraes,Arouca,-0.0007416699999999998
2384400645.0,6.0,0.0,24.0,5948.0,27.72,16.796,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,326486.0,24.044999999999998,45.15200000000001,,,,,,,,,,13.0,João Basso,False,Vitoria de Guimaraes,Arouca,-0.00058186
,,0.0,24.0,,24.044999999999998,45.15200000000001,,,Carry,,,,,401804.0,25.515,48.824,,,,,,,,,,44.0,Nino Galovic,False,Vitoria de Guimaraes,Arouca,0.0
2384400663.0,7.0,0.0,29.0,5948.0,25.515,48.824,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,401804.0,22.26,27.268000000000008,,,,,,,,,,44.0,Nino Galovic,False,Vitoria de Guimaraes,Arouca,0.00015244999999999842
,,0.0,29.0,,22.26,27.268000000000008,,,Carry,,,,,326486.0,22.785,25.364000000000008,,,,,,,,,,13.0,João Basso,False,Vitoria de Guimaraes,Arouca,-0.00015244999999999842
2384400695.0,8.0,0.0,32.0,5948.0,22.785,25.364000000000008,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,326486.0,9.66,35.22400000000001,,,,,,,,,,13.0,João Basso,False,Vitoria de Guimaraes,Arouca,-0.0006024800000000007
,,0.0,32.0,,9.66,35.22400000000001,,,Carry,,,,,291654.0,12.600000000000001,39.372,,,,,,,,,,1.0,Victor Braga,False,Vitoria de Guimaraes,Arouca,0.0014166600000000001
2384400719.0,9.0,0.0,35.0,5948.0,12.600000000000001,39.372,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndX', 'PassEndY', 'Longball', 'StandingSave', 'Length', 'Angle']","[91, 118, 120, 128, 36, 37, 216, 218]",True,291654.0,43.995,54.80800000000002,,,,,,,,,,1.0,Victor Braga,False,Vitoria de Guimaraes,Arouca,0.0013199700000000002
2384400739.0,6.0,0.0,37.0,107.0,65.415,10.948000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,331757.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384400755.0,7.0,0.0,37.0,107.0,65.41500000000002,10.948000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,331757.0,79.59,15.708000000000002,,,,,,,,,,,,True,Vitoria de Guimaraes,Arouca,0.005311739999999999
2384400765.0,8.0,0.0,39.0,107.0,79.59,15.708000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length', 'StandingSave']","[91, 120, 29, 36, 38, 217, 218]",True,382261.0,81.375,6.868000000000001,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0019695999999999984
2384400781.0,10.0,0.0,40.0,5948.0,27.72,62.424,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,416502.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Vitoria de Guimaraes,Arouca,
2384400787.0,11.0,0.0,41.0,5948.0,27.930000000000003,62.56,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,416502.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Vitoria de Guimaraes,Arouca,
,,0.0,41.0,,27.93000000000001,62.56,,,Carry,,,,,416502.0,30.66,62.764000000000024,,,,,,,,,,6.0,Mateus Quaresma,False,Vitoria de Guimaraes,Arouca,0.0
2384400845.0,12.0,0.0,43.0,5948.0,30.66,62.764000000000024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,416502.0,43.050000000000004,63.036000000000016,,,,,,,,,,6.0,Mateus Quaresma,False,Vitoria de Guimaraes,Arouca,0.0014860800000000007
2384400857.0,13.0,0.0,45.0,5948.0,42.839999999999996,63.58000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 120, 29, 36, 37, 216, 218]",True,351703.0,67.83,68.0,,,,,,,,,,7.0,André Silva,True,Vitoria de Guimaraes,Arouca,0.0061879299999999995
2384400935.0,10.0,0.0,51.0,107.0,36.855,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Longball', 'ThrowIn']","[91, 212, 35, 37, 215]",True,380681.0,14.175,17.204,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0014852200000000006
2384400963.0,11.0,0.0,57.0,107.0,14.490000000000006,17.408,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'Length', 'PassEndY', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,107158.0,24.25500000000001,41.752,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,0.0003880399999999992
2384400977.0,12.0,1.0,1.0,107.0,26.88000000000001,41.61600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,351604.0,26.040000000000006,17.748,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.00015244999999999842
2384401013.0,13.0,1.0,4.0,107.0,26.25,17.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 216, 218]",True,400844.0,37.38,2.788,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0002364500000000009
2384401045.0,14.0,1.0,7.0,107.0,37.065,2.924,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,380681.0,28.14,17.136,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0012496299999999998
2384401093.0,15.0,1.0,10.0,107.0,27.825000000000006,20.4,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,400844.0,26.669999999999998,37.536,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0009391300000000016
2384401123.0,16.0,1.0,15.0,107.0,40.11000000000001,47.39600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'StandingSave']","[91, 117, 30, 36, 37, 216, 218]",True,351604.0,50.40000000000001,65.28,,,,,,,,,,,,False,Vitoria de Guimaraes,Arouca,-0.0002082999999999998
2384401125.0,17.0,1.0,17.0,107.0,50.505,65.41600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,412912.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
2384401237.0,17.0,1.0,27.0,5948.0,56.80500000000002,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 212, 35, 37, 216]",True,416503.0,47.25,5.508,,,,,,,,,,72.0,Thales,False,Vitoria de Guimaraes,Arouca,-0.002252519999999999
2384430703.0,371.0,1.0,28.0,5948.0,46.62,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,326486.0,68.355,16.728,,,,,,,,,,13.0,João Basso,True,Vitoria de Guimaraes,Arouca,0.00622003
,,1.0,28.0,,68.355,16.728,,,Carry,,,,,298402.0,72.97500000000002,17.952000000000005,,,,,,,,,,10.0,André Bukia,False,Vitoria de Guimaraes,Arouca,0.005418929999999999
2384401241.0,18.0,1.0,31.0,5948.0,72.97500000000001,17.952,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,298402.0,,,,,,,,,,,,10.0,André Bukia,,Vitoria de Guimaraes,Arouca,
2384401263.0,20.0,1.0,33.0,107.0,31.290000000000003,40.120000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone', 'Foul']","[91, 63]",True,331757.0,,,,,,,,,,,,,,,Vitoria de Guimaraes,Arouca,
