id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2394513031.0,2.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394512913.0,2.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394546179.0,1027.0,0.0,0.0,296.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394546183.0,703.0,0.0,0.0,108.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394489699.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394490681.0,1.0,0.0,0.0,296.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamFormation', 'TeamPlayerFormation', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Moreirense,Sporting,
2394512951.0,3.0,0.0,0.0,108.0,52.92,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,318686.0,28.875,45.62800000000002,,,,,,,,,,11.0,Yan,False,Moreirense,Sporting,-0.003741359999999999
,,0.0,0.0,,28.875,45.62800000000002,,,Carry,,,,,342769.0,28.455000000000002,43.044000000000004,,,,,,,,,,28.0,Pablo Santos,False,Moreirense,Sporting,-0.00109158
2394512965.0,4.0,0.0,2.0,108.0,28.455000000000002,43.044000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,342769.0,26.88000000000001,57.46,,,,,,,,,,28.0,Pablo Santos,False,Moreirense,Sporting,-0.0005892200000000014
2394512993.0,5.0,0.0,4.0,108.0,26.88000000000001,57.46,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'Longball', 'Length', 'PassEndX', 'PassEndY', 'Chipped']","[91, 120, 124, 128, 36, 37, 217, 218]",True,392742.0,84.84,60.58800000000002,,,,,,,,,,18.0,Pedro Amador,True,Moreirense,Sporting,0.0181393
2394513063.0,3.0,0.0,7.0,296.0,21.945,7.616,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,362352.0,,,,,,,,,,,,,,,Moreirense,Sporting,
2394513071.0,4.0,0.0,10.0,296.0,11.97,13.736,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,70953.0,,,,,,,,,,,,,,,Moreirense,Sporting,
2394513085.0,5.0,0.0,12.0,296.0,8.82,11.968000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,70953.0,19.635000000000005,3.400000000000001,,,,,,,,,,,,False,Moreirense,Sporting,0.0002954400000000001
2394513101.0,6.0,0.0,15.0,296.0,20.475000000000005,14.076000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'PassEndX', 'Length', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,362352.0,8.4,33.25200000000001,,,,,,,,,,,,False,Moreirense,Sporting,-1.3259999999999314e-05
2394513105.0,7.0,0.0,18.0,296.0,6.93,34.88400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,15.540000000000001,49.028000000000006,,,,,,,,,,,,False,Moreirense,Sporting,0.0003668899999999999
2394513119.0,8.0,0.0,21.0,296.0,17.430000000000003,48.96,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,106597.0,19.74,33.32,,,,,,,,,,,,False,Moreirense,Sporting,0.0010497700000000002
2394513135.0,9.0,0.0,24.0,296.0,24.46500000000001,32.16400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,24.675,24.14,,,,,,,,,,,,False,Moreirense,Sporting,-0.00015244999999999842
2394513147.0,10.0,0.0,28.0,296.0,25.095,23.936000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,70953.0,31.60500000000001,26.112000000000002,,,,,,,,,,,,False,Moreirense,Sporting,0.0013107199999999996
2394513161.0,11.0,0.0,29.0,296.0,30.765,27.06400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,408962.0,22.995,34.068000000000005,,,,,,,,,,,,False,Moreirense,Sporting,-0.0011582700000000012
2394513189.0,12.0,0.0,31.0,296.0,23.52,34.74800000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Angle', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,71268.0,22.05,50.32,,,,,,,,,,,,False,Moreirense,Sporting,-0.00015244999999999842
2394513213.0,13.0,0.0,33.0,296.0,25.095,54.33200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Chipped', 'Angle']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,106597.0,50.19,44.26800000000002,,,,,,,,,,,,False,Moreirense,Sporting,0.0048674600000000005
2394513231.0,6.0,0.0,35.0,108.0,59.01000000000001,25.772000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'HeadPass', 'Zone', 'PassEndX', 'Length']","[91, 120, 29, 139, 36, 38, 217, 218]",True,328016.0,72.24,25.432000000000002,,,,,,,,,,4.0,Artur Jorge,True,Moreirense,Sporting,0.00722712
2394513247.0,14.0,0.0,35.0,296.0,40.635000000000005,41.956,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 118, 120, 29, 35, 37, 216, 218]",True,408962.0,38.535,42.704,,,,,,,,,,,,False,Moreirense,Sporting,6.527999999999916e-05
2394513263.0,7.0,0.0,36.0,108.0,72.66000000000001,23.8,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,363792.0,,,,,,,,,,,,9.0,André Luís,,Moreirense,Sporting,
2394513297.0,15.0,0.0,39.0,296.0,24.885,51.952000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,106597.0,7.245000000000003,38.760000000000005,,,,,,,,,,,,False,Moreirense,Sporting,-1.3259999999999314e-05
2394513347.0,16.0,0.0,44.0,296.0,8.4,35.22400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Zone', 'PassEndX', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,23285.0,7.455,22.98400000000001,,,,,,,,,,,,False,Moreirense,Sporting,-0.0005306600000000005
2394513381.0,17.0,0.0,50.0,296.0,19.005000000000003,27.812000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,70953.0,18.375,50.728000000000016,,,,,,,,,,,,False,Moreirense,Sporting,-0.0010497700000000002
2394513395.0,18.0,0.0,53.0,296.0,22.155,54.876000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,106597.0,28.35,66.028,,,,,,,,,,,,False,Moreirense,Sporting,-0.0009752800000000002
2394513409.0,19.0,0.0,55.0,296.0,28.56,65.68800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Length', 'PassEndX', 'Zone', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,19.635000000000005,55.08000000000001,,,,,,,,,,,,False,Moreirense,Sporting,-0.0009907000000000006
2394513429.0,20.0,0.0,58.0,296.0,20.265,51.74800000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,106597.0,21.315,34.88400000000001,,,,,,,,,,,,False,Moreirense,Sporting,0.0007416699999999998
2394513449.0,21.0,1.0,1.0,296.0,23.73000000000001,33.864,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,26.040000000000006,19.856,,,,,,,,,,,,False,Moreirense,Sporting,-0.00015244999999999842
2394513457.0,22.0,1.0,3.0,296.0,27.195,20.944000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,70953.0,33.075,29.17200000000001,,,,,,,,,,,,False,Moreirense,Sporting,0.0013107199999999996
2394513477.0,23.0,1.0,4.0,296.0,33.075,29.17200000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,408962.0,23.52,38.624,,,,,,,,,,,,False,Moreirense,Sporting,-0.0011582700000000012
2394513513.0,24.0,1.0,7.0,296.0,25.935,34.272,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Longball', 'Zone', 'Length']","[91, 120, 128, 36, 38, 217, 218]",True,71268.0,74.55,23.32400000000001,,,,,,,,,,,,True,Moreirense,Sporting,0.01395691
2394513535.0,8.0,1.0,10.0,108.0,26.985,46.64800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,322792.0,32.97,55.08000000000001,,,,,,,,,,3.0,Lazar Rosic,False,Moreirense,Sporting,0.00058186
2394513599.0,25.0,1.0,19.0,296.0,90.09,9.792000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Cross', 'PassEndY', 'PassEndX', 'OppositeRelatedEvent', 'Angle', 'Length', 'LeftFoot', 'StandingSave', 'Chipped']","[91, 138, 124, 126, 36, 37, 217, 218]",True,279177.0,97.23,35.42800000000001,,,,,,,,,,,,True,Moreirense,Sporting,0.2167837
2394513619.0,9.0,1.0,21.0,108.0,10.185,29.716000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['PassEndY', 'Length', 'OppositeRelatedEvent', 'PassEndX', 'Angle']","[91, 94, 95, 206, 215]",True,380780.0,22.785,50.32,,,,,,,,,,14.0,Mateus Pasinato,,Moreirense,Sporting,
2394513645.0,26.0,1.0,22.0,296.0,86.415,17.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Zone', 'Length', 'HeadPass', 'PassEndX']","[91, 120, 29, 139, 36, 37, 217, 218]",True,362352.0,96.705,32.368,,,,,,,,,,,,True,Moreirense,Sporting,0.22890159999999998
2394513651.0,10.0,1.0,24.0,108.0,8.715000000000002,36.04,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,380780.0,,,,,,,,,,,,14.0,Mateus Pasinato,,Moreirense,Sporting,
2394513789.0,11.0,1.0,43.0,108.0,14.805,33.52400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndX', 'Length', 'Longball', 'KeeperThrow', 'Zone', 'PassEndY']","[91, 36, 37, 216, 218]",True,380780.0,46.410000000000004,46.64800000000002,,,,,,,,,,14.0,Mateus Pasinato,True,Moreirense,Sporting,0.0034640599999999997
2394513793.0,27.0,1.0,44.0,296.0,66.36,16.796,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,394933.0,,,,,,,,,,,,,,,Moreirense,Sporting,
2394513811.0,28.0,1.0,45.0,296.0,66.36,16.864,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,394933.0,68.985,17.612000000000005,,,,,,,,,,,,False,Moreirense,Sporting,0.0006478500000000019
2394513817.0,29.0,1.0,46.0,296.0,75.39,14.62,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,279177.0,,,,,,,,,,,,,,,Moreirense,Sporting,
2394513845.0,12.0,1.0,47.0,108.0,29.61,53.38,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,342769.0,,,,,,,,,,,,28.0,Pablo Santos,,Moreirense,Sporting,
,,1.0,47.0,,29.61,53.38,,,Carry,,,,,342769.0,25.30500000000001,54.264000000000024,,,,,,,,,,28.0,Pablo Santos,False,Moreirense,Sporting,-0.0011710800000000014
2394513857.0,13.0,1.0,48.0,108.0,25.305000000000003,54.264,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX', 'StandingSave']","[91, 94, 95, 215]",True,342769.0,31.290000000000003,68.0,,,,,,,,,,28.0,Pablo Santos,,Moreirense,Sporting,
2394513921.0,31.0,1.0,58.0,296.0,67.095,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'ThrowIn']","[91, 212, 35, 37, 216]",True,362352.0,49.980000000000004,3.196,,,,,,,,,,,,False,Moreirense,Sporting,-0.00496716
2394513943.0,32.0,2.0,0.0,296.0,49.35,9.384,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,70953.0,42.839999999999996,31.756000000000004,,,,,,,,,,,,False,Moreirense,Sporting,-0.00121894
2394513963.0,33.0,2.0,2.0,296.0,43.68000000000002,34.476000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,45.255,48.824,,,,,,,,,,,,False,Moreirense,Sporting,6.527999999999916e-05
2394513975.0,34.0,2.0,6.0,296.0,45.57,44.54000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,106597.0,44.20500000000001,25.024000000000008,,,,,,,,,,,,False,Moreirense,Sporting,-0.00159954
2394513993.0,35.0,2.0,8.0,296.0,46.62,22.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,70953.0,60.375,3.876,,,,,,,,,,,,False,Moreirense,Sporting,0.0004446799999999994
2394514011.0,36.0,2.0,11.0,296.0,61.005,10.2,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,362352.0,47.88,18.836000000000002,,,,,,,,,,,,False,Moreirense,Sporting,-0.0018268500000000014
2394514027.0,37.0,2.0,14.0,296.0,46.83000000000001,19.244000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,70953.0,41.37,32.912,,,,,,,,,,,,False,Moreirense,Sporting,-0.0016648199999999991
2394514047.0,38.0,2.0,15.0,296.0,40.95000000000001,34.74800000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,71268.0,43.365,54.876000000000005,,,,,,,,,,,,False,Moreirense,Sporting,-0.0004792700000000004
