id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,cardType,blockedX,blockedY,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2334687967.0,2.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334687945.0,2.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334861653.0,663.0,0.0,0.0,108.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334861703.0,919.0,0.0,0.0,5948.0,0.0,0.0,9.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334608591.0,1.0,0.0,0.0,5948.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['JerseyNumber', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334610607.0,1.0,0.0,0.0,108.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamFormation', 'InvolvedPlayers', 'PlayerPosition', 'TeamPlayerFormation', 'JerseyNumber', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Moreirense,Arouca,
2334688051.0,3.0,0.0,0.0,108.0,52.29,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,135347.0,32.97,29.240000000000002,,,,,,,,,,99.0,Rafael Martins,False,Moreirense,Arouca,-0.0035222199999999995
,,0.0,0.0,,32.97,29.240000000000002,,,Carry,,,,,322792.0,30.87,29.308000000000003,,,,,,,,,,3.0,Lazar Rosic,False,Moreirense,Arouca,0.0
2334688123.0,4.0,0.0,3.0,108.0,30.87,29.308000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Chipped', 'Length', 'StandingSave', 'Zone', 'Longball', 'PassEndY']","[90, 119, 123, 127, 35, 36, 216, 217]",True,322792.0,73.08,68.0,,,,,,,,,,3.0,Lazar Rosic,True,Moreirense,Arouca,0.00989753
2334688447.0,4.0,0.0,15.0,5948.0,35.49,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'ThrowIn', 'Zone', 'Longball', 'Angle']","[90, 211, 34, 36, 214]",True,383609.0,25.725,19.448000000000004,,,,,,,,,,,,False,Moreirense,Arouca,0.0002364500000000009
2334688577.0,5.0,0.0,18.0,5948.0,25.725,31.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length']","[90, 116, 29, 35, 36, 214, 217]",True,83058.0,27.195,56.916,,,,,,,,,,,,False,Moreirense,Arouca,-0.0007416699999999998
2334688619.0,6.0,0.0,22.0,5948.0,29.085,46.71600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'StandingSave', 'PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY', 'Chipped']","[90, 119, 123, 127, 35, 37, 215, 217]",True,416503.0,62.370000000000005,26.996,,,,,,,,,,,,True,Moreirense,Arouca,0.00886608
2334688637.0,6.0,0.0,24.0,108.0,40.32,44.268,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Moreirense,Arouca,
,,0.0,24.0,,40.32,44.26800000000002,,,Carry,,,,,121484.0,37.59,49.57200000000001,,,,,,,,,,19.0,Steven Vitória,False,Moreirense,Arouca,0.0
2334688817.0,7.0,0.0,26.0,108.0,37.59,49.57200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY']","[90, 116, 29, 34, 37, 214, 217]",True,121484.0,14.595,38.964,,,,,,,,,,19.0,Steven Vitória,False,Moreirense,Arouca,-0.0018645199999999997
,,0.0,26.0,,14.595,38.964,,,Carry,,,,,408374.0,19.425,33.184,,,,,,,,,,1.0,Kewin,False,Moreirense,Arouca,0.0
2334688939.0,8.0,0.0,32.0,108.0,19.425,33.184,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Longball', 'Zone', 'Chipped', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[90, 119, 123, 127, 35, 36, 216, 217]",True,408374.0,80.955,44.54000000000001,,,,,,,,,,1.0,Kewin,True,Moreirense,Arouca,0.01838653
2334688987.0,7.0,0.0,35.0,5948.0,24.990000000000002,19.040000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Length', 'HeadPass', 'PassEndY', 'PassEndX', 'Angle']","[90, 117, 119, 28, 138, 35, 36, 215, 217]",True,326486.0,35.385000000000005,21.012,,,,,,,,,,,,False,Moreirense,Arouca,0.00109158
2334689169.0,9.0,0.0,37.0,108.0,75.705,49.43600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,135347.0,80.01,64.464,,,,,,,,,,99.0,Rafael Martins,False,Moreirense,Arouca,0.0034407200000000013
,,0.0,37.0,,80.01,64.464,,,Carry,,,,,261990.0,86.625,58.61600000000001,,,,,,,,,,10.0,Felipe Pires,True,Moreirense,Arouca,0.0019695999999999984
2334689213.0,8.0,0.0,43.0,5948.0,23.1,6.0520000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'OppositeRelatedEvent', 'Defensive', 'Zone']","[90, 59]",True,383609.0,,,,,,,,,,,,,,,Moreirense,Arouca,
2334689221.0,11.0,0.0,43.0,108.0,86.31,57.39200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[90],True,261990.0,,,,,,,,,,,,10.0,Felipe Pires,,Moreirense,Arouca,
2334689203.0,10.0,0.0,43.0,108.0,86.625,58.61600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Offensive', 'Angle', 'StandingSave', 'PassEndX', 'Length', 'OppositeRelatedEvent']","[90, 119, 28, 35, 216, 217]",True,261990.0,88.30499999999999,58.61600000000001,,,,,,,,,,10.0,Felipe Pires,False,Moreirense,Arouca,0.0111372
2334689329.0,9.0,0.0,44.0,5948.0,24.675,14.892,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,243573.0,,,,,,,,,,,,,,,Moreirense,Arouca,
2334689577.0,10.0,0.0,46.0,5948.0,24.675,14.892000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Length', 'Zone', 'Angle', 'PassEndX']","[90, 116, 29, 35, 37, 214, 217]",True,243573.0,32.76,3.944,,,,,,,,,,,,False,Moreirense,Arouca,0.0003527700000000005
2334689591.0,11.0,0.0,50.0,5948.0,33.81,2.584,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Defensive', 'Foul', 'OppositeRelatedEvent']","[90, 62]",True,298402.0,,,,,,,,,,,,,,,Moreirense,Arouca,
2334689565.0,12.0,0.0,50.0,108.0,71.19,65.41600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Offensive', 'Foul', 'OppositeRelatedEvent', 'Zone', 'StandingSave']",[63],False,367812.0,,,,,,,,,,,,5.0,Abdu Conté,,Moreirense,Arouca,
2334690219.0,12.0,1.0,4.0,5948.0,32.655,2.108,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'StandingSave', 'PassEndY', 'Zone', 'FreekickTaken', 'PassEndX', 'Angle']","[90, 116, 126, 131, 34, 36, 214, 217]",True,326486.0,25.200000000000006,36.04,,,,,,,,,,,,False,Moreirense,Arouca,0.0003888999999999993
2334690401.0,13.0,1.0,12.0,5948.0,27.825000000000006,34.476000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'Angle', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,83058.0,28.56,11.356,,,,,,,,,,,,False,Moreirense,Arouca,-0.0007288599999999996
2334690451.0,14.0,1.0,17.0,5948.0,30.55500000000001,11.424,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[90, 116, 29, 34, 36, 214, 217]",True,326486.0,30.240000000000002,39.30400000000001,,,,,,,,,,,,False,Moreirense,Arouca,0.0007288599999999996
2334690577.0,15.0,1.0,19.0,5948.0,30.55500000000001,38.28400000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'Zone', 'IntentionalAssist', 'PassEndX', 'PassEndY', 'StandingSave', 'Angle', 'ShotAssist', 'KeyPass']","[90, 118, 116, 122, 126, 204, 38, 45, 35, 37, 216, 217]",True,83058.0,87.15,23.46,,,,,,,,,,,,True,Moreirense,Arouca,0.017228260000000002
2334690585.0,16.0,1.0,24.0,5948.0,94.185,30.6,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['StandingSave', 'BoxCentre', 'GoalMouthY', 'MissHigh', 'RightFoot', 'RelatedEventId', 'Zone', 'Assisted', 'RegularPlay', 'IntentionalAssist', 'GoalMouthZ']","[90, 6, 89, 9, 1, 3, 11]",True,351703.0,,,15.0,83058.0,76.4,50.9,True,,,,,,,,Moreirense,Arouca,
2334691563.0,14.0,1.0,55.0,108.0,4.305,39.57600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['GoalKick', 'PassEndX', 'Angle', 'MissHigh', 'Length', 'Zone', 'PassEndY', 'Longball']","[90, 119, 127, 35, 36, 215, 217]",True,408374.0,58.48500000000002,54.74,,,,,,,,,,1.0,Kewin,True,Moreirense,Arouca,0.006707570000000001
2334691603.0,18.0,1.0,56.0,5948.0,67.30499999999999,13.260000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[92],False,298402.0,,,,,,,,,,,,,,,Moreirense,Arouca,
2334691791.0,20.0,1.0,59.0,5948.0,73.185,14.416000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'Angle', 'PassEndX', 'OppositeRelatedEvent', 'PassEndY', 'StandingSave', 'Zone', 'Length']","[90, 119, 28, 35, 37, 216, 217]",True,298402.0,77.7,13.600000000000001,,,,,,,,,,,,False,Moreirense,Arouca,0.0
2334691693.0,16.0,2.0,0.0,108.0,23.835,47.53200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['StandingSave', 'Zone', 'Defensive', 'OppositeRelatedEvent']","[90, 59]",True,121484.0,,,,,,,,,,,,19.0,Steven Vitória,,Moreirense,Arouca,
