id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2387385423.0,65.0,10.0,108.0,342769.0,5.04,51.544,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Unsuccessful,"['MissLeft', 'OppositeRelatedEvent', 'Zone']",[122],False,21.0,,,,,,,,,,,,28.0,Pablo Santos,,Arouca,Moreirense,
2387385427.0,130.0,10.0,5948.0,298402.0,99.96,16.456,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",CornerAwarded,Successful,"['Zone', 'MissRight', 'OppositeRelatedEvent']",[122],False,21.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387385743.0,131.0,10.0,5948.0,36712.0,104.47500000000001,0.34,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Cross', 'PassEndY', 'Length', 'Angle', 'Chipped', 'LeftFoot', 'PassEndX', 'StandingSave', 'CornerTaken']","[91, 119, 138, 124, 125, 31, 32, 34, 35, 37, 217, 218]",True,51.0,100.59,23.052,,,,,,,,,,,,True,Arouca,Moreirense,0.026500049999999997
2387385779.0,132.0,10.0,5948.0,416503.0,98.49,21.42,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,52.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387385739.0,66.0,10.0,108.0,392742.0,6.510000000000001,46.580000000000005,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,52.0,,,,,,,,,,,,18.0,Pedro Amador,,Arouca,Moreirense,
2388378065.0,583.0,10.0,108.0,392742.0,3.99,46.24,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Head', 'Zone']",[91],True,52.0,,,,,,,,,,,,18.0,Pedro Amador,,Arouca,Moreirense,
2387385791.0,133.0,10.0,5948.0,416503.0,100.17000000000004,21.624000000000002,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'HeadPass', 'Length', 'PassEndX', 'Zone']","[91, 120, 29, 139, 37, 217, 218]",True,52.0,100.17000000000004,24.00400000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.0
2387385815.0,67.0,10.0,108.0,380780.0,3.885,30.94,10.0,"{'value': 1, 'displayName': 'FirstHalf'}",Punch,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 94, 95, 206, 215]",True,54.0,23.1,0.0,,,,,,,,,,14.0,Mateus Pasinato,,Arouca,Moreirense,
2387386035.0,136.0,11.0,5948.0,416502.0,78.96000000000001,68.0,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'ThrowIn', 'Zone']","[91, 212, 35, 38, 216]",True,11.0,61.63500000000001,56.78,,,,,,,,,,,,False,Arouca,Moreirense,-0.005103159999999999
2387386057.0,137.0,11.0,5948.0,401804.0,59.95500000000001,55.76000000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'Angle', 'StandingSave', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,14.0,49.45500000000001,34.68,,,,,,,,,,,,False,Arouca,Moreirense,-0.0012721500000000014
2387386109.0,138.0,11.0,5948.0,326486.0,49.56,34.68,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'Length', 'Longball', 'PassEndY', 'Angle', 'PassEndX']","[91, 119, 117, 127, 36, 38, 216, 218]",True,17.0,66.57000000000001,4.0120000000000005,,,,,,,,,,,,False,Arouca,Moreirense,0.00260462
2387386129.0,139.0,11.0,5948.0,416503.0,66.36,14.008000000000004,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Chipped']","[91, 120, 29, 124, 36, 37, 217, 218]",True,21.0,84.94500000000001,19.652000000000005,,,,,,,,,,,,True,Arouca,Moreirense,0.009848550000000001
2387386161.0,69.0,11.0,108.0,342769.0,20.685,50.864,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['PassEndY', 'Head', 'Length', 'PassEndX', 'Angle', 'Zone']","[91, 94, 95, 57, 215]",True,22.0,26.775,49.57200000000001,,,,,,,,,,28.0,Pablo Santos,,Arouca,Moreirense,
2387386191.0,70.0,11.0,108.0,342769.0,21.525,52.02,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,25.0,,,,,,,,,,,,28.0,Pablo Santos,,Arouca,Moreirense,
2387386227.0,140.0,11.0,5948.0,36712.0,83.47500000000001,15.98,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'OppositeRelatedEvent', 'StandingSave', 'Zone']","[91, 54]",True,25.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387386269.0,141.0,11.0,5948.0,36712.0,102.9,6.256000000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'StandingSave', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,29.0,94.605,5.644000000000001,,,,,,,,,,,,False,Arouca,Moreirense,-0.003075179999999997
2387386311.0,142.0,11.0,5948.0,298402.0,93.765,6.596000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'StandingSave', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,32.0,85.67999999999999,9.180000000000001,,,,,,,,,,,,False,Arouca,Moreirense,-0.005318000000000003
2387386343.0,143.0,11.0,5948.0,36712.0,85.155,8.908000000000005,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,34.0,71.925,4.216,,,,,,,,,,,,False,Arouca,Moreirense,-0.008311429999999998
2387386391.0,144.0,11.0,5948.0,326486.0,72.55499999999999,4.216,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'Zone', 'StandingSave', 'Angle', 'PassEndY', 'PassEndX']","[91, 119, 117, 127, 35, 37, 216, 218]",True,37.0,59.325,36.24400000000001,,,,,,,,,,,,False,Arouca,Moreirense,-0.004326010000000002
2387386449.0,145.0,11.0,5948.0,401804.0,59.325,36.24400000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Length', 'PassEndY', 'Zone', 'StandingSave', 'Angle', 'PassEndX']","[91, 119, 117, 127, 205, 36, 37, 217, 218]",True,39.0,74.235,65.62,,,,,,,,,,,,False,Arouca,Moreirense,0.004326010000000002
2387386473.0,146.0,11.0,5948.0,416502.0,65.31,58.88800000000002,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'StandingSave', 'Length', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,45.0,45.57,49.980000000000004,,,,,,,,,,,,False,Arouca,Moreirense,-0.00441219
2387386513.0,147.0,11.0,5948.0,401804.0,44.730000000000004,49.368000000000016,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,48.0,47.355000000000004,28.42400000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.00215424
2387386529.0,148.0,11.0,5948.0,326486.0,49.245,22.848000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,52.0,63.839999999999996,2.3800000000000003,,,,,,,,,,,,False,Arouca,Moreirense,0.00315932
2387386535.0,149.0,11.0,5948.0,298402.0,64.155,2.3800000000000003,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,53.0,71.29500000000003,5.372000000000001,,,,,,,,,,,,False,Arouca,Moreirense,0.00377069
2387386551.0,71.0,11.0,108.0,392742.0,38.22,63.51200000000001,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[91, 70]",True,55.0,,,,,,,,,,,,18.0,Pedro Amador,,Arouca,Moreirense,
2387386557.0,150.0,11.0,5948.0,298402.0,66.78,4.488,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 143]",True,55.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387386581.0,152.0,11.0,5948.0,298402.0,72.24,13.736,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 53]",True,58.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387386597.0,72.0,11.0,108.0,342769.0,32.76,54.264,11.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'StandingSave', 'Defensive', 'Zone']","[91, 143]",True,58.0,,,,,,,,,,,,28.0,Pablo Santos,,Arouca,Moreirense,
2387386639.0,73.0,12.0,108.0,370018.0,34.65,45.084,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,0.0,,,,,,,,,,,,8.0,Ibrahima Camará,,Arouca,Moreirense,
2387386725.0,74.0,12.0,108.0,370018.0,34.965,44.676,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'StandingSave', 'Longball', 'Angle', 'IntentionalAssist', 'PassEndY', 'PassEndX', 'ShotAssist', 'BigChanceCreated', 'KeyPass']","[91, 119, 117, 123, 127, 203, 39, 46, 36, 38, 216, 218]",True,1.0,69.92999999999999,27.06400000000001,,,,,,,,,,8.0,Ibrahima Camará,True,Arouca,Moreirense,0.00886608
,,12.0,,318686.0,69.92999999999999,27.06400000000001,,,Carry,,,,,1.0,92.715,25.976000000000003,,,,,,,,,,11.0,Yan,True,Arouca,Moreirense,0.08808031999999999
2387386731.0,75.0,12.0,108.0,318686.0,92.715,25.976000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['IntentionalAssist', 'RightFoot', 'FastBreak', 'GoalMouthY', 'BoxCentre', 'RelatedEventId', 'GoalMouthZ', 'StandingSave', 'BigChance', 'Zone', 'Assisted']","[91, 7, 90, 10, 88, 201, 1, 4, 12]",True,6.0,,,,,1.4,56.8,True,74.0,370018.0,,,11.0,Yan,,Arouca,Moreirense,
2387387311.0,155.0,12.0,5948.0,291654.0,3.9899999999999998,30.328000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'MissHigh', 'Angle', 'GoalKick', 'Length', 'Zone', 'Longball', 'PassEndY']","[91, 120, 128, 36, 37, 216, 218]",True,48.0,63.52500000000001,42.432,,,,,,,,,,,,True,Arouca,Moreirense,0.01056014
2387387347.0,156.0,12.0,5948.0,243573.0,63.525000000000006,42.432,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,51.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387387333.0,77.0,12.0,108.0,370018.0,42.525,25.432000000000002,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'HeadPass', 'Length', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,51.0,46.62,26.792000000000012,,,,,,,,,,8.0,Ibrahima Camará,False,Arouca,Moreirense,0.00215424
2387387343.0,78.0,12.0,108.0,370018.0,47.565,28.492,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,52.0,,,,,,,,,,,,8.0,Ibrahima Camará,,Arouca,Moreirense,
,,12.0,,370018.0,47.565,28.492000000000004,,,Carry,,,,,52.0,55.44,30.668000000000003,,,,,,,,,,8.0,Ibrahima Camará,True,Arouca,Moreirense,0.0020492999999999987
2387387425.0,79.0,12.0,108.0,370018.0,55.44,30.668000000000003,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'StandingSave', 'Length']","[91, 119, 117, 30, 36, 38, 216, 218]",True,57.0,61.005,20.876,,,,,,,,,,8.0,Ibrahima Camará,False,Arouca,Moreirense,-3.931999999999894e-05
2387387465.0,80.0,12.0,108.0,363792.0,61.32,20.672000000000004,12.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,58.0,70.77000000000001,9.928,,,,,,,,,,9.0,André Luís,False,Arouca,Moreirense,0.0018475100000000001
,,12.0,,318686.0,70.77000000000001,9.928,,,Carry,,,,,58.0,78.54000000000002,11.016,,,,,,,,,,11.0,Yan,True,Arouca,Moreirense,0.0
2387387471.0,81.0,13.0,108.0,318686.0,78.54,11.016,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Offensive']","[91, 53]",True,1.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387387523.0,157.0,13.0,5948.0,416502.0,26.46,56.984,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,1.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387387487.0,82.0,13.0,108.0,318686.0,75.17999999999999,10.744000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,1.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387387557.0,158.0,13.0,5948.0,416502.0,24.044999999999998,63.78400000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'Length', 'Zone', 'StandingSave', 'PassEndY']","[91, 118, 120, 29, 36, 37, 215, 218]",True,3.0,30.66,68.0,,,,,,,,,,,,False,Arouca,Moreirense,0.0013280500000000008
2387387641.0,84.0,13.0,108.0,318686.0,72.24,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'ThrowIn', 'PassEndY']","[91, 212, 35, 37, 216]",True,7.0,63.945,3.400000000000001,,,,,,,,,,11.0,Yan,False,Arouca,Moreirense,-0.00377069
2387387655.0,85.0,13.0,108.0,370018.0,64.05,4.0120000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,10.0,49.665,8.364,,,,,,,,,,8.0,Ibrahima Camará,False,Arouca,Moreirense,-0.00496716
,,13.0,,328016.0,49.665,8.364,,,Carry,,,,,10.0,48.615,9.792000000000002,,,,,,,,,,4.0,Artur Jorge,False,Arouca,Moreirense,0.0013619600000000006
2387387697.0,86.0,13.0,108.0,328016.0,48.615,9.792000000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,13.0,38.22,31.28,,,,,,,,,,4.0,Artur Jorge,False,Arouca,Moreirense,-0.00121894
,,13.0,,322792.0,38.22,31.28,,,Carry,,,,,13.0,41.055,37.264,,,,,,,,,,3.0,Lazar Rosic,False,Arouca,Moreirense,0.0
2387387739.0,87.0,13.0,108.0,322792.0,41.055,37.264,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone', 'Chipped', 'PassEndY']","[91, 120, 124, 128, 36, 37, 217, 218]",True,17.0,73.08,68.0,,,,,,,,,,3.0,Lazar Rosic,True,Arouca,Moreirense,0.00859483
2387387857.0,161.0,13.0,5948.0,416503.0,37.905,0.0,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'ThrowIn', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 212, 35, 37, 215]",True,27.0,22.89,3.6040000000000014,,,,,,,,,,,,False,Arouca,Moreirense,-0.0028141300000000015
2387387893.0,162.0,13.0,5948.0,326486.0,23.835,3.808,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Longball', 'PassEndY', 'StandingSave', 'Zone', 'Angle', 'Length']","[91, 117, 127, 35, 37, 215, 218]",True,29.0,18.9,38.556,,,,,,,,,,,,False,Arouca,Moreirense,0.002378680000000001
2387387979.0,163.0,13.0,5948.0,401804.0,18.9,38.556,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 36, 37, 215, 218]",True,32.0,27.93000000000001,60.31600000000002,,,,,,,,,,,,False,Arouca,Moreirense,-0.002378680000000001
2387388031.0,164.0,13.0,5948.0,416502.0,32.655,62.62800000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Angle', 'Chipped', 'Longball', 'PassEndX', 'Length', 'Zone']","[91, 120, 124, 128, 36, 38, 217, 218]",True,37.0,73.08,42.908,,,,,,,,,,,,True,Arouca,Moreirense,0.014345809999999999
2387388059.0,89.0,13.0,108.0,322792.0,24.885,22.644,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Head', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 94, 95, 57, 215]",True,40.0,30.975,24.684,,,,,,,,,,3.0,Lazar Rosic,,Arouca,Moreirense,
2387388091.0,90.0,13.0,108.0,328016.0,32.550000000000004,26.656,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[197, 200]",False,43.0,,,,,,,,,,,,4.0,Artur Jorge,,Arouca,Moreirense,
2387388129.0,165.0,13.0,5948.0,243573.0,72.45,41.344,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[198, 199]",False,43.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387388117.0,91.0,13.0,108.0,328016.0,27.93000000000001,29.036000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'PassEndX', 'HeadPass', 'Angle', 'Zone']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,43.0,34.545,32.096000000000004,,,,,,,,,,4.0,Artur Jorge,False,Arouca,Moreirense,0.0
2387389705.0,198.0,13.0,5948.0,36712.0,69.19500000000001,35.632000000000005,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'Head']",[91],True,44.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387388123.0,92.0,13.0,108.0,122215.0,38.535,37.332,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,45.0,,,,,,,,,,,,35.0,Jefferson,,Arouca,Moreirense,
,,13.0,,122215.0,38.535,37.33200000000001,,,Carry,,,,,45.0,40.425,41.004,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,0.0
2387388159.0,93.0,13.0,108.0,122215.0,40.425,41.004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,47.0,44.1,51.204,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,-0.0004792700000000004
2387388187.0,94.0,13.0,108.0,135347.0,44.1,51.204,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,48.0,41.160000000000004,44.54000000000001,,,,,,,,,,99.0,Rafael Martins,False,Arouca,Moreirense,0.0005445499999999995
2387388231.0,95.0,13.0,108.0,122215.0,40.11000000000001,44.064,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,51.0,28.665000000000006,48.21200000000001,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,-0.0015871199999999992
2387388239.0,96.0,13.0,108.0,342769.0,28.665000000000006,48.21200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'Zone', 'StandingSave', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,53.0,36.960000000000015,46.30800000000002,,,,,,,,,,28.0,Pablo Santos,False,Arouca,Moreirense,0.0015871199999999992
2387388261.0,97.0,13.0,108.0,122215.0,36.960000000000015,46.30800000000002,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Length', 'StandingSave', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,54.0,28.77,48.348000000000006,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,-0.0015871199999999992
,,13.0,,342769.0,28.77,48.348000000000006,,,Carry,,,,,54.0,31.60500000000001,48.21200000000001,,,,,,,,,,28.0,Pablo Santos,False,Arouca,Moreirense,0.0
2387388301.0,98.0,13.0,108.0,342769.0,31.60500000000001,48.21200000000001,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 38, 215, 218]",True,55.0,27.3,20.808000000000003,,,,,,,,,,28.0,Pablo Santos,False,Arouca,Moreirense,-0.00109158
2387388331.0,99.0,13.0,108.0,322792.0,26.985,19.992000000000004,13.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,58.0,28.875,9.316,,,,,,,,,,3.0,Lazar Rosic,False,Arouca,Moreirense,0.00058186
,,13.0,,328016.0,28.875,9.316,,,Carry,,,,,58.0,27.93000000000001,10.948000000000002,,,,,,,,,,4.0,Artur Jorge,False,Arouca,Moreirense,-0.0011710800000000014
2387388415.0,100.0,14.0,108.0,328016.0,27.93000000000001,10.948000000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,0.0,8.61,26.04400000000001,,,,,,,,,,4.0,Artur Jorge,False,Arouca,Moreirense,-0.0011843400000000007
,,14.0,,380780.0,8.61,26.04400000000001,,,Carry,,,,,0.0,9.765,22.032,,,,,,,,,,14.0,Mateus Pasinato,False,Arouca,Moreirense,-0.0005306600000000005
2387388453.0,101.0,14.0,108.0,380780.0,9.765,22.032,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Angle', 'Longball', 'Zone', 'PassEndX', 'Length']","[91, 118, 120, 128, 36, 38, 216, 218]",True,3.0,47.145,19.176000000000002,,,,,,,,,,14.0,Mateus Pasinato,True,Arouca,Moreirense,0.00541138
2387388457.0,166.0,14.0,5948.0,401804.0,59.22,48.55200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[197, 199]",False,6.0,,,,,,,,,,,,,,,Arouca,Moreirense,
2387388465.0,102.0,14.0,108.0,318686.0,45.78,19.448000000000004,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[198, 200]",False,6.0,,,,,,,,,,,,11.0,Yan,,Arouca,Moreirense,
2387388501.0,167.0,14.0,5948.0,401804.0,60.480000000000004,48.21200000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Angle', 'HeadPass', 'Length', 'PassEndY', 'Zone']","[91, 120, 29, 139, 36, 38, 217, 218]",True,6.0,76.02000000000001,43.044000000000004,,,,,,,,,,,,True,Arouca,Moreirense,0.007266439999999999
2387388519.0,103.0,14.0,108.0,322792.0,32.13000000000001,24.48,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['HeadPass', 'PassEndX', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'Length']","[91, 117, 30, 139, 36, 37, 216, 218]",True,9.0,38.955000000000005,27.06400000000001,,,,,,,,,,3.0,Lazar Rosic,False,Arouca,Moreirense,0.00152184
2387388535.0,104.0,14.0,108.0,122215.0,38.955000000000005,27.06400000000001,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Chipped', 'PassEndY', 'Zone', 'Length', 'PassEndX']","[91, 120, 29, 124, 36, 38, 216, 218]",True,10.0,55.964999999999996,16.32,,,,,,,,,,35.0,Jefferson,False,Arouca,Moreirense,0.0034916700000000005
2387388553.0,168.0,14.0,5948.0,401804.0,45.78,51.74800000000002,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'HeadPass', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 120, 29, 139, 36, 37, 216, 218]",True,11.0,63.42,56.78,,,,,,,,,,,,False,Arouca,Moreirense,0.004858069999999999
2387388607.0,105.0,14.0,108.0,122089.0,39.06,11.152,14.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'HeadPass', 'Length', 'Angle']","[91, 117, 30, 139, 36, 37, 216, 218]",True,13.0,50.08500000000002,17.204,,,,,,,,,,77.0,Paulinho,False,Arouca,Moreirense,0.0021440899999999995
,,14.0,,363792.0,50.08500000000002,17.204,,,Carry,,,,,13.0,48.51000000000001,18.360000000000003,,,,,,,,,,9.0,André Luís,False,Arouca,Moreirense,0.0
