id,eventId,minute,second,teamId,x,y,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,expandedMinute,period,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2360394685.0,3.0,0.0,0.0,264.0,0.0,0.0,Start,Successful,[],[],False,,,,,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360394659.0,2.0,0.0,0.0,786.0,0.0,0.0,Start,Successful,[],[],False,,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360394677.0,2.0,0.0,0.0,264.0,0.0,0.0,Start,Successful,[],[],False,,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360489057.0,854.0,0.0,0.0,264.0,0.0,0.0,End,Successful,[],[],False,,7.0,"{'value': 14, 'displayName': 'PostGame'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360489591.0,834.0,0.0,0.0,786.0,0.0,0.0,End,Successful,[],[],False,,7.0,"{'value': 14, 'displayName': 'PostGame'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360346023.0,1.0,0.0,0.0,264.0,0.0,0.0,FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'InvolvedPlayers', 'TeamFormation', 'JerseyNumber']",[],False,,0.0,"{'value': 16, 'displayName': 'PreMatch'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360349125.0,1.0,0.0,0.0,786.0,0.0,0.0,FormationSet,Successful,"['PlayerPosition', 'JerseyNumber', 'TeamPlayerFormation', 'InvolvedPlayers', 'TeamFormation', 'CaptainPlayerId']",[],False,,0.0,"{'value': 16, 'displayName': 'PreMatch'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360394735.0,3.0,0.0,1.0,786.0,52.395,34.0,Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,381795.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",32.550000000000004,44.54000000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.003741359999999999
2360448007.0,385.0,0.0,2.0,786.0,38.22,37.944,Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,422245.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",33.285000000000004,40.120000000000005,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0013027000000000004
2360394803.0,4.0,0.0,4.0,786.0,32.550000000000004,44.54000000000001,Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'Angle', 'Longball']","[90, 119, 127, 35, 37, 216, 217]",True,380682.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",72.135,0.0,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.01011667
2360394975.0,5.0,0.0,11.0,264.0,28.875,68.0,Pass,Unsuccessful,"['Zone', 'Angle', 'Longball', 'PassEndX', 'ThrowIn', 'PassEndY', 'Length']","[90, 211, 35, 37, 216]",True,329366.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",71.82000000000001,64.464,,,,,,,,,,94.0,Vitor Costa,True,Maritimo,Pacos de Ferreira,0.0114447
2360395005.0,6.0,0.0,18.0,786.0,23.625,2.788,BallRecovery,Successful,[],[92],False,322859.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360395103.0,7.0,0.0,19.0,786.0,23.625,2.788,Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,322859.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",9.555,28.288000000000004,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0009620200000000009
2360395117.0,8.0,0.0,23.0,786.0,9.555,28.288000000000004,Pass,Unsuccessful,"['PassEndX', 'Chipped', 'Zone', 'Angle', 'Length', 'PassEndY']","[90, 117, 119, 28, 123, 35, 37, 214, 217]",True,364187.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",21.525000000000002,0.0,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0009620200000000009
2360395309.0,7.0,0.0,30.0,264.0,72.97500000000002,68.0,Pass,Successful,"['PassEndX', 'Length', 'Angle', 'ThrowIn', 'PassEndY', 'Zone']","[90, 211, 34, 37, 215]",True,329366.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",67.2,66.70800000000003,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,-0.00377069
2360395389.0,8.0,0.0,32.0,264.0,67.515,66.708,OffsidePass,Successful,"['PassEndX', 'PassEndY', 'PlayerCaughtOffside', 'Zone']","[90, 216]",True,282241.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",82.53,58.684000000000005,,,,,,,,,,15.0,Iván Rossi,,Maritimo,Pacos de Ferreira,
2360395425.0,10.0,0.0,32.0,786.0,22.26,15.028000000000002,OffsideProvoked,Successful,[],[61],False,322859.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360395811.0,11.0,0.0,59.0,786.0,21.735,18.360000000000003,Pass,Unsuccessful,"['Angle', 'PassEndX', 'IndirectFreekickTaken', 'Zone', 'PassEndY', 'Length', 'Longball', 'FreekickTaken']","[90, 119, 127, 132, 35, 37, 215, 217]",True,364187.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",65.10000000000001,10.2,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.008690429999999999
2360406389.0,11008.0,0.0,,264.0,82.53,58.684000000000005,OffsideGiven,Unsuccessful,[],[60],False,121726.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,12.0,Edgar Costa,,Maritimo,Pacos de Ferreira,
2360395803.0,9.0,1.0,0.0,264.0,34.965,60.724,Interception,Successful,"['Zone', 'Head']","[90, 100, 55]",True,361831.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,7.0,André Vidigal,,Maritimo,Pacos de Ferreira,
2360823333.0,838.0,1.0,2.0,786.0,57.96000000000002,11.968000000000002,Pass,Unsuccessful,"['Length', 'Angle', 'Zone', 'PassEndX', 'PassEndY', 'HeadPass']","[90, 119, 28, 138, 34, 36, 215, 217]",True,422245.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",56.910000000000004,21.964,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0007378299999999983
2360395837.0,10.0,1.0,3.0,264.0,47.355,45.288,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,357533.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Pacos de Ferreira,
2360396047.0,12.0,1.0,6.0,786.0,46.410000000000004,32.980000000000004,Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[90, 116, 29, 34, 36, 214, 217]",True,380682.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",16.38,33.93200000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.00401876
2360396107.0,13.0,1.0,12.0,786.0,15.435,33.32,Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 36, 214, 217]",True,364187.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",23.415000000000006,48.348000000000006,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0008141799999999994
2360396161.0,14.0,1.0,15.0,786.0,23.415000000000006,48.620000000000005,Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,380682.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",31.919999999999998,65.824,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0002364500000000009
2360396213.0,15.0,1.0,18.0,786.0,31.919999999999998,65.824,Pass,Unsuccessful,"['PassEndY', 'Zone', 'Chipped', 'PassEndX', 'Length', 'Angle', 'Longball']","[90, 119, 123, 127, 35, 37, 216, 217]",True,23621.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",92.29500000000004,44.132000000000005,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.04513479
2360396249.0,11.0,1.0,23.0,264.0,12.285,20.74,KeeperPickup,Successful,[],[92],False,74433.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,48.0,Paulo Victor,,Maritimo,Pacos de Ferreira,
2360396417.0,12.0,1.0,30.0,264.0,9.345,31.348000000000003,Pass,Successful,"['KeeperThrow', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 35, 37, 214, 217]",True,74433.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",16.275000000000002,16.456,,,,,,,,,,48.0,Paulo Victor,False,Maritimo,Pacos de Ferreira,-0.0006246700000000008
,,1.0,30.0,,16.275000000000002,16.456,Carry,,,,,422005.0,,,26.775000000000002,17.612000000000005,,,,,,,,,,4.0,Matheus Costa,True,Maritimo,Pacos de Ferreira,0.0012271500000000015
2360396475.0,13.0,1.0,34.0,264.0,26.775000000000002,17.612000000000005,Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 35, 36, 214, 217]",True,422005.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",32.865,26.04400000000001,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0013107199999999996
,,1.0,34.0,,32.865,26.04400000000001,Carry,,,,,422003.0,,,29.61,27.268000000000008,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0
2360396533.0,14.0,1.0,37.0,264.0,29.61,27.268000000000008,Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[90, 116, 29, 34, 36, 214, 217]",True,422003.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",21.10500000000001,44.40400000000002,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,-0.0013107199999999996
2360396587.0,15.0,1.0,40.0,264.0,22.26,44.26800000000002,Pass,Successful,"['PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[90, 116, 29, 35, 37, 214, 217]",True,137058.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",26.145,17.0,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,-0.0005892200000000014
,,1.0,40.0,,26.145,17.0,Carry,,,,,422005.0,,,31.290000000000006,17.204,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0016808000000000014
2360396657.0,16.0,1.0,44.0,264.0,31.290000000000006,17.204,Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[90, 116, 29, 35, 36, 215, 217]",True,422005.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",38.745,25.84000000000001,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.00152184
,,1.0,44.0,,38.745,25.84000000000001,Carry,,,,,422003.0,,,40.11000000000001,27.812000000000005,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0
2360396665.0,17.0,1.0,48.0,264.0,40.11000000000001,27.812,Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[90, 62]",True,422003.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,16.0,Diogo Mendes,,Maritimo,Pacos de Ferreira,
2360396723.0,16.0,1.0,48.0,786.0,64.89,40.188,Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'Foul']",[63],False,351744.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360396979.0,18.0,2.0,2.0,264.0,38.745,25.772000000000002,Pass,Successful,"['Zone', 'PassEndX', 'FreekickTaken', 'Angle', 'Length', 'PassEndY']","[90, 116, 29, 131, 34, 36, 214, 217]",True,422003.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",26.35500000000001,55.01200000000001,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,-0.0032026400000000014
2360396995.0,19.0,2.0,5.0,264.0,26.145,55.01200000000001,Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,329366.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",35.17500000000001,53.04000000000001,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,0.0011710800000000014
2360397019.0,20.0,2.0,6.0,264.0,34.755,53.176000000000016,Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,282241.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",25.935,59.160000000000004,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Pacos de Ferreira,-0.0011710800000000014
2360397067.0,21.0,2.0,8.0,264.0,25.62,59.092000000000006,Pass,Successful,"['PassEndY', 'Length', 'Angle', 'PassEndX', 'Zone']","[90, 116, 29, 34, 37, 214, 217]",True,329366.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",13.545000000000005,42.976000000000006,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Pacos de Ferreira,0.0003536300000000006
,,2.0,8.0,,13.545000000000005,42.976000000000006,Carry,,,,,74433.0,,,13.020000000000001,45.22000000000001,,,,,,,,,,48.0,Paulo Victor,False,Maritimo,Pacos de Ferreira,0.0
2360397215.0,22.0,2.0,10.0,264.0,13.020000000000001,45.22000000000001,Pass,Unsuccessful,"['Zone', 'Length', 'Chipped', 'Angle', 'PassEndX', 'PassEndY', 'Longball']","[90, 119, 123, 127, 35, 36, 216, 217]",True,74433.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",71.715,68.0,,,,,,,,,,48.0,Paulo Victor,True,Maritimo,Pacos de Ferreira,0.01144384
2360397489.0,18.0,2.0,27.0,786.0,36.75,0.0,Pass,Successful,"['Angle', 'ThrowIn', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[90, 211, 35, 36, 215]",True,275110.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",38.955000000000005,5.032000000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0014860800000000007
2360397525.0,19.0,2.0,29.0,786.0,38.955000000000005,5.032000000000001,Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[90, 116, 29, 34, 37, 214, 217]",True,351744.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",32.655,3.128000000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0014860800000000007
2360397553.0,20.0,2.0,31.0,786.0,32.655,3.128000000000001,Pass,Unsuccessful,"['Length', 'Zone', 'Angle', 'Chipped', 'PassEndY', 'PassEndX']","[90, 119, 28, 123, 35, 36, 215, 217]",True,275110.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",60.69,13.260000000000003,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.006341540000000001
2360397567.0,24.0,2.0,32.0,264.0,42.525,58.480000000000004,Pass,Unsuccessful,"['Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone', 'HeadPass']","[90, 119, 28, 138, 35, 36, 215, 217]",True,137058.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",61.425000000000004,68.0,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,0.002588769999999999
2360397721.0,22.0,2.0,39.0,786.0,42.945,0.0,Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length', 'ThrowIn']","[90, 211, 35, 36, 215]",True,275110.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",56.80500000000002,9.792000000000002,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.004855460000000001
2360397769.0,23.0,2.0,41.0,786.0,58.589999999999996,10.744000000000002,Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[90, 116, 29, 34, 37, 215, 217]",True,351744.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",46.410000000000004,4.6240000000000006,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.003634690000000001
2360397799.0,24.0,2.0,44.0,786.0,46.2,6.188000000000002,Pass,Successful,"['Length', 'PassEndY', 'Longball', 'Angle', 'PassEndX', 'Zone']","[90, 116, 126, 34, 36, 214, 217]",True,275110.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",18.9,25.364000000000008,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.00270599
2360397849.0,25.0,2.0,46.0,786.0,18.9,25.364000000000008,Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,364187.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",23.205000000000002,39.78,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0003880399999999992
2360397905.0,26.0,2.0,50.0,786.0,24.044999999999998,44.744,Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[90, 116, 29, 35, 36, 214, 217]",True,380682.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",31.5,63.85200000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,-0.0002364500000000009
2360398035.0,27.0,2.0,52.0,786.0,31.815,64.26000000000002,Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndY', 'PassEndX']","[90, 116, 29, 35, 36, 215, 217]",True,23621.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",40.635000000000005,66.436,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0014860800000000007
2360398087.0,28.0,2.0,58.0,786.0,28.56,62.016000000000005,Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[90, 116, 29, 34, 37, 214, 217]",True,373655.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",9.555,41.34400000000001,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.0009620200000000009
2360398131.0,29.0,3.0,1.0,786.0,9.555,41.34400000000001,Pass,Unsuccessful,"['PassEndY', 'Length', 'Zone', 'PassEndX', 'Longball', 'Angle']","[90, 117, 119, 127, 35, 36, 215, 217]",True,364187.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",47.25,45.90000000000001,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.00488072
2360398155.0,26.0,3.0,4.0,264.0,54.285,22.1,BallRecovery,Successful,[],[92],False,422005.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Pacos de Ferreira,
,,3.0,4.0,,54.285000000000004,22.1,Carry,,,,,422005.0,,,58.38,16.388,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,-0.0007378299999999983
2360398217.0,27.0,3.0,7.0,264.0,58.38,16.388,Dispossessed,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[90, 69]",True,422005.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Pacos de Ferreira,
2360398249.0,30.0,3.0,7.0,786.0,46.62,51.61200000000001,Tackle,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[90, 142]",True,381795.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360398255.0,31.0,3.0,9.0,786.0,51.03,48.55200000000001,BallRecovery,Successful,[],[92],False,384889.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360398331.0,32.0,3.0,10.0,786.0,51.03,48.55200000000001,Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Length', 'Zone']","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,384889.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",71.925,49.368000000000016,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.009831119999999999
2360398395.0,33.0,3.0,13.0,786.0,73.5,46.172,Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'ShotAssist', 'Angle', 'Length', 'KeyPass']","[90, 118, 116, 29, 122, 204, 39, 45, 35, 37, 216, 217]",True,373655.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",81.375,21.828000000000003,,,,,,,,,,,,False,Maritimo,Pacos de Ferreira,0.004429620000000002
2360398409.0,34.0,3.0,16.0,786.0,81.79500000000002,28.22,SavedShot,Successful,"['GoalMouthZ', 'BlockedX', 'OutOfBoxCentre', 'RelatedEventId', 'Zone', 'LowLeft', 'GoalMouthY', 'OppositeRelatedEvent', 'RegularPlay', 'RightFoot', 'Assisted', 'BlockedY']","[90, 8, 9, 2, 3, 11]",True,351744.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,33.0,373655.0,99.3,49.3,18.4,53.9,True,,,,,,Maritimo,Pacos de Ferreira,
2360398389.0,28.0,3.0,16.0,264.0,3.78,34.612,Save,Successful,"['ParriedSafe', 'Zone', 'Hands', 'OppositeRelatedEvent', 'DivingSave', 'KeeperSaveObox']","[90, 108, 112, 82, 76, 78, 81]",True,74433.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,48.0,Paulo Victor,,Maritimo,Pacos de Ferreira,
2360398405.0,29.0,3.0,17.0,264.0,13.65,40.392,CornerAwarded,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'MissLeft']",[121],False,74433.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,48.0,Paulo Victor,,Maritimo,Pacos de Ferreira,
2360398435.0,35.0,3.0,17.0,786.0,91.35,27.608000000000004,CornerAwarded,Successful,"['Zone', 'OppositeRelatedEvent', 'MissLeft']",[121],False,351744.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360398953.0,36.0,3.0,54.0,786.0,104.47500000000001,67.66000000000001,Pass,Unsuccessful,"['PassEndX', 'Zone', 'Longball', 'PassEndY', 'Cross', 'CornerTaken', 'LeftFoot', 'Chipped', 'Angle', 'Length']","[90, 137, 123, 125, 30, 32, 33, 34, 37, 216, 217]",True,23621.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",95.34,33.388000000000005,,,,,,,,,,,,True,Maritimo,Pacos de Ferreira,0.07012512
2360398971.0,30.0,3.0,57.0,264.0,9.03,33.32,Clearance,Successful,"['PassEndX', 'Angle', 'Length', 'PassEndY', 'Head', 'Zone']","[90, 93, 94, 56, 214]",True,422005.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",21.945,21.556,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Pacos de Ferreira,
2360399005.0,37.0,3.0,59.0,786.0,79.275,45.15200000000001,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,373655.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360399017.0,31.0,4.0,0.0,264.0,25.305000000000003,32.572,BallRecovery,Successful,[],[92],False,121726.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,12.0,Edgar Costa,,Maritimo,Pacos de Ferreira,
2360399123.0,32.0,4.0,2.0,264.0,25.41,32.572,Pass,Successful,"['Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX']","[90, 116, 29, 35, 37, 215, 217]",True,121726.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",41.58000000000001,19.856,,,,,,,,,,12.0,Edgar Costa,False,Maritimo,Pacos de Ferreira,0.0025262500000000007
2360399133.0,33.0,4.0,3.0,264.0,41.79,19.652,BallTouch,Unsuccessful,['Zone'],"[90, 68]",True,101952.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",,,,,,,,,,,,2.0,Claudio Winck,,Maritimo,Pacos de Ferreira,
2360399103.0,38.0,4.0,4.0,786.0,58.8,49.57200000000001,Clearance,Successful,"['Zone', 'PassEndX', 'Angle', 'PassEndY', 'Length']","[90, 93, 94, 215]",True,351744.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",52.29,68.0,,,,,,,,,,,,,Maritimo,Pacos de Ferreira,
2360399275.0,35.0,4.0,12.0,264.0,58.589999999999996,0.0,Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'ThrowIn', 'PassEndY']","[90, 211, 34, 36, 215]",True,101952.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",57.015,8.092,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Pacos de Ferreira,0.0
,,4.0,12.0,,57.015,8.092,Carry,,,,,422003.0,,,56.910000000000004,6.392,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0
2360399299.0,36.0,4.0,13.0,264.0,56.910000000000004,6.392,Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[90, 118, 116, 29, 34, 37, 215, 217]",True,422003.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",53.655,1.2920000000000005,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Pacos de Ferreira,0.0
,,4.0,13.0,,53.655,1.2920000000000005,Carry,,,,,101952.0,,,48.93000000000002,2.9920000000000004,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Pacos de Ferreira,0.0
2360399361.0,37.0,4.0,15.0,264.0,48.93000000000002,2.9920000000000004,Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,101952.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",32.025,7.82,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Pacos de Ferreira,-0.0027068500000000002
,,4.0,15.0,,32.025,7.82,Carry,,,,,422005.0,,,30.975,6.596000000000003,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0
2360399415.0,38.0,4.0,17.0,264.0,30.975,6.596000000000003,Pass,Successful,"['Length', 'Zone', 'Angle', 'PassEndX', 'PassEndY']","[90, 116, 29, 34, 36, 214, 217]",True,422005.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",28.455000000000002,35.70000000000001,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Pacos de Ferreira,0.0015471700000000005
2360399473.0,39.0,4.0,20.0,264.0,28.35,36.516000000000005,Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[90, 116, 29, 35, 36, 214, 217]",True,137058.0,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",31.185000000000002,60.58800000000002,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Pacos de Ferreira,-0.0003888999999999993
