id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2376273081.0,2.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376273089.0,2.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376348163.0,728.0,0.0,0.0,292.0,0.0,0.0,19.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376348203.0,908.0,0.0,0.0,264.0,0.0,0.0,19.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376224347.0,1.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'PlayerPosition', 'InvolvedPlayers', 'JerseyNumber', 'TeamPlayerFormation', 'TeamFormation']",[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376229533.0,1.0,0.0,0.0,292.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['PlayerPosition', 'TeamPlayerFormation', 'TeamFormation', 'JerseyNumber', 'InvolvedPlayers', 'CaptainPlayerId']",[],False,,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376273139.0,3.0,0.0,0.0,292.0,52.395,33.93200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,400848.0,34.86000000000001,32.504,,,,,,,,,,,,False,Maritimo,Belenenses SAD,-0.0035222199999999995
2376273211.0,4.0,0.0,2.0,292.0,34.86000000000001,32.504,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Chipped', 'StandingSave', 'PassEndY', 'Length', 'Angle', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 205, 36, 37, 217, 218]",True,402366.0,73.08,48.55200000000001,,,,,,,,,,,,True,Maritimo,Belenenses SAD,0.012798639999999998
2376273221.0,5.0,0.0,5.0,292.0,77.07000000000001,48.688,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[197, 199]",False,384385.0,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376273185.0,3.0,0.0,5.0,264.0,27.930000000000003,19.312,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']","[198, 200]",False,422005.0,,,,,,,,,,,,4.0,Matheus Costa,,Maritimo,Belenenses SAD,
2376273229.0,6.0,0.0,5.0,292.0,73.08,48.55200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'HeadPass']","[91, 120, 29, 139, 36, 38, 217, 218]",True,384385.0,97.65,38.556,,,,,,,,,,,,True,Maritimo,Belenenses SAD,0.23333122
2376273219.0,4.0,0.0,7.0,264.0,11.655,27.676000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,74433.0,,,,,,,,,,,,48.0,Paulo Victor,,Maritimo,Belenenses SAD,
2376273431.0,5.0,0.0,17.0,264.0,13.65,34.88400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Longball', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 127, 36, 38, 216, 218]",True,74433.0,61.32,3.196,,,,,,,,,,48.0,Paulo Victor,True,Maritimo,Belenenses SAD,0.00662338
,,0.0,17.0,,61.32,3.196,,,Carry,,,,,357533.0,52.605000000000004,5.848,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Belenenses SAD,0.0
2376273435.0,6.0,0.0,22.0,264.0,52.605,5.848,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent', 'StandingSave']","[91, 53]",True,357533.0,,,,,,,,,,,,8.0,Rafik Guitane,,Maritimo,Belenenses SAD,
2376273481.0,7.0,0.0,22.0,292.0,52.395,62.15200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 143]",True,381650.0,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376273485.0,8.0,0.0,23.0,292.0,56.80500000000001,59.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,384385.0,,,,,,,,,,,,,,,Maritimo,Belenenses SAD,
2376273499.0,8.0,0.0,24.0,264.0,37.17,4.828,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,101952.0,,,,,,,,,,,,2.0,Claudio Winck,,Maritimo,Belenenses SAD,
2376273497.0,7.0,0.0,24.0,264.0,45.045,8.568,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 35, 38, 216, 218]",True,123359.0,37.17,4.828,,,,,,,,,,10.0,Stefano Beltrame,False,Maritimo,Belenenses SAD,-0.0008845199999999998
2376273519.0,9.0,0.0,25.0,264.0,37.17,4.828,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,101952.0,41.685,14.484000000000002,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Belenenses SAD,0.0023706000000000005
,,0.0,25.0,,41.685,14.484000000000002,,,Carry,,,,,422003.0,43.365,8.772,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Belenenses SAD,0.0
2376273527.0,10.0,0.0,28.0,264.0,43.365,8.772,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,422003.0,39.06,4.6240000000000006,,,,,,,,,,16.0,Diogo Mendes,False,Maritimo,Belenenses SAD,-0.0008845199999999998
2376273553.0,11.0,0.0,29.0,264.0,39.06,4.6240000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,101952.0,29.085,16.048000000000002,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Belenenses SAD,-0.0006677699999999998
2376273613.0,12.0,0.0,31.0,264.0,29.085,17.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,422005.0,27.51,40.324,,,,,,,,,,4.0,Matheus Costa,False,Maritimo,Belenenses SAD,0.0007288599999999996
,,0.0,31.0,,27.51,40.324,,,Carry,,,,,137058.0,28.14,42.84,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Belenenses SAD,0.0009391300000000016
2376273651.0,13.0,0.0,35.0,264.0,28.14,42.84,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,137058.0,29.50500000000001,60.24800000000002,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Belenenses SAD,-0.0002364500000000009
,,0.0,35.0,,29.50500000000001,60.24800000000002,,,Carry,,,,,329366.0,33.6,61.336000000000006,,,,,,,,,,94.0,Vitor Costa,False,Maritimo,Belenenses SAD,0.0
