id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,relatedEventId,relatedPlayerId,cardType,shirtNo,name,progressive,homeTeam,awayTeam,xT
2414153691.0,23.0,2.0,44.0,264.0,81.375,8.092,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 35, 37, 216, 218]",True,357533.0,60.480000000000004,19.176000000000002,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Benfica,-0.01070716
,,2.0,44.0,,60.480000000000004,19.176000000000002,,,Carry,,,,,282241.0,60.795,21.216,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Benfica,0.0
2414153717.0,24.0,2.0,47.0,264.0,60.795,21.216,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,282241.0,48.615,34.88400000000001,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Benfica,-0.0020099799999999998
,,2.0,47.0,,48.615,34.88400000000001,,,Carry,,,,,137058.0,59.95500000000001,39.372,,,,,,,,,,5.0,Zainadine Júnior,True,Maritimo,Benfica,0.0020492999999999987
2414153739.0,25.0,2.0,52.0,264.0,59.95500000000001,39.372,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'Length', 'StandingSave', 'Angle', 'PassEndX']","[91, 120, 29, 36, 38, 217, 218]",True,137058.0,70.875,33.52400000000001,,,,,,,,,,5.0,Zainadine Júnior,True,Maritimo,Benfica,0.006956210000000001
2414153749.0,25.0,2.0,53.0,299.0,34.230000000000004,33.728,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,75691.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414153803.0,26.0,2.0,55.0,264.0,61.63500000000001,28.288000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Zone', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,357533.0,56.28,37.06,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Benfica,-0.0030754200000000023
2414153825.0,27.0,2.0,56.0,264.0,56.28,37.06,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'Chipped', 'StandingSave', 'PassEndY', 'Longball', 'Zone']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,282241.0,63.839999999999996,4.760000000000001,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Benfica,0.0005553200000000015
,,2.0,56.0,,63.839999999999996,4.760000000000001,,,Carry,,,,,101952.0,65.41500000000002,3.5360000000000005,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Benfica,0.0
2414153855.0,28.0,3.0,0.0,264.0,65.41500000000002,3.5360000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,101952.0,66.15,11.016,,,,,,,,,,2.0,Claudio Winck,False,Maritimo,Benfica,0.0012528699999999997
,,3.0,0.0,,66.15,11.016,,,Carry,,,,,357533.0,74.97000000000001,6.664000000000001,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Benfica,0.0025178200000000005
2414153879.0,29.0,3.0,3.0,264.0,74.97000000000001,6.664000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,357533.0,71.715,2.5160000000000005,,,,,,,,,,8.0,Rafik Guitane,False,Maritimo,Benfica,0.0
2414153919.0,30.0,3.0,5.0,264.0,71.715,2.5160000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['IntentionalAssist', 'PassEndX', 'Longball', 'PassEndY', 'Angle', 'Length', 'ShotAssist', 'StandingSave', 'Zone', 'RightFoot', 'Chipped', 'Cross', 'KeyPass']","[91, 119, 123, 137, 124, 125, 39, 41, 36, 37, 217, 218]",True,101952.0,85.05,34.0,,,,,,,,,,2.0,Claudio Winck,True,Maritimo,Benfica,0.01389197
2414153929.0,31.0,3.0,7.0,264.0,85.05,34.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['BlockedY', 'BlockedX', 'RegularPlay', 'Zone', 'Head', 'GoalMouthY', 'IntentionalAssist', 'GoalMouthZ', 'RelatedEventId', 'OutOfBoxCentre', 'OppositeRelatedEvent', 'HighCentre', 'Assisted']","[91, 9, 10, 2, 3, 14]",True,241843.0,,,95.6,48.9,25.3,51.5,True,,30.0,101952.0,,95.0,Joel Tagueu,,Maritimo,Benfica,
2414153925.0,26.0,3.0,8.0,299.0,3.045,34.204,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['Zone', 'OppositeRelatedEvent', 'Hands', 'StandingSave', 'Collected', 'KeeperSaveObox']","[91, 110, 113, 77, 79, 84, 82]",True,110273.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414153933.0,27.0,3.0,8.0,299.0,2.3100000000000005,34.068000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,[],[93],False,110273.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414153973.0,28.0,3.0,11.0,299.0,12.285,34.816,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'PassEndY', 'Zone', 'Length', 'KeeperThrow', 'Angle']","[91, 36, 37, 215, 218]",True,110273.0,21.525000000000002,39.916,,,,,,,,,,,,False,Maritimo,Benfica,-0.000661730000000001
2414153989.0,29.0,3.0,14.0,299.0,23.52,41.548,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,142318.0,38.115,44.54000000000001,,,,,,,,,,,,False,Maritimo,Benfica,0.0025262500000000007
2414154011.0,30.0,3.0,16.0,299.0,38.535,45.56,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Angle', 'PassEndX', 'Length']","[91, 117, 30, 35, 37, 216, 218]",True,125476.0,37.695,64.26000000000002,,,,,,,,,,,,False,Maritimo,Benfica,-0.0014290699999999993
2414154055.0,31.0,3.0,19.0,299.0,38.85,66.028,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,437686.0,38.010000000000005,61.94800000000002,,,,,,,,,,,,False,Maritimo,Benfica,0.0
2414154077.0,32.0,3.0,24.0,299.0,37.695,47.32800000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,125476.0,27.615000000000002,21.012,,,,,,,,,,,,False,Maritimo,Benfica,-0.0015871199999999992
2414154109.0,33.0,3.0,27.0,299.0,27.195,19.448000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,75691.0,31.395,4.556,,,,,,,,,,,,False,Maritimo,Benfica,-0.0002364500000000009
2414154115.0,34.0,3.0,29.0,299.0,32.445,3.400000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Chipped', 'PassEndY', 'StandingSave', 'Angle', 'Zone', 'Length']","[91, 120, 29, 124, 36, 37, 216, 218]",True,106151.0,60.06,8.772,,,,,,,,,,,,True,Maritimo,Benfica,0.006341540000000001
2414154137.0,32.0,3.0,31.0,264.0,43.47,60.452000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,329366.0,,,,,,,,,,,,94.0,Vitor Costa,,Maritimo,Benfica,
2414154179.0,33.0,3.0,31.0,264.0,43.47,60.452000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'HeadPass', 'PassEndY', 'Length', 'Angle', 'Zone']","[91, 119, 117, 30, 139, 36, 37, 216, 218]",True,329366.0,66.88500000000002,65.28,,,,,,,,,,94.0,Vitor Costa,True,Maritimo,Benfica,0.0061879299999999995
,,3.0,31.0,,66.88500000000002,65.28,,,Carry,,,,,361831.0,65.31,65.28,,,,,,,,,,7.0,André Vidigal,False,Maritimo,Benfica,0.0
2414154219.0,34.0,3.0,33.0,264.0,65.31,65.28,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Offensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 54]",True,361831.0,,,,,,,,,,,,7.0,André Vidigal,,Maritimo,Benfica,
2414154167.0,35.0,3.0,33.0,299.0,39.69,2.72,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Defensive', 'OppositeRelatedEvent']",[55],False,106151.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414154233.0,35.0,3.0,36.0,264.0,83.58,58.888,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 53]",True,361831.0,,,,,,,,,,,,7.0,André Vidigal,,Maritimo,Benfica,
2414154223.0,36.0,3.0,37.0,299.0,21.42,9.112,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 142]",True,75691.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414154251.0,36.0,3.0,40.0,264.0,97.65,56.37200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,361831.0,,,,,,,,,,,,7.0,André Vidigal,,Maritimo,Benfica,
2414154265.0,37.0,3.0,41.0,299.0,17.01,15.912,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,299375.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414154281.0,38.0,3.0,42.0,299.0,16.17,15.912000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 38, 215, 218]",True,299375.0,18.795,8.772,,,,,,,,,,,,False,Maritimo,Benfica,0.0006379300000000001
2414154329.0,39.0,3.0,44.0,299.0,17.010000000000005,6.596000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndY', 'Zone', 'Angle', 'PassEndX', 'StandingSave']","[91, 118, 120, 29, 36, 38, 216, 218]",True,407139.0,37.905,2.176,,,,,,,,,,,,False,Maritimo,Benfica,0.0034665100000000008
2414186739.0,388.0,3.0,48.0,264.0,62.370000000000005,64.53200000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Benfica,
2414186693.0,399.0,3.0,48.0,299.0,42.63,3.468,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['Defensive', 'StandingSave', 'OppositeRelatedEvent', 'Zone']","[91, 142]",True,299375.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414154349.0,37.0,3.0,49.0,264.0,59.85,64.396,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,137058.0,,,,,,,,,,,,5.0,Zainadine Júnior,,Maritimo,Benfica,
2414154369.0,38.0,3.0,49.0,264.0,59.85,64.396,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Zone', 'Length', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 38, 216, 218]",True,137058.0,59.85,59.43200000000001,,,,,,,,,,5.0,Zainadine Júnior,False,Maritimo,Benfica,0.001382170000000002
2414154399.0,39.0,3.0,50.0,264.0,60.795,59.636,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,282241.0,67.62,63.64800000000002,,,,,,,,,,15.0,Iván Rossi,False,Maritimo,Benfica,0.002714640000000001
2414154427.0,40.0,3.0,51.0,264.0,67.62,63.64800000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,121726.0,80.22000000000001,61.94800000000002,,,,,,,,,,12.0,Edgar Costa,True,Maritimo,Benfica,0.01011252
2414154431.0,41.0,3.0,54.0,264.0,80.745,60.724,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[91, 70]",True,329366.0,,,,,,,,,,,,94.0,Vitor Costa,,Maritimo,Benfica,
2414154419.0,41.0,3.0,54.0,299.0,24.255000000000003,7.276,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Defensive', 'StandingSave', 'Zone', 'OppositeRelatedEvent']","[91, 143]",True,407139.0,,,,,,,,,,,,,,,Maritimo,Benfica,
2414154423.0,42.0,3.0,56.0,299.0,21.840000000000003,6.596,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,407139.0,,,,,,,,,,,,,,,Maritimo,Benfica,
