id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,cardType,blockedX,blockedY,shirtNo,name,progressive,homeTeam,awayTeam,xT
2382701995.0,7.0,0.0,50.0,5948.0,19.11,17.952000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,326486.0,17.115000000000002,48.55200000000001,,,,,,,,,,,,False,Arouca,Maritimo,-0.0002355900000000008
2382702009.0,8.0,0.0,53.0,5948.0,17.325,49.64,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 36, 37, 215, 218]",True,83058.0,20.895,65.68800000000002,,,,,,,,,,,,False,Arouca,Maritimo,-0.0013289100000000009
2382702015.0,9.0,0.0,56.0,5948.0,21.315,65.48400000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Angle', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 215, 218]",True,416502.0,30.765,64.26000000000002,,,,,,,,,,,,False,Arouca,Maritimo,0.0013280500000000008
2382702019.0,10.0,0.0,57.0,5948.0,30.975,64.26000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,96271.0,30.87,65.28,,,,,,,,,,,,False,Arouca,Maritimo,0.0
2382702021.0,11.0,0.0,58.0,5948.0,30.87,65.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,416502.0,27.195,61.608000000000004,,,,,,,,,,,,False,Arouca,Maritimo,-0.0013280500000000008
2382702025.0,12.0,1.0,0.0,5948.0,27.72,61.336000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'StandingSave', 'Zone', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,96271.0,29.925,51.204,,,,,,,,,,,,False,Arouca,Maritimo,0.0008183100000000009
2382702035.0,13.0,1.0,1.0,5948.0,29.925,51.204,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Chipped', 'PassEndX', 'Angle', 'Length', 'StandingSave', 'PassEndY']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,322648.0,54.915,66.50400000000002,,,,,,,,,,,,True,Arouca,Maritimo,0.0041410599999999985
2382702043.0,14.0,1.0,2.0,5948.0,54.915,66.50400000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,416502.0,66.465,55.62400000000001,,,,,,,,,,,,True,Arouca,Maritimo,0.0039675100000000005
2382702059.0,15.0,1.0,4.0,5948.0,67.2,59.092000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,351703.0,79.17000000000003,65.41600000000001,,,,,,,,,,,,False,Arouca,Maritimo,0.0025178200000000005
2382702071.0,16.0,1.0,10.0,5948.0,78.12,63.64800000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'StandingSave', 'Length', 'PassEndY']","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,416502.0,70.14,51.272000000000006,,,,,,,,,,,,False,Arouca,Maritimo,-0.0025178200000000005
2382702113.0,17.0,1.0,13.0,5948.0,66.88500000000002,51.544000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Longball', 'Throughball', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'ShotAssist', 'Chipped', 'Zone', 'IntentionalAssist', 'BigChanceCreated', 'KeyPass']","[91, 119, 117, 123, 124, 127, 129, 203, 205, 39, 43, 36, 38, 217, 218]",True,322648.0,101.115,41.208000000000006,,,,,,,,,,,,True,Arouca,Maritimo,0.23875015
2382702445.0,20.0,1.0,15.0,5948.0,100.065,41.344,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",MissedShots,Successful,"['SmallBoxLeft', 'RelatedEventId', 'GoalMouthY', 'RightFoot', 'Assisted', 'MissLeft', 'GoalMouthZ', 'RegularPlay', 'StandingSave', 'Zone', 'IntentionalAssist', 'BigChance']","[91, 7, 90, 10, 201, 0, 3, 12]",True,298402.0,,,17.0,322648.0,9.7,59.7,True,,,,,,,,Arouca,Maritimo,
2382702463.0,17.0,2.0,23.0,264.0,5.1450000000000005,25.976000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['GoalKick', 'PassEndX', 'Zone', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 215, 218]",True,74433.0,21.0,11.832000000000004,,,,,,,,,,48.0,Paulo Victor,False,Arouca,Maritimo,1.3259999999999314e-05
,,2.0,23.0,,21.0,11.832000000000004,,,Carry,,,,,422005.0,24.78,11.764,,,,,,,,,,4.0,Matheus Costa,False,Arouca,Maritimo,0.0
2382702471.0,18.0,2.0,26.0,264.0,24.78,11.764,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,422005.0,35.910000000000004,11.968000000000002,,,,,,,,,,4.0,Matheus Costa,False,Arouca,Maritimo,0.0011710800000000014
2382702483.0,19.0,2.0,28.0,264.0,36.015,12.172000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,123359.0,23.625,29.44400000000001,,,,,,,,,,10.0,Stefano Beltrame,False,Arouca,Maritimo,-0.001981700000000001
,,2.0,28.0,,23.625,29.44400000000001,,,Carry,,,,,345713.0,21.735,34.408,,,,,,,,,,66.0,Léo Andrade,False,Arouca,Maritimo,0.0
2382702499.0,20.0,2.0,31.0,264.0,21.735,34.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'StandingSave', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,345713.0,26.46,56.37200000000001,,,,,,,,,,66.0,Léo Andrade,False,Arouca,Maritimo,-0.0007416699999999998
,,2.0,31.0,,26.46,56.37200000000001,,,Carry,,,,,282241.0,27.405,58.276,,,,,,,,,,15.0,Iván Rossi,False,Arouca,Maritimo,0.0
2382702509.0,21.0,2.0,35.0,264.0,27.405,58.276,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'PassEndY', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 35, 38, 215, 218]",True,282241.0,24.675,34.272,,,,,,,,,,15.0,Iván Rossi,False,Arouca,Maritimo,-0.0004294100000000016
,,2.0,35.0,,24.675,34.272,,,Carry,,,,,345713.0,26.565,32.096000000000004,,,,,,,,,,66.0,Léo Andrade,False,Arouca,Maritimo,0.0
2382702525.0,22.0,2.0,39.0,264.0,26.565,32.096000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'StandingSave', 'PassEndX', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,345713.0,32.34,12.988,,,,,,,,,,66.0,Léo Andrade,False,Arouca,Maritimo,0.0004294100000000016
,,2.0,39.0,,32.34,12.988,,,Carry,,,,,422005.0,45.88500000000001,24.34400000000001,,,,,,,,,,4.0,Matheus Costa,True,Arouca,Maritimo,0.003696379999999999
2382702553.0,23.0,2.0,44.0,264.0,45.88500000000001,24.34400000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,422005.0,33.81,34.88400000000001,,,,,,,,,,4.0,Matheus Costa,False,Arouca,Maritimo,-0.0029675199999999995
2382702565.0,24.0,2.0,47.0,264.0,33.705000000000005,35.02000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY', 'StandingSave']","[91, 120, 128, 36, 37, 216, 218]",True,345713.0,65.10000000000001,68.0,,,,,,,,,,66.0,Léo Andrade,True,Arouca,Maritimo,0.00612684
2382702641.0,22.0,3.0,0.0,5948.0,42.73500000000002,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Longball', 'Angle', 'Length', 'ThrowIn', 'PassEndY', 'PassEndX', 'Zone']","[91, 212, 36, 37, 217]",True,416503.0,78.64500000000001,9.792000000000002,,,,,,,,,,,,True,Arouca,Maritimo,0.012752539999999998
2383055699.0,863.0,3.0,1.0,5948.0,81.375,5.1000000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['LayOff', 'OtherBodyPart', 'Zone', 'PassEndY', 'Angle', 'PassEndX', 'Length']","[91, 120, 29, 35, 37, 217, 218]",True,351703.0,70.03500000000001,6.0520000000000005,,,,,,,,,,,,False,Arouca,Maritimo,-0.01011252
2383055863.0,670.0,3.0,3.0,264.0,32.865,62.696000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,282241.0,,,,,,,,,,,,15.0,Iván Rossi,,Arouca,Maritimo,
,,3.0,3.0,,32.865,62.696000000000005,,,Carry,,,,,282241.0,35.70000000000001,55.76000000000001,,,,,,,,,,15.0,Iván Rossi,False,Arouca,Maritimo,0.0008183100000000009
2382702655.0,26.0,3.0,4.0,264.0,35.7,55.760000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,282241.0,,,,,,,,,,,,15.0,Iván Rossi,,Arouca,Maritimo,
2382702673.0,27.0,3.0,4.0,264.0,33.18,62.62800000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Offensive', 'PassEndX', 'StandingSave', 'Zone', 'Angle', 'Length', 'OppositeRelatedEvent']","[91, 118, 120, 29, 36, 38, 216, 218]",True,282241.0,36.54,62.424,,,,,,,,,,15.0,Iván Rossi,False,Arouca,Maritimo,0.0
,,3.0,4.0,,35.70000000000001,55.76000000000001,,,Carry,,,,,282241.0,33.18,62.62800000000002,,,,,,,,,,15.0,Iván Rossi,False,Arouca,Maritimo,-0.0008183100000000009
2382702669.0,24.0,3.0,5.0,5948.0,72.34500000000001,3.3320000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Defensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,298402.0,,,,,,,,,,,,,,,Arouca,Maritimo,
2382702719.0,29.0,3.0,5.0,264.0,31.290000000000003,65.688,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['Zone', 'StandingSave']",[91],True,282241.0,,,,,,,,,,,,15.0,Iván Rossi,,Arouca,Maritimo,
2382702751.0,26.0,3.0,16.0,5948.0,64.47,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Angle', 'Length', 'ThrowIn', 'Zone', 'Longball', 'PassEndX']","[91, 212, 36, 37, 217]",True,416503.0,97.54500000000004,3.74,,,,,,,,,,,,True,Arouca,Maritimo,0.0204753
2382702749.0,30.0,3.0,17.0,264.0,8.085,60.31600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,345713.0,,,,,,,,,,,,66.0,Léo Andrade,,Arouca,Maritimo,
,,3.0,17.0,,8.085,60.31600000000002,,,Carry,,,,,345713.0,4.41,64.464,,,,,,,,,,66.0,Léo Andrade,False,Arouca,Maritimo,0.0
2383056097.0,671.0,3.0,20.0,264.0,4.41,64.464,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['OtherBodyPart', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave', 'Angle']","[91, 94, 95, 215]",True,345713.0,4.83,68.0,,,,,,,,,,66.0,Léo Andrade,,Arouca,Maritimo,
2382702809.0,28.0,3.0,27.0,5948.0,98.91000000000001,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Angle', 'Zone', 'PassEndY', 'PassEndX']","[91, 212, 35, 37, 217]",True,416503.0,89.565,7.208000000000001,,,,,,,,,,,,False,Arouca,Maritimo,-0.003075179999999997
2382702811.0,29.0,3.0,28.0,5948.0,89.565,7.208000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,298402.0,94.605,3.196,,,,,,,,,,,,False,Arouca,Maritimo,0.0
2382702827.0,30.0,3.0,28.0,5948.0,94.605,3.196,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length', 'StandingSave']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,416503.0,72.97500000000002,3.6040000000000014,,,,,,,,,,,,False,Arouca,Maritimo,-0.013629430000000001
2382702839.0,31.0,3.0,32.0,5948.0,74.865,3.808,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,326486.0,83.58,9.180000000000001,,,,,,,,,,,,False,Arouca,Maritimo,0.008311429999999998
2382702845.0,32.0,3.0,34.0,5948.0,82.32000000000001,8.704,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['StandingSave', 'Offensive', 'Zone', 'OppositeRelatedEvent']","[91, 53]",True,298402.0,,,,,,,,,,,,,,,Arouca,Maritimo,
2382702903.0,32.0,3.0,34.0,264.0,22.680000000000003,59.29600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'Defensive', 'OppositeRelatedEvent', 'StandingSave']","[91, 143]",True,329366.0,,,,,,,,,,,,94.0,Vitor Costa,,Arouca,Maritimo,
2382702877.0,33.0,3.0,35.0,5948.0,77.7,2.584,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Zone', 'OppositeRelatedEvent', 'StandingSave', 'Offensive']","[91, 53]",True,326486.0,,,,,,,,,,,,,,,Arouca,Maritimo,
2382712821.0,274.0,3.0,35.0,264.0,27.3,65.41600000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['Zone', 'StandingSave', 'OppositeRelatedEvent', 'Defensive']","[91, 143]",True,241843.0,,,,,,,,,,,,95.0,Joel Tagueu,,Arouca,Maritimo,
2382702909.0,33.0,3.0,37.0,264.0,21.630000000000003,65.48400000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'Defensive', 'StandingSave', 'OppositeRelatedEvent']","[91, 60]",True,114188.0,,,,,,,,,,,,93.0,Henrique,,Arouca,Maritimo,
2382702911.0,34.0,3.0,37.0,5948.0,84.105,1.972,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'StandingSave', 'Angle', 'Offensive', 'OppositeRelatedEvent', 'Zone', 'PassEndY', 'PassEndX']","[91, 120, 29, 35, 37, 217, 218]",True,298402.0,83.79,2.8560000000000003,,,,,,,,,,,,False,Arouca,Maritimo,0.0
2382702939.0,35.0,3.0,43.0,5948.0,57.12,8.908000000000005,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,316658.0,67.83,21.624000000000002,,,,,,,,,,,,True,Arouca,Maritimo,0.0032331900000000004
2382702945.0,36.0,3.0,45.0,5948.0,67.83,21.624,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndY', 'PassEndX', 'PlayerCaughtOffside', 'Zone']","[91, 217]",True,322648.0,80.745,25.840000000000003,,,,,,,,,,,,,Arouca,Maritimo,
2382703067.0,35.0,3.0,45.0,264.0,25.725,49.368,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,422005.0,,,,,,,,,,,,4.0,Matheus Costa,,Arouca,Maritimo,
2382703075.0,36.0,3.0,59.0,264.0,25.725,49.368000000000016,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'IndirectFreekickTaken', 'Longball', 'FreekickTaken']","[91, 120, 128, 133, 36, 38, 216, 218]",True,422005.0,56.28,38.28400000000001,,,,,,,,,,4.0,Matheus Costa,True,Arouca,Maritimo,0.006882239999999998
2382713945.0,11036.0,3.0,,5948.0,80.745,25.840000000000003,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,351703.0,,,,,,,,,,,,,,,Arouca,Maritimo,
2382703079.0,38.0,4.0,8.0,5948.0,52.815,32.572,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,326486.0,,,,,,,,,,,,,,,Arouca,Maritimo,
2382703087.0,39.0,4.0,8.0,5948.0,52.815,32.572,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,326486.0,60.480000000000004,38.556,,,,,,,,,,,,False,Arouca,Maritimo,0.0020492999999999987
2382703097.0,40.0,4.0,10.0,5948.0,60.480000000000004,38.556,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 35, 37, 216, 218]",True,125452.0,55.964999999999996,46.30800000000002,,,,,,,,,,,,False,Arouca,Maritimo,-3.931999999999894e-05
2382703115.0,41.0,4.0,11.0,5948.0,55.964999999999996,46.30800000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,316658.0,50.82,53.176000000000016,,,,,,,,,,,,False,Arouca,Maritimo,-0.003010559999999999
2382703137.0,42.0,4.0,14.0,5948.0,51.55500000000002,53.108,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,416502.0,35.805,46.98800000000002,,,,,,,,,,,,False,Arouca,Maritimo,-0.00274078
